RL2022-2023,Jugador2022-2023,País2022-2023,Posc2022-2023,Equipo2022-2023,Comp2022-2023,Edad2022-2023,Nacimiento2022-2023,PJ2022-2023,Mín2022-2023,Mn/PJ2022-2023,% min2022-2023,90 s2022-2023,Titular2022-2023,Mn/arranque2022-2023,Compl2022-2023,Sup2022-2023,Mn/Sust2022-2023,Partidos como sustituto2022-2023,PPP2022-2023,onG2022-2023,onGA2022-2023,+/-2022-2023,+/-902022-2023,Dentro-Fuera2022-2023,onxG2022-2023,onxGA2022-2023,xG+/-2022-2023,xG+/-902022-2023,Dentro-Fuera.12022-2023
139,Angeliño,es ESP,DF,Hoffenheim,de Bundesliga,25,1997,33,2617.0,79.0,85.5,29.1,30,86.0,23,3,13.0,0,1.09,38.0,51.0,-13.0,-0.45,-1.26,39.9,45.6,-5.7,-0.2,-0.73
140,Fabrizio Angileri,ar ARG,DF,Getafe,es La Liga,28,1994,15,585.0,39.0,17.1,6.5,7,70.0,2,8,12.0,15,1.13,7.0,15.0,-8.0,-1.23,-1.14,5.2,10.1,-4.9,-0.75,-0.61
141,Samuele Angori,it ITA,DF,Empoli,it Serie A,18,2003,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,Jaidon Anthony,eng ENG,"CC,DL",Bournemouth,eng Premier League,22,1999,30,1257.0,42.0,36.8,14.0,11,76.0,4,19,22.0,8,0.97,9.0,29.0,-20.0,-1.43,-0.85,13.6,26.0,-12.4,-0.89,-0.35
143,Janis Antiste,fr FRA,DL,Sassuolo,it Serie A,19,2002,2,52.0,26.0,1.5,0.6,0,0.0,0,2,26.0,13,1.5,2.0,1.0,1.0,1.73,2.13,1.0,1.0,0.0,-0.08,-0.13
144,Waldemar Anton,de GER,DF,Stuttgart,de Bundesliga,26,1996,34,2934.0,86.0,95.9,32.6,34,86.0,27,0,0.0,0,0.97,44.0,54.0,-10.0,-0.31,1.12,44.6,44.0,0.7,0.02,-1.19
145,Josep Antoni Gayá,es ESP,"DF,CC",Mallorca,es La Liga,22,2000,2,98.0,49.0,2.9,1.1,1,90.0,1,1,8.0,19,1.5,0.0,2.0,-2.0,-1.84,-1.73,0.0,2.3,-2.3,-3.86,-3.62
146,José Antonio,es ESP,"CC,DF",Cádiz,es La Liga,18,2004,2,46.0,23.0,1.3,0.5,0,0.0,0,2,23.0,4,0.0,1.0,1.0,0.0,0.0,0.61,1.1,0.7,0.4,0.76,1.3
147,Marcos Antônio,br BRA,CC,Lazio,it Serie A,22,2000,16,594.0,37.0,17.4,6.6,6,70.0,1,10,18.0,21,1.75,7.0,6.0,1.0,0.15,-0.77,8.2,7.3,0.9,0.14,-0.15
148,Michail Antonio,jm JAM,DL,West Ham,eng Premier League,32,1990,33,1829.0,55.0,53.5,20.3,21,75.0,2,12,22.0,1,1.09,23.0,29.0,-6.0,-0.3,0.1,25.9,29.3,-3.4,-0.17,-0.14
149,Antony,br BRA,DL,Manchester Utd,eng Premier League,22,2000,25,1802.0,72.0,52.7,20.0,23,76.0,6,2,30.0,0,1.88,29.0,21.0,8.0,0.4,0.01,32.5,25.2,7.3,0.36,-0.19
150,Valentin Antov,bg BUL,DF,Monza,it Serie A,21,2000,9,306.0,34.0,8.9,3.4,2,75.0,1,7,22.0,28,0.89,6.0,8.0,-2.0,-0.59,-0.53,3.7,4.0,-0.3,-0.1,0.05
151,Christopher Antwi-Adjei,gh GHA,"DL,CC",Bochum,de Bundesliga,28,1994,29,1981.0,68.0,64.7,22.0,22,81.0,10,7,29.0,2,1.21,32.0,40.0,-8.0,-0.36,1.64,29.3,38.3,-9.0,-0.41,0.99
152,Anuar,ma MAR,"CC,DL",Valladolid,es La Liga,27,1995,3,210.0,70.0,6.1,2.3,3,70.0,1,0,0.0,3,0.33,2.0,5.0,-3.0,-1.29,-0.53,1.6,4.4,-2.9,-1.22,-0.57
153,Houssem Aouar,dz ALG,CC,Lyon,fr Ligue 1,24,1998,16,526.0,33.0,15.4,5.8,6,57.0,0,10,18.0,10,1.88,8.0,6.0,2.0,0.34,-0.16,7.9,7.4,0.4,0.07,-0.21
154,Adil Aouchiche,fr FRA,CC,Lorient,fr Ligue 1,20,2002,11,250.0,23.0,7.3,2.8,1,73.0,0,10,18.0,14,0.82,3.0,5.0,-2.0,-0.72,-0.75,3.5,2.9,0.5,0.19,0.59
155,Ayman Aourir,de GER,CC,Leverkusen,de Bundesliga,17,2004,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,Arvin Appiah,eng ENG,"DL,CC",Almería,es La Liga,21,2001,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,Dennis Appiah,fr FRA,"DF,CC",Nantes,fr Ligue 1,30,1992,15,795.0,53.0,23.2,8.8,9,76.0,3,6,18.0,0,0.87,8.0,16.0,-8.0,-0.91,-0.56,10.0,12.5,-2.4,-0.28,-0.03
158,Stredair Appuah,fr FRA,"DF,CC",Nantes,fr Ligue 1,18,2004,5,66.0,13.0,1.9,0.7,0,0.0,0,5,13.0,0,0.8,1.0,1.0,0.0,0.0,0.48,1.3,1.3,0.0,-0.07,0.19
159,Ylies Aradj,fr FRA,DF,Toulouse,fr Ligue 1,17,2005,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,Mauro Arambarri,uy URU,CC,Getafe,es La Liga,26,1995,13,992.0,76.0,29.0,11.0,13,76.0,5,0,0.0,0,1.08,11.0,18.0,-7.0,-0.64,-0.49,11.5,13.2,-1.7,-0.16,0.13
161,Egoitz Arana,es ESP,PO,Real Sociedad,es La Liga,20,2002,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,Charles Aránguiz,cl CHI,CC,Leverkusen,de Bundesliga,33,1989,10,493.0,49.0,16.1,5.5,4,60.0,0,6,42.0,0,0.8,7.0,10.0,-3.0,-0.55,-0.93,7.4,8.6,-1.2,-0.22,-0.57
163,Ronald Araújo,uy URU,DF,Barcelona,es La Liga,23,1999,22,1800.0,82.0,52.6,20.0,21,85.0,16,1,24.0,2,2.45,42.0,5.0,37.0,1.85,1.13,44.4,14.0,30.4,1.52,0.86
164,Matías Árbol,es ESP,PO,Sevilla,es La Liga,19,2002,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,Cameron Archer,eng ENG,"DL,CC",Aston Villa,eng Premier League,21,2001,6,49.0,8.0,1.4,0.5,0,0.0,0,6,8.0,8,1.17,0.0,1.0,-1.0,-1.84,-2.0,0.2,0.4,-0.1,-0.25,-0.19
166,Taïryk Arconte,fr FRA,DL,Brest,fr Ligue 1,18,2003,4,128.0,32.0,3.7,1.4,1,66.0,0,3,21.0,17,0.25,2.0,2.0,0.0,0.0,0.27,0.9,2.2,-1.3,-0.91,-0.59
167,Alphonse Areola,fr FRA,PO,West Ham,eng Premier League,29,1993,5,309.0,62.0,9.0,3.4,2,90.0,2,3,43.0,30,0.8,5.0,7.0,-2.0,-0.58,-0.26,5.3,7.5,-2.2,-0.64,-0.59
168,Adu Ares,es ESP,"DL,CC",Athletic Club,es La Liga,20,2001,8,84.0,11.0,2.5,0.9,0,0.0,0,8,11.0,7,0.63,1.0,3.0,-2.0,-2.14,-2.3,2.5,1.9,0.5,0.56,0.11
169,Joe Aribo,ng NGA,"CC,DL",Southampton,eng Premier League,26,1996,21,1224.0,58.0,35.8,13.6,13,77.0,3,8,28.0,8,0.57,13.0,24.0,-11.0,-0.81,0.26,13.5,16.6,-3.1,-0.23,0.6
170,Adam Armstrong,eng ENG,"DL,CC",Southampton,eng Premier League,25,1997,30,1335.0,45.0,39.0,14.8,14,73.0,0,16,20.0,4,0.8,17.0,24.0,-7.0,-0.47,0.82,13.8,24.0,-10.2,-0.69,-0.13
171,Stuart Armstrong,sct SCO,"CC,DL",Southampton,eng Premier League,30,1992,32,1408.0,44.0,41.2,15.6,14,70.0,0,18,24.0,3,0.56,12.0,34.0,-22.0,-1.41,-0.74,16.3,28.9,-12.6,-0.81,-0.33
172,Marko Arnautović,at AUT,DL,Bologna,it Serie A,33,1989,21,1530.0,73.0,44.7,17.0,18,81.0,10,3,22.0,2,1.24,22.0,24.0,-2.0,-0.12,-0.4,19.8,21.2,-1.4,-0.08,0.09
173,Maximilian Arnold,de GER,CC,Wolfsburg,de Bundesliga,28,1994,32,2767.0,86.0,90.4,30.7,32,86.0,24,0,0.0,0,1.47,53.0,44.0,9.0,0.29,0.29,46.8,45.3,1.5,0.05,0.51
174,Mohamed El Arouch,fr FRA,CC,Lyon,fr Ligue 1,18,2004,1,2.0,2.0,0.1,0.0,0,0.0,0,1,2.0,7,3.0,1.0,0.0,1.0,45.0,44.55,0.6,0.0,0.6,50.45,50.21
175,Sergio Arribas,es ESP,"CC,DL",Real Madrid,es La Liga,20,2001,2,19.0,10.0,0.6,0.2,0,0.0,0,2,10.0,1,1.5,0.0,1.0,-1.0,-4.74,-5.8,0.9,0.1,0.8,3.81,2.86
176,Kepa Arrizabalaga,es ESP,PO,Chelsea,eng Premier League,27,1994,29,2565.0,88.0,75.0,28.5,29,88.0,28,0,0.0,7,1.14,27.0,33.0,-6.0,-0.21,0.11,39.2,39.0,0.2,0.01,0.34
177,Roberto Arroyo,es ESP,CC,Valladolid,es La Liga,18,2003,1,15.0,15.0,0.4,0.2,0,0.0,0,1,15.0,3,0.0,0.0,1.0,-1.0,-6.0,-5.23,0.0,0.8,-0.8,-4.79,-4.12
178,Tolgay Arslan,de GER,CC,Udinese,it Serie A,31,1990,36,1211.0,34.0,35.4,13.5,12,60.0,0,24,21.0,0,1.28,12.0,16.0,-4.0,-0.3,-0.42,16.7,17.7,-1.1,-0.08,0.07
179,Ricard Artero,es ESP,"CC,DL",Girona,es La Liga,19,2003,7,133.0,19.0,3.9,1.5,0,0.0,0,7,19.0,19,2.0,2.0,2.0,0.0,0.0,-0.08,2.6,3.0,-0.5,-0.31,-0.2
180,Arthur,br BRA,DL,Fiorentina,it Serie A,24,1998,28,1432.0,51.0,41.9,15.9,15,77.0,5,13,21.0,6,1.5,25.0,17.0,8.0,0.5,0.41,24.6,18.1,6.5,0.41,0.18
181,Santiago Arzamendia,py PAR,"DF,CC",Cádiz,es La Liga,24,1998,12,483.0,40.0,14.1,5.4,5,81.0,3,7,11.0,26,0.92,1.0,15.0,-14.0,-2.61,-2.33,3.8,12.0,-8.2,-1.53,-1.17
182,Takuma Asano,jp JPN,"DL,CC",Bochum,de Bundesliga,27,1994,25,1713.0,69.0,56.0,19.0,21,75.0,4,4,33.0,0,0.88,24.0,38.0,-14.0,-0.74,0.47,26.8,37.4,-10.6,-0.56,0.45
183,Santiago Ascacíbar,ar ARG,CC,Cremonese,it Serie A,25,1997,13,727.0,56.0,21.3,8.1,7,74.0,3,6,35.0,3,0.31,6.0,11.0,-5.0,-0.62,0.32,10.4,14.4,-4.0,-0.5,0.28
184,Sergio Asenjo,es ESP,PO,Valladolid,es La Liga,33,1989,10,900.0,90.0,26.3,10.0,10,90.0,10,0,0.0,20,0.8,7.0,21.0,-14.0,-1.4,-0.83,8.8,18.1,-9.3,-0.93,-0.32
185,Marco Asensio,es ESP,"DL,CC",Real Madrid,es La Liga,26,1996,31,1442.0,47.0,42.2,16.0,15,80.0,7,16,16.0,6,1.9,34.0,16.0,18.0,1.12,0.17,38.7,16.0,22.7,1.42,0.79
373,Harrison Ashby,sct SCO,DF,West Ham,eng Premier League,20,2001,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,Kristoffer Askildsen,no NOR,CC,Lecce,it Serie A,21,2001,21,728.0,35.0,21.3,8.1,7,63.0,0,14,21.0,15,1.19,9.0,10.0,-1.0,-0.12,0.28,8.6,10.7,-2.1,-0.26,-0.12
189,Fisnik Asllani,xk KVX,DL,Hoffenheim,de Bundesliga,19,2002,8,167.0,21.0,5.5,1.9,0,0.0,0,8,21.0,2,0.38,1.0,3.0,-2.0,-1.08,-0.86,3.2,2.7,0.5,0.25,0.37
190,Kristjan Asllani,al ALB,CC,Inter,it Serie A,20,2002,20,592.0,30.0,17.3,6.6,5,69.0,1,15,16.0,18,2.05,9.0,10.0,-1.0,-0.15,-1.11,10.7,7.8,2.9,0.44,-0.47
191,Iago Aspas,es ESP,DL,Celta Vigo,es La Liga,34,1987,37,2868.0,78.0,83.9,31.9,31,89.0,27,6,20.0,0,1.16,36.0,46.0,-10.0,-0.31,-0.31,37.9,37.5,0.3,0.01,0.52
192,Lorenz Assignon,tg TOG,DF,Rennes,fr Ligue 1,22,2000,12,261.0,22.0,7.6,2.9,2,81.0,1,10,10.0,9,2.42,5.0,3.0,2.0,0.69,-0.11,4.6,1.5,3.1,1.07,0.67
193,Ander Astralaga,es ESP,PO,Barcelona,es La Liga,18,2004,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,Youcef Atal,dz ALG,"DF,CC",Nice,fr Ligue 1,26,1996,18,779.0,43.0,22.8,8.7,8,66.0,2,10,25.0,2,1.56,10.0,6.0,4.0,0.46,0.22,13.8,8.9,4.9,0.57,0.31
195,Valentin Atangana Edoa,fr FRA,CC,Reims,fr Ligue 1,16,2005,7,174.0,25.0,5.1,1.9,2,64.0,0,5,9.0,5,1.0,0.0,5.0,-5.0,-2.59,-2.72,1.9,4.0,-2.1,-1.11,-1.42
196,Noah Atubolu,de GER,PO,Freiburg,de Bundesliga,20,2002,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,Pierre-Emerick Aubameyang,ga GAB,DL,Chelsea,eng Premier League,33,1989,16,563.0,46.0,16.5,6.3,5,62.0,0,11,33.0,7,2.0700000000000003,3.0,8.0,-5.0,-0.81,-2.01,6.4,8.6,-2.2,2.46,1.37
199,Emil Audero,it ITA,PO,Sampdoria,it Serie A,25,1997,25,2250.0,90.0,65.8,25.0,25,90.0,25,0,0.0,0,0.48,11.0,39.0,-28.0,-1.12,0.34,21.4,37.7,-16.3,-0.65,0.57
200,Tommaso Augello,it ITA,DF,Sampdoria,it Serie A,27,1994,37,3061.0,83.0,89.5,34.0,35,85.0,28,2,45.0,1,0.51,23.0,64.0,-41.0,-1.21,0.3,31.0,59.4,-28.4,-0.84,0.1
403,Ludwig Augustinsson,se SWE,DF,Aston Villa,eng Premier League,28,1994,7,209.0,59.0,6.199999999999999,2.4,2,115.0,0,5,37.0,15,1.67,2.0,4.0,-2.0,-0.8799999999999999,-0.8999999999999999,3.7,3.4000000000000004,0.10000000000000009,0.9199999999999999,1.29
203,Serge Aurier,ci CIV,DF,Nott'ham Forest,eng Premier League,29,1992,24,1943.0,81.0,56.8,21.6,22,84.0,16,2,45.0,0,1.38,24.0,31.0,-7.0,-0.32,1.08,22.7,32.7,-10.0,-0.46,0.45
204,Brandon Austin,eng ENG,PO,Tottenham,eng Premier League,23,1999,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,Mathias Autret,fr FRA,"CC,DL",Auxerre,fr Ligue 1,31,1991,23,1290.0,56.0,37.7,14.3,16,72.0,0,7,19.0,12,0.83,15.0,26.0,-11.0,-0.77,-0.05,15.1,20.5,-5.4,-0.37,0.07
206,Ezequiel Ávila,ar ARG,"DL,CC",Osasuna,es La Liga,28,1994,29,1709.0,59.0,50.0,19.0,23,68.0,1,6,23.0,3,1.31,18.0,17.0,1.0,0.05,0.37,19.2,20.2,-1.0,-0.05,0.22
207,Cédric Avinel,gp GLP,DF,Ajaccio,fr Ligue 1,35,1986,24,1794.0,75.0,52.5,19.9,19,88.0,18,5,23.0,11,0.63,11.0,40.0,-29.0,-1.45,-0.24,19.0,28.4,-9.4,-0.47,0.0
208,Taiwo Awoniyi,ng NGA,DL,Nott'ham Forest,eng Premier League,24,1997,27,1404.0,52.0,41.1,15.6,17,71.0,0,10,19.0,2,0.93,19.0,29.0,-10.0,-0.64,0.25,17.9,25.9,-8.1,-0.52,0.24
209,Yasin Ayari,se SWE,CC,Brighton,eng Premier League,18,2003,3,67.0,22.0,2.0,0.7,1,45.0,0,2,11.0,12,2.0,2.0,2.0,0.0,0.0,-0.51,2.7,1.5,1.3,1.72,1.13
210,Mehmet Aydin,de GER,"DF,DL",Schalke 04,de Bundesliga,20,2002,16,567.0,35.0,18.5,6.3,3,78.0,1,13,26.0,9,0.75,5.0,12.0,-7.0,-1.11,-0.06,8.3,9.7,-1.4,-0.22,0.36
211,André Ayew,gh GHA,"DL,CC",Nott'ham Forest,eng Premier League,32,1989,13,316.0,24.0,9.2,3.5,1,78.0,0,12,20.0,5,0.69,5.0,10.0,-5.0,-1.42,-0.7,4.7,7.2,-2.6,-0.73,-0.09
212,Jordan Ayew,gh GHA,"DL,CC",Crystal Palace,eng Premier League,30,1991,38,2714.0,71.0,79.4,30.2,31,82.0,17,7,24.0,0,1.18,32.0,41.0,-9.0,-0.3,-0.3,29.7,40.2,-10.5,-0.35,-0.57
213,Kaan Ayhan,tr TUR,DF,Sassuolo,it Serie A,27,1994,10,545.0,55.0,15.9,6.1,5,90.0,5,5,19.0,8,1.4,6.0,11.0,-5.0,-0.83,-0.54,5.7,7.3,-1.6,-0.26,-0.37
214,Luke Ayling,eng ENG,DF,Leeds United,eng Premier League,30,1991,29,2054.0,71.0,60.1,22.8,22,89.0,21,7,14.0,4,0.79,27.0,48.0,-21.0,-0.92,-0.33,27.7,43.5,-15.8,-0.69,-0.43
215,Ayman Azhil,ma MAR,CC,Leverkusen,de Bundesliga,21,2001,1,1.0,1.0,0.0,0.0,0,0.0,0,1,1.0,10,3.0,0.0,0.0,0.0,0.0,-0.24,0.0,0.0,0.0,0.0,-0.25
216,Sardar Azmoun,ir IRN,"DL,CC",Leverkusen,de Bundesliga,27,1995,23,927.0,40.0,30.3,10.3,8,81.0,3,15,19.0,3,1.22,13.0,17.0,-4.0,-0.39,-0.89,17.8,13.6,4.2,0.41,0.22
217,César Azpilicueta,es ESP,DF,Chelsea,eng Premier League,32,1989,25,1527.0,61.0,44.6,17.0,16,82.0,12,9,23.0,6,1.12,17.0,21.0,-4.0,-0.24,0.0,22.5,27.0,-4.5,-0.27,-0.34
218,Sanoussy Ba,de GER,DF,RB Leipzig,de Bundesliga,18,2004,1,1.0,1.0,0.0,0.0,0,0.0,0,1,1.0,18,3.0,0.0,0.0,0.0,0.0,-0.68,0.0,0.0,0.0,0.0,-0.75
219,Iddrisu Baba,gh GHA,"CC,DF",Mallorca,es La Liga,26,1996,29,1705.0,59.0,49.9,18.9,20,76.0,10,9,21.0,6,1.45,14.0,24.0,-10.0,-0.53,-0.74,16.6,25.5,-8.9,-0.46,-0.33
220,Srđan Babić,rs SRB,DF,Almería,es La Liga,26,1996,34,2998.0,88.0,87.7,33.3,33,89.0,32,1,45.0,3,1.15,42.0,56.0,-14.0,-0.42,0.01,39.5,51.7,-12.2,-0.37,0.67
666,Loïc Bade,fr FRA,DF,Nott'ham Forest,eng Premier League,22,2000,20,1539.0,166.0,45.0,17.1,17,178.0,16,3,11.0,6,4.84,26.0,17.0,9.0,1.5,1.4,23.099999999999998,20.5,2.5999999999999996,-0.07999999999999999,-0.05999999999999994
224,Édgar Badía,es ESP,PO,Elche,es La Liga,30,1992,36,3240.0,90.0,94.7,36.0,36,90.0,36,0,0.0,0,0.69,29.0,63.0,-34.0,-0.94,0.56,35.8,67.0,-31.2,-0.87,-0.21
451,Benoît Badiashile,fr FRA,DF,Chelsea,eng Premier League,21,2001,22,1744.0,158.0,51.0,19.4,19,177.0,18,3,32.0,9,3.1,31.0,24.0,7.0,0.74,0.8799999999999999,28.5,27.5,1.0,0.1,-0.06999999999999995
227,Alex Baena,es ESP,"CC,DL",Villarreal,es La Liga,21,2001,35,1947.0,56.0,56.9,21.6,19,81.0,9,16,26.0,0,1.71,32.0,23.0,9.0,0.42,-0.19,36.3,30.6,5.7,0.26,-0.09
228,Jaime Báez,uy URU,DF,Cremonese,it Serie A,27,1995,2,96.0,48.0,2.8,1.1,1,61.0,0,1,35.0,13,0.0,0.0,2.0,-2.0,-1.87,-1.04,0.6,1.5,-0.9,-0.84,-0.12
229,Miguel Baeza,es ESP,CC,Celta Vigo,es La Liga,22,2000,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,Nicola Bagnolini,it ITA,PO,Bologna,it Serie A,18,2004,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,Leon Bailey,jm JAM,"DL,CC",Aston Villa,eng Premier League,24,1997,33,1967.0,60.0,57.5,21.9,26,70.0,4,7,21.0,0,1.61,27.0,32.0,-5.0,-0.23,-0.85,30.7,35.5,-4.8,-0.22,-0.38
232,Eric Bailly,ci CIV,DF,Marseille,fr Ligue 1,28,1994,17,543.0,32.0,15.9,6.0,5,64.0,1,12,19.0,7,2.06,8.0,10.0,-2.0,-0.33,-1.24,10.5,8.1,2.4,0.4,-0.24
233,Dénys Bain,fr FRA,DF,Auxerre,fr Ligue 1,29,1993,2,126.0,63.0,3.7,1.4,1,90.0,1,1,36.0,14,0.5,2.0,3.0,-1.0,-0.71,0.02,1.8,1.5,0.3,0.2,0.63
234,Brandon Baiye,be BEL,CC,Clermont Foot,fr Ligue 1,21,2000,7,51.0,7.0,1.5,0.6,0,0.0,0,7,7.0,8,1.71,2.0,2.0,0.0,0.0,0.11,0.8,1.6,-0.7,-1.26,-1.0
235,Stefan Bajcetic,es ESP,CC,Liverpool,eng Premier League,17,2004,11,526.0,48.0,15.4,5.8,6,78.0,0,5,12.0,10,2.09,11.0,4.0,7.0,1.2,0.54,12.5,6.6,6.0,1.02,0.53
473,Nedim Bajrami,al ALB,"CC,DL",Empoli,it Serie A,23,1999,37,1759.0,95.0,51.4,19.5,15,151.0,5,22,56.0,1,2.5999999999999996,17.0,33.0,-16.0,-1.67,-1.3199999999999998,20.6,30.5,-9.899999999999999,-0.9500000000000001,-0.6699999999999999
238,Cédric Bakambu,cd COD,CC,Marseille,fr Ligue 1,31,1991,3,59.0,20.0,1.7,0.7,0,0.0,0,3,20.0,2,2.33,1.0,1.0,0.0,0.0,-0.72,1.5,1.6,-0.1,-0.14,-0.75
239,Elias Bakatukanda,de GER,CC,Köln,de Bundesliga,18,2004,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,Tiemoué Bakayoko,fr FRA,CC,Milan,it Serie A,27,1994,3,41.0,14.0,1.2,0.5,0,0.0,0,3,14.0,30,2.0,1.0,1.0,0.0,0.0,-0.56,0.8,1.0,-0.2,-0.54,-1.01
241,Mitchel Bakker,nl NED,"DF,CC",Leverkusen,de Bundesliga,22,2000,28,1659.0,59.0,54.2,18.4,19,80.0,11,9,15.0,4,1.5,33.0,28.0,5.0,0.27,0.08,25.1,22.9,2.2,0.12,-0.29
242,Ridle Baku,de GER,"DF,DL",Wolfsburg,de Bundesliga,24,1998,33,2580.0,78.0,84.3,28.7,29,86.0,23,4,25.0,0,1.48,52.0,41.0,11.0,0.38,0.76,44.3,42.9,1.4,0.05,0.32
243,Tommaso Baldanzi,it ITA,CC,Empoli,it Serie A,19,2003,26,1772.0,68.0,51.8,19.7,24,72.0,6,2,28.0,5,1.15,17.0,23.0,-6.0,-0.3,0.02,18.9,26.2,-7.3,-0.37,0.3
244,Alejandro Balde,es ESP,DF,Barcelona,es La Liga,18,2003,33,2471.0,75.0,72.3,27.5,30,81.0,21,3,9.0,4,2.45,48.0,15.0,33.0,1.2,-0.41,53.8,25.9,27.9,1.02,-0.35
245,Ibrahima Baldé,fr FRA,DL,Lens,fr Ligue 1,19,2003,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,Thierno Balde,fr FRA,"DF,CC",Troyes,fr Ligue 1,20,2002,31,2153.0,69.0,63.0,23.9,25,83.0,13,6,15.0,1,0.65,28.0,52.0,-24.0,-1.0,-0.15,22.7,45.6,-22.9,-0.95,0.19
247,Gabriele Baldi,it ITA,PO,Roma,it Serie A,17,2004,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,Carlos Baleba,cm CMR,CC,Lille,fr Ligue 1,18,2004,19,478.0,25.0,14.0,5.3,5,72.0,0,14,9.0,13,2.05,9.0,4.0,5.0,0.94,0.45,9.0,4.8,4.2,0.8,0.07
249,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,34,1988,3,115.0,38.0,3.4,1.3,1,69.0,0,2,23.0,27,1.0,1.0,3.0,-2.0,-1.57,-1.73,0.8,1.5,-0.6,-0.5,-0.99
250,Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,23,1999,35,2639.0,75.0,77.2,29.3,30,82.0,24,5,36.0,1,1.89,51.0,31.0,20.0,0.68,-0.12,48.4,33.6,14.8,0.51,-0.42
251,Dominic Ballard,eng ENG,"DL,CC",Southampton,eng Premier League,17,2005,2,26.0,13.0,0.8,0.3,0,0.0,0,2,13.0,0,0.5,0.0,0.0,0.0,0.0,0.98,0.1,1.2,-1.0,-3.63,-3.04
252,Iván Balliu,al ALB,DF,Rayo Vallecano,es La Liga,30,1992,37,3232.0,87.0,94.5,35.9,37,87.0,31,0,0.0,0,1.3,43.0,47.0,-4.0,-0.11,1.8,38.8,45.7,-7.0,-0.19,-0.65
253,Fodé Ballo-Touré,sn SEN,DF,Milan,it Serie A,25,1997,10,523.0,52.0,15.3,5.8,5,90.0,5,5,15.0,24,1.8,6.0,8.0,-2.0,-0.34,-1.06,8.4,7.6,0.9,0.15,-0.37
254,Kofi Balmer,nir NIR,DF,Crystal Palace,eng Premier League,21,2000,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,Folarin Balogun,us USA,DL,Reims,fr Ligue 1,21,2001,37,2999.0,81.0,87.7,33.3,34,86.0,19,3,29.0,0,1.35,42.0,37.0,5.0,0.15,1.22,56.9,45.2,11.7,0.35,0.96
256,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,32,1990,21,1364.0,65.0,39.9,15.2,12,90.0,12,9,32.0,14,0.52,17.0,36.0,-19.0,-1.25,0.02,16.9,23.5,-6.6,-0.44,0.19
257,Jonathan Bamba,ci CIV,DL,Lille,fr Ligue 1,26,1996,34,2783.0,82.0,81.4,30.9,32,86.0,23,2,24.0,0,1.76,54.0,41.0,13.0,0.42,-0.71,54.6,34.6,20.0,0.65,-0.51
