RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Toques,Def. pen.,3.º def.,3.º cent.,3.º ataq.,Ataq. pen.,Balón vivo,Att,Succ,Exitosa%,Tkld,Tkld%,Transportes,Dist. tot.,Dist. prg.,PrgC,1/3,TAP,Errores de control,Des,Rec,PrgR
852,Ömer Faruk Beyaz,tr TUR,"DF,CC",Stuttgart,de Bundesliga,17,2003,0.8,53.0,0.0,6.0,22.0,25.0,3.0,53.0,1.0,0.0,0.0,1.0,100.0,24.0,103.0,28.0,0.0,1.0,1.0,6.0,1.0,35.0,5.0
853,Noah Fatar,fr FRA,"DF,CC",Angers,fr Ligue 1,19,2002,0.1,9.0,0.0,0.0,4.0,5.0,0.0,9.0,0.0,0.0,,0.0,,4.0,30.0,15.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
854,Ansu Fati,es ESP,DL,Barcelona,es La Liga,18,2002,3.7,222.0,0.0,10.0,71.0,144.0,34.0,222.0,14.0,4.0,28.6,10.0,71.4,151.0,832.0,430.0,20.0,11.0,13.0,18.0,2.0,190.0,49.0
855,Julien Faussurier,fr FRA,"CC,DF",Brest,fr Ligue 1,34,1987,5.4,331.0,11.0,65.0,125.0,144.0,16.0,331.0,8.0,1.0,12.5,7.0,87.5,207.0,1190.0,497.0,18.0,15.0,3.0,9.0,2.0,199.0,60.0
856,Andrea Favilli,it ITA,DL,Genoa,it Serie A,24,1997,0.4,11.0,2.0,3.0,4.0,4.0,2.0,11.0,0.0,0.0,,0.0,,8.0,32.0,0.0,0.0,0.0,1.0,3.0,1.0,8.0,5.0
857,Federico Fazio,ar ARG,DF,Salernitana,it Serie A,34,1987,15.9,817.0,107.0,347.0,403.0,77.0,27.0,817.0,11.0,9.0,81.8,2.0,18.2,361.0,2193.0,1390.0,19.0,16.0,4.0,12.0,3.0,418.0,6.0
858,Aleix Febas,es ESP,CC,Mallorca,es La Liga,25,1996,1.3,70.0,2.0,8.0,50.0,13.0,2.0,70.0,3.0,1.0,33.3,2.0,66.7,32.0,178.0,103.0,1.0,0.0,0.0,3.0,1.0,48.0,1.0
859,Adrian Fein,de GER,CC,Greuther Fürth,de Bundesliga,22,1999,0.4,12.0,0.0,2.0,8.0,2.0,1.0,12.0,0.0,0.0,,0.0,,7.0,27.0,14.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0
860,Nabil Fekir,fr FRA,CC,Betis,es La Liga,28,1993,31.0,1883.0,4.0,108.0,836.0,957.0,127.0,1883.0,123.0,82.0,66.7,41.0,33.3,1169.0,7228.0,3280.0,117.0,81.0,50.0,102.0,81.0,1437.0,231.0
861,Felipe,br BRA,DF,Atlético Madrid,es La Liga,32,1989,16.7,965.0,117.0,451.0,479.0,37.0,21.0,965.0,3.0,2.0,66.7,1.0,33.3,521.0,2849.0,1396.0,5.0,3.0,1.0,8.0,2.0,538.0,2.0
862,Luiz Felipe,it ITA,DF,Lazio,it Serie A,24,1997,27.7,2079.0,282.0,1046.0,997.0,44.0,10.0,2079.0,6.0,6.0,100.0,0.0,0.0,1215.0,6510.0,3496.0,12.0,9.0,0.0,9.0,6.0,1499.0,1.0
863,João Félix,pt POR,"DL,CC",Atlético Madrid,es La Liga,21,1999,14.0,600.0,9.0,43.0,285.0,280.0,53.0,600.0,52.0,31.0,59.6,21.0,40.4,415.0,2677.0,1489.0,42.0,44.0,11.0,29.0,19.0,520.0,82.0
864,Ohis Felix Uduokhai,de GER,DF,Augsburg,de Bundesliga,23,1997,8.7,502.0,65.0,289.0,196.0,23.0,3.0,502.0,9.0,8.0,88.9,1.0,11.1,292.0,1570.0,831.0,7.0,3.0,0.0,1.0,5.0,310.0,4.0
865,Kiko Femenía,es ESP,DF,Watford,eng Premier League,30,1991,23.8,1431.0,101.0,455.0,569.0,418.0,11.0,1431.0,14.0,7.0,50.0,7.0,50.0,611.0,3099.0,1626.0,40.0,34.0,6.0,41.0,7.0,667.0,48.0
866,Evan Ferguson,ie IRL,CC,Brighton,eng Premier League,16,2004,0.3,7.0,0.0,0.0,2.0,5.0,1.0,7.0,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0
867,Nathan Ferguson,eng ENG,DF,Crystal Palace,eng Premier League,20,2000,0.1,5.0,0.0,4.0,1.0,0.0,0.0,5.0,0.0,0.0,,0.0,,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
868,Bruno Fernandes,pt POR,CC,Manchester Utd,eng Premier League,26,1994,34.6,2445.0,64.0,359.0,1135.0,965.0,100.0,2443.0,52.0,26.0,50.0,26.0,50.0,1450.0,6657.0,3514.0,78.0,65.0,24.0,46.0,40.0,1799.0,190.0
869,Edimilson Fernandes,ch SUI,"CC,DL",Arminia,de Bundesliga,25,1996,3.1,157.0,11.0,29.0,69.0,61.0,6.0,157.0,4.0,3.0,75.0,1.0,25.0,99.0,426.0,208.0,6.0,5.0,2.0,5.0,6.0,101.0,21.0
870,Aitor Fernández,es ESP,PO,Levante,es La Liga,30,1991,13.0,415.0,356.0,411.0,4.0,0.0,0.0,415.0,0.0,0.0,,0.0,,207.0,1096.0,819.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0
871,Álex Fernández,es ESP,CC,Cádiz,es La Liga,28,1992,22.8,1272.0,53.0,272.0,729.0,290.0,26.0,1270.0,22.0,9.0,40.9,13.0,59.1,703.0,3890.0,2048.0,48.0,23.0,2.0,29.0,27.0,792.0,44.0
872,Álvaro Fernández,es ESP,PO,Brentford,eng Premier League,23,1998,12.0,546.0,422.0,540.0,6.0,0.0,0.0,546.0,0.0,0.0,,0.0,,340.0,1672.0,890.0,0.0,0.0,0.0,1.0,0.0,280.0,0.0
873,Federico Fernández,ar ARG,DF,Newcastle Utd,eng Premier League,32,1989,5.8,265.0,53.0,157.0,100.0,11.0,8.0,265.0,0.0,0.0,,0.0,,152.0,619.0,311.0,0.0,0.0,0.0,1.0,0.0,169.0,1.0
874,Fernandinho,br BRA,"CC,DF",Manchester City,eng Premier League,36,1985,10.7,927.0,35.0,172.0,622.0,137.0,17.0,927.0,11.0,9.0,81.8,2.0,18.2,637.0,2931.0,1483.0,16.0,18.0,0.0,6.0,7.0,742.0,11.0
875,Fernando,br BRA,"CC,DF",Sevilla,es La Liga,34,1987,20.6,1415.0,114.0,539.0,742.0,143.0,10.0,1415.0,11.0,7.0,63.6,4.0,36.4,817.0,3263.0,1630.0,15.0,28.0,0.0,23.0,6.0,985.0,11.0
876,Alex Ferrari,it ITA,DF,Sampdoria,it Serie A,27,1994,18.3,1032.0,142.0,571.0,431.0,36.0,4.0,1032.0,14.0,4.0,28.6,10.0,71.4,544.0,2389.0,1147.0,7.0,7.0,1.0,10.0,3.0,581.0,5.0
877,Salvador Ferrer,es ESP,"DF,CC",Spezia,it Serie A,23,1998,16.6,927.0,71.0,305.0,428.0,199.0,8.0,927.0,12.0,8.0,66.7,4.0,33.3,419.0,2096.0,1107.0,24.0,18.0,2.0,11.0,10.0,484.0,52.0
878,Jordan Ferri,fr FRA,CC,Montpellier,fr Ligue 1,29,1992,32.3,2827.0,98.0,835.0,1676.0,341.0,6.0,2827.0,53.0,35.0,66.0,18.0,34.0,2056.0,10912.0,6091.0,78.0,48.0,3.0,37.0,47.0,2153.0,43.0
879,Riccardo Fiamozzi,it ITA,DF,Empoli,it Serie A,28,1993,6.9,438.0,21.0,143.0,210.0,87.0,2.0,438.0,7.0,3.0,42.9,4.0,57.1,201.0,935.0,526.0,10.0,11.0,0.0,4.0,4.0,237.0,14.0
880,Fidel,es ESP,CC,Elche,es La Liga,31,1989,25.1,1361.0,37.0,236.0,638.0,506.0,49.0,1360.0,75.0,44.0,58.7,31.0,41.3,817.0,4238.0,2241.0,64.0,43.0,18.0,62.0,40.0,991.0,136.0
881,Karol Fila,pl POL,DF,Strasbourg,fr Ligue 1,23,1998,6.2,422.0,8.0,75.0,194.0,155.0,10.0,422.0,6.0,3.0,50.0,3.0,50.0,249.0,1014.0,434.0,10.0,7.0,1.0,6.0,3.0,275.0,51.0
882,Alfreð Finnbogason,is ISL,DL,Augsburg,de Bundesliga,32,1989,3.2,112.0,10.0,18.0,47.0,48.0,14.0,112.0,7.0,2.0,28.6,5.0,71.4,62.0,278.0,117.0,2.0,2.0,2.0,9.0,5.0,74.0,14.0
883,Luca Fiordilino,it ITA,CC,Venezia,it Serie A,25,1996,7.3,387.0,23.0,128.0,203.0,61.0,10.0,387.0,5.0,3.0,60.0,2.0,40.0,206.0,854.0,298.0,3.0,3.0,1.0,10.0,8.0,246.0,10.0
884,Vincenzo Fiorillo,it ITA,PO,Salernitana,it Serie A,31,1990,1.0,35.0,33.0,35.0,0.0,0.0,0.0,35.0,0.0,0.0,,0.0,,16.0,55.0,46.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
885,Roberto Firmino,br BRA,DL,Liverpool,eng Premier League,29,1991,11.0,664.0,4.0,49.0,302.0,322.0,68.0,664.0,33.0,17.0,51.5,16.0,48.5,370.0,1882.0,883.0,27.0,24.0,6.0,33.0,25.0,500.0,100.0
886,Junior Firpo,es ESP,"DF,CC",Leeds United,eng Premier League,24,1996,19.0,1152.0,60.0,346.0,562.0,257.0,38.0,1152.0,28.0,16.0,57.1,12.0,42.9,585.0,2858.0,1718.0,36.0,29.0,2.0,17.0,7.0,670.0,72.0
887,Mark Flekken,nl NED,PO,Freiburg,de Bundesliga,28,1993,32.0,1396.0,1088.0,1371.0,27.0,0.0,0.0,1396.0,2.0,2.0,100.0,0.0,0.0,827.0,5135.0,2956.0,0.0,0.0,0.0,0.0,0.0,686.0,0.0
888,Ashley Fletcher,eng ENG,DL,Watford,eng Premier League,25,1995,0.3,14.0,1.0,2.0,5.0,7.0,2.0,14.0,0.0,0.0,,0.0,,10.0,53.0,31.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0
889,Alexis Flips,fr FRA,"CC,DF",Reims,fr Ligue 1,21,2000,11.7,687.0,25.0,164.0,289.0,252.0,23.0,686.0,28.0,13.0,46.4,15.0,53.6,348.0,1725.0,770.0,15.0,19.0,3.0,33.0,14.0,354.0,61.0
890,Alessandro Florenzi,it ITA,"DF,DL",Milan,it Serie A,30,1991,12.8,925.0,31.0,223.0,496.0,217.0,20.0,925.0,10.0,8.0,80.0,2.0,20.0,493.0,2434.0,1397.0,30.0,16.0,4.0,11.0,1.0,584.0,51.0
891,Phil Foden,eng ENG,DL,Manchester City,eng Premier League,21,2000,23.6,1303.0,6.0,66.0,426.0,820.0,137.0,1303.0,58.0,37.0,63.8,21.0,36.2,872.0,4436.0,1941.0,71.0,43.0,39.0,48.0,34.0,1023.0,248.0
892,Mamadou Fofana,ml MLI,DF,Metz,fr Ligue 1,23,1998,0.4,12.0,5.0,10.0,2.0,0.0,0.0,12.0,0.0,0.0,,0.0,,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
893,Seko Fofana,ci CIV,CC,Lens,fr Ligue 1,26,1995,37.3,2195.0,32.0,268.0,1280.0,687.0,105.0,2195.0,123.0,79.0,64.2,44.0,35.8,1616.0,10414.0,5140.0,131.0,95.0,29.0,86.0,50.0,1760.0,227.0
894,Wesley Fofana,fr FRA,DF,Leicester City,eng Premier League,20,2000,7.0,594.0,55.0,305.0,275.0,19.0,5.0,594.0,3.0,3.0,100.0,0.0,0.0,434.0,2958.0,1710.0,10.0,9.0,1.0,5.0,2.0,439.0,1.0
895,Youssouf Fofana,fr FRA,CC,Monaco,fr Ligue 1,22,1999,24.3,1455.0,47.0,239.0,973.0,263.0,17.0,1455.0,62.0,40.0,64.5,22.0,35.5,918.0,4891.0,2497.0,44.0,41.0,5.0,38.0,33.0,1001.0,47.0
896,Thomas Foket,be BEL,"DF,DL",Reims,fr Ligue 1,26,1994,24.8,1281.0,88.0,432.0,503.0,355.0,27.0,1281.0,26.0,13.0,50.0,13.0,50.0,769.0,3942.0,1776.0,34.0,26.0,0.0,34.0,18.0,770.0,115.0
897,Thomas Fontaine,mg MAD,DF,Lorient,fr Ligue 1,30,1991,1.9,72.0,6.0,37.0,33.0,2.0,0.0,72.0,0.0,0.0,,0.0,,38.0,137.0,58.0,0.0,0.0,0.0,1.0,0.0,42.0,0.0
898,José Fontán,es ESP,DF,Celta Vigo,es La Liga,21,2000,3.1,234.0,20.0,89.0,135.0,12.0,1.0,234.0,1.0,1.0,100.0,0.0,0.0,160.0,780.0,478.0,3.0,2.0,0.0,0.0,1.0,167.0,4.0
899,José Fonte,pt POR,DF,Lille,fr Ligue 1,37,1983,38.0,2437.0,300.0,1221.0,1110.0,116.0,48.0,2437.0,5.0,4.0,80.0,1.0,20.0,1525.0,7326.0,4048.0,14.0,10.0,1.0,18.0,2.0,1580.0,13.0
900,Fernando Forestieri,it ITA,"DL,CC",Udinese,it Serie A,31,1990,0.6,33.0,1.0,4.0,9.0,20.0,4.0,33.0,1.0,1.0,100.0,0.0,0.0,16.0,124.0,84.0,2.0,2.0,0.0,2.0,0.0,21.0,8.0
901,Pablo Fornals,es ESP,"DL,CC",West Ham,eng Premier League,25,1996,31.1,1731.0,33.0,262.0,819.0,665.0,65.0,1731.0,54.0,23.0,42.6,31.0,57.4,981.0,4917.0,2219.0,49.0,37.0,11.0,47.0,28.0,1184.0,200.0
902,Emil Forsberg,se SWE,CC,RB Leipzig,de Bundesliga,29,1991,19.0,951.0,8.0,69.0,481.0,413.0,61.0,947.0,31.0,23.0,74.2,8.0,25.8,592.0,3087.0,1391.0,39.0,40.0,12.0,55.0,26.0,743.0,118.0
903,Adam Forshaw,eng ENG,CC,Leeds United,eng Premier League,29,1991,17.0,995.0,25.0,265.0,578.0,167.0,9.0,995.0,19.0,12.0,63.2,7.0,36.8,539.0,2507.0,1137.0,19.0,12.0,2.0,24.0,11.0,629.0,26.0
904,Marcus Forss,fi FIN,"DL,CC",Brentford,eng Premier League,22,1999,2.3,69.0,0.0,2.0,39.0,28.0,6.0,69.0,4.0,1.0,25.0,3.0,75.0,29.0,126.0,44.0,2.0,0.0,0.0,9.0,1.0,37.0,12.0
905,Fraser Forster,eng ENG,PO,Southampton,eng Premier League,33,1988,19.0,673.0,513.0,669.0,4.0,0.0,0.0,673.0,0.0,0.0,,0.0,,336.0,2160.0,1197.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0
906,Philipp Förster,de GER,"CC,DL",Stuttgart,de Bundesliga,26,1995,10.7,569.0,3.0,66.0,280.0,229.0,36.0,569.0,18.0,9.0,50.0,9.0,50.0,328.0,1963.0,1021.0,33.0,30.0,10.0,23.0,10.0,400.0,59.0
907,Francesco Forte,it ITA,DL,Venezia,it Serie A,28,1993,4.7,118.0,2.0,10.0,62.0,49.0,19.0,118.0,1.0,1.0,100.0,0.0,0.0,46.0,181.0,65.0,3.0,3.0,1.0,13.0,2.0,82.0,16.0
908,Steven Fortes,cv CPV,DF,Lens,fr Ligue 1,29,1992,1.0,39.0,5.0,22.0,18.0,0.0,0.0,39.0,2.0,1.0,50.0,1.0,50.0,17.0,120.0,55.0,0.0,0.0,0.0,1.0,1.0,23.0,0.0
909,Ben Foster,eng ENG,PO,Watford,eng Premier League,38,1983,26.0,940.0,719.0,925.0,16.0,0.0,0.0,940.0,1.0,1.0,100.0,0.0,0.0,450.0,2800.0,1448.0,0.0,0.0,0.0,0.0,0.0,338.0,0.0
910,Tariqe Fosu,gh GHA,DF,Brentford,eng Premier League,25,1995,0.2,10.0,0.0,0.0,3.0,7.0,3.0,10.0,0.0,0.0,,0.0,,7.0,62.0,53.0,3.0,1.0,1.0,0.0,0.0,8.0,4.0
911,Timothy Fosu-Mensah,nl NED,DF,Leverkusen,de Bundesliga,23,1998,1.6,109.0,5.0,33.0,51.0,28.0,1.0,109.0,2.0,1.0,50.0,1.0,50.0,47.0,211.0,94.0,2.0,4.0,0.0,2.0,0.0,54.0,6.0
912,Dimitri Foulquier,fr FRA,DF,Granada,es La Liga,28,1993,2.0,84.0,4.0,21.0,46.0,18.0,0.0,84.0,0.0,0.0,,0.0,,32.0,200.0,78.0,2.0,2.0,0.0,3.0,2.0,40.0,5.0
913,Dimitri Foulquier,fr FRA,DF,Valencia,es La Liga,28,1993,26.0,1243.0,67.0,354.0,612.0,289.0,14.0,1243.0,33.0,23.0,69.7,10.0,30.3,584.0,3750.0,2078.0,39.0,34.0,3.0,21.0,13.0,557.0,31.0
914,Juan Foyth,ar ARG,DF,Villarreal,es La Liga,23,1998,21.4,1409.0,80.0,470.0,713.0,247.0,18.0,1409.0,40.0,28.0,70.0,12.0,30.0,746.0,4620.0,2709.0,48.0,28.0,3.0,25.0,7.0,779.0,35.0
915,Gianluca Frabotta,it ITA,"DF,CC",Hellas Verona,it Serie A,22,1999,0.2,12.0,1.0,1.0,5.0,6.0,1.0,12.0,0.0,0.0,,0.0,,4.0,61.0,40.0,1.0,1.0,0.0,0.0,0.0,6.0,3.0
916,Raphael Framberger,de GER,DF,Augsburg,de Bundesliga,25,1995,9.4,554.0,30.0,162.0,239.0,156.0,4.0,554.0,12.0,6.0,50.0,6.0,50.0,206.0,1056.0,540.0,20.0,6.0,0.0,14.0,2.0,265.0,32.0
917,Przemysław Frankowski,pl POL,DF,Lens,fr Ligue 1,26,1995,27.2,1740.0,67.0,416.0,748.0,592.0,63.0,1740.0,38.0,16.0,42.1,22.0,57.9,955.0,4654.0,2167.0,53.0,44.0,7.0,39.0,17.0,1067.0,223.0
918,Enric Franquesa,es ESP,"DF,DL",Levante,es La Liga,24,1997,6.9,325.0,12.0,86.0,149.0,95.0,4.0,325.0,19.0,10.0,52.6,9.0,47.4,145.0,1043.0,503.0,17.0,13.0,3.0,10.0,8.0,179.0,36.0
919,Fransérgio,br BRA,CC,Bordeaux,fr Ligue 1,30,1990,14.0,684.0,37.0,149.0,440.0,102.0,17.0,684.0,11.0,5.0,45.5,6.0,54.5,378.0,1777.0,778.0,10.0,10.0,1.0,20.0,10.0,413.0,23.0
920,Ryan Fraser,sct SCO,"DL,CC",Newcastle Utd,eng Premier League,27,1994,16.3,590.0,22.0,102.0,192.0,301.0,42.0,590.0,4.0,1.0,25.0,3.0,75.0,370.0,1823.0,970.0,35.0,23.0,11.0,22.0,11.0,410.0,86.0
921,Davide Frattesi,it ITA,CC,Sassuolo,it Serie A,21,1999,31.7,1642.0,103.0,376.0,880.0,419.0,86.0,1642.0,64.0,42.0,65.6,22.0,34.4,923.0,5167.0,2728.0,79.0,61.0,20.0,59.0,22.0,1186.0,104.0
922,Fred,br BRA,CC,Manchester Utd,eng Premier League,28,1993,22.5,1623.0,65.0,392.0,965.0,275.0,17.0,1623.0,36.0,21.0,58.3,15.0,41.7,840.0,3252.0,1564.0,17.0,16.0,1.0,41.0,25.0,1093.0,41.0
923,Ryan Fredericks,eng ENG,DF,West Ham,eng Premier League,28,1992,3.4,172.0,14.0,50.0,78.0,44.0,2.0,172.0,1.0,0.0,0.0,1.0,100.0,87.0,343.0,188.0,4.0,3.0,0.0,2.0,1.0,99.0,14.0
924,Morten Frendrup,dk DEN,"DF,CC",Genoa,it Serie A,20,2001,7.7,461.0,13.0,120.0,247.0,99.0,5.0,461.0,5.0,3.0,60.0,2.0,40.0,170.0,981.0,357.0,13.0,8.0,2.0,15.0,3.0,162.0,9.0
925,Remo Freuler,ch SUI,CC,Atalanta,it Serie A,29,1992,26.3,2036.0,55.0,343.0,1162.0,546.0,37.0,2036.0,35.0,20.0,57.1,15.0,42.9,1187.0,6064.0,3054.0,52.0,52.0,7.0,40.0,24.0,1423.0,59.0
926,Marvin Friedrich,de GER,DF,M'Gladbach,de Bundesliga,25,1995,6.7,549.0,48.0,306.0,228.0,15.0,9.0,549.0,1.0,0.0,0.0,1.0,100.0,325.0,1206.0,463.0,1.0,0.0,0.0,2.0,0.0,397.0,4.0
927,Marvin Friedrich,de GER,DF,Union Berlin,de Bundesliga,25,1995,13.0,773.0,91.0,403.0,329.0,48.0,19.0,773.0,7.0,5.0,71.4,2.0,28.6,430.0,2046.0,1198.0,6.0,4.0,1.0,11.0,5.0,462.0,6.0
928,Jeremie Frimpong,nl NED,DF,Leverkusen,de Bundesliga,20,2000,22.8,1480.0,69.0,467.0,655.0,382.0,62.0,1480.0,79.0,47.0,59.5,32.0,40.5,854.0,6153.0,3459.0,112.0,73.0,32.0,48.0,26.0,889.0,121.0
929,Christian Früchtl,de GER,PO,Bayern Munich,de Bundesliga,21,2000,0.1,4.0,2.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,,0.0,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
930,Jorge de Frutos,es ESP,"CC,DL",Levante,es La Liga,24,1997,19.6,754.0,16.0,128.0,279.0,362.0,77.0,754.0,76.0,36.0,47.4,40.0,52.6,421.0,2730.0,1566.0,60.0,31.0,21.0,51.0,16.0,475.0,153.0
931,Leo Fuhr Hjelde,no NOR,"CC,DF",Leeds United,eng Premier League,17,2003,1.7,130.0,9.0,55.0,60.0,16.0,1.0,130.0,0.0,0.0,,0.0,,59.0,178.0,89.0,1.0,1.0,0.0,2.0,0.0,63.0,4.0
932,Chris Führich,de GER,"DL,CC",Stuttgart,de Bundesliga,23,1998,19.0,900.0,16.0,109.0,412.0,402.0,41.0,900.0,65.0,40.0,61.5,25.0,38.5,521.0,3376.0,1684.0,61.0,41.0,11.0,42.0,23.0,581.0,102.0
933,Angelo Fulgini,fr FRA,"CC,DL",Angers,fr Ligue 1,24,1996,32.5,1761.0,11.0,190.0,932.0,656.0,84.0,1761.0,125.0,49.0,39.2,76.0,60.8,1249.0,6756.0,3092.0,75.0,68.0,19.0,78.0,55.0,1374.0,189.0
934,Marius Funk,de GER,PO,Greuther Fürth,de Bundesliga,25,1996,8.0,392.0,327.0,391.0,1.0,0.0,0.0,392.0,0.0,0.0,,0.0,,206.0,1094.0,533.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0
935,Stephan Fürstner,de GER,CC,Mainz 05,de Bundesliga,33,1987,0.1,5.0,0.0,1.0,4.0,0.0,0.0,5.0,0.0,0.0,,0.0,,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
936,Matteo Gabbia,it ITA,DF,Milan,it Serie A,21,1999,6.0,471.0,50.0,256.0,208.0,9.0,6.0,471.0,0.0,0.0,,0.0,,289.0,1161.0,635.0,3.0,0.0,0.0,2.0,0.0,344.0,1.0
937,Manolo Gabbiadini,it ITA,"DL,CC",Sampdoria,it Serie A,29,1991,12.7,465.0,14.0,53.0,220.0,193.0,32.0,465.0,10.0,4.0,40.0,6.0,60.0,270.0,1111.0,458.0,13.0,9.0,3.0,29.0,16.0,342.0,57.0
938,Mijat Gaćinović,rs SRB,"DL,CC",Hoffenheim,de Bundesliga,26,1995,1.2,64.0,2.0,11.0,37.0,18.0,1.0,64.0,3.0,3.0,100.0,0.0,0.0,31.0,127.0,66.0,1.0,1.0,0.0,2.0,2.0,37.0,2.0
939,Gianluca Gaetano,it ITA,CC,Napoli,it Serie A,21,2000,0.2,16.0,0.0,5.0,8.0,3.0,0.0,16.0,0.0,0.0,,0.0,,10.0,58.0,6.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0
940,Luca Gagliano,it ITA,"DL,DF",Cagliari,it Serie A,21,2000,0.1,9.0,1.0,2.0,4.0,3.0,1.0,9.0,1.0,0.0,0.0,1.0,100.0,5.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0
941,Roberto Gagliardini,it ITA,CC,Inter,it Serie A,27,1994,7.2,423.0,14.0,78.0,218.0,130.0,18.0,423.0,7.0,3.0,42.9,4.0,57.1,228.0,1081.0,553.0,8.0,9.0,1.0,13.0,7.0,296.0,31.0
942,Riccardo Gagliolo,se SWE,DF,Salernitana,it Serie A,31,1990,12.6,651.0,83.0,315.0,283.0,63.0,11.0,651.0,6.0,4.0,66.7,2.0,33.3,318.0,1514.0,883.0,10.0,4.0,0.0,6.0,3.0,318.0,8.0
943,Javi Galán,es ESP,DF,Celta Vigo,es La Liga,26,1994,36.6,2642.0,70.0,724.0,1190.0,764.0,40.0,2642.0,125.0,85.0,68.0,40.0,32.0,1482.0,9534.0,5404.0,123.0,83.0,15.0,70.0,37.0,1596.0,233.0
944,Iñigo Ruiz de Galarreta,es ESP,CC,Mallorca,es La Liga,27,1993,15.3,925.0,35.0,176.0,587.0,169.0,5.0,925.0,35.0,26.0,74.3,9.0,25.7,455.0,2042.0,1069.0,14.0,24.0,1.0,20.0,15.0,556.0,16.0
945,Nicolas Galazzi,it ITA,CC,Venezia,it Serie A,20,2000,0.2,12.0,1.0,1.0,1.0,10.0,1.0,12.0,0.0,0.0,,0.0,,6.0,23.0,17.0,0.0,1.0,0.0,2.0,1.0,7.0,3.0
946,Pablo Galdames Millán,cl CHI,CC,Genoa,it Serie A,24,1996,11.4,568.0,19.0,99.0,334.0,139.0,13.0,568.0,15.0,7.0,46.7,8.0,53.3,293.0,990.0,356.0,4.0,4.0,0.0,10.0,17.0,325.0,22.0
947,Thiago Galhardo,br BRA,"DL,CC",Celta Vigo,es La Liga,32,1989,12.8,413.0,13.0,40.0,177.0,197.0,51.0,413.0,20.0,8.0,40.0,12.0,60.0,165.0,742.0,323.0,14.0,5.0,0.0,28.0,11.0,287.0,61.0
948,Conor Gallagher,eng ENG,CC,Crystal Palace,eng Premier League,21,2000,31.6,1578.0,45.0,285.0,737.0,579.0,80.0,1578.0,75.0,42.0,56.0,33.0,44.0,829.0,3922.0,1514.0,42.0,23.0,12.0,62.0,50.0,933.0,118.0
949,Gauthier Gallon,fr FRA,PO,Troyes,fr Ligue 1,28,1993,31.0,1143.0,1027.0,1139.0,4.0,0.0,0.0,1143.0,0.0,0.0,,0.0,,652.0,3120.0,1930.0,0.0,0.0,0.0,1.0,0.0,477.0,0.0
950,Cristian Gamboa,cr CRC,DF,Bochum,de Bundesliga,31,1989,19.1,1178.0,79.0,468.0,570.0,161.0,7.0,1178.0,22.0,14.0,63.6,8.0,36.4,556.0,3243.0,1716.0,34.0,22.0,4.0,17.0,7.0,567.0,19.0
951,Kévin Gameiro,fr FRA,DL,Strasbourg,fr Ligue 1,34,1987,26.5,1040.0,2.0,49.0,434.0,570.0,152.0,1037.0,38.0,17.0,44.7,21.0,55.3,697.0,3881.0,1657.0,69.0,43.0,31.0,61.0,38.0,794.0,225.0
952,Idrissa Gana Gueye,sn SEN,CC,Paris S-G,fr Ligue 1,31,1989,18.2,1584.0,37.0,278.0,1020.0,298.0,16.0,1584.0,28.0,20.0,71.4,8.0,28.6,1093.0,5064.0,2281.0,28.0,30.0,0.0,19.0,16.0,1228.0,35.0
953,Ignatius Ganago,cm CMR,DL,Lens,fr Ligue 1,22,1999,11.4,322.0,3.0,15.0,140.0,173.0,50.0,322.0,20.0,11.0,55.0,9.0,45.0,197.0,955.0,394.0,11.0,8.0,7.0,43.0,21.0,242.0,77.0
954,Silvère Ganvoula M'Boussy,cg CGO,DL,Bochum,de Bundesliga,25,1996,1.7,79.0,2.0,3.0,36.0,43.0,9.0,79.0,3.0,2.0,66.7,1.0,33.3,34.0,213.0,104.0,3.0,4.0,3.0,9.0,4.0,58.0,9.0
955,Álvaro García,es ESP,"DL,CC",Rayo Vallecano,es La Liga,28,1992,33.3,1393.0,40.0,248.0,419.0,741.0,154.0,1393.0,50.0,22.0,44.0,28.0,56.0,759.0,4974.0,2696.0,124.0,49.0,58.0,70.0,13.0,888.0,293.0
956,Dani García,es ESP,CC,Athletic Club,es La Liga,31,1990,24.2,1207.0,57.0,259.0,751.0,206.0,12.0,1207.0,6.0,4.0,66.7,2.0,33.3,535.0,1778.0,802.0,10.0,11.0,0.0,7.0,9.0,748.0,7.0
