RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,ACT,SCA90,PassLive,PassDead,HASTA,Dis,FR,Def,ACG,GCA90,PassLive.1,PassDead.1,HASTA.1,Dis.1,FR.1,Def.1
1629,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,31,1991,24.0,50.0,2.08,41.0,4.0,1.0,3.0,1.0,0.0,6.0,0.25,5.0,1.0,0.0,0.0,0.0,0.0
1630,Mickael Malsa,mq MTQ,CC,Valladolid,es La Liga,26,1995,0.8,1.0,1.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631,Giorgi Mamardashvili,ge GEO,PO,Valencia,es La Liga,21,2000,38.0,4.0,0.11,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.03,0.0,1.0,0.0,0.0,0.0,0.0
1632,Hianga Mananga Mbock,fr FRA,CC,Brest,fr Ligue 1,22,1999,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633,Gianluca Mancini,it ITA,DF,Roma,it Serie A,26,1996,31.8,37.0,1.17,30.0,1.0,0.0,4.0,1.0,1.0,3.0,0.09,2.0,0.0,0.0,0.0,1.0,0.0
1634,Steve Mandanda,fr FRA,PO,Rennes,fr Ligue 1,37,1985,33.5,5.0,0.15,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0
1635,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,es La Liga,28,1994,20.6,23.0,1.12,21.0,0.0,0.0,0.0,1.0,1.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0
1636,Aïssa Mandi,dz ALG,DF,Villarreal,es La Liga,30,1991,16.2,9.0,0.55,8.0,1.0,0.0,0.0,0.0,0.0,2.0,0.12,2.0,0.0,0.0,0.0,0.0,0.0
1637,Rolando Mandragora,it ITA,CC,Fiorentina,it Serie A,25,1997,21.7,87.0,4.02,59.0,19.0,0.0,6.0,2.0,1.0,8.0,0.37,5.0,1.0,0.0,1.0,1.0,0.0
1638,Sadio Mané,sn SEN,"DL,CC",Bayern Munich,de Bundesliga,30,1992,15.8,61.0,3.85,44.0,0.0,4.0,9.0,4.0,0.0,11.0,0.69,8.0,0.0,1.0,2.0,0.0,0.0
1639,Orel Mangala,be BEL,CC,Nott'ham Forest,eng Premier League,24,1998,17.2,13.0,0.76,11.0,0.0,0.0,0.0,2.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0
1640,Thomas Mangani,fr FRA,CC,Ajaccio,fr Ligue 1,35,1987,14.8,42.0,2.84,16.0,24.0,0.0,1.0,1.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0
1641,Vito Mannone,it ITA,PO,Lorient,fr Ligue 1,34,1988,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1642,Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,28,1994,0.4,1.0,2.43,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.43,0.0,0.0,0.0,0.0,0.0,1.0
1643,Myziane Maolida,fr FRA,"CC,DL",Reims,fr Ligue 1,23,1999,2.6,3.0,1.16,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1644,Myziane Maolida,fr FRA,"DL,CC",Hertha BSC,de Bundesliga,23,1999,1.1,1.0,0.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645,Faitout Maouassa,fr FRA,"DL,DF",Montpellier,fr Ligue 1,24,1998,21.4,57.0,2.66,39.0,6.0,5.0,4.0,2.0,1.0,10.0,0.47,10.0,0.0,0.0,0.0,0.0,0.0
1646,Sekou Mara,fr FRA,"DL,CC",Southampton,eng Premier League,20,2002,6.2,12.0,1.95,8.0,0.0,3.0,0.0,0.0,1.0,3.0,0.49,2.0,0.0,1.0,0.0,0.0,0.0
1647,Marcão,br BRA,DF,Sevilla,es La Liga,26,1996,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1648,Solly March,eng ENG,"DL,DF",Brighton,eng Premier League,28,1994,30.2,140.0,4.64,91.0,15.0,19.0,9.0,4.0,2.0,14.0,0.46,10.0,1.0,1.0,2.0,0.0,0.0
1649,Agustín Marchesín,ar ARG,PO,Celta Vigo,es La Liga,34,1988,19.0,2.0,0.11,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1650,Federico Marchetti,it ITA,PO,Spezia,it Serie A,39,1983,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1651,Vincent Marchetti,fr FRA,CC,Ajaccio,fr Ligue 1,25,1997,27.2,52.0,1.91,43.0,0.0,2.0,4.0,3.0,0.0,9.0,0.33,8.0,0.0,0.0,0.0,1.0,0.0
1652,Riccardo Marchizza,it ITA,DF,Sassuolo,it Serie A,24,1998,3.1,8.0,2.54,7.0,0.0,1.0,0.0,0.0,0.0,2.0,0.64,2.0,0.0,0.0,0.0,0.0,0.0
1653,Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,30,1992,24.7,21.0,0.85,19.0,1.0,0.0,0.0,1.0,0.0,2.0,0.08,2.0,0.0,0.0,0.0,0.0,0.0
1654,Emiliano Marcondes,dk DEN,CC,Bournemouth,eng Premier League,27,1995,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1655,Óscar de Marcos,es ESP,DF,Athletic Club,es La Liga,33,1989,31.3,75.0,2.39,63.0,7.0,1.0,1.0,1.0,2.0,9.0,0.29,8.0,0.0,1.0,0.0,0.0,0.0
1656,Alberto Marí,es ESP,"DL,CC",Valencia,es La Liga,21,2001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1657,José Mari,es ESP,CC,Cádiz,es La Liga,34,1987,4.4,13.0,2.94,10.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1658,Pablo Marí,es ESP,DF,Monza,it Serie A,28,1993,27.6,14.0,0.51,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,27,1995,26.9,22.0,0.82,18.0,0.0,0.0,2.0,1.0,1.0,3.0,0.11,3.0,0.0,0.0,0.0,0.0,0.0
1660,Mariano,do DOM,DL,Real Madrid,es La Liga,28,1993,1.7,1.0,0.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1661,Pablo Marín,es ESP,"CC,DL",Real Sociedad,es La Liga,19,2003,4.0,11.0,2.75,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1662,Răzvan Marin,ro ROU,CC,Empoli,it Serie A,26,1996,28.2,92.0,3.26,54.0,34.0,2.0,1.0,1.0,0.0,4.0,0.14,1.0,3.0,0.0,0.0,0.0,0.0
1663,Diego Mariño,es ESP,PO,Almería,es La Liga,32,1990,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664,Guillermo Maripán,cl CHI,DF,Monaco,fr Ligue 1,28,1994,24.0,13.0,0.54,11.0,0.0,0.0,2.0,0.0,0.0,4.0,0.17,2.0,0.0,0.0,2.0,0.0,0.0
1665,Marlon,br BRA,DF,Monza,it Serie A,26,1995,17.7,7.0,0.4,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1666,Omar Marmoush,eg EGY,DL,Wolfsburg,de Bundesliga,23,1999,16.4,,,,,,,,,,,,,,,,
1667,Marquinhos,br BRA,CC,Arsenal,eng Premier League,19,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668,Marquinhos,br BRA,DF,Paris S-G,fr Ligue 1,28,1994,30.2,19.0,0.63,15.0,1.0,0.0,3.0,0.0,0.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0
1669,Luca Marrone,it ITA,DF,Monza,it Serie A,32,1990,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1670,Eric Martel,de GER,CC,Köln,de Bundesliga,20,2002,22.4,30.0,1.34,23.0,0.0,3.0,3.0,1.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
1671,Roger Martí,es ESP,DL,Elche,es La Liga,31,1991,7.3,13.0,1.79,10.0,0.0,0.0,1.0,1.0,1.0,1.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0
1672,Roger Martí,es ESP,DL,Cádiz,es La Liga,31,1991,7.1,12.0,1.69,6.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1673,Anthony Martial,fr FRA,DL,Manchester Utd,eng Premier League,26,1995,10.9,28.0,2.58,22.0,0.0,1.0,3.0,1.0,1.0,5.0,0.46,2.0,0.0,1.0,1.0,1.0,0.0
1674,Aarón Martín,es ESP,DF,Mainz 05,de Bundesliga,25,1997,20.5,59.0,2.87,39.0,18.0,1.0,1.0,0.0,0.0,5.0,0.24,4.0,1.0,0.0,0.0,0.0,0.0
1675,Ander Martin,es ESP,"CC,DL",Real Sociedad,es La Liga,21,2000,0.5,4.0,8.57,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676,Andrés Martín,es ESP,"DL,CC",Rayo Vallecano,es La Liga,23,1999,2.3,6.0,2.61,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1677,Carlos Martín,es ESP,"DL,CC",Atlético Madrid,es La Liga,20,2002,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1678,Iván Martín,es ESP,CC,Girona,es La Liga,23,1999,17.6,34.0,1.93,30.0,0.0,1.0,1.0,2.0,0.0,6.0,0.34,4.0,0.0,0.0,0.0,2.0,0.0
1679,Jonas Martin,fr FRA,CC,Lille,fr Ligue 1,32,1990,3.1,6.0,1.94,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680,Gabriel Martinelli,br BRA,DL,Arsenal,eng Premier League,21,2001,31.0,127.0,4.1,89.0,8.0,12.0,12.0,4.0,2.0,17.0,0.55,10.0,0.0,2.0,5.0,0.0,0.0
1681,Arnau Martinez,es ESP,DF,Girona,es La Liga,19,2003,30.4,75.0,2.47,65.0,0.0,2.0,3.0,5.0,0.0,9.0,0.3,7.0,0.0,0.0,0.0,2.0,0.0
1682,Emiliano Martínez,ar ARG,PO,Aston Villa,eng Premier League,29,1992,34.9,5.0,0.14,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,31,1991,14.9,13.0,0.87,10.0,0.0,0.0,3.0,0.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0
1684,Lautaro Martínez,ar ARG,DL,Inter,it Serie A,24,1997,28.6,94.0,3.28,65.0,2.0,4.0,13.0,9.0,1.0,16.0,0.56,9.0,0.0,1.0,3.0,2.0,1.0
1685,Lisandro Martínez,ar ARG,DF,Manchester Utd,eng Premier League,24,1998,23.5,18.0,0.77,16.0,0.0,0.0,1.0,0.0,1.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
1686,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,it Serie A,26,1996,24.1,28.0,1.16,21.0,2.0,0.0,4.0,0.0,1.0,2.0,0.08,2.0,0.0,0.0,0.0,0.0,0.0
1687,Roger Martínez,es ESP,DF,Espanyol,es La Liga,18,2004,0.1,2.0,25.71,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1688,Gelson Martins,pt POR,"CC,DL",Monaco,fr Ligue 1,27,1995,3.8,15.0,3.91,11.0,0.0,1.0,2.0,1.0,0.0,1.0,0.26,1.0,0.0,0.0,0.0,0.0,0.0
1689,Adam Marušić,me MNE,DF,Lazio,it Serie A,29,1992,30.7,35.0,1.14,28.0,3.0,0.0,1.0,0.0,3.0,3.0,0.1,2.0,0.0,0.0,1.0,0.0,0.0
1690,Omar Mascarell,es ESP,"CC,DF",Elche,es La Liga,29,1993,27.2,42.0,1.54,30.0,11.0,1.0,0.0,0.0,0.0,3.0,0.11,1.0,2.0,0.0,0.0,0.0,0.0
1691,Adam Masina,ma MAR,DF,Udinese,it Serie A,28,1994,8.8,5.0,0.57,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1692,Jordi Masip,es ESP,PO,Valladolid,es La Liga,33,1989,27.9,4.0,0.14,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.04,0.0,1.0,0.0,0.0,0.0,0.0
1693,Erhan Mašović,rs SRB,"DF,CC",Bochum,de Bundesliga,23,1998,24.2,18.0,0.74,15.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1694,Han-Noah Massengo,fr FRA,CC,Auxerre,fr Ligue 1,21,2001,12.4,28.0,2.26,21.0,0.0,1.0,1.0,2.0,3.0,1.0,0.08,0.0,0.0,0.0,0.0,1.0,0.0
1695,Yanis Massolin,fr FRA,CC,Clermont Foot,fr Ligue 1,19,2002,0.7,1.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1696,Jaime Mata,es ESP,"DL,CC",Getafe,es La Liga,33,1988,4.9,10.0,2.06,8.0,0.0,0.0,2.0,0.0,0.0,2.0,0.41,1.0,0.0,0.0,1.0,0.0,0.0
1697,Pape Matar Sarr,sn SEN,"CC,DL",Tottenham,eng Premier League,19,2002,2.4,4.0,1.65,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.83,2.0,0.0,0.0,0.0,0.0,0.0
1698,Eliot Matazo,be BEL,CC,Monaco,fr Ligue 1,20,2002,13.1,11.0,0.84,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1699,Jean-Philippe Mateta,fr FRA,DL,Crystal Palace,eng Premier League,25,1997,8.6,8.0,0.94,3.0,0.0,0.0,3.0,2.0,0.0,1.0,0.12,0.0,0.0,0.0,0.0,1.0,0.0
1700,Nemanja Matić,rs SRB,CC,Roma,it Serie A,33,1988,20.6,52.0,2.53,46.0,1.0,3.0,2.0,0.0,0.0,7.0,0.34,5.0,0.0,1.0,1.0,0.0,0.0
1701,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,30,1991,12.1,16.0,1.32,14.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702,Henning Matriciani,de GER,DF,Schalke 04,de Bundesliga,22,2000,20.7,21.0,1.01,16.0,2.0,1.0,1.0,0.0,1.0,4.0,0.19,3.0,0.0,0.0,0.0,0.0,1.0
1703,Chrislain Matsima,fr FRA,"DF,CC",Lorient,fr Ligue 1,20,2002,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704,Chrislain Matsima,fr FRA,DF,Monaco,fr Ligue 1,20,2002,5.0,4.0,0.81,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.61,2.0,0.0,1.0,0.0,0.0,0.0
1705,Jean Mattéo Bahoya,fr FRA,"DL,CC",Angers,fr Ligue 1,17,2005,3.0,4.0,1.34,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1706,Azor Matusiwa,nl NED,CC,Reims,fr Ligue 1,24,1998,27.6,68.0,2.46,64.0,0.0,0.0,2.0,1.0,1.0,3.0,0.11,3.0,0.0,0.0,0.0,0.0,0.0
1707,Neal Maupay,fr FRA,DL,Everton,eng Premier League,25,1996,12.4,18.0,1.45,12.0,0.0,1.0,2.0,3.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0
1708,Aïman Maurer,ma MAR,CC,Clermont Foot,fr Ligue 1,17,2004,5.6,13.0,2.33,8.0,2.0,1.0,1.0,1.0,0.0,1.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0
1709,Stephy Mavididi,eng ENG,DL,Montpellier,fr Ligue 1,24,1998,14.3,44.0,3.08,22.0,0.0,8.0,7.0,5.0,2.0,4.0,0.28,3.0,0.0,1.0,0.0,0.0,0.0
1710,Konstantinos Mavropanos,gr GRE,DF,Stuttgart,de Bundesliga,24,1997,25.4,37.0,1.46,26.0,2.0,2.0,5.0,1.0,1.0,4.0,0.16,3.0,0.0,0.0,0.0,0.0,1.0
1711,Christian Mawissa,fr FRA,DF,Toulouse,fr Ligue 1,17,2005,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1712,Philipp Max,de GER,DF,Eint Frankfurt,de Bundesliga,28,1993,7.7,31.0,4.02,17.0,11.0,1.0,2.0,0.0,0.0,1.0,0.13,1.0,0.0,0.0,0.0,0.0,0.0
1713,Eric Maxim Choupo-Moting,cm CMR,DL,Bayern Munich,de Bundesliga,33,1989,12.4,42.0,3.4,33.0,0.0,4.0,4.0,0.0,1.0,5.0,0.4,5.0,0.0,0.0,0.0,0.0,0.0
1714,Luís Maximiano,pt POR,PO,Lazio,it Serie A,23,1999,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1715,Keke Maximilian Topp,de GER,DL,Schalke 04,de Bundesliga,18,2004,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716,Fernand Mayembo,cg CGO,DF,Ajaccio,fr Ligue 1,26,1996,7.9,4.0,0.51,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1717,Borja Mayoral,es ESP,DL,Getafe,es La Liga,25,1997,30.7,58.0,1.89,43.0,0.0,4.0,4.0,7.0,0.0,3.0,0.1,2.0,0.0,1.0,0.0,0.0,0.0
1718,Ibrahim Maza,de GER,"CC,DL",Hertha BSC,de Bundesliga,16,2005,0.8,1.0,1.27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1719,Derek Mazou-Sacko,fr FRA,CC,Troyes,fr Ligue 1,17,2004,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1720,Noussair Mazraoui,ma MAR,DF,Bayern Munich,de Bundesliga,24,1997,11.9,33.0,2.77,29.0,0.0,0.0,2.0,1.0,1.0,5.0,0.42,4.0,0.0,0.0,0.0,0.0,1.0
1721,Pasquale Mazzocchi,it ITA,DF,Salernitana,it Serie A,27,1995,21.8,63.0,2.9,43.0,12.0,5.0,0.0,2.0,1.0,9.0,0.41,5.0,1.0,2.0,0.0,1.0,0.0
1722,Kevin Mbabu,ch SUI,"DF,DL",Fulham,eng Premier League,27,1995,1.6,3.0,1.87,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.62,1.0,0.0,0.0,0.0,0.0,0.0
1723,Noah Mbamba,be BEL,CC,Leverkusen,de Bundesliga,17,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1724,Kylian Mbappé,fr FRA,DL,Paris S-G,fr Ligue 1,23,1998,31.3,143.0,4.57,96.0,3.0,19.0,15.0,10.0,0.0,23.0,0.73,12.0,0.0,4.0,5.0,2.0,0.0
1725,Mamadou Mbaye,sn SEN,DF,Cádiz,es La Liga,24,1998,8.4,4.0,0.47,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0
1726,Chancel Mbemba,cd COD,DF,Marseille,fr Ligue 1,27,1994,31.7,36.0,1.14,32.0,0.0,0.0,3.0,1.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0
1727,Bryan Mbeumo,cm CMR,DL,Brentford,eng Premier League,22,1999,32.3,97.0,3.0,62.0,27.0,7.0,0.0,1.0,0.0,15.0,0.46,12.0,2.0,1.0,0.0,0.0,0.0
1728,Jason Mbock,fr FRA,"CC,DL",Angers,fr Ligue 1,22,1999,0.3,1.0,3.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729,Jean-Manuel Mbom,de GER,CC,Werder Bremen,de Bundesliga,22,2000,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1730,Nathanael Mbuku,fr FRA,"DL,CC",Reims,fr Ligue 1,20,2002,0.7,1.0,1.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1731,Nathanael Mbuku,fr FRA,"CC,DL",Augsburg,de Bundesliga,20,2002,0.4,1.0,2.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732,James McArthur,sct SCO,CC,Crystal Palace,eng Premier League,34,1987,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1733,Alex McCarthy,eng ENG,PO,Southampton,eng Premier League,32,1989,6.0,1.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1734,John McGinn,sct SCO,"CC,DL",Aston Villa,eng Premier League,27,1994,29.9,80.0,2.67,56.0,10.0,5.0,3.0,5.0,1.0,10.0,0.33,7.0,1.0,0.0,0.0,2.0,0.0
1735,Scott McKenna,sct SCO,DF,Nott'ham Forest,eng Premier League,25,1996,17.5,10.0,0.57,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0
1736,Weston McKennie,us USA,CC,Leeds United,eng Premier League,23,1998,16.0,29.0,1.82,25.0,3.0,0.0,1.0,0.0,0.0,3.0,0.19,2.0,1.0,0.0,0.0,0.0,0.0
1737,Weston McKennie,us USA,"CC,DF",Juventus,it Serie A,23,1998,11.7,18.0,1.54,15.0,0.0,1.0,2.0,0.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0
1738,Dwight McNeil,eng ENG,"DL,CC",Everton,eng Premier League,22,1999,27.8,108.0,3.89,53.0,36.0,9.0,6.0,2.0,2.0,12.0,0.43,4.0,3.0,3.0,0.0,1.0,1.0
1739,Scott McTominay,sct SCO,CC,Manchester Utd,eng Premier League,25,1996,12.9,23.0,1.78,18.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740,Gary Medel,cl CHI,"CC,DF",Bologna,it Serie A,34,1987,16.4,23.0,1.4,20.0,0.0,0.0,0.0,1.0,2.0,2.0,0.12,2.0,0.0,0.0,0.0,0.0,0.0
1741,Facundo Medina,ar ARG,DF,Lens,fr Ligue 1,23,1999,30.9,46.0,1.49,40.0,2.0,0.0,4.0,0.0,0.0,6.0,0.19,4.0,1.0,0.0,1.0,0.0,0.0
1742,Fernando Medrano,es ESP,DF,Celta Vigo,es La Liga,22,2000,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743,Ben Mee,eng ENG,DF,Brentford,eng Premier League,32,1989,36.3,33.0,0.91,23.0,0.0,1.0,7.0,1.0,1.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0
1744,Bamo Meïté,ci CIV,DF,Lorient,fr Ligue 1,21,2001,16.7,6.0,0.36,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0
1745,Soualiho Meïté,fr FRA,CC,Cremonese,it Serie A,28,1994,26.3,45.0,1.71,38.0,1.0,3.0,0.0,1.0,2.0,3.0,0.11,3.0,0.0,0.0,0.0,0.0,0.0
1746,Farid El Melali,dz ALG,"DF,DL",Angers,fr Ligue 1,25,1997,9.0,12.0,1.34,7.0,1.0,2.0,0.0,2.0,0.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0
1747,Gonzalo Melero,es ESP,CC,Almería,es La Liga,28,1994,20.6,53.0,2.57,45.0,1.0,1.0,5.0,1.0,0.0,6.0,0.29,5.0,0.0,0.0,1.0,0.0,0.0
1748,Birger Meling,no NOR,DF,Rennes,fr Ligue 1,27,1994,13.4,18.0,1.34,16.0,2.0,0.0,0.0,0.0,0.0,3.0,0.22,3.0,0.0,0.0,0.0,0.0,0.0
1749,Memphis,nl NED,DL,Barcelona,es La Liga,28,1994,1.3,8.0,6.32,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750,Memphis,nl NED,DL,Atlético Madrid,es La Liga,28,1994,3.0,13.0,4.33,8.0,0.0,2.0,1.0,2.0,0.0,2.0,0.67,1.0,0.0,1.0,0.0,0.0,0.0
1751,Houboulang Mendes,gw GNB,DF,Almería,es La Liga,24,1998,9.8,9.0,0.91,6.0,2.0,1.0,0.0,0.0,0.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0
1752,Nuno Mendes,pt POR,DF,Paris S-G,fr Ligue 1,20,2002,17.2,45.0,2.62,39.0,0.0,4.0,1.0,0.0,1.0,7.0,0.41,7.0,0.0,0.0,0.0,0.0,0.0
1753,Pedro Mendes,pt POR,DF,Montpellier,fr Ligue 1,31,1990,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1754,Thiago Mendes,br BRA,"CC,DF",Lyon,fr Ligue 1,30,1992,22.9,28.0,1.22,26.0,0.0,0.0,2.0,0.0,0.0,5.0,0.22,5.0,0.0,0.0,0.0,0.0,0.0
1755,Brais Méndez,es ESP,CC,Real Sociedad,es La Liga,25,1997,26.7,98.0,3.67,54.0,30.0,6.0,3.0,5.0,0.0,11.0,0.41,6.0,2.0,1.0,2.0,0.0,0.0
1756,Diego Méndez,es ESP,CC,Rayo Vallecano,es La Liga,18,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1757,Antoine Mendy,fr FRA,DF,Nice,fr Ligue 1,18,2004,5.8,17.0,2.95,12.0,2.0,0.0,2.0,0.0,1.0,2.0,0.35,1.0,0.0,0.0,1.0,0.0,0.0
