RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG
139,Tommaso Augello,it ITA,DF,Sampdoria,it Serie A,24,1994,12.6,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
140,Jean-Kévin Augustin,fr FRA,DL,Monaco,fr Ligue 1,22,1997,3.0,0,7,3,42.9,2.37,1.02,0.0,0.0,13.8,0.0,0,0,0.5,0.5,0.07,-0.5,-0.5
141,Ludwig Augustinsson,se SWE,"DF,CC",Werder Bremen,de Bundesliga,25,1994,10.3,0,5,0,0.0,0.49,0.0,0.0,,24.1,2.0,0,0,0.2,0.2,0.05,-0.2,-0.2
142,Serge Aurier,ci CIV,DF,Tottenham,eng Premier League,26,1992,30.0,1,13,4,30.8,0.43,0.13,0.08,0.25,19.1,0.0,0,0,0.5,0.5,0.04,0.5,0.5
143,Mathias Autret,fr FRA,"CC,DL",Brest,fr Ligue 1,28,1991,13.6,2,27,9,33.3,1.99,0.66,0.07,0.22,22.1,0.0,0,0,1.8,1.8,0.07,0.2,0.2
144,Ezequiel Ávila,ar ARG,DL,Osasuna,es La Liga,25,1994,17.7,9,69,28,40.6,3.9,1.58,0.13,0.32,18.5,0.0,0,0,7.7,7.7,0.12,1.3,1.3
145,Javier Avilés,es ESP,"CC,DL",Leganés,es La Liga,21,1997,2.0,1,5,2,40.0,2.45,0.98,0.2,0.5,18.0,0.0,0,0,0.6,0.6,0.12,0.4,0.4
146,Chidozie Awaziem,ng NGA,DF,Leganés,es La Liga,22,1997,22.2,0,11,0,0.0,0.5,0.0,0.0,,14.0,0.0,0,0,0.8,0.8,0.08,-0.8,-0.8
147,Taiwo Awoniyi,ng NGA,"DL,CC",Mainz 05,de Bundesliga,21,1997,5.4,1,14,3,21.4,2.61,0.56,0.07,0.33,11.1,0.0,0,0,3.2,3.2,0.23,-2.2,-2.2
148,Florian Ayé,fr FRA,"DL,CC",Brescia,it Serie A,22,1997,15.3,0,23,7,30.4,1.5,0.46,0.0,0.0,14.7,0.0,0,0,2.4,2.4,0.1,-2.4,-2.4
149,Jordan Ayew,gh GHA,DL,Crystal Palace,eng Premier League,27,1991,35.0,9,58,24,41.4,1.66,0.69,0.16,0.38,14.8,0.0,0,0,7.5,7.5,0.13,1.5,1.5
150,Kaan Ayhan,tr TUR,DF,Düsseldorf,de Bundesliga,24,1994,30.3,2,29,5,17.2,0.96,0.16,0.07,0.4,17.9,8.0,0,0,2.2,2.2,0.07,-0.2,-0.2
151,Ramon Azeez,ng NGA,CC,Granada,es La Liga,26,1992,15.1,2,20,3,15.0,1.32,0.2,0.1,0.67,21.0,0.0,0,0,2.4,2.4,0.12,-0.4,-0.4
152,César Azpilicueta,es ESP,DF,Chelsea,eng Premier League,29,1989,35.9,2,29,6,20.7,0.81,0.17,0.07,0.33,13.8,0.0,0,0,2.4,2.4,0.08,-0.4,-0.4
153,Ludovic Baal,gf GUF,DF,Brest,fr Ligue 1,33,1986,9.2,0,2,0,0.0,0.22,0.0,0.0,,11.7,0.0,0,0,0.1,0.1,0.07,-0.1,-0.1
154,Iddrisu Baba,gh GHA,CC,Mallorca,es La Liga,23,1996,32.3,0,15,2,13.3,0.47,0.06,0.0,0.0,22.4,0.0,0,0,1.0,1.0,0.07,-1.0,-1.0
155,Khouma Babacar,sn SEN,DL,Lecce,it Serie A,26,1993,15.8,3,47,16,34.0,2.97,1.01,0.06,0.19,16.0,0.0,0,2,6.6,4.9,0.1,-3.6,-1.9
156,Carlos Bacca,co COL,DL,Villarreal,es La Liga,32,1986,7.6,2,18,6,33.3,2.35,0.78,0.11,0.33,13.5,0.0,0,0,3.4,3.4,0.19,-1.4,-1.4
157,Milan Badelj,hr CRO,CC,Fiorentina,it Serie A,30,1989,17.6,1,15,2,13.3,0.85,0.11,0.07,0.5,23.6,0.0,0,0,1.1,1.1,0.07,-0.1,-0.1
158,Matthias Bader,de GER,DF,Köln,de Bundesliga,22,1997,0.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
159,Benoît Badiashile,fr FRA,DF,Monaco,fr Ligue 1,18,2001,15.7,0,10,3,30.0,0.64,0.19,0.0,0.0,14.7,0.0,0,0,0.7,0.7,0.07,-0.7,-0.7
160,Bastian Badu,fr FRA,DL,Montpellier,fr Ligue 1,19,2000,0.1,0,1,1,100.0,10.0,10.0,0.0,0.0,13.6,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1
161,Alex Baena,es ESP,CC,Villarreal,es La Liga,18,2001,0.2,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
162,Stéphane Bahoken,cm CMR,DL,Angers,fr Ligue 1,27,1992,10.1,4,18,8,44.4,1.79,0.79,0.17,0.38,16.5,0.0,1,1,3.4,2.6,0.14,0.6,0.4
163,Daniel Baier,de GER,CC,Augsburg,de Bundesliga,35,1984,21.6,1,16,2,12.5,0.74,0.09,0.06,0.5,27.2,0.0,0,0,0.5,0.5,0.03,0.5,0.5
164,Leon Bailey,jm JAM,"DL,CC",Leverkusen,de Bundesliga,21,1997,12.1,5,29,11,37.9,2.39,0.91,0.17,0.45,17.7,1.0,0,0,4.3,4.3,0.15,0.7,0.7
165,Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,25,1994,1.7,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
166,Dénys Bain,fr FRA,DF,Brest,fr Ligue 1,26,1993,14.1,1,3,1,33.3,0.21,0.07,0.33,1.0,6.9,0.0,0,0,0.7,0.7,0.23,0.3,0.3
167,Leighton Baines,eng ENG,DF,Everton,eng Premier League,34,1984,4.5,0,1,0,0.0,0.22,0.0,0.0,,31.0,1.0,0,0,0.1,0.1,0.05,-0.1,-0.1
168,Stefan Bajic,fr FRA,PO,Saint-Étienne,fr Ligue 1,17,2001,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
169,Tiemoué Bakayoko,fr FRA,CC,Monaco,fr Ligue 1,24,1994,19.1,1,24,7,29.2,1.26,0.37,0.04,0.14,18.5,0.0,0,0,2.1,2.1,0.09,-1.1,-1.1
170,Lewis Baker,eng ENG,CC,Düsseldorf,de Bundesliga,24,1995,6.1,0,12,5,41.7,1.98,0.83,0.0,0.0,27.0,2.0,0,0,0.6,0.6,0.05,-0.6,-0.6
171,Mitchel Bakker,nl NED,DF,Paris S-G,fr Ligue 1,19,2000,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
172,Ridle Baku,de GER,"DF,CC",Mainz 05,de Bundesliga,21,1998,26.1,1,22,6,27.3,0.84,0.23,0.05,0.17,22.9,0.0,0,0,1.0,1.0,0.05,0.0,0.0
173,Fabián Balbuena,py PAR,DF,West Ham,eng Premier League,27,1991,13.1,1,10,4,40.0,0.76,0.31,0.1,0.25,8.9,0.0,0,0,1.5,1.5,0.15,-0.5,-0.5
174,Keita Baldé,sn SEN,"DL,CC",Monaco,fr Ligue 1,24,1995,9.5,4,28,13,46.4,2.94,1.36,0.14,0.31,16.1,0.0,0,0,4.0,4.0,0.14,0.0,0.0
175,George Baldock,gr GRE,DF,Sheffield Utd,eng Premier League,26,1993,38.0,2,13,4,30.8,0.34,0.11,0.15,0.5,16.9,0.0,0,0,0.6,0.6,0.05,1.4,1.4
176,Gareth Bale,wls WAL,"DL,CC",Real Madrid,es La Liga,30,1989,12.1,2,34,12,35.3,2.81,0.99,0.06,0.17,17.3,3.0,0,0,4.0,4.0,0.12,-2.0,-2.0
177,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,31,1988,6.3,0,3,0,0.0,0.48,0.0,0.0,,27.3,0.0,0,0,0.1,0.1,0.02,-0.1,-0.1
178,Leonardo Balerdi,ar ARG,"DF,CC",Dortmund,de Bundesliga,20,1999,1.5,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
179,Marco Ballarini,it ITA,CC,Udinese,it Serie A,18,2001,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
180,Fodé Ballo-Touré,sn SEN,DF,Monaco,fr Ligue 1,22,1997,18.7,0,5,2,40.0,0.27,0.11,0.0,0.0,13.0,0.0,0,0,0.9,0.9,0.19,-0.9,-0.9
181,Florent Balmont,fr FRA,CC,Dijon,fr Ligue 1,39,1980,4.5,0,7,3,42.9,1.57,0.67,0.0,0.0,30.8,0.0,0,0,0.2,0.2,0.03,-0.2,-0.2
182,Mario Balotelli,it ITA,DL,Brescia,it Serie A,28,1990,15.6,5,72,25,34.7,4.62,1.6,0.07,0.2,20.7,16.0,0,0,7.1,7.1,0.1,-2.1,-2.1
183,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,29,1990,6.2,0,1,0,0.0,0.16,0.0,0.0,,25.2,0.0,0,0,0.0,0.0,0.03,0.0,0.0
184,Jonathan Bamba,ci CIV,"DL,CC",Lille,fr Ligue 1,23,1996,21.5,1,45,23,51.1,2.09,1.07,0.0,0.0,22.6,0.0,1,3,5.6,3.3,0.07,-4.6,-3.3
185,Éver Banega,ar ARG,CC,Sevilla,es La Liga,31,1988,27.5,3,38,8,21.1,1.38,0.29,0.03,0.13,24.9,4.0,2,2,3.2,1.6,0.04,-0.2,-0.6
186,Mattia Bani,it ITA,DF,Bologna,it Serie A,25,1993,24.5,4,16,7,43.8,0.65,0.29,0.25,0.57,10.3,0.0,0,0,3.7,3.7,0.23,0.3,0.3
187,Antonín Barák,cz CZE,"CC,DL",Udinese,it Serie A,24,1994,2.2,0,4,2,50.0,1.86,0.93,0.0,0.0,26.1,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1
188,Antonín Barák,cz CZE,CC,Lecce,it Serie A,24,1994,15.2,2,33,13,39.4,2.17,0.85,0.06,0.15,17.0,0.0,0,0,3.9,3.9,0.12,-1.9,-1.9
189,Federico Barba,it ITA,DF,Valladolid,es La Liga,25,1993,5.0,0,1,1,100.0,0.2,0.2,0.0,0.0,13.1,0.0,0,0,0.0,0.0,0.05,0.0,0.0
190,Danilo Barbosa,br BRA,"DF,CC",Nice,fr Ligue 1,23,1996,12.5,0,5,1,20.0,0.4,0.08,0.0,0.0,19.7,2.0,0,0,0.5,0.5,0.09,-0.5,-0.5
191,Melvin Bard,fr FRA,DF,Lyon,fr Ligue 1,18,2000,0.5,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
192,Enis Bardhi,mk MKD,CC,Levante,es La Liga,24,1995,23.5,7,58,19,32.8,2.47,0.81,0.12,0.37,21.4,11.0,0,0,5.1,5.1,0.09,1.9,1.9
193,Phil Bardsley,sct SCO,DF,Burnley,eng Premier League,34,1985,21.0,0,11,4,36.4,0.52,0.19,0.0,0.0,25.4,0.0,0,0,0.3,0.3,0.03,-0.3,-0.3
194,Nicolò Barella,it ITA,CC,Inter,it Serie A,22,1997,22.4,1,24,5,20.8,1.07,0.22,0.04,0.2,21.0,0.0,0,0,2.1,2.1,0.09,-1.1,-1.1
195,Philipp Bargfrede,de GER,CC,Werder Bremen,de Bundesliga,30,1989,6.5,0,5,0,0.0,0.77,0.0,0.0,,17.2,0.0,0,0,0.2,0.2,0.05,-0.2,-0.2
196,Antonino Barillà,it ITA,CC,Parma,it Serie A,31,1988,18.8,1,17,3,17.6,0.91,0.16,0.06,0.33,20.2,0.0,0,0,1.6,1.6,0.1,-0.6,-0.6
197,Kike Barja,es ESP,"CC,DL",Osasuna,es La Liga,22,1997,3.5,0,6,3,50.0,1.73,0.86,0.0,0.0,18.4,0.0,0,0,0.7,0.7,0.11,-0.7,-0.7
198,Ross Barkley,eng ENG,CC,Chelsea,eng Premier League,25,1993,12.3,1,40,12,30.0,3.26,0.98,0.03,0.08,22.4,5.0,0,0,2.7,2.7,0.07,-1.7,-1.7
199,Aymen Barkok,ma MAR,"DL,CC",Düsseldorf,de Bundesliga,21,1998,0.9,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
200,Ashley Barnes,eng ENG,DL,Burnley,eng Premier League,29,1989,15.0,6,39,11,28.2,2.6,0.73,0.13,0.45,15.9,0.0,1,1,6.2,5.4,0.14,-0.2,-0.4
201,Harvey Barnes,eng ENG,"CC,DL",Leicester City,eng Premier League,21,1997,23.1,6,61,28,45.9,2.64,1.21,0.1,0.21,16.7,0.0,0,0,8.1,8.1,0.13,-2.1,-2.1
202,Antonio Barragán,es ESP,DF,Betis,es La Liga,32,1987,7.1,0,2,0,0.0,0.28,0.0,0.0,,18.3,0.0,0,0,0.1,0.1,0.06,-0.1,-0.1
203,Antonio Barreca,it ITA,"DF,DL",Genoa,it Serie A,24,1995,12.2,0,6,3,50.0,0.49,0.25,0.0,0.0,22.7,0.0,0,0,0.2,0.2,0.03,-0.2,-0.2
204,Leandro Barreiro Martins,lu LUX,CC,Mainz 05,de Bundesliga,19,2000,10.4,0,8,1,12.5,0.77,0.1,0.0,0.0,19.5,0.0,0,0,0.4,0.4,0.05,-0.4,-0.4
205,Ander Barrenetxea,es ESP,"DL,CC",Real Sociedad,es La Liga,17,2001,4.9,1,15,5,33.3,3.05,1.02,0.07,0.2,17.5,0.0,0,0,0.9,0.9,0.06,0.1,0.1
206,Édgar Barreto,py PAR,CC,Sampdoria,it Serie A,35,1984,1.0,0,1,1,100.0,1.0,1.0,0.0,0.0,20.4,0.0,0,0,0.0,0.0,0.03,0.0,0.0
207,Musa Barrow,gm GAM,"DL,CC",Bologna,it Serie A,20,1998,15.0,9,64,21,32.8,4.25,1.4,0.13,0.38,21.2,7.0,1,1,5.3,4.5,0.07,3.7,3.5
208,Musa Barrow,gm GAM,"DL,CC",Atalanta,it Serie A,20,1998,2.1,0,11,5,45.5,5.21,2.37,0.0,0.0,14.5,0.0,0,1,2.4,1.6,0.15,-2.4,-1.6
209,Fin Bartels,de GER,"CC,DL",Werder Bremen,de Bundesliga,32,1987,3.8,0,7,3,42.9,1.85,0.79,0.0,0.0,23.0,0.0,0,0,0.3,0.3,0.04,-0.3,-0.3
210,Marc Bartra,es ESP,"DF,CC",Betis,es La Liga,28,1991,28.0,3,23,4,17.4,0.82,0.14,0.13,0.75,18.1,0.0,0,0,2.5,2.5,0.11,0.5,0.5
211,Daniele Baselli,it ITA,CC,Torino,it Serie A,27,1992,14.2,0,7,3,42.9,0.49,0.21,0.0,0.0,23.0,1.0,0,0,0.7,0.7,0.09,-0.7,-0.7
212,Chris Basham,eng ENG,DF,Sheffield Utd,eng Premier League,31,1988,36.0,0,6,0,0.0,0.17,0.0,0.0,,13.5,0.0,0,0,0.3,0.3,0.05,-0.3,-0.3
213,Toma Bašić,hr CRO,CC,Bordeaux,fr Ligue 1,22,1996,11.0,1,17,4,23.5,1.54,0.36,0.06,0.25,26.8,4.0,0,0,0.8,0.8,0.05,0.2,0.2
214,Thomas Basila,fr FRA,DF,Nantes,fr Ligue 1,20,1999,4.6,0,1,0,0.0,0.22,0.0,0.0,,8.1,0.0,0,0,0.1,0.1,0.11,-0.1,-0.1
215,Gil Bastião Dias,pt POR,"CC,DF",Granada,es La Liga,22,1996,4.0,0,6,2,33.3,1.52,0.51,0.0,0.0,16.1,0.0,0,0,0.3,0.3,0.05,-0.3,-0.3
216,Gil Bastião Dias,pt POR,"DF,CC",Monaco,fr Ligue 1,22,1996,11.7,0,17,5,29.4,1.45,0.43,0.0,0.0,19.7,0.0,0,0,1.0,1.0,0.06,-1.0,-1.0
217,Borja Bastón,es ESP,"CC,DL",Aston Villa,eng Premier League,26,1992,0.2,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
218,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,20,1999,21.3,2,8,4,50.0,0.37,0.19,0.25,0.5,10.1,0.0,0,0,1.3,1.3,0.16,0.7,0.7
219,Bastos,ao ANG,DF,Lazio,it Serie A,28,1991,8.5,1,7,2,28.6,0.82,0.24,0.14,0.5,17.9,0.0,0,0,0.4,0.4,0.06,0.6,0.6
220,Oliver Batista-Meier,de GER,CC,Bayern Munich,de Bundesliga,18,2001,0.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
221,Michy Batshuayi,be BEL,DL,Chelsea,eng Premier League,25,1993,2.7,1,15,2,13.3,5.65,0.75,0.07,0.5,13.8,0.0,0,0,2.4,2.4,0.16,-1.4,-1.4
222,Cristian Battocchio,it ITA,CC,Brest,fr Ligue 1,27,1992,15.5,3,19,6,31.6,1.23,0.39,0.16,0.5,28.1,4.0,0,1,1.7,1.0,0.05,1.3,2.0
223,Oliver Baumann,de GER,PO,Hoffenheim,de Bundesliga,29,1990,30.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
224,Julian Baumgartlinger,at AUT,CC,Leverkusen,de Bundesliga,31,1988,19.9,2,17,5,29.4,0.85,0.25,0.12,0.4,13.0,0.0,0,0,2.0,2.0,0.11,0.0,0.0
225,Christoph Baumgartner,at AUT,"CC,DL",Hoffenheim,de Bundesliga,19,1999,16.6,7,55,23,41.8,3.32,1.39,0.13,0.3,14.5,0.0,0,0,8.8,8.8,0.16,-1.8,-1.8
226,Noah Joel Sarenren Bazee,ng NGA,DL,Augsburg,de Bundesliga,22,1996,4.2,1,4,3,75.0,0.94,0.71,0.25,0.33,12.1,0.0,0,0,1.0,1.0,0.24,0.0,0.0
227,Ihlas Bebou,tg TOG,"DL,CC",Hoffenheim,de Bundesliga,25,1994,23.4,6,35,17,48.6,1.5,0.73,0.17,0.35,16.1,0.0,0,0,4.5,4.5,0.13,1.5,1.5
228,Rodrigo Becão,br BRA,DF,Udinese,it Serie A,23,1996,24.6,1,7,2,28.6,0.28,0.08,0.14,0.5,15.0,0.0,0,0,0.6,0.6,0.09,0.4,0.4
229,Sheraldo Becker,sr SUR,"CC,DL",Union Berlin,de Bundesliga,24,1995,6.0,0,6,4,66.7,1.0,0.67,0.0,0.0,23.6,0.0,0,0,0.2,0.2,0.03,-0.2,-0.2
230,Timo Becker,de GER,"DF,CC",Schalke 04,de Bundesliga,22,1997,3.7,0,4,1,25.0,1.07,0.27,0.0,0.0,14.9,0.0,0,0,0.2,0.2,0.06,-0.2,-0.2
231,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,23,1996,34.0,1,7,1,14.3,0.21,0.03,0.14,1.0,7.8,0.0,0,0,1.1,1.1,0.16,-0.1,-0.1
232,Asmir Begović,ba BIH,PO,Milan,it Serie A,32,1987,1.4,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
233,Valon Behrami,ch SUI,CC,Genoa,it Serie A,34,1985,12.3,0,5,1,20.0,0.41,0.08,0.0,0.0,22.5,0.0,0,0,0.2,0.2,0.05,-0.2,-0.2
234,Maximilian Beier,de GER,DL,Hoffenheim,de Bundesliga,16,2002,1.2,0,5,3,60.0,4.13,2.48,0.0,0.0,14.8,0.0,0,0,1.1,1.1,0.22,-1.1,-1.1
235,Gaëtan Belaud,fr FRA,DF,Brest,fr Ligue 1,32,1986,6.4,0,3,0,0.0,0.47,0.0,0.0,,25.0,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1
236,Ishak Belfodil,dz ALG,"DL,CC",Hoffenheim,de Bundesliga,27,1992,3.0,0,10,2,20.0,3.35,0.67,0.0,0.0,13.5,0.0,0,0,1.3,1.3,0.13,-1.3,-1.3
237,Haris Belkebla,dz ALG,CC,Brest,fr Ligue 1,25,1994,20.2,0,7,3,42.9,0.35,0.15,0.0,0.0,23.0,0.0,0,0,0.7,0.7,0.1,-0.7,-0.7
238,Raoul Bellanova,it ITA,DF,Atalanta,it Serie A,19,2000,0.2,0,2,0,0.0,10.0,0.0,0.0,,18.7,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1
239,Raoul Bellanova,it ITA,DF,Bordeaux,fr Ligue 1,19,2000,0.7,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
240,Karim Bellarabi,de GER,"DL,DF",Leverkusen,de Bundesliga,29,1990,15.8,4,54,24,44.4,3.41,1.52,0.07,0.17,16.5,0.0,0,0,6.4,6.4,0.12,-2.4,-2.4
241,Jean-Ricner Bellegarde,fr FRA,CC,Strasbourg,fr Ligue 1,21,1998,16.6,0,18,4,22.2,1.08,0.24,0.0,0.0,22.3,0.0,0,0,1.0,1.0,0.05,-1.0,-1.0
242,Héctor Bellerín,es ESP,"DF,CC",Arsenal,eng Premier League,24,1995,12.9,1,7,2,28.6,0.54,0.16,0.14,0.5,16.9,0.0,0,0,0.4,0.4,0.05,0.6,0.6
243,Andrea Belotti,it ITA,DL,Torino,it Serie A,25,1993,33.4,16,96,33,34.4,2.87,0.99,0.09,0.27,17.2,5.0,7,8,16.7,10.5,0.11,-0.7,-1.5
244,Fran Beltrán,es ESP,CC,Celta Vigo,es La Liga,20,1999,20.3,1,14,4,28.6,0.69,0.2,0.07,0.25,20.1,0.0,0,0,1.5,1.5,0.1,-0.5,-0.5
245,Sami Ben Amar,ma MAR,DL,Nîmes,fr Ligue 1,21,1998,0.2,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
246,Hatem Ben Arfa,fr FRA,"CC,DL",Valladolid,es La Liga,32,1987,1.8,0,2,0,0.0,1.13,0.0,0.0,,25.7,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1
247,Wissam Ben Yedder,fr FRA,DL,Monaco,fr Ligue 1,28,1990,24.0,18,61,33,54.1,2.54,1.37,0.25,0.45,14.2,7.0,3,3,14.4,12.0,0.2,3.6,3.0
248,Marco Benassi,it ITA,CC,Fiorentina,it Serie A,24,1994,10.9,1,20,4,20.0,1.84,0.37,0.05,0.25,19.2,0.0,0,0,1.0,1.0,0.05,0.0,0.0
249,Cristian Benavente,pe PER,"CC,DL",Nantes,fr Ligue 1,25,1994,3.9,0,4,3,75.0,1.03,0.77,0.0,0.0,21.2,0.0,0,0,0.4,0.4,0.1,-0.4,-0.4
250,Lars Bender,de GER,"DF,CC",Leverkusen,de Bundesliga,30,1989,15.3,2,15,2,13.3,0.98,0.13,0.13,1.0,14.1,0.0,0,0,0.9,0.9,0.06,1.1,1.1
251,Sven Bender,de GER,DF,Leverkusen,de Bundesliga,30,1989,30.3,2,17,4,23.5,0.56,0.13,0.12,0.5,11.5,0.0,0,0,1.7,1.7,0.1,0.3,0.3
252,Darío Benedetto,ar ARG,DL,Marseille,fr Ligue 1,29,1990,23.3,11,60,27,45.0,2.57,1.16,0.18,0.41,16.5,3.0,0,1,9.6,8.8,0.15,1.4,2.2
253,László Bénes,sk SVK,CC,M'Gladbach,de Bundesliga,21,1997,10.0,0,23,6,26.1,2.31,0.6,0.0,0.0,23.0,6.0,0,0,1.4,1.4,0.06,-1.4,-1.4
254,Walter Benítez,ar ARG,PO,Nice,fr Ligue 1,26,1993,26.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
255,Loris Benito,ch SUI,DF,Bordeaux,fr Ligue 1,27,1992,21.1,1,12,2,16.7,0.57,0.09,0.08,0.5,14.8,0.0,0,0,0.8,0.8,0.07,0.2,0.2
256,Bilal Benkhedim,fr FRA,"CC,DL",Saint-Étienne,fr Ligue 1,18,2001,1.5,0,1,0,0.0,0.68,0.0,0.0,,10.3,0.0,0,0,0.4,0.4,0.39,-0.4,-0.4
257,Ismaël Bennacer,dz ALG,CC,Milan,it Serie A,21,1997,27.6,1,15,1,6.7,0.54,0.04,0.07,1.0,27.4,1.0,0,0,0.7,0.7,0.05,0.3,0.3
258,Ryan Bennett,eng ENG,DF,Wolves,eng Premier League,29,1990,6.7,0,1,0,0.0,0.15,0.0,0.0,,10.8,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1
259,Ryan Bennett,eng ENG,DF,Leicester City,eng Premier League,29,1990,3.7,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
260,Keanan Bennetts,eng ENG,CC,M'Gladbach,de Bundesliga,20,1999,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
261,Yassine Benrahou,fr FRA,"DL,CC",Bordeaux,fr Ligue 1,20,1999,1.9,0,3,0,0.0,1.61,0.0,0.0,,23.8,2.0,0,0,0.2,0.2,0.08,-0.2,-0.2
262,Yassine Benrahou,fr FRA,"CC,DL",Nîmes,fr Ligue 1,20,1999,8.5,2,23,10,43.5,2.72,1.18,0.09,0.2,20.7,5.0,0,0,2.0,2.0,0.09,0.0,0.0
263,Ramy Bensebaini,dz ALG,DF,M'Gladbach,de Bundesliga,24,1995,16.1,5,21,8,38.1,1.31,0.5,0.14,0.38,17.3,2.0,2,2,4.4,2.8,0.13,0.6,0.2
264,Nabil Bentaleb,dz ALG,CC,Newcastle Utd,eng Premier League,24,1994,8.3,0,4,0,0.0,0.48,0.0,0.0,,29.5,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1
265,Rodrigo Bentancur,uy URU,CC,Juventus,it Serie A,22,1997,24.4,0,16,3,18.8,0.66,0.12,0.0,0.0,23.0,0.0,0,0,0.7,0.7,0.04,-0.7,-0.7
266,Christian Benteke,be BEL,DL,Crystal Palace,eng Premier League,28,1990,14.0,2,41,19,46.3,2.93,1.36,0.05,0.11,13.2,0.0,0,0,5.1,5.1,0.12,-3.1,-3.1
267,Romario Benzar,ro ROU,DF,Lecce,it Serie A,27,1992,1.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
268,Karim Benzema,fr FRA,DL,Real Madrid,es La Liga,31,1987,34.9,21,119,54,45.4,3.41,1.55,0.13,0.3,15.0,1.0,5,5,20.3,16.3,0.14,0.7,-0.3
269,Yassine Benzia,dz ALG,CC,Dijon,fr Ligue 1,24,1994,1.9,0,4,0,0.0,2.08,0.0,0.0,,26.9,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1
270,Domenico Berardi,it ITA,DL,Sassuolo,it Serie A,24,1994,27.7,14,117,44,37.6,4.22,1.59,0.1,0.27,23.2,16.0,2,3,10.7,8.4,0.07,3.3,3.6
271,Yuri Berchiche,es ESP,DF,Athletic Club,es La Liga,29,1990,31.7,2,35,9,25.7,1.11,0.28,0.06,0.22,23.8,2.0,0,0,1.5,1.5,0.04,0.5,0.5
272,Álex Berenguer,es ESP,"CC,DF",Torino,it Serie A,24,1995,20.3,6,40,14,35.0,1.97,0.69,0.15,0.43,17.8,0.0,0,0,4.0,4.0,0.1,2.0,2.0
273,Bartosz Bereszyński,pl POL,DF,Sampdoria,it Serie A,27,1992,26.7,0,16,1,6.3,0.6,0.04,0.0,0.0,28.1,0.0,0,0,0.4,0.4,0.02,-0.4,-0.4
274,Jóhann Berg Guðmundsson,is ISL,CC,Burnley,eng Premier League,28,1990,6.9,1,10,2,20.0,1.45,0.29,0.1,0.5,15.5,2.0,0,0,0.6,0.6,0.06,0.4,0.4
275,Markel Bergara,es ESP,CC,Getafe,es La Liga,33,1986,0.8,0,1,0,0.0,1.25,0.0,0.0,,9.8,0.0,0,0,0.1,0.1,0.11,-0.1,-0.1
276,Sander Berge,no NOR,CC,Sheffield Utd,eng Premier League,21,1998,10.5,1,5,2,40.0,0.48,0.19,0.2,0.5,13.5,0.0,0,0,0.6,0.6,0.12,0.4,0.4
277,Steven Bergwijn,nl NED,"DL,CC",Tottenham,eng Premier League,21,1997,7.8,3,9,4,44.4,1.15,0.51,0.33,0.75,15.1,0.0,0,0,1.0,1.0,0.12,2.0,2.0
