RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Tkl,TklG,3.º def.,3.º cent.,3.º ataq.,Tkl.1,Att,Tkl%,Pérdida,Bloqueos,Dis,Pases,Int,Tkl+Int,Desp.,Err
133,Roger Assalé,ci CIV,"DL,CC",Leganés,es La Liga,25,1993,5.9,3.0,2,1.0,0.0,2.0,1.0,9.0,11.1,8.0,8.0,0.0,8.0,0,3.0,1.0,0.0
134,Youcef Atal,dz ALG,"DL,DF",Nice,fr Ligue 1,23,1996,11.1,24.0,11,15.0,6.0,3.0,13.0,31.0,41.9,18.0,12.0,1.0,11.0,24,48.0,11.0,1.0
135,Miguel Atienza,es ESP,CC,Eibar,es La Liga,20,1999,0.3,1.0,1,0.0,1.0,0.0,1.0,2.0,50.0,1.0,1.0,1.0,0.0,2,3.0,1.0,0.0
136,Christian Atsu,gh GHA,"CC,DL",Newcastle Utd,eng Premier League,27,1992,8.3,10.0,8,5.0,5.0,0.0,5.0,14.0,35.7,9.0,19.0,0.0,19.0,5,15.0,9.0,0.0
137,Pierre-Emerick Aubameyang,ga GAB,DL,Arsenal,eng Premier League,30,1989,34.8,31.0,19,10.0,12.0,9.0,12.0,51.0,23.5,39.0,39.0,1.0,38.0,14,45.0,16.0,0.0
138,Emil Audero,it ITA,PO,Sampdoria,it Serie A,22,1997,36.0,1.0,1,1.0,0.0,0.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,0,1.0,21.0,1.0
139,Tommaso Augello,it ITA,DF,Sampdoria,it Serie A,24,1994,12.6,14.0,9,6.0,3.0,5.0,5.0,7.0,71.4,2.0,8.0,0.0,8.0,15,29.0,21.0,1.0
140,Jean-Kévin Augustin,fr FRA,DL,Monaco,fr Ligue 1,22,1997,3.0,3.0,0,1.0,2.0,0.0,1.0,6.0,16.7,5.0,2.0,0.0,2.0,3,6.0,0.0,0.0
141,Ludwig Augustinsson,se SWE,"DF,CC",Werder Bremen,de Bundesliga,25,1994,10.3,29.0,12,15.0,9.0,5.0,12.0,23.0,52.2,11.0,19.0,5.0,14.0,10,39.0,29.0,0.0
142,Serge Aurier,ci CIV,DF,Tottenham,eng Premier League,26,1992,30.0,93.0,69,58.0,27.0,8.0,39.0,69.0,56.5,30.0,38.0,6.0,32.0,47,140.0,98.0,2.0
143,Mathias Autret,fr FRA,"CC,DL",Brest,fr Ligue 1,28,1991,13.6,23.0,17,5.0,11.0,7.0,8.0,25.0,32.0,17.0,14.0,1.0,13.0,10,33.0,3.0,0.0
144,Ezequiel Ávila,ar ARG,DL,Osasuna,es La Liga,25,1994,17.7,17.0,12,6.0,7.0,4.0,6.0,18.0,33.3,12.0,12.0,0.0,12.0,3,20.0,5.0,0.0
145,Javier Avilés,es ESP,"CC,DL",Leganés,es La Liga,21,1997,2.0,9.0,7,2.0,7.0,0.0,2.0,4.0,50.0,2.0,3.0,0.0,3.0,3,12.0,1.0,0.0
146,Chidozie Awaziem,ng NGA,DF,Leganés,es La Liga,22,1997,22.2,34.0,22,29.0,5.0,0.0,16.0,27.0,59.3,11.0,26.0,15.0,11.0,28,62.0,73.0,1.0
147,Taiwo Awoniyi,ng NGA,"DL,CC",Mainz 05,de Bundesliga,21,1997,5.4,2.0,0,0.0,2.0,0.0,0.0,4.0,0.0,4.0,4.0,2.0,2.0,2,4.0,3.0,0.0
148,Florian Ayé,fr FRA,"DL,CC",Brescia,it Serie A,22,1997,15.3,17.0,9,9.0,5.0,3.0,6.0,13.0,46.2,7.0,17.0,2.0,15.0,4,21.0,18.0,1.0
149,Jordan Ayew,gh GHA,DL,Crystal Palace,eng Premier League,27,1991,35.0,48.0,30,10.0,22.0,16.0,17.0,49.0,34.7,32.0,29.0,4.0,25.0,15,63.0,21.0,0.0
150,Kaan Ayhan,tr TUR,DF,Düsseldorf,de Bundesliga,24,1994,30.3,38.0,25,26.0,11.0,1.0,20.0,37.0,54.1,17.0,28.0,15.0,13.0,45,83.0,72.0,1.0
151,Ramon Azeez,ng NGA,CC,Granada,es La Liga,26,1992,15.1,11.0,8,2.0,8.0,1.0,7.0,19.0,36.8,12.0,8.0,2.0,6.0,19,30.0,11.0,1.0
152,César Azpilicueta,es ESP,DF,Chelsea,eng Premier League,29,1989,35.9,86.0,56,40.0,32.0,14.0,35.0,69.0,50.7,34.0,56.0,21.0,35.0,67,153.0,94.0,0.0
153,Ludovic Baal,gf GUF,DF,Brest,fr Ligue 1,33,1986,9.2,27.0,15,13.0,12.0,2.0,10.0,22.0,45.5,12.0,9.0,3.0,6.0,17,44.0,20.0,0.0
154,Iddrisu Baba,gh GHA,CC,Mallorca,es La Liga,23,1996,32.3,59.0,37,26.0,29.0,4.0,20.0,70.0,28.6,50.0,31.0,8.0,23.0,39,98.0,42.0,0.0
155,Khouma Babacar,sn SEN,DL,Lecce,it Serie A,26,1993,15.8,12.0,8,2.0,6.0,4.0,1.0,7.0,14.3,6.0,12.0,3.0,9.0,3,15.0,34.0,0.0
156,Carlos Bacca,co COL,DL,Villarreal,es La Liga,32,1986,7.6,5.0,1,1.0,2.0,2.0,2.0,6.0,33.3,4.0,4.0,0.0,4.0,0,5.0,7.0,0.0
157,Milan Badelj,hr CRO,CC,Fiorentina,it Serie A,30,1989,17.6,29.0,17,10.0,16.0,3.0,15.0,50.0,30.0,35.0,21.0,3.0,18.0,45,74.0,34.0,1.0
158,Matthias Bader,de GER,DF,Köln,de Bundesliga,22,1997,0.1,1.0,1,1.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0,1.0,1.0,0.0
159,Benoît Badiashile,fr FRA,DF,Monaco,fr Ligue 1,18,2001,15.7,18.0,12,12.0,5.0,1.0,6.0,12.0,50.0,6.0,20.0,11.0,9.0,27,45.0,57.0,1.0
160,Bastian Badu,fr FRA,DL,Montpellier,fr Ligue 1,19,2000,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
161,Alex Baena,es ESP,CC,Villarreal,es La Liga,18,2001,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0
162,Stéphane Bahoken,cm CMR,DL,Angers,fr Ligue 1,27,1992,10.1,7.0,4,1.0,2.0,4.0,1.0,7.0,14.3,6.0,4.0,1.0,3.0,2,9.0,2.0,0.0
163,Daniel Baier,de GER,CC,Augsburg,de Bundesliga,35,1984,21.6,33.0,17,14.0,14.0,5.0,15.0,43.0,34.9,28.0,19.0,7.0,12.0,58,91.0,27.0,0.0
164,Leon Bailey,jm JAM,"DL,CC",Leverkusen,de Bundesliga,21,1997,12.1,6.0,3,1.0,5.0,0.0,6.0,16.0,37.5,10.0,9.0,0.0,9.0,8,14.0,3.0,0.0
165,Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,25,1994,1.7,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,4,4.0,7.0,1.0
166,Dénys Bain,fr FRA,DF,Brest,fr Ligue 1,26,1993,14.1,21.0,14,15.0,6.0,0.0,9.0,9.0,100.0,0.0,13.0,10.0,3.0,28,49.0,66.0,0.0
167,Leighton Baines,eng ENG,DF,Everton,eng Premier League,34,1984,4.5,10.0,6,6.0,2.0,2.0,8.0,10.0,80.0,2.0,5.0,2.0,3.0,5,15.0,14.0,0.0
168,Stefan Bajic,fr FRA,PO,Saint-Étienne,fr Ligue 1,17,2001,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,2.0,0.0
169,Tiemoué Bakayoko,fr FRA,CC,Monaco,fr Ligue 1,24,1994,19.1,48.0,24,16.0,27.0,5.0,29.0,54.0,53.7,25.0,12.0,4.0,8.0,29,77.0,17.0,0.0
170,Lewis Baker,eng ENG,CC,Düsseldorf,de Bundesliga,24,1995,6.1,8.0,5,6.0,2.0,0.0,2.0,10.0,20.0,8.0,5.0,2.0,3.0,2,10.0,5.0,0.0
171,Mitchel Bakker,nl NED,DF,Paris S-G,fr Ligue 1,19,2000,1.0,2.0,2,1.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,2.0,2.0,0.0
172,Ridle Baku,de GER,"DF,CC",Mainz 05,de Bundesliga,21,1998,26.1,54.0,31,25.0,22.0,7.0,26.0,53.0,49.1,27.0,45.0,7.0,38.0,42,96.0,57.0,0.0
173,Fabián Balbuena,py PAR,DF,West Ham,eng Premier League,27,1991,13.1,17.0,12,13.0,3.0,1.0,9.0,25.0,36.0,16.0,15.0,5.0,10.0,26,43.0,75.0,3.0
174,Keita Baldé,sn SEN,"DL,CC",Monaco,fr Ligue 1,24,1995,9.5,6.0,5,1.0,1.0,4.0,3.0,9.0,33.3,6.0,4.0,1.0,3.0,2,8.0,7.0,1.0
175,George Baldock,gr GRE,DF,Sheffield Utd,eng Premier League,26,1993,38.0,62.0,43,35.0,17.0,10.0,27.0,47.0,57.4,20.0,26.0,3.0,23.0,34,96.0,83.0,3.0
176,Gareth Bale,wls WAL,"DL,CC",Real Madrid,es La Liga,30,1989,12.1,9.0,5,5.0,2.0,2.0,3.0,14.0,21.4,11.0,8.0,2.0,6.0,6,15.0,9.0,0.0
177,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,31,1988,6.3,15.0,10,4.0,10.0,1.0,9.0,11.0,81.8,2.0,4.0,1.0,3.0,2,17.0,20.0,0.0
178,Leonardo Balerdi,ar ARG,"DF,CC",Dortmund,de Bundesliga,20,1999,1.5,2.0,1,1.0,1.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,4,6.0,3.0,0.0
179,Marco Ballarini,it ITA,CC,Udinese,it Serie A,18,2001,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
180,Fodé Ballo-Touré,sn SEN,DF,Monaco,fr Ligue 1,22,1997,18.7,36.0,25,21.0,11.0,4.0,17.0,32.0,53.1,15.0,10.0,1.0,9.0,24,60.0,45.0,0.0
181,Florent Balmont,fr FRA,CC,Dijon,fr Ligue 1,39,1980,4.5,12.0,6,5.0,7.0,0.0,7.0,12.0,58.3,5.0,6.0,0.0,6.0,1,13.0,3.0,0.0
182,Mario Balotelli,it ITA,DL,Brescia,it Serie A,28,1990,15.6,2.0,2,0.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,8,10.0,22.0,0.0
183,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,29,1990,6.2,10.0,7,7.0,1.0,2.0,8.0,15.0,53.3,7.0,4.0,1.0,3.0,4,14.0,18.0,0.0
184,Jonathan Bamba,ci CIV,"DL,CC",Lille,fr Ligue 1,23,1996,21.5,12.0,6,5.0,5.0,2.0,7.0,29.0,24.1,22.0,19.0,3.0,16.0,16,28.0,8.0,2.0
185,Éver Banega,ar ARG,CC,Sevilla,es La Liga,31,1988,27.5,43.0,28,16.0,18.0,9.0,21.0,70.0,30.0,49.0,19.0,1.0,18.0,15,58.0,5.0,0.0
186,Mattia Bani,it ITA,DF,Bologna,it Serie A,25,1993,24.5,47.0,28,27.0,19.0,1.0,25.0,36.0,69.4,11.0,29.0,15.0,14.0,52,99.0,92.0,2.0
187,Antonín Barák,cz CZE,"CC,DL",Udinese,it Serie A,24,1994,2.2,5.0,4,3.0,0.0,2.0,1.0,5.0,20.0,4.0,6.0,1.0,5.0,0,5.0,4.0,0.0
188,Antonín Barák,cz CZE,CC,Lecce,it Serie A,24,1994,15.2,19.0,10,9.0,10.0,0.0,6.0,24.0,25.0,18.0,18.0,1.0,17.0,9,28.0,20.0,2.0
189,Federico Barba,it ITA,DF,Valladolid,es La Liga,25,1993,5.0,12.0,6,10.0,2.0,0.0,7.0,9.0,77.8,2.0,5.0,2.0,3.0,8,20.0,12.0,0.0
190,Danilo Barbosa,br BRA,"DF,CC",Nice,fr Ligue 1,23,1996,12.5,28.0,21,17.0,9.0,2.0,13.0,29.0,44.8,16.0,21.0,6.0,15.0,20,48.0,38.0,0.0
191,Melvin Bard,fr FRA,DF,Lyon,fr Ligue 1,18,2000,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0
192,Enis Bardhi,mk MKD,CC,Levante,es La Liga,24,1995,23.5,24.0,11,7.0,15.0,2.0,8.0,35.0,22.9,27.0,15.0,4.0,11.0,15,39.0,19.0,0.0
193,Phil Bardsley,sct SCO,DF,Burnley,eng Premier League,34,1985,21.0,49.0,36,16.0,24.0,9.0,24.0,37.0,64.9,13.0,24.0,11.0,13.0,30,79.0,73.0,0.0
194,Nicolò Barella,it ITA,CC,Inter,it Serie A,22,1997,22.4,36.0,21,14.0,15.0,7.0,8.0,37.0,21.6,29.0,20.0,5.0,15.0,14,50.0,14.0,0.0
195,Philipp Bargfrede,de GER,CC,Werder Bremen,de Bundesliga,30,1989,6.5,15.0,12,8.0,5.0,2.0,6.0,23.0,26.1,17.0,8.0,2.0,6.0,16,31.0,15.0,0.0
196,Antonino Barillà,it ITA,CC,Parma,it Serie A,31,1988,18.8,43.0,31,22.0,19.0,2.0,16.0,45.0,35.6,29.0,26.0,8.0,18.0,17,60.0,32.0,0.0
197,Kike Barja,es ESP,"CC,DL",Osasuna,es La Liga,22,1997,3.5,1.0,1,1.0,0.0,0.0,1.0,1.0,100.0,0.0,3.0,1.0,2.0,0,1.0,2.0,0.0
198,Ross Barkley,eng ENG,CC,Chelsea,eng Premier League,25,1993,12.3,16.0,9,6.0,6.0,4.0,5.0,18.0,27.8,13.0,7.0,2.0,5.0,7,23.0,7.0,0.0
199,Aymen Barkok,ma MAR,"DL,CC",Düsseldorf,de Bundesliga,21,1998,0.9,1.0,1,0.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,3,4.0,1.0,0.0
200,Ashley Barnes,eng ENG,DL,Burnley,eng Premier League,29,1989,15.0,10.0,5,3.0,5.0,2.0,3.0,9.0,33.3,6.0,7.0,2.0,5.0,6,16.0,9.0,0.0
201,Harvey Barnes,eng ENG,"CC,DL",Leicester City,eng Premier League,21,1997,23.1,16.0,11,7.0,7.0,2.0,5.0,23.0,21.7,18.0,13.0,3.0,10.0,8,24.0,6.0,1.0
202,Antonio Barragán,es ESP,DF,Betis,es La Liga,32,1987,7.1,7.0,5,4.0,2.0,1.0,3.0,6.0,50.0,3.0,2.0,2.0,0.0,8,15.0,22.0,0.0
203,Antonio Barreca,it ITA,"DF,DL",Genoa,it Serie A,24,1995,12.2,10.0,7,5.0,3.0,2.0,4.0,5.0,80.0,1.0,12.0,7.0,5.0,1,11.0,22.0,0.0
204,Leandro Barreiro Martins,lu LUX,CC,Mainz 05,de Bundesliga,19,2000,10.4,38.0,21,16.0,19.0,3.0,14.0,29.0,48.3,15.0,18.0,3.0,15.0,9,47.0,18.0,1.0
205,Ander Barrenetxea,es ESP,"DL,CC",Real Sociedad,es La Liga,17,2001,4.9,12.0,9,5.0,5.0,2.0,4.0,10.0,40.0,6.0,3.0,0.0,3.0,3,15.0,4.0,0.0
206,Édgar Barreto,py PAR,CC,Sampdoria,it Serie A,35,1984,1.0,4.0,3,0.0,1.0,3.0,2.0,3.0,66.7,1.0,1.0,0.0,1.0,0,4.0,0.0,0.0
207,Musa Barrow,gm GAM,"DL,CC",Bologna,it Serie A,20,1998,15.0,20.0,13,11.0,7.0,2.0,6.0,20.0,30.0,14.0,15.0,0.0,15.0,5,25.0,11.0,0.0
208,Musa Barrow,gm GAM,"DL,CC",Atalanta,it Serie A,20,1998,2.1,1.0,1,0.0,0.0,1.0,1.0,4.0,25.0,3.0,4.0,0.0,4.0,0,1.0,1.0,0.0
209,Fin Bartels,de GER,"CC,DL",Werder Bremen,de Bundesliga,32,1987,3.8,9.0,5,4.0,4.0,1.0,3.0,12.0,25.0,9.0,3.0,1.0,2.0,1,10.0,1.0,0.0
210,Marc Bartra,es ESP,"DF,CC",Betis,es La Liga,28,1991,28.0,62.0,34,39.0,23.0,0.0,27.0,54.0,50.0,27.0,45.0,24.0,21.0,35,97.0,127.0,0.0
211,Daniele Baselli,it ITA,CC,Torino,it Serie A,27,1992,14.2,43.0,23,17.0,19.0,7.0,13.0,40.0,32.5,27.0,20.0,4.0,16.0,25,68.0,25.0,0.0
212,Chris Basham,eng ENG,DF,Sheffield Utd,eng Premier League,31,1988,36.0,85.0,48,58.0,20.0,7.0,48.0,81.0,59.3,33.0,38.0,15.0,23.0,77,162.0,173.0,1.0
213,Toma Bašić,hr CRO,CC,Bordeaux,fr Ligue 1,22,1996,11.0,26.0,22,9.0,16.0,1.0,12.0,27.0,44.4,15.0,14.0,2.0,12.0,9,35.0,12.0,1.0
214,Thomas Basila,fr FRA,DF,Nantes,fr Ligue 1,20,1999,4.6,6.0,3,2.0,4.0,0.0,4.0,4.0,100.0,0.0,0.0,0.0,0.0,4,10.0,14.0,0.0
215,Gil Bastião Dias,pt POR,"CC,DF",Granada,es La Liga,22,1996,4.0,19.0,14,10.0,6.0,3.0,7.0,17.0,41.2,10.0,4.0,1.0,3.0,3,22.0,7.0,0.0
216,Gil Bastião Dias,pt POR,"DF,CC",Monaco,fr Ligue 1,22,1996,11.7,53.0,33,30.0,21.0,2.0,29.0,58.0,50.0,29.0,15.0,1.0,14.0,13,66.0,22.0,1.0
217,Borja Bastón,es ESP,"CC,DL",Aston Villa,eng Premier League,26,1992,0.2,1.0,0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0,1.0,0.0,1.0
218,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,20,1999,21.3,32.0,17,14.0,11.0,7.0,15.0,24.0,62.5,9.0,18.0,9.0,9.0,26,58.0,54.0,0.0
219,Bastos,ao ANG,DF,Lazio,it Serie A,28,1991,8.5,9.0,5,6.0,3.0,0.0,4.0,11.0,36.4,7.0,13.0,8.0,5.0,13,22.0,26.0,0.0
220,Oliver Batista-Meier,de GER,CC,Bayern Munich,de Bundesliga,18,2001,0.1,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0
221,Michy Batshuayi,be BEL,DL,Chelsea,eng Premier League,25,1993,2.7,4.0,1,2.0,2.0,0.0,0.0,5.0,0.0,5.0,1.0,1.0,0.0,0,4.0,1.0,0.0
222,Cristian Battocchio,it ITA,CC,Brest,fr Ligue 1,27,1992,15.5,31.0,24,13.0,13.0,5.0,14.0,36.0,38.9,22.0,13.0,4.0,9.0,19,50.0,21.0,0.0
223,Oliver Baumann,de GER,PO,Hoffenheim,de Bundesliga,29,1990,30.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,3,3.0,15.0,0.0
224,Julian Baumgartlinger,at AUT,CC,Leverkusen,de Bundesliga,31,1988,19.9,42.0,21,15.0,21.0,6.0,18.0,42.0,42.9,24.0,37.0,4.0,33.0,20,62.0,16.0,1.0
225,Christoph Baumgartner,at AUT,"CC,DL",Hoffenheim,de Bundesliga,19,1999,16.6,32.0,17,15.0,16.0,1.0,10.0,37.0,27.0,27.0,25.0,1.0,24.0,8,40.0,13.0,0.0
226,Noah Joel Sarenren Bazee,ng NGA,DL,Augsburg,de Bundesliga,22,1996,4.2,4.0,3,0.0,4.0,0.0,1.0,4.0,25.0,3.0,2.0,1.0,1.0,5,9.0,4.0,0.0
227,Ihlas Bebou,tg TOG,"DL,CC",Hoffenheim,de Bundesliga,25,1994,23.4,27.0,15,9.0,13.0,5.0,8.0,23.0,34.8,15.0,25.0,4.0,21.0,11,38.0,25.0,0.0
228,Rodrigo Becão,br BRA,DF,Udinese,it Serie A,23,1996,24.6,56.0,25,34.0,19.0,3.0,26.0,46.0,56.5,20.0,40.0,20.0,20.0,45,101.0,77.0,0.0
229,Sheraldo Becker,sr SUR,"CC,DL",Union Berlin,de Bundesliga,24,1995,6.0,2.0,1,2.0,0.0,0.0,1.0,3.0,33.3,2.0,1.0,0.0,1.0,0,2.0,1.0,0.0
230,Timo Becker,de GER,"DF,CC",Schalke 04,de Bundesliga,22,1997,3.7,10.0,9,3.0,6.0,1.0,5.0,9.0,55.6,4.0,6.0,1.0,5.0,3,13.0,8.0,0.0
231,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,23,1996,34.0,65.0,38,41.0,18.0,6.0,31.0,61.0,50.8,30.0,44.0,23.0,21.0,77,142.0,198.0,4.0
232,Asmir Begović,ba BIH,PO,Milan,it Serie A,32,1987,1.4,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
233,Valon Behrami,ch SUI,CC,Genoa,it Serie A,34,1985,12.3,34.0,26,13.0,17.0,4.0,8.0,32.0,25.0,24.0,25.0,10.0,15.0,9,43.0,16.0,0.0
234,Maximilian Beier,de GER,DL,Hoffenheim,de Bundesliga,16,2002,1.2,5.0,2,0.0,1.0,4.0,1.0,2.0,50.0,1.0,2.0,0.0,2.0,0,5.0,0.0,0.0
235,Gaëtan Belaud,fr FRA,DF,Brest,fr Ligue 1,32,1986,6.4,13.0,7,10.0,2.0,1.0,4.0,8.0,50.0,4.0,8.0,3.0,5.0,15,28.0,15.0,0.0
236,Ishak Belfodil,dz ALG,"DL,CC",Hoffenheim,de Bundesliga,27,1992,3.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,2.0,0.0
237,Haris Belkebla,dz ALG,CC,Brest,fr Ligue 1,25,1994,20.2,44.0,24,17.0,17.0,10.0,10.0,28.0,35.7,18.0,25.0,5.0,20.0,53,97.0,21.0,2.0
238,Raoul Bellanova,it ITA,DF,Atalanta,it Serie A,19,2000,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
239,Raoul Bellanova,it ITA,DF,Bordeaux,fr Ligue 1,19,2000,0.7,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0
240,Karim Bellarabi,de GER,"DL,DF",Leverkusen,de Bundesliga,29,1990,15.8,19.0,11,9.0,7.0,3.0,9.0,28.0,32.1,19.0,16.0,0.0,16.0,10,29.0,4.0,0.0
241,Jean-Ricner Bellegarde,fr FRA,CC,Strasbourg,fr Ligue 1,21,1998,16.6,40.0,27,18.0,19.0,3.0,13.0,21.0,61.9,8.0,16.0,3.0,13.0,22,62.0,6.0,0.0
242,Héctor Bellerín,es ESP,"DF,CC",Arsenal,eng Premier League,24,1995,12.9,20.0,13,7.0,11.0,2.0,11.0,29.0,37.9,18.0,20.0,4.0,16.0,19,39.0,27.0,1.0
243,Andrea Belotti,it ITA,DL,Torino,it Serie A,25,1993,33.4,29.0,16,7.0,17.0,5.0,5.0,31.0,16.1,26.0,23.0,5.0,18.0,5,34.0,20.0,1.0
244,Fran Beltrán,es ESP,CC,Celta Vigo,es La Liga,20,1999,20.3,31.0,19,15.0,12.0,4.0,11.0,35.0,31.4,24.0,14.0,1.0,13.0,14,45.0,17.0,0.0
245,Sami Ben Amar,ma MAR,DL,Nîmes,fr Ligue 1,21,1998,0.2,1.0,1,0.0,0.0,1.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,1,2.0,0.0,0.0
246,Hatem Ben Arfa,fr FRA,"CC,DL",Valladolid,es La Liga,32,1987,1.8,0.0,0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,0.0,1.0,0,0.0,0.0,0.0
247,Wissam Ben Yedder,fr FRA,DL,Monaco,fr Ligue 1,28,1990,24.0,22.0,16,2.0,12.0,8.0,8.0,19.0,42.1,11.0,12.0,0.0,12.0,4,26.0,1.0,0.0
248,Marco Benassi,it ITA,CC,Fiorentina,it Serie A,24,1994,10.9,18.0,12,9.0,5.0,4.0,10.0,24.0,41.7,14.0,11.0,1.0,10.0,4,22.0,9.0,0.0
249,Cristian Benavente,pe PER,"CC,DL",Nantes,fr Ligue 1,25,1994,3.9,8.0,5,2.0,5.0,1.0,2.0,8.0,25.0,6.0,1.0,0.0,1.0,3,11.0,0.0,0.0
250,Lars Bender,de GER,"DF,CC",Leverkusen,de Bundesliga,30,1989,15.3,42.0,26,17.0,20.0,5.0,19.0,38.0,50.0,19.0,32.0,6.0,26.0,24,66.0,30.0,0.0
251,Sven Bender,de GER,DF,Leverkusen,de Bundesliga,30,1989,30.3,53.0,34,29.0,17.0,7.0,23.0,48.0,47.9,25.0,42.0,13.0,29.0,67,120.0,88.0,2.0
252,Darío Benedetto,ar ARG,DL,Marseille,fr Ligue 1,29,1990,23.3,12.0,9,0.0,9.0,3.0,3.0,18.0,16.7,15.0,15.0,2.0,13.0,3,15.0,23.0,1.0
253,László Bénes,sk SVK,CC,M'Gladbach,de Bundesliga,21,1997,10.0,15.0,8,3.0,5.0,7.0,6.0,19.0,31.6,13.0,6.0,2.0,4.0,8,23.0,3.0,1.0
254,Walter Benítez,ar ARG,PO,Nice,fr Ligue 1,26,1993,26.0,1.0,1,1.0,0.0,0.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,0,1.0,8.0,0.0
255,Loris Benito,ch SUI,DF,Bordeaux,fr Ligue 1,27,1992,21.1,40.0,25,23.0,11.0,6.0,16.0,43.0,37.2,27.0,14.0,5.0,9.0,29,69.0,58.0,1.0
256,Bilal Benkhedim,fr FRA,"CC,DL",Saint-Étienne,fr Ligue 1,18,2001,1.5,3.0,3,1.0,1.0,1.0,1.0,4.0,25.0,3.0,1.0,0.0,1.0,1,4.0,0.0,0.0
257,Ismaël Bennacer,dz ALG,CC,Milan,it Serie A,21,1997,27.6,67.0,47,21.0,34.0,12.0,29.0,73.0,39.7,44.0,25.0,7.0,18.0,54,121.0,15.0,2.0
258,Ryan Bennett,eng ENG,DF,Wolves,eng Premier League,29,1990,6.7,4.0,2,4.0,0.0,0.0,2.0,6.0,33.3,4.0,14.0,8.0,6.0,9,13.0,29.0,0.0
259,Ryan Bennett,eng ENG,DF,Leicester City,eng Premier League,29,1990,3.7,5.0,4,3.0,2.0,0.0,4.0,6.0,66.7,2.0,3.0,1.0,2.0,7,12.0,8.0,0.0
260,Keanan Bennetts,eng ENG,CC,M'Gladbach,de Bundesliga,20,1999,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0
261,Yassine Benrahou,fr FRA,"DL,CC",Bordeaux,fr Ligue 1,20,1999,1.9,3.0,0,1.0,1.0,1.0,2.0,5.0,40.0,3.0,1.0,0.0,1.0,2,5.0,1.0,0.0
262,Yassine Benrahou,fr FRA,"CC,DL",Nîmes,fr Ligue 1,20,1999,8.5,13.0,8,3.0,3.0,7.0,5.0,16.0,31.3,11.0,1.0,0.0,1.0,2,15.0,0.0,0.0
263,Ramy Bensebaini,dz ALG,DF,M'Gladbach,de Bundesliga,24,1995,16.1,33.0,17,17.0,12.0,4.0,18.0,31.0,58.1,13.0,24.0,4.0,20.0,38,71.0,49.0,0.0
264,Nabil Bentaleb,dz ALG,CC,Newcastle Utd,eng Premier League,24,1994,8.3,23.0,13,14.0,9.0,0.0,7.0,25.0,28.0,18.0,9.0,2.0,7.0,19,42.0,9.0,1.0
265,Rodrigo Bentancur,uy URU,CC,Juventus,it Serie A,22,1997,24.4,58.0,32,27.0,18.0,13.0,31.0,66.0,47.0,35.0,44.0,9.0,35.0,32,90.0,34.0,1.0
266,Christian Benteke,be BEL,DL,Crystal Palace,eng Premier League,28,1990,14.0,9.0,5,1.0,6.0,2.0,0.0,10.0,0.0,10.0,11.0,4.0,7.0,4,13.0,28.0,1.0
