RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera.1
1445,Juanmi,es ESP,"DL,CC",Betis,es La Liga,26.0,1993.0,8,264.0,33.0,7.7,2.9,2,62.0,0,6,24.0,5,0.63,3.0,5.0,-2.0,-0.68,-0.4,4.0,5.3,-1.3,-0.45,-0.38
1446,David Juncà,es ESP,DF,Celta Vigo,es La Liga,25.0,1993.0,3,258.0,86.0,7.5,2.9,3,86.0,2,0,,4,0.0,2.0,7.0,-5.0,-1.74,-1.54,3.1,4.5,-1.3,-0.47,-0.33
1447,Flavio Junior Bianchi,it ITA,DL,Genoa,it Serie A,19.0,2000.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
1448,Lago Junior,ci CIV,"CC,DL",Mallorca,es La Liga,28.0,1990.0,35,2188.0,63.0,64.0,24.3,24,80.0,12,11,25.0,1,0.86,19.0,35.0,-16.0,-0.66,0.0,22.8,38.1,-15.3,-0.63,-0.12
1449,Hamed Junior Traorè,ci CIV,"CC,DL",Sassuolo,it Serie A,19.0,2000.0,31,1570.0,51.0,45.9,17.4,20,67.0,5,11,22.0,4,1.32,28.0,27.0,1.0,0.06,-0.19,21.4,26.8,-5.4,-0.31,-0.12
1450,Vinicius Júnior,br BRA,"DL,CC",Real Madrid,es La Liga,19.0,2000.0,29,1364.0,47.0,39.9,15.2,12,81.0,5,17,23.0,5,2.21,27.0,15.0,12.0,0.79,-0.65,26.4,15.3,11.2,0.74,-0.29
1451,James Justin,eng ENG,"DF,CC",Leicester City,eng Premier League,21.0,1998.0,13,1012.0,78.0,29.6,11.2,11,90.0,11,2,11.0,25,1.62,16.0,14.0,2.0,0.18,-0.72,19.3,12.5,6.8,0.6,0.23
1452,Julian Justvan,de GER,"DF,CC",Wolfsburg,de Bundesliga,21.0,1998.0,0,,,,,0,,0,0,,9,,,,,,,,,,,
1453,Jutglà,es ESP,DL,Espanyol,es La Liga,20.0,1999.0,0,,,,,0,,0,0,,2,,,,,,,,,,,
1454,Musa Juwara,gm GAM,"DL,CC",Bologna,it Serie A,17.0,2001.0,7,153.0,22.0,4.5,1.7,1,76.0,0,6,13.0,16,1.14,4.0,3.0,1.0,0.59,0.97,2.7,2.8,-0.1,-0.05,-0.11
1455,Mathias Jørgensen,dk DEN,DF,Düsseldorf,de Bundesliga,29.0,1990.0,9,498.0,55.0,16.3,5.5,5,78.0,4,4,28.0,5,0.89,5.0,16.0,-11.0,-1.99,-1.29,3.9,12.7,-8.9,-1.6,-1.04
1456,Ozan Kabak,tr TUR,DF,Schalke 04,de Bundesliga,19.0,2000.0,26,1777.0,68.0,58.1,19.7,21,82.0,18,5,10.0,4,1.15,22.0,37.0,-15.0,-0.76,-0.41,19.8,36.5,-16.8,-0.85,-1.06
1457,Christian Kabasele,be BEL,DF,Watford,eng Premier League,28.0,1991.0,27,2250.0,83.0,65.8,25.0,26,87.0,23,1,1.0,7,1.11,29.0,35.0,-6.0,-0.24,1.45,33.4,33.9,-0.5,-0.02,0.66
1458,Julius Kade,de GER,CC,Union Berlin,de Bundesliga,20.0,1999.0,0,,,,,0,,0,0,,3,,,,,,,,,,,
1459,Abdoul Kader Bamba,fr FRA,"DL,CC",Nantes,fr Ligue 1,25.0,1994.0,27,1468.0,54.0,58.3,16.3,16,82.0,5,11,15.0,0,1.37,19.0,14.0,5.0,0.31,0.99,20.0,17.6,2.4,0.15,0.46
1460,Pavel Kadeřábek,cz CZE,"DF,DL",Hoffenheim,de Bundesliga,27.0,1992.0,30,2474.0,82.0,80.8,27.5,28,87.0,24,2,21.0,3,1.6,45.0,40.0,5.0,0.18,0.95,47.6,43.4,4.1,0.15,1.31
1461,Kylian Kaïboué,fr FRA,"DF,CC",Montpellier,fr Ligue 1,20.0,1998.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
1462,Florian Kainz,at AUT,"DL,CC",Köln,de Bundesliga,26.0,1992.0,28,1561.0,56.0,51.0,17.3,16,77.0,6,12,27.0,2,0.96,30.0,34.0,-4.0,-0.23,0.61,29.6,26.5,3.1,0.18,0.63
1463,Gaël Kakuta,cd COD,"CC,DL",Amiens,fr Ligue 1,28.0,1991.0,24,2001.0,83.0,79.4,22.2,23,85.0,13,1,37.0,0,0.92,23.0,35.0,-12.0,-0.54,0.67,21.4,28.4,-7.0,-0.32,0.53
1464,Arnaud Kalimuendo,fr FRA,DL,Paris S-G,fr Ligue 1,17.0,2002.0,0,,,,,0,,0,0,,2,,,,,,,,,,,
1465,Lovre Kalinić,hr CRO,PO,Aston Villa,eng Premier League,29.0,1990.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
1466,Lovre Kalinić,hr CRO,PO,Toulouse,fr Ligue 1,29.0,1990.0,4,305.0,76.0,12.1,3.4,4,76.0,3,0,,0,0.25,0.0,4.0,-4.0,-1.18,0.12,3.4,3.2,0.2,0.06,0.64
1467,Nikola Kalinić,hr CRO,DL,Roma,it Serie A,31.0,1988.0,15,571.0,38.0,16.7,6.3,6,77.0,3,9,12.0,16,1.53,17.0,10.0,7.0,1.1,0.5,12.7,8.9,3.8,0.59,-0.04
1468,Salomon Kalou,ci CIV,"DL,CC",Hertha BSC,de Bundesliga,33.0,1985.0,5,146.0,29.0,4.8,1.6,1,69.0,0,4,19.0,12,0.0,2.0,4.0,-2.0,-1.23,-0.95,3.2,3.6,-0.4,-0.25,0.09
1469,Samuel Kalu,ng NGA,"DF,DL",Bordeaux,fr Ligue 1,21.0,1997.0,20,1357.0,68.0,53.8,15.1,15,82.0,8,5,25.0,2,1.1,22.0,18.0,4.0,0.27,0.11,14.6,22.6,-8.0,-0.53,-0.64
1470,Pierre Kalulu,fr FRA,DF,Lyon,fr Ligue 1,19.0,2000.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
1471,Daichi Kamada,jp JPN,"CC,DL",Eint Frankfurt,de Bundesliga,22.0,1996.0,28,1969.0,70.0,64.3,21.9,22,82.0,13,6,28.0,4,1.14,33.0,39.0,-6.0,-0.27,-0.69,39.7,30.4,9.3,0.43,0.4
1472,François Kamano,gn GUI,"DF,CC",Bordeaux,fr Ligue 1,23.0,1996.0,11,648.0,59.0,25.7,7.2,7,84.0,4,4,15.0,5,1.36,9.0,8.0,1.0,0.14,-0.1,7.2,9.0,-1.8,-0.25,-0.02
1473,Bingourou Kamara,sn SEN,PO,Strasbourg,fr Ligue 1,22.0,1996.0,0,,,,,0,,0,0,,26,,,,,,,,,,,
1474,Boubacar Kamara,fr FRA,"DF,CC",Marseille,fr Ligue 1,19.0,1999.0,24,2139.0,89.0,84.9,23.8,24,89.0,22,0,,0,2.21,39.0,24.0,15.0,0.63,1.34,33.2,26.2,7.0,0.3,0.91
1475,Hassane Kamara,ci CIV,"DF,DL",Reims,fr Ligue 1,25.0,1994.0,23,1709.0,74.0,67.8,19.0,18,89.0,16,5,20.0,3,1.57,17.0,14.0,3.0,0.16,-0.06,20.3,19.4,0.9,0.05,-0.09
1476,Kevin Kampl,si SVN,CC,RB Leipzig,de Bundesliga,28.0,1990.0,11,675.0,61.0,22.1,7.5,8,77.0,2,3,21.0,4,2.0,18.0,6.0,12.0,1.6,0.39,16.8,8.3,8.5,1.13,0.23
1477,Harry Kane,eng ENG,DL,Tottenham,eng Premier League,26.0,1993.0,29,2587.0,89.0,75.6,28.7,29,89.0,26,0,,0,1.62,49.0,36.0,13.0,0.45,0.34,35.1,36.1,-0.9,-0.03,0.55
1478,Lee Kang-in,kr KOR,"CC,DL",Valencia,es La Liga,18.0,2001.0,17,454.0,27.0,13.3,5.0,3,67.0,0,14,18.0,12,0.94,9.0,9.0,0.0,0.0,0.21,5.1,7.0,-1.8,-0.36,-0.03
1479,Wilfried Kanga,ci CIV,DL,Angers,fr Ligue 1,21.0,1998.0,4,68.0,17.0,2.7,0.8,0,,0,4,16.0,8,0.5,1.0,2.0,-1.0,-1.32,-1.18,1.0,1.0,0.1,0.08,0.05
1480,N'Golo Kanté,fr FRA,CC,Chelsea,eng Premier League,28.0,1991.0,22,1732.0,79.0,50.6,19.2,20,84.0,17,2,23.0,0,1.27,28.0,25.0,3.0,0.16,-0.48,31.3,17.9,13.4,0.7,-0.22
1481,Rifet Kapić,ba BIH,CC,Paderborn 07,de Bundesliga,24.0,1995.0,0,,,,,0,,0,0,,12,,,,,,,,,,,
1482,Stefanos Kapino,gr GRE,PO,Werder Bremen,de Bundesliga,25.0,1994.0,1,90.0,90.0,2.9,1.0,1,90.0,1,0,,32,1.0,2.0,2.0,0.0,0.0,0.82,1.1,1.0,0.1,0.08,0.57
1483,Wilfrid Kaptoum,cm CMR,CC,Betis,es La Liga,23.0,1996.0,5,194.0,39.0,5.7,2.2,2,68.0,1,3,20.0,4,1.6,3.0,5.0,-2.0,-0.93,-0.65,1.9,3.8,-1.9,-0.86,-0.81
1484,Kenan Karaman,tr TUR,"DL,CC",Düsseldorf,de Bundesliga,25.0,1994.0,20,1354.0,68.0,44.2,15.0,16,80.0,7,4,18.0,0,1.0,20.0,21.0,-1.0,-0.07,1.52,17.3,21.7,-4.4,-0.29,0.78
1485,Yann Karamoh,fr FRA,"DL,CC",Parma,it Serie A,21.0,1998.0,14,573.0,41.0,16.8,6.4,5,68.0,1,9,26.0,12,0.43,8.0,13.0,-5.0,-0.79,-0.91,8.9,11.3,-2.4,-0.37,0.06
1486,Mamoudou Karamoko,fr FRA,CC,Wolfsburg,de Bundesliga,19.0,1999.0,1,9.0,9.0,0.3,0.1,0,,0,1,9.0,1,3.0,0.0,0.0,0.0,0.0,-0.06,0.1,0.0,0.1,0.88,0.6
1487,Orestis Karnezis,gr GRE,PO,Napoli,it Serie A,34.0,1985.0,0,,,,,0,,0,0,,33,,,,,,,,,,,
1488,Lino Kasten,de GER,PO,Wolfsburg,de Bundesliga,18.0,2001.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
1489,Florian Kastenmeier,de GER,PO,Düsseldorf,de Bundesliga,22.0,1997.0,17,1530.0,90.0,50.0,17.0,17,90.0,17,0,,17,0.88,18.0,31.0,-13.0,-0.76,0.29,17.4,26.0,-8.6,-0.51,0.45
1490,Noah Katterbach,de GER,DF,Köln,de Bundesliga,18.0,2001.0,18,1316.0,73.0,43.0,14.6,16,76.0,11,2,54.0,3,1.22,24.0,30.0,-6.0,-0.41,0.21,20.2,24.1,-3.9,-0.27,-0.25
1491,Eiji Kawashima,jp JPN,PO,Strasbourg,fr Ligue 1,36.0,1983.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
1492,Joris Kayembe,cd COD,"DF,DL",Nantes,fr Ligue 1,24.0,1994.0,0,,,,,0,,0,0,,3,,,,,,,,,,,
1493,Moise Kean,it ITA,DL,Everton,eng Premier League,19.0,2000.0,29,852.0,29.0,24.9,9.5,6,73.0,1,23,18.0,7,1.03,12.0,15.0,-3.0,-0.32,0.0,15.7,13.5,2.2,0.23,0.22
1494,Michael Keane,eng ENG,DF,Everton,eng Premier League,26.0,1993.0,31,2559.0,83.0,74.8,28.4,28,90.0,28,3,13.0,6,1.39,32.0,42.0,-10.0,-0.35,-0.14,36.3,38.0,-1.7,-0.06,-0.5
1495,Thilo Kehrer,de GER,DF,Paris S-G,fr Ligue 1,22.0,1996.0,7,480.0,69.0,19.8,5.3,5,87.0,4,2,22.0,3,3.0,20.0,7.0,13.0,2.44,0.68,18.7,6.1,12.5,2.35,0.57
1496,Jules Keita,gn GUI,"CC,DL",Dijon,fr Ligue 1,21.0,1998.0,3,158.0,53.0,6.3,1.8,1,91.0,1,2,34.0,0,0.0,0.0,2.0,-2.0,-1.14,-0.83,1.6,1.4,0.1,0.08,0.39
1497,Naby Keïta,gn GUI,CC,Liverpool,eng Premier League,24.0,1995.0,18,815.0,45.0,23.8,9.1,9,73.0,1,9,18.0,9,2.33,19.0,8.0,11.0,1.21,-0.2,15.6,6.8,8.8,0.97,0.2
1498,Yannik Keitel,de GER,CC,Freiburg,de Bundesliga,19.0,2000.0,3,174.0,58.0,5.7,1.9,2,65.0,0,1,45.0,7,1.0,5.0,3.0,2.0,1.03,1.07,2.8,3.1,-0.3,-0.14,0.41
1499,Caoimhín Kelleher,ie IRL,PO,Liverpool,eng Premier League,20.0,1998.0,0,,,,,0,,0,0,,7,,,,,,,,,,,
1500,Lloyd Kelly,eng ENG,DF,Bournemouth,eng Premier League,20.0,1998.0,8,639.0,80.0,18.7,7.1,7,90.0,7,1,9.0,6,0.88,11.0,15.0,-4.0,-0.56,0.12,10.9,11.7,-0.7,-0.1,0.44
1501,Martin Kelly,eng ENG,DF,Crystal Palace,eng Premier League,29.0,1990.0,19,1549.0,82.0,45.3,17.2,17,87.0,14,2,34.0,11,1.47,18.0,16.0,2.0,0.12,1.13,15.5,26.6,-11.0,-0.64,-0.15
1502,Kenedy,br BRA,"DL,CC",Chelsea,eng Premier League,23.0,1996.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
1503,Kenedy,br BRA,CC,Getafe,es La Liga,23.0,1996.0,19,586.0,31.0,17.1,6.5,3,74.0,0,16,23.0,2,1.58,12.0,4.0,8.0,1.23,1.29,10.3,4.8,5.5,0.85,1.02
1504,Jonjoe Kenny,eng ENG,DF,Schalke 04,de Bundesliga,22.0,1997.0,31,2717.0,88.0,88.8,30.2,31,88.0,23,0,,0,1.19,36.0,49.0,-13.0,-0.43,1.41,33.8,47.6,-13.7,-0.45,-0.43
1505,Franck Kessié,ci CIV,CC,Milan,it Serie A,22.0,1996.0,35,2904.0,83.0,84.9,32.3,33,86.0,25,2,38.0,2,1.86,57.0,37.0,20.0,0.62,1.14,55.2,38.1,17.2,0.53,0.45
1506,Thomas Kessler,de GER,PO,Köln,de Bundesliga,33.0,1986.0,0,,,,,0,,0,0,,25,,,,,,,,,,,
1507,Saîf-Eddine Khaoui,tn TUN,"CC,DL",Marseille,fr Ligue 1,24.0,1995.0,7,106.0,15.0,4.2,1.2,0,,0,7,14.0,19,2.0,1.0,1.0,0.0,0.0,-0.45,2.1,2.1,0.0,-0.01,-0.18
1508,Wahbi Khazri,tn TUN,"DL,CC",Saint-Étienne,fr Ligue 1,28.0,1991.0,16,1149.0,72.0,45.6,12.8,13,82.0,6,3,27.0,0,1.31,12.0,21.0,-9.0,-0.7,-0.25,12.8,16.3,-3.5,-0.27,-0.02
1509,Rani Khedira,de GER,CC,Augsburg,de Bundesliga,25.0,1994.0,32,2649.0,83.0,86.6,29.4,32,83.0,23,0,,1,1.13,38.0,53.0,-15.0,-0.51,0.15,36.8,46.8,-10.0,-0.34,0.43
1510,Sami Khedira,de GER,CC,Juventus,it Serie A,32.0,1987.0,12,681.0,57.0,19.9,7.6,9,68.0,2,3,23.0,2,2.67,10.0,5.0,5.0,0.66,-0.26,11.0,8.4,2.7,0.35,-0.42
1511,Kiké,es ESP,DL,Eibar,es La Liga,29.0,1989.0,27,1767.0,65.0,51.7,19.6,20,81.0,6,7,21.0,5,1.11,17.0,27.0,-10.0,-0.51,-0.13,21.7,24.8,-3.1,-0.16,0.28
1512,Luca Kilian,de GER,DF,Paderborn 07,de Bundesliga,19.0,1999.0,15,1261.0,84.0,41.2,14.0,14,89.0,13,1,17.0,5,0.73,16.0,29.0,-13.0,-0.93,0.27,16.6,28.2,-11.6,-0.83,-0.01
1513,Gavin Kilkenny,ie IRL,CC,Bournemouth,eng Premier League,19.0,2000.0,0,,,,,0,,0,0,,4,,,,,,,,,,,
1514,Max Kilman,eng ENG,DF,Wolves,eng Premier League,22.0,1997.0,3,185.0,62.0,5.4,2.1,2,90.0,2,1,5.0,30,1.33,1.0,2.0,-1.0,-0.49,-0.82,1.8,2.9,-1.1,-0.53,-1.01
1515,Joshua Kimmich,de GER,"CC,DF",Bayern Munich,de Bundesliga,24.0,1995.0,33,2818.0,85.0,92.1,31.3,32,88.0,28,1,11.0,0,2.39,90.0,31.0,59.0,1.88,-1.46,82.1,32.9,49.2,1.57,0.67
1516,Presnel Kimpembe,fr FRA,DF,Paris S-G,fr Ligue 1,23.0,1995.0,16,1225.0,77.0,50.4,13.6,14,85.0,13,2,18.0,5,2.63,42.0,12.0,30.0,2.2,0.64,39.5,12.8,26.7,1.96,0.14
1517,Joshua King,no NOR,"DL,CC",Bournemouth,eng Premier League,27.0,1992.0,26,2011.0,77.0,58.8,22.3,24,82.0,13,2,24.0,0,0.96,23.0,37.0,-14.0,-0.63,0.08,28.5,35.2,-6.7,-0.3,0.39
1518,Nya Kirby,eng ENG,CC,Crystal Palace,eng Premier League,19.0,2000.0,0,,,,,0,,0,0,,4,,,,,,,,,,,
1519,Simon Kjær,dk DEN,DF,Atalanta,it Serie A,30.0,1989.0,5,292.0,58.0,8.5,3.2,3,83.0,2,2,22.0,7,2.2,13.0,3.0,10.0,3.08,1.93,11.0,4.9,6.0,1.86,0.82
1520,Simon Kjær,dk DEN,DF,Milan,it Serie A,30.0,1989.0,15,1240.0,83.0,36.3,13.8,15,83.0,12,0,,1,2.53,37.0,15.0,22.0,1.6,1.8,28.5,16.2,12.4,0.9,0.68
1521,Davy Klaassen,nl NED,CC,Werder Bremen,de Bundesliga,26.0,1993.0,33,2936.0,89.0,95.9,32.6,33,89.0,28,0,,0,0.94,40.0,65.0,-25.0,-0.77,0.69,37.5,52.5,-15.1,-0.46,0.21
1522,Luis Klatte,de GER,PO,Hertha BSC,de Bundesliga,19.0,2000.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
1523,Felix Klaus,de GER,"CC,DL",Wolfsburg,de Bundesliga,26.0,1992.0,23,670.0,29.0,21.9,7.4,6,70.0,0,17,15.0,8,1.52,7.0,7.0,0.0,0.0,-0.08,11.0,10.4,0.6,0.09,-0.26
1524,Ragnar Klavan,ee EST,DF,Cagliari,it Serie A,33.0,1985.0,31,2354.0,76.0,68.8,26.2,26,88.0,24,5,11.0,3,1.16,35.0,41.0,-6.0,-0.23,-0.4,30.7,43.1,-12.3,-0.47,-0.06
1525,Tim Kleindienst,de GER,DL,Freiburg,de Bundesliga,23.0,1995.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
1526,Niklas Klinger,de GER,PO,Wolfsburg,de Bundesliga,23.0,1995.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
1527,Timm Klose,ch SUI,DF,Norwich City,eng Premier League,31.0,1988.0,7,585.0,84.0,17.1,6.5,7,84.0,6,0,,1,0.0,1.0,13.0,-12.0,-1.85,-0.67,3.8,11.2,-7.4,-1.14,-0.43
1528,Lukas Klostermann,de GER,DF,RB Leipzig,de Bundesliga,23.0,1996.0,31,2643.0,85.0,86.4,29.4,31,85.0,27,0,,2,2.03,77.0,30.0,47.0,1.6,2.25,64.6,31.6,33.0,1.12,1.21
1529,Justin Kluivert,nl NED,DL,Roma,it Serie A,20.0,1999.0,22,1514.0,69.0,44.3,16.8,19,76.0,7,3,25.0,9,1.86,36.0,21.0,15.0,0.89,0.37,30.7,20.1,10.7,0.63,0.01
1530,Lukas Klünter,de GER,DF,Hertha BSC,de Bundesliga,23.0,1996.0,23,1878.0,82.0,61.4,20.9,20,90.0,20,3,26.0,10,1.35,29.0,38.0,-9.0,-0.43,-0.28,26.3,32.6,-6.3,-0.3,0.1
1531,Robin Knoche,de GER,DF,Wolfsburg,de Bundesliga,27.0,1992.0,21,1594.0,76.0,52.1,17.7,17,88.0,15,4,23.0,13,1.71,29.0,19.0,10.0,0.56,1.06,26.9,20.0,7.0,0.39,0.22
1532,Robin Koch,de GER,"DF,CC",Freiburg,de Bundesliga,23.0,1996.0,32,2705.0,85.0,88.4,30.1,31,87.0,27,1,17.0,0,1.5,42.0,43.0,-1.0,-0.03,-0.54,40.4,58.6,-18.2,-0.61,-0.7
1533,Giorgi Kochorashvili,ge GEO,CC,Levante,es La Liga,20.0,1999.0,1,2.0,2.0,0.1,0.0,0,,0,1,2.0,8,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.1,-0.1,-3.68,-3.29
1534,Jonathan Kodjia,ci CIV,DL,Aston Villa,eng Premier League,29.0,1989.0,6,117.0,20.0,3.4,1.3,0,,0,6,20.0,6,0.5,1.0,6.0,-5.0,-3.85,-3.27,1.9,4.3,-2.4,-1.82,-1.25
1535,Kenan Kodro,ba BIH,"DL,CC",Athletic Club,es La Liga,25.0,1993.0,12,364.0,30.0,10.6,4.0,4,69.0,1,8,11.0,7,1.17,5.0,6.0,-1.0,-0.25,-0.37,4.0,7.6,-3.6,-0.9,-0.79
1536,Dominik Kohr,de GER,CC,Eint Frankfurt,de Bundesliga,25.0,1994.0,26,1445.0,56.0,47.2,16.1,16,75.0,4,10,25.0,5,1.5,32.0,29.0,3.0,0.19,0.41,31.2,21.8,9.4,0.58,0.57
1537,Ali Koiki,eng ENG,"DF,CC",Burnley,eng Premier League,19.0,1999.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
1538,Koba Koindredi,fr FRA,CC,Valencia,es La Liga,17.0,2001.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
1539,Koke,es ESP,CC,Atlético Madrid,es La Liga,27.0,1992.0,32,2698.0,84.0,78.9,30.0,30,88.0,26,2,28.0,0,1.94,45.0,20.0,25.0,0.83,0.96,47.3,25.5,21.7,0.72,0.39
1540,Aleksandar Kolarov,rs SRB,DF,Roma,it Serie A,33.0,1985.0,32,2732.0,85.0,79.9,30.4,30,90.0,30,2,16.0,5,2.0,64.0,37.0,27.0,0.89,1.02,61.7,35.9,25.8,0.85,1.11
1541,Sead Kolašinac,ba BIH,DF,Arsenal,eng Premier League,26.0,1993.0,26,1701.0,65.0,49.7,18.9,19,81.0,14,7,23.0,3,1.58,28.0,26.0,2.0,0.11,-0.21,25.5,23.1,2.4,0.13,0.69
1542,Timothée Kolodziejczak,fr FRA,DF,Saint-Étienne,fr Ligue 1,27.0,1991.0,15,1305.0,87.0,51.8,14.5,14,90.0,14,1,45.0,3,1.27,15.0,21.0,-6.0,-0.41,0.33,13.6,21.7,-8.1,-0.56,-0.61
1543,Ghislain Konan,ci CIV,DF,Reims,fr Ligue 1,23.0,1995.0,16,1333.0,83.0,52.9,14.8,15,89.0,14,1,5.0,6,1.56,15.0,12.0,3.0,0.2,0.05,16.0,18.9,-3.0,-0.2,-0.59
1544,Ibrahima Konaté,fr FRA,DF,RB Leipzig,de Bundesliga,20.0,1999.0,8,569.0,71.0,18.6,6.3,6,90.0,6,2,15.0,4,2.38,15.0,5.0,10.0,1.58,0.35,13.9,6.9,7.0,1.1,0.18
1545,Moussa Konaté,sn SEN,DL,Amiens,fr Ligue 1,26.0,1993.0,12,614.0,51.0,24.4,6.8,6,80.0,5,6,23.0,3,0.58,5.0,13.0,-8.0,-1.17,-0.65,5.4,12.8,-7.4,-1.08,-0.87
1546,Geoffrey Kondogbia,cf CTA,CC,Valencia,es La Liga,26.0,1993.0,27,1807.0,67.0,52.8,20.1,21,81.0,15,6,18.0,5,1.22,21.0,30.0,-9.0,-0.45,-0.56,20.3,28.0,-7.7,-0.39,-0.11
1547,Kouadio Koné,fr FRA,CC,Toulouse,fr Ligue 1,18.0,2001.0,13,875.0,67.0,34.7,9.7,11,79.0,9,2,2.0,6,0.08,3.0,19.0,-16.0,-1.65,-0.55,8.0,12.8,-4.8,-0.49,0.0
1548,Lamine Koné,ci CIV,DF,Strasbourg,fr Ligue 1,30.0,1989.0,18,1473.0,82.0,60.6,16.4,17,86.0,15,1,16.0,4,1.33,13.0,23.0,-10.0,-0.61,-1.55,17.9,21.7,-3.8,-0.23,-0.78
1549,Moussa Koné,sn SEN,"DL,CC",Nîmes,fr Ligue 1,22.0,1996.0,5,140.0,28.0,5.6,1.6,1,68.0,0,4,18.0,0,1.2,4.0,2.0,2.0,1.29,1.93,2.4,2.1,0.3,0.18,0.59
1550,Youssouf Koné,ml MLI,DF,Lyon,fr Ligue 1,24.0,1995.0,11,818.0,74.0,32.5,9.1,10,77.0,6,1,53.0,2,1.73,18.0,10.0,8.0,0.88,0.51,9.9,10.2,-0.3,-0.03,-0.61
1551,Ezri Konsa,eng ENG,DF,Aston Villa,eng Premier League,21.0,1997.0,25,2039.0,82.0,59.6,22.7,24,84.0,19,1,16.0,13,1.08,23.0,39.0,-16.0,-0.71,-0.05,24.1,39.6,-15.5,-0.69,-0.17
1552,Pascal Köpke,de GER,DL,Hertha BSC,de Bundesliga,23.0,1995.0,4,121.0,30.0,4.0,1.3,1,71.0,0,3,17.0,13,1.0,0.0,2.0,-2.0,-1.49,-1.21,1.7,1.0,0.8,0.56,0.94
1553,Laurent Koscielny,fr FRA,DF,Bordeaux,fr Ligue 1,33.0,1985.0,25,2183.0,87.0,86.6,24.3,25,87.0,24,0,,2,1.32,36.0,28.0,8.0,0.33,0.86,25.8,30.6,-4.8,-0.2,0.28
1554,Filip Kostić,rs SRB,"DF,DL",Eint Frankfurt,de Bundesliga,26.0,1992.0,33,2958.0,90.0,96.7,32.9,33,90.0,32,0,,0,1.36,58.0,57.0,1.0,0.03,1.8,58.3,48.3,10.0,0.3,0.65
1555,Márk Kosznovszky,hu HUN,CC,Parma,it Serie A,17.0,2002.0,0,,,,,0,,0,0,,3,,,,,,,,,,,
1556,Christian Kouamé,ci CIV,"DL,CC",Fiorentina,it Serie A,21.0,1997.0,7,301.0,43.0,8.8,3.3,3,64.0,1,4,27.0,2,1.71,6.0,2.0,4.0,1.2,1.22,5.7,3.5,2.2,0.66,0.59
1557,Christian Kouamé,ci CIV,DL,Genoa,it Serie A,21.0,1997.0,11,915.0,83.0,26.8,10.2,10,89.0,8,1,26.0,0,0.73,14.0,24.0,-10.0,-0.98,-0.41,12.2,18.2,-6.0,-0.59,-0.4
1558,Tomáš Koubek,cz CZE,PO,Augsburg,de Bundesliga,26.0,1992.0,24,2160.0,90.0,70.6,24.0,24,90.0,24,0,,9,1.0,35.0,51.0,-16.0,-0.67,-0.47,31.9,41.3,-9.4,-0.39,0.02
1559,Kalidou Koulibaly,sn SEN,DF,Napoli,it Serie A,28.0,1991.0,25,2105.0,84.0,61.5,23.4,24,86.0,22,1,42.0,2,1.44,41.0,34.0,7.0,0.3,0.03,41.8,30.4,11.4,0.49,0.11
1560,Efthimis Koulouris,gr GRE,DL,Toulouse,fr Ligue 1,23.0,1996.0,24,1541.0,64.0,61.2,17.1,17,80.0,8,7,26.0,4,0.54,18.0,29.0,-11.0,-0.64,1.66,17.5,24.3,-6.8,-0.4,0.25
1561,Jules Koundé,fr FRA,DF,Sevilla,es La Liga,20.0,1998.0,29,2309.0,80.0,67.5,25.7,25,89.0,24,4,23.0,8,2.03,39.0,22.0,17.0,0.66,0.42,34.8,24.2,10.6,0.41,-0.11
1562,Leonardo Koutris,gr GRE,DF,Mallorca,es La Liga,24.0,1995.0,2,93.0,47.0,2.7,1.0,1,30.0,0,1,63.0,1,2.0,3.0,1.0,2.0,1.94,2.67,2.6,1.9,0.7,0.71,1.34
1563,Cheikhou Kouyaté,sn SEN,"CC,DF",Crystal Palace,eng Premier League,29.0,1989.0,35,2528.0,72.0,73.9,28.1,29,81.0,14,6,28.0,3,1.2,24.0,36.0,-12.0,-0.43,0.28,27.8,41.9,-14.0,-0.5,0.22
1564,Mateo Kovačić,hr CRO,CC,Chelsea,eng Premier League,25.0,1994.0,31,2073.0,67.0,60.6,23.0,23,82.0,15,8,23.0,3,1.74,40.0,37.0,3.0,0.13,-0.67,39.8,24.0,15.8,0.69,-0.3
