RL2018-2019,Jugador2018-2019,País2018-2019,Posc2018-2019,Equipo2018-2019,Comp2018-2019,Edad2018-2019,Nacimiento2018-2019,PJ2018-2019,Mín2018-2019,Mn/PJ2018-2019,% min2018-2019,90 s2018-2019,Titular2018-2019,Mn/arranque2018-2019,Compl2018-2019,Sup2018-2019,Mn/Sust2018-2019,Partidos como sustituto2018-2019,PPP2018-2019,onG2018-2019,onGA2018-2019,+/-2018-2019,+/-902018-2019,Dentro-Fuera2018-2019,onxG2018-2019,onxGA2018-2019,xG+/-2018-2019,xG+/-902018-2019,Dentro-Fuera.12018-2019
827,Leo Dubois,fr FRA,DF,Lyon,fr Ligue 1,23.0,1994.0,25,2044.0,82.0,59.8,22.7,21,89.0,17,4,46.0,5,1.96,43.0,30.0,13.0,0.57,-0.08,49.8,27.1,22.6,1.0,0.53
828,Martin Dúbravka,sk SVK,PO,Newcastle Utd,eng Premier League,29.0,1989.0,38,3420.0,90.0,100.0,38.0,38,90.0,38,0,0.0,0,1.18,42.0,48.0,-6.0,-0.16,0.0,39.1,53.6,-14.5,-0.38,0.0
829,Marvin Ducksch,de GER,DL,Düsseldorf,de Bundesliga,24.0,1994.0,16,823.0,51.0,26.9,9.1,8,81.0,3,8,22.0,11,0.94,9.0,19.0,-10.0,-1.09,-0.85,9.0,18.5,-9.4,-1.03,-0.8
830,Ondrej Duda,sk SVK,CC,Hertha BSC,de Bundesliga,23.0,1994.0,32,2563.0,80.0,83.8,28.5,30,84.0,16,2,17.0,1,1.25,40.0,49.0,-9.0,-0.32,-0.5,41.5,49.8,-8.3,-0.29,0.09
831,Shane Duffy,ie IRL,DF,Brighton,eng Premier League,26.0,1992.0,35,3087.0,88.0,90.3,34.3,35,88.0,34,0,0.0,0,1.03,32.0,54.0,-22.0,-0.64,0.17,32.7,54.1,-21.4,-0.62,0.03
832,Demeaco Duhaney,eng ENG,DF,Huddersfield,eng Premier League,19.0,1998.0,1,45.0,45.0,1.3,0.5,1,45.0,0,0,0.0,1,3.0,0.0,0.0,0.0,0.0,1.44,0.2,0.5,-0.3,-0.66,0.19
833,Paul Dummett,wls WAL,DF,Newcastle Utd,eng Premier League,26.0,1991.0,26,1990.0,77.0,58.2,22.1,21,90.0,20,5,21.0,2,1.19,23.0,27.0,-4.0,-0.18,-0.06,19.8,30.3,-10.5,-0.48,-0.23
834,Alfred Duncan,gh GHA,CC,Sassuolo,it Serie A,25.0,1993.0,26,1848.0,71.0,54.0,20.5,21,84.0,14,5,17.0,3,1.35,32.0,35.0,-3.0,-0.15,0.08,24.2,34.9,-10.7,-0.52,-0.63
835,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,26.0,1991.0,36,3151.0,88.0,92.1,35.0,36,88.0,34,0,0.0,0,0.97,31.0,55.0,-24.0,-0.69,-0.35,32.0,55.2,-23.2,-0.66,-0.45
836,Maxime Dupé,fr FRA,PO,Nantes,fr Ligue 1,25.0,1993.0,11,940.0,85.0,27.5,10.4,10,90.0,10,1,40.0,25,1.64,19.0,17.0,2.0,0.19,0.26,14.7,14.0,0.7,0.07,0.02
837,Roberto Durante,it ITA,DF,Lazio,it Serie A,17.0,2001.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,Erik Durm,de GER,DF,Huddersfield,eng Premier League,26.0,1992.0,28,2055.0,73.0,60.1,22.8,21,87.0,19,7,32.0,2,0.39,15.0,45.0,-30.0,-1.31,0.27,19.3,36.0,-16.7,-0.73,0.28
839,Jimmy Durmaz,se SWE,"CC,DL",Toulouse,fr Ligue 1,29.0,1989.0,36,1899.0,53.0,55.5,21.1,21,74.0,3,15,24.0,0,0.97,25.0,30.0,-5.0,-0.24,0.77,28.5,31.9,-3.5,-0.16,0.27
840,Riza Durmisi,dk DEN,DF,Lazio,it Serie A,24.0,1994.0,10,326.0,33.0,9.5,3.6,2,90.0,2,8,18.0,21,1.5,5.0,7.0,-2.0,-0.55,-0.9,6.1,6.4,-0.4,-0.1,-0.5
841,Hugo Duro,es ESP,"CC,DL",Getafe,es La Liga,18.0,1999.0,11,417.0,38.0,12.2,4.6,5,67.0,1,6,14.0,10,1.55,6.0,5.0,1.0,0.22,-0.14,7.6,7.4,0.3,0.06,-0.01
842,Raphael Dwamena,gh GHA,DL,Levante,es La Liga,22.0,1995.0,12,222.0,19.0,6.5,2.5,1,101.0,1,11,11.0,9,1.08,7.0,7.0,0.0,0.0,0.2,5.4,6.8,-1.4,-0.58,0.0
843,Paulo Dybala,ar ARG,"DL,CC",Juventus,it Serie A,24.0,1993.0,30,2137.0,71.0,62.5,23.7,24,85.0,18,6,16.0,3,2.4,42.0,21.0,21.0,0.88,-0.45,37.1,22.0,15.1,0.64,-0.05
844,Edin Džeko,ba BIH,DL,Roma,it Serie A,32.0,1986.0,33,2579.0,78.0,75.4,28.7,28,89.0,26,5,19.0,1,1.67,47.0,38.0,9.0,0.31,-0.65,48.6,41.5,7.1,0.25,-0.3
845,Blerim Džemaili,ch SUI,CC,Bologna,it Serie A,32.0,1986.0,28,1750.0,63.0,51.2,19.4,20,80.0,11,8,20.0,6,1.39,25.0,23.0,2.0,0.1,0.64,26.1,25.9,0.3,0.01,0.15
846,Félix Eboa Eboa,cm CMR,DF,Guingamp,fr Ligue 1,21.0,1997.0,27,2426.0,90.0,70.9,27.0,27,90.0,26,0,0.0,7,0.74,20.0,50.0,-30.0,-1.11,-0.21,26.6,40.6,-14.0,-0.52,-0.61
847,Dennis Eckert,de GER,DL,Celta Vigo,es La Liga,21.0,1997.0,9,216.0,24.0,6.3,2.4,1,97.0,1,8,15.0,4,0.89,3.0,3.0,0.0,0.0,0.25,3.0,3.4,-0.4,-0.18,0.21
848,Bruno Ecuele Manga,ga GAB,DF,Cardiff City,eng Premier League,30.0,1988.0,38,3376.0,89.0,98.7,37.5,37,90.0,37,1,45.0,0,0.89,34.0,67.0,-33.0,-0.88,3.21,42.1,59.8,-17.7,-0.47,2.46
1699,Simone Edera,it ITA,CC,Torino,it Serie A,21.0,1997.0,7,273.0,75.0,8.0,3.1,4,119.0,0,3,21.0,26,1.25,1.0,2.0,-1.0,-0.46,-0.66,3.3,3.1,0.2,0.18,0.28
851,Ederson,br BRA,PO,Manchester City,eng Premier League,24.0,1993.0,38,3420.0,90.0,100.0,38.0,38,90.0,38,0,0.0,0,2.58,95.0,23.0,72.0,1.89,0.0,84.3,24.7,59.6,1.57,0.0
852,Johannes Eggestein,de GER,"DL,CC",Werder Bremen,de Bundesliga,20.0,1998.0,23,1113.0,48.0,36.4,12.4,12,71.0,1,11,23.0,7,1.57,21.0,18.0,3.0,0.24,-0.03,21.6,22.6,-1.0,-0.08,0.16
853,Maximilian Eggestein,de GER,CC,Werder Bremen,de Bundesliga,21.0,1996.0,34,3052.0,90.0,99.7,33.9,34,90.0,33,0,0.0,0,1.56,58.0,49.0,9.0,0.27,0.27,49.6,56.1,-6.5,-0.19,-2.01
854,Albin Ekdal,se SWE,CC,Sampdoria,it Serie A,29.0,1989.0,32,2646.0,83.0,77.4,29.4,30,87.0,22,2,25.0,2,1.38,47.0,38.0,9.0,0.31,0.31,40.6,43.3,-2.6,-0.09,0.13
855,Josip Elez,hr CRO,DF,Hannover 96,de Bundesliga,24.0,1994.0,10,646.0,65.0,21.1,7.2,7,87.0,6,3,13.0,9,0.8,9.0,16.0,-7.0,-0.98,0.26,8.2,16.9,-8.6,-1.2,-0.38
856,Harvey Elliott,eng ENG,CC,Fulham,eng Premier League,15.0,2003.0,2,20.0,10.0,0.6,0.2,0,0.0,0,2,9.0,3,0.0,0.0,1.0,-1.0,-4.5,-3.28,0.1,0.7,-0.6,-2.83,-2.14
857,Mohamed Elneny,eg EGY,CC,Arsenal,eng Premier League,26.0,1992.0,8,380.0,48.0,11.1,4.2,5,62.0,1,3,24.0,21,2.25,7.0,5.0,2.0,0.47,-0.12,6.0,5.9,0.1,0.02,-0.15
858,Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,24.0,1994.0,27,2254.0,83.0,65.9,25.0,24,88.0,22,3,44.0,3,1.3,28.0,35.0,-7.0,-0.28,-0.74,32.9,34.8,-1.9,-0.08,-0.31
859,Gorka Elustondo,es ESP,"CC,DF",Rayo Vallecano,es La Liga,31.0,1987.0,5,285.0,57.0,8.3,3.2,3,84.0,2,2,16.0,2,1.4,2.0,5.0,-3.0,-0.95,-0.2,4.4,3.1,1.2,0.39,0.75
860,Nico Elvedi,ch SUI,DF,M'Gladbach,de Bundesliga,21.0,1996.0,30,2623.0,87.0,85.7,29.1,30,87.0,27,0,0.0,0,1.7,46.0,37.0,9.0,0.31,-0.51,41.9,44.6,-2.7,-0.09,-0.64
861,Rodrigo Ely,br BRA,DF,Alavés,es La Liga,24.0,1993.0,5,430.0,86.0,12.6,4.8,5,86.0,4,0,0.0,6,0.4,4.0,11.0,-7.0,-1.47,-1.34,4.4,7.0,-2.5,-0.53,-0.24
862,Mohamed Elyounoussi,no NOR,CC,Southampton,eng Premier League,23.0,1994.0,16,793.0,50.0,23.2,8.8,8,81.0,3,8,18.0,8,0.5,8.0,10.0,-2.0,-0.23,0.39,12.2,9.3,2.9,0.33,0.71
863,Adri Embarba,es ESP,"CC,DL",Rayo Vallecano,es La Liga,26.0,1992.0,36,2282.0,63.0,66.7,25.4,27,78.0,9,9,21.0,1,0.86,25.0,41.0,-16.0,-0.63,0.4,31.9,41.8,-9.9,-0.39,-0.28
864,Breel Embolo,ch SUI,DL,Schalke 04,de Bundesliga,21.0,1997.0,20,1345.0,67.0,44.0,14.9,15,82.0,6,5,23.0,1,0.85,17.0,26.0,-9.0,-0.6,-0.13,20.1,23.6,-3.4,-0.23,-0.18
865,Emerson,br BRA,"DL,DF",Betis,es La Liga,19.0,1999.0,6,317.0,53.0,9.3,3.5,4,74.0,2,2,12.0,6,1.17,5.0,8.0,-3.0,-0.85,-0.71,3.6,6.4,-2.8,-0.78,-0.8
866,Youssef En-Nesyri,ma MAR,DL,Leganés,es La Liga,21.0,1997.0,31,2106.0,68.0,61.6,23.4,22,87.0,13,9,21.0,2,1.06,24.0,28.0,-4.0,-0.17,-0.03,23.6,25.0,-1.4,-0.06,-0.11
867,Björn Engels,be BEL,DF,Reims,fr Ligue 1,23.0,1994.0,33,2970.0,90.0,86.8,33.0,33,90.0,33,0,0.0,0,1.39,33.0,36.0,-3.0,-0.09,-0.09,34.0,38.4,-4.4,-0.13,0.37
868,Bright Enobakhare,ng NGA,"DL,CC",Wolves,eng Premier League,20.0,1998.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869,Sergi Enrich,es ESP,DL,Eibar,es La Liga,28.0,1990.0,35,2582.0,74.0,75.5,28.7,30,82.0,14,5,22.0,2,1.2,39.0,38.0,1.0,0.03,0.57,43.3,35.1,8.2,0.29,0.21
870,Javier Eraso,es ESP,"CC,DL",Leganés,es La Liga,28.0,1990.0,13,631.0,49.0,18.5,7.0,9,68.0,1,4,5.0,6,0.85,3.0,12.0,-9.0,-1.28,-1.38,5.7,9.2,-3.5,-0.5,-0.59
871,Christian Eriksen,dk DEN,CC,Tottenham,eng Premier League,26.0,1992.0,35,2774.0,79.0,81.1,30.8,30,90.0,27,5,18.0,1,1.77,58.0,37.0,21.0,0.68,-0.29,45.8,40.5,5.3,0.17,-0.17
872,Panzu Ernesto,ao ANG,DF,Hertha BSC,de Bundesliga,19.0,1999.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
873,Patrick Erras,de GER,CC,Nürnberg,de Bundesliga,23.0,1995.0,19,1222.0,64.0,39.9,13.6,13,90.0,12,6,9.0,11,0.74,9.0,32.0,-23.0,-1.69,-0.76,14.5,22.8,-8.2,-0.61,-0.17
874,Andrea Errico,it ITA,CC,Frosinone,it Serie A,19.0,1999.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
875,Gonzalo Escalante,ar ARG,CC,Eibar,es La Liga,25.0,1993.0,32,1789.0,56.0,52.3,19.9,18,83.0,12,14,22.0,1,1.25,23.0,29.0,-6.0,-0.3,-0.41,30.6,25.1,5.5,0.28,0.08
876,Florian Escales,fr FRA,PO,Marseille,fr Ligue 1,22.0,1996.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
877,Sergio Escudero,es ESP,"DF,DL",Sevilla,es La Liga,28.0,1989.0,21,1545.0,74.0,45.2,17.2,18,82.0,11,3,21.0,2,1.33,19.0,16.0,3.0,0.17,-0.4,24.0,17.0,6.9,0.4,-0.29
878,Bernardo Espinosa,co COL,DF,Girona,es La Liga,29.0,1989.0,31,2727.0,88.0,79.7,30.3,31,88.0,29,0,0.0,4,0.97,31.0,43.0,-12.0,-0.4,0.12,33.9,43.3,-9.5,-0.31,-0.34
879,Michael Esser,de GER,PO,Hannover 96,de Bundesliga,30.0,1987.0,32,2880.0,90.0,94.1,32.0,32,90.0,32,0,0.0,1,0.66,29.0,66.0,-37.0,-1.16,0.34,35.0,63.1,-28.2,-0.88,0.31
1761,Alexander Esswein,de GER,"DL,CC",Hertha BSC,de Bundesliga,28.0,1990.0,17,1251.0,74.0,40.9,13.9,15,80.0,6,2,28.0,1,0.82,14.0,28.0,-14.0,-1.01,0.19,14.2,23.2,-9.0,-0.65,-0.09
882,Neil Etheridge,ph PHI,PO,Cardiff City,eng Premier League,28.0,1990.0,38,3420.0,90.0,100.0,38.0,38,90.0,38,0,0.0,0,0.89,34.0,69.0,-35.0,-0.92,0.0,42.4,61.5,-19.1,-0.5,0.0
883,Beñat Etxebarria,es ESP,CC,Athletic Club,es La Liga,31.0,1987.0,27,2031.0,75.0,59.4,22.6,25,78.0,10,2,36.0,3,1.37,28.0,28.0,0.0,0.0,0.26,27.5,27.8,-0.4,-0.02,0.11
884,Xabier Etxeita,es ESP,DF,Huesca,es La Liga,30.0,1987.0,31,2677.0,86.0,78.3,29.7,30,87.0,28,1,68.0,3,1.03,35.0,52.0,-17.0,-0.57,0.03,42.3,48.0,-5.7,-0.19,0.26
885,Lucas Evangelista,br BRA,"DL,CC",Nantes,fr Ligue 1,23.0,1995.0,14,720.0,51.0,21.1,8.0,9,75.0,2,5,10.0,13,0.86,8.0,12.0,-4.0,-0.5,-0.63,8.2,14.0,-5.8,-0.72,-0.98
886,Jonny Evans,nir NIR,DF,Leicester City,eng Premier League,30.0,1988.0,24,1996.0,83.0,58.4,22.2,21,90.0,19,3,37.0,10,1.46,33.0,26.0,7.0,0.32,0.57,30.5,23.6,7.0,0.31,0.2
887,Ewerton,br BRA,DF,Nürnberg,de Bundesliga,29.0,1989.0,18,1341.0,75.0,43.8,14.9,15,86.0,12,3,19.0,6,0.44,9.0,21.0,-12.0,-0.81,0.77,14.5,24.1,-9.5,-0.64,-0.24
888,Timothy Eyoma,eng ENG,DF,Tottenham,eng Premier League,18.0,2000.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1779,Valentin Eysseric,fr FRA,"DL,CC",Fiorentina,it Serie A,26.0,1992.0,13,567.0,87.0,16.6,6.3,7,135.0,2,6,28.0,12,2.55,10.0,9.0,1.0,-0.45999999999999996,-0.48,9.1,7.5,1.5,0.28,-0.11000000000000001
891,Jokin Ezkieta,es ESP,PO,Barcelona,es La Liga,21.0,1996.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
892,Marco Fabián,mx MEX,DL,Eint Frankfurt,de Bundesliga,29.0,1989.0,1,62.0,62.0,2.0,0.7,1,62.0,0,0,0.0,1,0.0,0.0,1.0,-1.0,-1.45,-1.84,0.1,1.1,-1.0,-1.43,-1.66
893,Łukasz Fabiański,pl POL,PO,West Ham,eng Premier League,33.0,1985.0,38,3420.0,90.0,100.0,38.0,38,90.0,38,0,0.0,0,1.37,52.0,55.0,-3.0,-0.08,0.0,47.6,61.9,-14.3,-0.38,0.0
894,Fabinho,br BRA,CC,Liverpool,eng Premier League,24.0,1993.0,28,2017.0,72.0,59.0,22.4,21,90.0,19,7,18.0,6,2.54,56.0,14.0,42.0,1.87,0.27,45.8,17.4,28.4,1.27,0.21
895,Fábio,br BRA,"DF,DL",Nantes,fr Ligue 1,28.0,1990.0,20,1276.0,64.0,37.3,14.2,15,81.0,6,5,13.0,7,1.35,19.0,20.0,-1.0,-0.07,-0.11,19.5,20.2,-0.7,-0.05,-0.17
1793,Cesc Fàbregas,es ESP,CC,Chelsea,eng Premier League,31.0,1987.0,19,1146.0,104.0,33.5,12.7,13,174.0,9,6,35.0,9,2.71,15.0,18.0,-3.0,-0.28,-0.36000000000000004,17.3,14.200000000000001,3.1,1.47,1.04
898,Fabricio,es ESP,PO,Fulham,eng Premier League,30.0,1987.0,2,180.0,90.0,5.3,2.0,2,90.0,2,0,0.0,17,0.0,1.0,5.0,-4.0,-2.0,-0.81,2.3,3.9,-1.6,-0.8,-0.1
899,Nicolò Fagioli,it ITA,CC,Juventus,it Serie A,17.0,2001.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900,Ralf Fährmann,de GER,PO,Schalke 04,de Bundesliga,29.0,1988.0,17,1470.0,86.0,48.0,16.3,16,90.0,16,1,29.0,9,0.88,18.0,26.0,-8.0,-0.49,0.08,22.5,22.6,0.0,0.0,0.25
901,Romain Faivre,fr FRA,CC,Monaco,fr Ligue 1,20.0,1998.0,1,90.0,90.0,2.6,1.0,1,90.0,1,0,0.0,1,0.0,0.0,2.0,-2.0,-2.0,-1.54,0.6,1.1,-0.4,-0.45,-0.39
902,Fayçal Fajr,ma MAR,CC,Caen,fr Ligue 1,29.0,1988.0,36,3240.0,90.0,94.7,36.0,36,90.0,36,0,0.0,0,0.81,28.0,54.0,-26.0,-0.72,-1.22,29.7,60.8,-31.1,-0.86,-0.01
903,Radamel Falcao,co COL,DL,Monaco,fr Ligue 1,32.0,1986.0,33,2557.0,77.0,74.8,28.4,29,84.0,18,4,29.0,0,0.88,29.0,45.0,-16.0,-0.56,-0.25,36.2,37.1,-0.9,-0.03,0.16
904,Diego Falcinelli,it ITA,DL,Bologna,it Serie A,27.0,1991.0,16,703.0,44.0,20.6,7.8,8,73.0,1,8,15.0,20,0.75,7.0,15.0,-8.0,-1.02,-1.02,7.9,12.5,-4.6,-0.59,-0.67
905,Simon Falette,gn GUI,DF,Eint Frankfurt,de Bundesliga,26.0,1992.0,7,600.0,86.0,19.6,6.7,7,86.0,6,0,0.0,19,0.86,8.0,14.0,-6.0,-0.9,-1.56,9.8,11.3,-1.6,-0.24,-0.53
906,Iago Falque,es ESP,"DL,CC",Torino,it Serie A,28.0,1990.0,26,1612.0,62.0,47.1,17.9,19,74.0,6,7,29.0,4,1.73,31.0,22.0,9.0,0.5,0.2,26.0,23.6,2.4,0.13,0.31
907,Tommaso Farabegoli,it ITA,DF,Sampdoria,it Serie A,19.0,1999.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
908,Paolo Faragò,it ITA,"CC,DF",Cagliari,it Serie A,25.0,1993.0,26,1703.0,66.0,49.8,18.9,17,88.0,15,9,22.0,4,1.19,19.0,27.0,-8.0,-0.42,0.1,23.1,30.0,-6.9,-0.36,0.32
909,Ricardo Farcaş,ro ROU,DF,SPAL,it Serie A,18.0,2000.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
910,Mohamed Fares,dz ALG,DF,SPAL,it Serie A,22.0,1996.0,35,2949.0,84.0,86.2,32.8,32,90.0,31,3,26.0,0,1.11,34.0,45.0,-11.0,-0.34,-0.14,37.7,42.3,-4.5,-0.14,0.4
1823,Diego Farias,br BRA,DL,Empoli,it Serie A,28.0,1990.0,32,1893.0,119.0,55.4,21.1,23,143.0,6,9,25.0,1,2.25,29.0,31.0,-2.0,-0.41000000000000003,0.9100000000000001,29.700000000000003,37.8,-8.1,-0.99,-0.14999999999999997
913,Andrea Favilli,it ITA,"DL,DF",Genoa,it Serie A,21.0,1997.0,6,170.0,28.0,5.0,1.9,0,0.0,0,6,28.0,9,0.17,2.0,3.0,-1.0,-0.53,-0.06,3.9,1.8,2.1,1.11,1.34
914,Federico Fazio,ar ARG,DF,Roma,it Serie A,31.0,1987.0,34,2806.0,83.0,82.0,31.2,31,89.0,30,3,14.0,2,1.71,50.0,38.0,12.0,0.38,-0.49,51.4,42.8,8.6,0.28,-0.26
915,Zouhair Feddal,ma MAR,DF,Betis,es La Liga,29.0,1989.0,21,1702.0,81.0,49.8,18.9,19,84.0,16,2,49.0,9,1.19,20.0,23.0,-3.0,-0.16,0.1,25.4,24.3,1.1,0.06,0.24
916,Nabil Fekir,fr FRA,CC,Lyon,fr Ligue 1,25.0,1993.0,29,1988.0,69.0,58.1,22.1,24,80.0,16,5,15.0,0,1.76,39.0,24.0,15.0,0.68,0.18,43.4,26.0,17.4,0.79,0.0
917,Yassin Fekir,fr FRA,DL,Lyon,fr Ligue 1,21.0,1997.0,1,12.0,12.0,0.4,0.1,0,0.0,0,1,12.0,3,3.0,0.0,0.0,0.0,0.0,-0.61,0.2,0.0,0.2,1.64,0.86
918,Felipe,br BRA,DF,Hannover 96,de Bundesliga,31.0,1987.0,17,1095.0,64.0,35.8,12.2,14,76.0,9,3,11.0,1,0.53,9.0,22.0,-13.0,-1.07,0.17,11.5,24.6,-13.0,-1.07,-0.27
919,Luiz Felipe,it ITA,DF,Lazio,it Serie A,21.0,1997.0,17,1289.0,76.0,37.7,14.3,15,79.0,10,2,55.0,13,1.59,20.0,16.0,4.0,0.28,0.03,22.7,19.4,3.3,0.23,-0.2
920,Ohis Felix Uduokhai,de GER,DF,Wolfsburg,de Bundesliga,20.0,1997.0,11,244.0,22.0,8.0,2.7,2,95.0,2,9,6.0,20,2.64,6.0,3.0,3.0,1.11,0.82,2.9,4.3,-1.4,-0.51,-0.53
921,Marouane Fellaini,be BEL,CC,Manchester Utd,eng Premier League,30.0,1987.0,14,752.0,54.0,22.0,8.4,6,91.0,6,8,26.0,3,1.36,14.0,14.0,0.0,0.0,-0.37,11.6,12.0,-0.5,-0.05,-0.44
922,Kiko Femenía,es ESP,DF,Watford,eng Premier League,27.0,1991.0,29,2049.0,71.0,59.9,22.8,22,87.0,19,7,19.0,2,1.14,30.0,40.0,-10.0,-0.44,-0.64,31.4,38.3,-6.9,-0.3,-0.03
923,Erick Ferigra,ec ECU,DF,Torino,it Serie A,19.0,1999.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
924,Edimilson Fernandes,ch SUI,CC,Fiorentina,it Serie A,22.0,1996.0,29,1970.0,68.0,57.6,21.9,23,77.0,13,6,34.0,3,1.0,23.0,26.0,-3.0,-0.14,-0.45,31.9,23.7,8.2,0.37,0.07
925,Gelson Fernandes,ch SUI,CC,Eint Frankfurt,de Bundesliga,31.0,1986.0,28,2225.0,79.0,72.7,24.7,28,79.0,17,0,0.0,1,1.43,36.0,33.0,3.0,0.12,-0.85,38.4,38.6,-0.2,-0.01,-0.73
926,Aitor Fernández,es ESP,PO,Levante,es La Liga,27.0,1991.0,16,1440.0,90.0,42.1,16.0,16,90.0,16,0,0.0,21,1.06,25.0,24.0,1.0,0.06,0.43,21.8,28.2,-6.4,-0.4,0.32
927,Andrés Fernández,es ESP,PO,Villarreal,es La Liga,31.0,1986.0,6,540.0,90.0,15.8,6.0,6,90.0,6,0,0.0,32,1.83,9.0,7.0,2.0,0.33,0.49,5.9,8.7,-2.7,-0.45,-0.5
928,Borja Fernández,es ESP,"CC,DF",Valladolid,es La Liga,37.0,1981.0,19,841.0,44.0,24.6,9.3,10,74.0,5,9,11.0,12,1.3,4.0,17.0,-13.0,-1.39,-1.18,7.0,12.6,-5.5,-0.59,-0.18
929,Federico Fernández,ar ARG,DF,Newcastle Utd,eng Premier League,29.0,1989.0,19,1484.0,78.0,43.4,16.5,17,85.0,15,2,21.0,10,1.11,18.0,24.0,-6.0,-0.36,-0.36,16.8,26.5,-9.7,-0.59,-0.37
930,Joaquín Fernández,es ESP,"DF,CC",Valladolid,es La Liga,22.0,1996.0,13,839.0,65.0,24.5,9.3,9,88.0,8,4,12.0,12,0.92,5.0,16.0,-11.0,-1.18,-0.9,10.5,18.1,-7.5,-0.81,-0.46
931,Valery Fernández,es ESP,"DF,DL",Girona,es La Liga,18.0,1999.0,17,888.0,52.0,26.0,9.9,10,79.0,5,7,14.0,4,0.76,8.0,18.0,-10.0,-1.01,-0.8,12.1,13.4,-1.4,-0.14,0.14
932,Fernandinho,br BRA,CC,Manchester City,eng Premier League,33.0,1985.0,29,2377.0,82.0,69.5,26.4,27,86.0,21,2,34.0,0,2.66,70.0,15.0,55.0,2.08,0.62,61.2,18.4,42.8,1.62,0.17
933,Juan Ferney Otero,co COL,"DL,CC",Amiens,fr Ligue 1,23.0,1995.0,33,2175.0,66.0,63.6,24.2,24,83.0,12,9,21.0,1,1.0,18.0,33.0,-15.0,-0.62,-0.19,21.7,32.2,-10.4,-0.43,-0.14
934,Alex Ferrari,it ITA,DF,Sampdoria,it Serie A,24.0,1994.0,6,540.0,90.0,15.8,6.0,6,90.0,6,0,0.0,32,0.83,8.0,9.0,-1.0,-0.17,-0.48,9.2,8.7,0.5,0.08,0.24
935,Gabriele Ferrarini,it ITA,DF,Fiorentina,it Serie A,18.0,2000.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
936,David Ferreiro,es ESP,"CC,DL",Huesca,es La Liga,30.0,1988.0,35,2280.0,65.0,66.7,25.3,23,87.0,17,12,24.0,1,0.86,28.0,41.0,-13.0,-0.51,0.2,39.0,37.3,1.8,0.07,0.95
937,Facundo Ferreyra,ar ARG,DL,Espanyol,es La Liga,27.0,1991.0,9,211.0,23.0,6.2,2.3,1,98.0,1,8,14.0,3,1.33,5.0,2.0,3.0,1.28,1.42,3.6,2.3,1.3,0.54,0.71
1877,Jordan Ferri,fr FRA,CC,Nîmes,fr Ligue 1,26.0,1992.0,28,1990.0,107.0,58.199999999999996,22.1,22,139.0,15,6,49.0,7,4.13,38.0,32.0,6.0,0.29,0.06999999999999995,32.2,31.8,0.4,-0.44,-0.8300000000000001
940,Oliver Fink,de GER,CC,Düsseldorf,de Bundesliga,36.0,1982.0,18,1055.0,59.0,34.5,11.7,13,78.0,5,5,9.0,2,1.67,20.0,19.0,1.0,0.09,0.85,17.4,17.5,-0.1,-0.01,0.67
941,Alfreð Finnbogason,is ISL,DL,Augsburg,de Bundesliga,29.0,1989.0,18,1335.0,74.0,43.6,14.8,17,75.0,5,1,63.0,0,1.06,22.0,24.0,-2.0,-0.13,0.8,23.9,21.2,2.7,0.18,1.14
