RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Tkl,TklG,3.º def.,3.º cent.,3.º ataq.,Tkl.1,Att,Tkl%,Pérdida,Bloqueos,Dis,Pases,Int,Tkl+Int,Desp.,Err
2361,Bassem Srarfi,tn TUN,"DL,CC",Nice,fr Ligue 1,20.0,1997.0,9.7,17.0,11.0,6.0,9.0,2.0,4.0,14.0,28.6,10.0,12.0,0.0,12.0,7.0,24.0,6.0,1.0
2362,Kostas Stafylidis,gr GRE,"DF,CC",Stoke City,eng Premier League,23.0,1993.0,3.7,12.0,6.0,6.0,4.0,2.0,6.0,9.0,66.7,3.0,7.0,2.0,5.0,5.0,17.0,19.0,0.0
2363,Kostas Stafylidis,gr GRE,"DL,DF",Augsburg,de Bundesliga,23.0,1993.0,0.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0
2364,Benjamin Stambouli,fr FRA,"DF,CC",Schalke 04,de Bundesliga,26.0,1990.0,24.4,95.0,75.0,45.0,48.0,2.0,49.0,74.0,66.2,25.0,39.0,7.0,32.0,64.0,159.0,76.0,1.0
2365,Junior Stanislas,eng ENG,"CC,DL",Bournemouth,eng Premier League,27.0,1989.0,14.3,16.0,8.0,8.0,4.0,4.0,7.0,15.0,46.7,8.0,21.0,6.0,15.0,6.0,22.0,15.0,0.0
2366,Caleb Stanko,us USA,DF,Freiburg,de Bundesliga,24.0,1993.0,2.1,2.0,2.0,1.0,1.0,0.0,1.0,2.0,50.0,1.0,3.0,0.0,3.0,1.0,3.0,8.0,0.0
2367,Niklas Stark,de GER,"DF,CC",Hertha BSC,de Bundesliga,22.0,1995.0,24.6,49.0,31.0,32.0,17.0,0.0,22.0,30.0,73.3,8.0,39.0,14.0,25.0,34.0,83.0,165.0,0.0
2368,Tom Starke,de GER,PO,Bayern Munich,de Bundesliga,36.0,1981.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2369,Timo Stavitski,fi FIN,"CC,DL",Caen,fr Ligue 1,18.0,1999.0,4.5,4.0,3.0,1.0,1.0,2.0,1.0,16.0,6.3,15.0,7.0,0.0,7.0,3.0,7.0,1.0,0.0
2370,Renato Steffen,ch SUI,"DL,CC",Wolfsburg,de Bundesliga,25.0,1991.0,7.3,10.0,9.0,6.0,3.0,1.0,8.0,12.0,66.7,4.0,6.0,0.0,6.0,5.0,15.0,6.0,0.0
2371,Marc Stendera,de GER,CC,Eint Frankfurt,de Bundesliga,21.0,1995.0,4.1,23.0,20.0,6.0,15.0,2.0,8.0,20.0,40.0,12.0,10.0,1.0,9.0,8.0,31.0,2.0,0.0
2372,Pascal Stenzel,de GER,"CC,DF",Freiburg,de Bundesliga,21.0,1996.0,21.6,62.0,45.0,35.0,25.0,2.0,34.0,57.0,59.6,23.0,20.0,3.0,17.0,35.0,97.0,51.0,1.0
2373,Dale Stephens,eng ENG,CC,Brighton,eng Premier League,28.0,1989.0,36.0,104.0,62.0,63.0,39.0,2.0,32.0,114.0,28.1,82.0,53.0,16.0,37.0,63.0,167.0,69.0,1.0
2374,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,23.0,1994.0,22.0,29.0,20.0,24.0,5.0,0.0,13.0,25.0,52.0,12.0,30.0,18.0,12.0,41.0,70.0,108.0,2.0
2375,Mariusz Stępiński,pl POL,DL,Chievo,it Serie A,22.0,1995.0,7.9,9.0,5.0,4.0,4.0,1.0,2.0,10.0,20.0,8.0,5.0,1.0,4.0,4.0,13.0,5.0,0.0
2376,Mariusz Stępiński,pl POL,DL,Nantes,fr Ligue 1,22.0,1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2377,Raheem Sterling,eng ENG,DL,Manchester City,eng Premier League,22.0,1994.0,28.7,19.0,14.0,7.0,7.0,5.0,3.0,32.0,9.4,29.0,24.0,0.0,24.0,9.0,28.0,9.0,0.0
2378,Ognjen Stijepović,me MNE,"DL,CC",Sampdoria,it Serie A,17.0,1999.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2379,Lars Stindl,de GER,"DL,CC",M'Gladbach,de Bundesliga,28.0,1988.0,30.3,52.0,39.0,11.0,29.0,12.0,14.0,38.0,36.8,24.0,53.0,4.0,49.0,31.0,83.0,32.0,1.0
2380,Valentin Stocker,ch SUI,CC,Hertha BSC,de Bundesliga,28.0,1989.0,0.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2381,Adrian Stoian,ro ROU,"CC,DL",Crotone,it Serie A,26.0,1991.0,23.7,23.0,19.0,12.0,10.0,1.0,11.0,44.0,25.0,33.0,29.0,0.0,29.0,25.0,48.0,26.0,0.0
2382,John Stones,eng ENG,DF,Manchester City,eng Premier League,23.0,1994.0,14.5,15.0,11.0,11.0,4.0,0.0,4.0,11.0,36.4,7.0,8.0,5.0,3.0,19.0,34.0,44.0,0.0
2383,Thomas Strakosha,al ALB,PO,Lazio,it Serie A,22.0,1995.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,2.0,13.0,4.0
2384,Ivan Strinić,hr CRO,DF,Sampdoria,it Serie A,30.0,1987.0,13.9,35.0,24.0,22.0,12.0,1.0,17.0,38.0,44.7,21.0,21.0,2.0,19.0,22.0,57.0,46.0,2.0
2385,Tobias Strobl,de GER,CC,M'Gladbach,de Bundesliga,27.0,1990.0,1.3,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,6.0,9.0,2.0,0.0
2386,Kevin Strootman,nl NED,CC,Roma,it Serie A,27.0,1990.0,25.1,57.0,38.0,19.0,24.0,14.0,15.0,46.0,32.6,31.0,27.0,3.0,24.0,27.0,84.0,21.0,0.0
2387,Jens Stryger Larsen,dk DEN,DF,Udinese,it Serie A,26.0,1991.0,28.1,36.0,27.0,25.0,10.0,1.0,21.0,39.0,53.8,18.0,35.0,14.0,21.0,31.0,67.0,82.0,2.0
2388,Cristhian Stuani,uy URU,DL,Girona,es La Liga,30.0,1986.0,30.1,22.0,14.0,2.0,17.0,3.0,3.0,29.0,10.3,26.0,10.0,0.0,10.0,5.0,27.0,32.0,0.0
2389,Stefano Sturaro,it ITA,"CC,DF",Juventus,it Serie A,24.0,1993.0,6.8,17.0,11.0,5.0,9.0,3.0,4.0,11.0,36.4,7.0,9.0,2.0,7.0,5.0,22.0,18.0,1.0
2390,Daniel Sturridge,eng ENG,DL,West Brom,eng Premier League,27.0,1989.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2391,Daniel Sturridge,eng ENG,DL,Liverpool,eng Premier League,27.0,1989.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2392,Damián Suárez,uy URU,DF,Getafe,es La Liga,29.0,1988.0,32.0,86.0,64.0,54.0,21.0,11.0,44.0,90.0,48.9,46.0,34.0,8.0,26.0,46.0,132.0,76.0,1.0
2393,Denis Suárez,es ESP,"CC,DL",Barcelona,es La Liga,23.0,1994.0,6.6,11.0,9.0,3.0,8.0,0.0,3.0,8.0,37.5,5.0,7.0,0.0,7.0,2.0,13.0,3.0,0.0
2394,Leonardo Suárez,ar ARG,CC,Villarreal,es La Liga,21.0,1996.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2395,Luis Suárez,uy URU,DL,Barcelona,es La Liga,30.0,1987.0,32.2,17.0,10.0,4.0,5.0,8.0,4.0,19.0,21.1,15.0,4.0,3.0,1.0,8.0,25.0,31.0,0.0
2396,Danijel Subašić,hr CRO,PO,Monaco,fr Ligue 1,32.0,1984.0,32.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,13.0,2.0
2397,Neven Subotić,rs SRB,DF,Saint-Étienne,fr Ligue 1,28.0,1988.0,16.0,23.0,14.0,16.0,7.0,0.0,10.0,27.0,37.0,17.0,13.0,9.0,4.0,18.0,41.0,96.0,1.0
2398,Neven Subotić,rs SRB,DF,Dortmund,de Bundesliga,28.0,1988.0,3.0,9.0,9.0,5.0,3.0,1.0,6.0,7.0,85.7,1.0,6.0,2.0,4.0,5.0,14.0,16.0,0.0
2399,Isaac Success,ng NGA,"CC,DL",Málaga,es La Liga,21.0,1996.0,5.5,9.0,7.0,4.0,4.0,1.0,3.0,8.0,37.5,5.0,2.0,0.0,2.0,5.0,14.0,0.0,0.0
2400,Niklas Süle,de GER,DF,Bayern Munich,de Bundesliga,21.0,1995.0,21.4,34.0,25.0,25.0,7.0,2.0,24.0,31.0,77.4,7.0,24.0,16.0,8.0,33.0,67.0,58.0,0.0
2401,Ki Sung-yueng,kr KOR,CC,Swansea City,eng Premier League,28.0,1989.0,20.8,25.0,18.0,10.0,13.0,2.0,4.0,16.0,25.0,12.0,16.0,1.0,15.0,32.0,57.0,23.0,0.0
2402,Gilles Sunu,tg TOG,"CC,DL",Angers,fr Ligue 1,26.0,1991.0,7.3,4.0,4.0,1.0,3.0,0.0,0.0,4.0,0.0,4.0,7.0,0.0,7.0,3.0,7.0,3.0,0.0
2403,Andrew Surman,eng ENG,CC,Bournemouth,eng Premier League,30.0,1986.0,20.6,16.0,12.0,5.0,8.0,3.0,6.0,23.0,26.1,17.0,33.0,12.0,21.0,16.0,32.0,52.0,2.0
2404,Markel Susaeta,es ESP,"DL,CC",Athletic Club,es La Liga,29.0,1987.0,25.2,42.0,29.0,16.0,15.0,11.0,16.0,65.0,24.6,49.0,17.0,0.0,17.0,18.0,60.0,13.0,0.0
2405,Suso,es ESP,"DL,CC",Milan,it Serie A,23.0,1993.0,31.4,18.0,14.0,3.0,5.0,10.0,4.0,31.0,12.9,27.0,25.0,0.0,25.0,16.0,34.0,2.0,1.0
2406,Markus Suttner,at AUT,DF,Brighton,eng Premier League,30.0,1987.0,13.1,25.0,15.0,18.0,4.0,3.0,10.0,22.0,45.5,12.0,16.0,2.0,14.0,12.0,37.0,49.0,1.0
2407,Seydou Sy,sn SEN,PO,Monaco,fr Ligue 1,21.0,1995.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2408,Issiaga Sylla,gn GUI,"DF,DL",Toulouse,fr Ligue 1,23.0,1994.0,17.8,44.0,32.0,22.0,16.0,6.0,19.0,47.0,40.4,28.0,31.0,4.0,27.0,34.0,78.0,65.0,1.0
2409,Moussa Sylla,fr FRA,DL,Monaco,fr Ligue 1,17.0,1999.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0
2410,Ádám Szalai,hu HUN,DL,Hoffenheim,de Bundesliga,29.0,1987.0,10.0,8.0,7.0,1.0,4.0,3.0,2.0,5.0,40.0,3.0,9.0,2.0,7.0,0.0,8.0,10.0,0.0
2411,Wojciech Szczęsny,pl POL,PO,Juventus,it Serie A,27.0,1990.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2412,Alexander Søderlund,no NOR,DL,Saint-Étienne,fr Ligue 1,29.0,1987.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0
2413,Frederik Sørensen,dk DEN,DF,Köln,de Bundesliga,25.0,1992.0,22.2,56.0,45.0,40.0,14.0,2.0,30.0,41.0,73.2,11.0,35.0,17.0,18.0,37.0,93.0,130.0,3.0
2414,Lasse Sørensen,dk DEN,CC,Stoke City,eng Premier League,17.0,1999.0,0.8,2.0,2.0,2.0,0.0,0.0,1.0,5.0,20.0,4.0,2.0,0.0,2.0,0.0,2.0,3.0,0.0
2415,Alexander Sørloth,no NOR,DL,Crystal Palace,eng Premier League,21.0,1995.0,4.0,6.0,3.0,1.0,4.0,1.0,4.0,12.0,33.3,8.0,5.0,0.0,5.0,2.0,8.0,5.0,0.0
2416,Adel Taarabt,ma MAR,"DL,CC",Genoa,it Serie A,28.0,1989.0,17.9,18.0,11.0,5.0,11.0,2.0,7.0,16.0,43.8,9.0,13.0,3.0,10.0,12.0,30.0,7.0,0.0
2417,Franck Tabanou,fr FRA,DF,Guingamp,fr Ligue 1,28.0,1989.0,11.6,23.0,17.0,17.0,5.0,1.0,10.0,26.0,38.5,16.0,5.0,3.0,2.0,26.0,49.0,48.0,0.0
2418,Dušan Tadić,rs SRB,"CC,DL",Southampton,eng Premier League,28.0,1988.0,31.0,46.0,29.0,16.0,22.0,8.0,11.0,35.0,31.4,24.0,38.0,2.0,36.0,19.0,65.0,29.0,1.0
2419,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,21.0,1996.0,27.0,47.0,34.0,35.0,12.0,0.0,30.0,38.0,78.9,8.0,22.0,13.0,9.0,34.0,81.0,112.0,2.0
2420,Ervin Taha,fr FRA,DL,Bordeaux,fr Ligue 1,18.0,1999.0,0.4,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2421,Mehdi Tahrat,dz ALG,CC,Angers,fr Ligue 1,27.0,1990.0,4.9,7.0,6.0,4.0,3.0,0.0,2.0,5.0,40.0,3.0,3.0,1.0,2.0,9.0,16.0,15.0,1.0
2422,Saphir Taïder,dz ALG,CC,Bologna,it Serie A,25.0,1992.0,4.3,6.0,2.0,4.0,2.0,0.0,1.0,2.0,50.0,1.0,3.0,2.0,1.0,1.0,7.0,4.0,0.0
2423,Flavien Tait,fr FRA,CC,Angers,fr Ligue 1,24.0,1993.0,24.8,50.0,36.0,26.0,18.0,6.0,18.0,78.0,23.1,60.0,43.0,4.0,39.0,20.0,70.0,17.0,1.0
2424,Adrien Tameze,cm CMR,CC,Nice,fr Ligue 1,23.0,1994.0,18.7,58.0,36.0,32.0,21.0,5.0,26.0,47.0,55.3,21.0,26.0,5.0,21.0,41.0,99.0,22.0,1.0
2425,Tana,es ESP,"CC,DL",Las Palmas,es La Liga,26.0,1990.0,17.2,31.0,24.0,13.0,14.0,4.0,12.0,36.0,33.3,24.0,8.0,0.0,8.0,23.0,54.0,5.0,0.0
2426,Oussama Tannane,ma MAR,DL,Las Palmas,es La Liga,23.0,1994.0,6.4,15.0,13.0,6.0,8.0,1.0,7.0,12.0,58.3,5.0,5.0,0.0,5.0,5.0,20.0,0.0,0.0
2427,Oussama Tannane,ma MAR,DL,Saint-Étienne,fr Ligue 1,23.0,1994.0,2.3,12.0,6.0,4.0,5.0,3.0,2.0,5.0,40.0,3.0,2.0,0.0,2.0,3.0,15.0,2.0,0.0
2428,Matt Targett,eng ENG,DF,Southampton,eng Premier League,21.0,1995.0,1.8,6.0,3.0,5.0,0.0,1.0,1.0,3.0,33.3,2.0,3.0,2.0,1.0,3.0,9.0,7.0,1.0
2429,James Tarkowski,eng ENG,DF,Burnley,eng Premier League,24.0,1992.0,31.0,46.0,26.0,36.0,10.0,0.0,17.0,38.0,44.7,21.0,55.0,43.0,12.0,50.0,96.0,223.0,2.0
2430,Ciprian Tătărușanu,ro ROU,PO,Nantes,fr Ligue 1,31.0,1986.0,37.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,1.0,2.0,12.0,3.0
2431,Júlio Tavares,cv CPV,DL,Dijon,fr Ligue 1,28.0,1988.0,22.8,3.0,1.0,1.0,1.0,1.0,1.0,11.0,9.1,10.0,11.0,6.0,5.0,3.0,6.0,36.0,0.0
2432,Taleb Tawatha,il ISR,"DF,CC",Eint Frankfurt,de Bundesliga,25.0,1992.0,4.9,12.0,7.0,7.0,5.0,0.0,5.0,9.0,55.6,4.0,7.0,1.0,6.0,6.0,18.0,18.0,0.0
2433,Charlie Taylor,eng ENG,DF,Burnley,eng Premier League,23.0,1993.0,10.6,16.0,4.0,9.0,6.0,1.0,7.0,12.0,58.3,5.0,13.0,5.0,8.0,15.0,31.0,52.0,0.0
2434,Jordan Tell,gp GLP,"DL,CC",Rennes,fr Ligue 1,20.0,1997.0,1.3,4.0,4.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0
2435,Cristian Tello,es ESP,"DL,CC",Betis,es La Liga,25.0,1991.0,18.8,32.0,24.0,12.0,14.0,6.0,7.0,37.0,18.9,30.0,19.0,0.0,19.0,16.0,48.0,4.0,1.0
2436,Marc-André ter Stegen,de GER,PO,Barcelona,es La Liga,25.0,1992.0,37.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,33.3,2.0,1.0,0.0,1.0,4.0,5.0,12.0,1.0
2437,Simon Terodde,de GER,DL,Stuttgart,de Bundesliga,29.0,1988.0,10.6,9.0,6.0,1.0,7.0,1.0,2.0,5.0,40.0,3.0,8.0,2.0,6.0,5.0,14.0,8.0,0.0
2438,Simon Terodde,de GER,DL,Köln,de Bundesliga,29.0,1988.0,12.9,11.0,9.0,3.0,8.0,0.0,4.0,11.0,36.4,7.0,3.0,0.0,3.0,4.0,15.0,7.0,0.0
2439,Marco Terrazzino,de GER,"CC,DL",Freiburg,de Bundesliga,26.0,1991.0,16.5,31.0,24.0,12.0,13.0,6.0,21.0,39.0,53.8,18.0,16.0,0.0,16.0,9.0,40.0,19.0,0.0
2440,Martin Terrier,fr FRA,"DL,CC",Strasbourg,fr Ligue 1,20.0,1997.0,18.6,42.0,30.0,16.0,23.0,3.0,9.0,28.0,32.1,19.0,11.0,1.0,10.0,14.0,56.0,6.0,0.0
2441,Kenny Tete,nl NED,DF,Lyon,fr Ligue 1,21.0,1995.0,17.9,37.0,25.0,24.0,10.0,3.0,15.0,26.0,57.7,11.0,20.0,7.0,13.0,29.0,66.0,52.0,0.0
2442,Cedric Teuchert,de GER,DL,Schalke 04,de Bundesliga,20.0,1997.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2443,Florian Thauvin,fr FRA,DL,Marseille,fr Ligue 1,24.0,1993.0,32.8,44.0,28.0,16.0,20.0,8.0,15.0,46.0,32.6,31.0,22.0,1.0,21.0,17.0,61.0,20.0,0.0
2444,Kévin Théophile-Catherine,fr FRA,DF,Saint-Étienne,fr Ligue 1,27.0,1989.0,24.1,36.0,27.0,23.0,13.0,0.0,11.0,24.0,45.8,13.0,19.0,15.0,4.0,31.0,67.0,113.0,1.0
2445,Cyril Théréau,fr FRA,"DL,CC",Udinese,it Serie A,34.0,1983.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
2446,Cyril Théréau,fr FRA,"DL,CC",Fiorentina,it Serie A,34.0,1983.0,12.4,11.0,6.0,3.0,6.0,2.0,7.0,19.0,36.8,12.0,13.0,0.0,13.0,8.0,19.0,9.0,0.0
2447,Vincent Thill,lu LUX,CC,Metz,fr Ligue 1,17.0,2000.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2448,Romain Thomas,fr FRA,DF,Angers,fr Ligue 1,29.0,1988.0,27.4,31.0,21.0,16.0,15.0,0.0,14.0,29.0,48.3,15.0,32.0,19.0,13.0,34.0,65.0,151.0,1.0
2449,Adrien Thomasson,fr FRA,"CC,DL",Nantes,fr Ligue 1,23.0,1993.0,28.6,71.0,52.0,41.0,23.0,7.0,22.0,73.0,30.1,51.0,58.0,4.0,54.0,18.0,89.0,20.0,0.0
2450,Erik Thommy,de GER,DL,Augsburg,de Bundesliga,22.0,1994.0,1.9,6.0,5.0,1.0,3.0,2.0,3.0,8.0,37.5,5.0,2.0,0.0,2.0,5.0,11.0,0.0,0.0
2451,Erik Thommy,de GER,CC,Stuttgart,de Bundesliga,22.0,1994.0,10.9,19.0,11.0,7.0,7.0,5.0,9.0,17.0,52.9,8.0,17.0,2.0,15.0,9.0,28.0,8.0,1.0
2452,Marcus Thuram,fr FRA,DL,Guingamp,fr Ligue 1,19.0,1997.0,21.4,20.0,15.0,6.0,10.0,4.0,6.0,25.0,24.0,19.0,14.0,0.0,14.0,5.0,25.0,12.0,0.0
2453,Youri Tielemans,be BEL,CC,Monaco,fr Ligue 1,20.0,1997.0,17.4,47.0,24.0,14.0,28.0,5.0,17.0,55.0,30.9,38.0,24.0,5.0,19.0,34.0,81.0,20.0,1.0
2454,David Timor,es ESP,"CC,DF",Girona,es La Liga,27.0,1989.0,10.3,17.0,10.0,7.0,7.0,3.0,7.0,18.0,38.9,11.0,10.0,5.0,5.0,20.0,37.0,30.0,1.0
2455,Jonathan Tinhan,bj BEN,"CC,DL",Troyes,fr Ligue 1,28.0,1989.0,0.8,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0
2456,Marcel Tisserand,cd COD,DF,Wolfsburg,de Bundesliga,24.0,1993.0,13.9,15.0,10.0,10.0,4.0,1.0,7.0,14.0,50.0,7.0,18.0,13.0,5.0,31.0,46.0,50.0,0.0
2457,Tito,es ESP,DF,Leganés,es La Liga,32.0,1985.0,6.8,8.0,5.0,5.0,3.0,0.0,6.0,18.0,33.3,12.0,12.0,5.0,7.0,12.0,20.0,16.0,0.0
2458,Ola Toivonen,se SWE,"DL,CC",Toulouse,fr Ligue 1,31.0,1986.0,8.9,4.0,4.0,1.0,0.0,3.0,0.0,7.0,0.0,7.0,2.0,0.0,2.0,2.0,6.0,12.0,0.0
2459,Karl Toko Ekambi,cm CMR,"DL,CC",Angers,fr Ligue 1,24.0,1992.0,33.8,17.0,8.0,2.0,5.0,10.0,5.0,29.0,17.2,24.0,13.0,0.0,13.0,15.0,32.0,2.0,0.0
2460,Hernán Toledo,ar ARG,"DL,CC",Las Palmas,es La Liga,21.0,1996.0,6.9,5.0,5.0,2.0,2.0,1.0,1.0,11.0,9.1,10.0,2.0,0.0,2.0,5.0,10.0,5.0,0.0
2461,Corentin Tolisso,fr FRA,CC,Bayern Munich,de Bundesliga,22.0,1994.0,17.5,33.0,22.0,8.0,18.0,7.0,14.0,32.0,43.8,18.0,13.0,3.0,10.0,16.0,49.0,8.0,0.0
2462,Jeremy Toljan,de GER,"DF,DL",Hoffenheim,de Bundesliga,22.0,1994.0,2.0,3.0,1.0,1.0,2.0,0.0,2.0,3.0,66.7,1.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0
2463,Jeremy Toljan,de GER,DF,Dortmund,de Bundesliga,22.0,1994.0,13.5,29.0,20.0,17.0,11.0,1.0,19.0,32.0,59.4,13.0,17.0,2.0,15.0,12.0,41.0,45.0,0.0
2464,Rafael Tolói,it ITA,DF,Atalanta,it Serie A,26.0,1990.0,27.2,72.0,40.0,34.0,38.0,0.0,35.0,68.0,51.5,33.0,35.0,14.0,21.0,63.0,135.0,119.0,1.0
2465,James Tomkins,eng ENG,DF,Crystal Palace,eng Premier League,28.0,1989.0,26.5,47.0,26.0,36.0,10.0,1.0,16.0,31.0,51.6,15.0,24.0,12.0,12.0,63.0,110.0,216.0,1.0
2466,Nenad Tomović,rs SRB,DF,Fiorentina,it Serie A,29.0,1987.0,1.5,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,5.0,5.0,1.0
2467,Nenad Tomović,rs SRB,DF,Chievo,it Serie A,29.0,1987.0,25.6,23.0,17.0,17.0,6.0,0.0,10.0,17.0,58.8,7.0,29.0,21.0,8.0,50.0,73.0,146.0,0.0
2468,Lorenzo Tonelli,it ITA,DF,Napoli,it Serie A,27.0,1990.0,3.9,7.0,1.0,4.0,3.0,0.0,5.0,9.0,55.6,4.0,2.0,1.0,1.0,7.0,14.0,10.0,0.0
2469,Aleksandar Tonev,bg BUL,"DL,CC",Crotone,it Serie A,27.0,1990.0,4.5,5.0,3.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,4.0,1.0,3.0,1.0,6.0,6.0,0.0
2470,Toño,es ESP,DF,Levante,es La Liga,27.0,1989.0,12.0,12.0,11.0,11.0,1.0,0.0,5.0,10.0,50.0,5.0,4.0,0.0,4.0,6.0,18.0,29.0,0.0
2471,Ömer Toprak,tr TUR,DF,Dortmund,de Bundesliga,28.0,1989.0,22.4,36.0,25.0,29.0,6.0,1.0,26.0,29.0,89.7,3.0,27.0,16.0,11.0,21.0,57.0,104.0,1.0
2472,Vasilis Torosidis,gr GRE,DF,Bologna,it Serie A,32.0,1985.0,9.1,8.0,7.0,5.0,2.0,1.0,4.0,9.0,44.4,5.0,8.0,3.0,5.0,15.0,23.0,42.0,0.0
2473,Emanuele Torrasi,it ITA,CC,Milan,it Serie A,18.0,1999.0,0.1,,,,,,,,,,,,,,,,
2474,Lucas Torreira,uy URU,CC,Sampdoria,it Serie A,21.0,1996.0,35.3,101.0,73.0,36.0,57.0,8.0,30.0,77.0,39.0,47.0,52.0,17.0,35.0,72.0,173.0,36.0,1.0
2475,Daniel Torres,co COL,CC,Alavés,es La Liga,27.0,1989.0,13.5,19.0,11.0,14.0,5.0,0.0,7.0,31.0,22.6,24.0,15.0,7.0,8.0,19.0,38.0,32.0,2.0
2476,Fernando Torres,es ESP,DL,Atlético Madrid,es La Liga,33.0,1984.0,10.9,11.0,8.0,3.0,7.0,1.0,2.0,6.0,33.3,4.0,4.0,1.0,3.0,2.0,13.0,9.0,0.0
2477,Ferrán Torres,es ESP,CC,Valencia,es La Liga,17.0,2000.0,3.5,8.0,7.0,3.0,5.0,0.0,2.0,6.0,33.3,4.0,1.0,0.0,1.0,3.0,11.0,1.0,0.0
2478,Miguel Torres,es ESP,DF,Málaga,es La Liga,31.0,1986.0,7.5,16.0,13.0,13.0,3.0,0.0,6.0,14.0,42.9,8.0,9.0,7.0,2.0,13.0,29.0,35.0,0.0
2479,Pau Torres,es ESP,DF,Villarreal,es La Liga,20.0,1997.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0
2480,Jordan Torunarigha,de GER,DF,Hertha BSC,de Bundesliga,19.0,1997.0,7.4,18.0,12.0,16.0,2.0,0.0,7.0,13.0,53.8,6.0,20.0,13.0,7.0,23.0,41.0,43.0,1.0
2481,Alin Toșca,ro ROU,DF,Benevento,it Serie A,25.0,1992.0,13.0,11.0,8.0,7.0,4.0,0.0,6.0,12.0,50.0,6.0,9.0,4.0,5.0,13.0,24.0,69.0,0.0
2482,Alin Toșca,ro ROU,DF,Betis,es La Liga,25.0,1992.0,4.7,12.0,9.0,7.0,5.0,0.0,5.0,9.0,55.6,4.0,7.0,1.0,6.0,5.0,17.0,17.0,1.0
2483,Cenk Tosun,tr TUR,DL,Everton,eng Premier League,26.0,1991.0,11.0,6.0,3.0,2.0,2.0,2.0,1.0,11.0,9.1,10.0,9.0,4.0,5.0,1.0,7.0,13.0,0.0
2484,Jérémy Toulalan,fr FRA,DF,Bordeaux,fr Ligue 1,33.0,1983.0,21.0,43.0,25.0,35.0,7.0,1.0,17.0,39.0,43.6,22.0,25.0,16.0,9.0,28.0,71.0,121.0,0.0
