RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG
213,Dušan Basta,rs SRB,DF,Lazio,it Serie A,32.0,1984.0,8.6,0,10.0,3,30.0,1.16,0.35,0.0,0.0,18.9,0.0,0,0,0.5,0.5,0.05,-0.5,-0.5
214,Gil Bastião Dias,pt POR,"DL,CC",Fiorentina,it Serie A,20.0,1996.0,13.2,2,31.0,10,32.3,2.34,0.76,0.06,0.2,17.7,0.0,0,0,1.8,1.8,0.06,0.2,0.2
215,Gil Bastião Dias,pt POR,CC,Monaco,fr Ligue 1,20.0,1996.0,0.1,0,1.0,0,0.0,11.25,0.0,0.0,,22.7,0.0,0,0,0.0,0.0,0.03,0.0,0.0
216,Samuel Bastien,cd COD,CC,Chievo,it Serie A,20.0,1996.0,15.1,1,15.0,4,26.7,1.0,0.27,0.07,0.25,23.4,0.0,0,0,0.9,0.9,0.06,0.1,0.1
217,Borja Bastón,es ESP,DL,Málaga,es La Liga,24.0,1992.0,10.9,2,25.0,8,32.0,2.28,0.73,0.04,0.13,15.6,0.0,1,2,5.1,3.6,0.14,-3.1,-2.6
218,Alessandro Bastoni,it ITA,DF,Atalanta,it Serie A,18.0,1999.0,1.0,0,1.0,0,0.0,0.99,0.0,0.0,,11.0,0.0,0,0,0.0,0.0,0.03,0.0,0.0
219,Bastos,ao ANG,DF,Lazio,it Serie A,26.0,1991.0,15.6,4,9.0,4,44.4,0.58,0.26,0.44,1.0,12.5,0.0,0,0,2.9,2.9,0.32,1.1,1.1
220,Michy Batshuayi,be BEL,DL,Chelsea,eng Premier League,23.0,1993.0,4.0,2,13.0,5,38.5,3.25,1.25,0.15,0.4,18.0,0.0,0,0,1.1,1.1,0.09,0.9,0.9
221,Michy Batshuayi,be BEL,DL,Dortmund,de Bundesliga,23.0,1993.0,9.3,7,29.0,14,48.3,3.11,1.5,0.24,0.5,12.1,0.0,0,0,7.3,7.3,0.25,-0.3,-0.3
222,Moritz Bauer,at AUT,"DF,CC",Stoke City,eng Premier League,25.0,1992.0,14.5,0,3.0,1,33.3,0.21,0.07,0.0,0.0,17.1,0.0,0,0,0.2,0.2,0.06,-0.2,-0.2
223,Robert Bauer,de GER,"DF,DL",Werder Bremen,de Bundesliga,22.0,1995.0,10.6,0,2.0,0,0.0,0.19,0.0,0.0,,33.5,0.0,0,0,0.0,0.0,0.01,0.0,0.0
224,Oliver Baumann,de GER,PO,Hoffenheim,de Bundesliga,27.0,1990.0,34.0,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
225,Timo Baumgartl,de GER,DF,Stuttgart,de Bundesliga,21.0,1996.0,29.0,0,8.0,1,12.5,0.28,0.03,0.0,0.0,13.0,0.0,0,0,0.5,0.5,0.06,-0.5,-0.5
226,Julian Baumgartlinger,at AUT,"CC,DF",Leverkusen,de Bundesliga,29.0,1988.0,15.5,1,11.0,4,36.4,0.71,0.26,0.09,0.25,17.4,0.0,0,0,1.2,1.2,0.11,-0.2,-0.2
227,Jon Bautista,es ESP,"DL,CC",Real Sociedad,es La Liga,22.0,1995.0,2.0,1,7.0,3,42.9,3.48,1.49,0.14,0.33,11.5,0.0,0,0,1.3,1.3,0.18,-0.3,-0.3
228,Paul Baysse,fr FRA,DF,Málaga,es La Liga,29.0,1988.0,13.8,1,11.0,2,18.2,0.8,0.15,0.09,0.5,13.3,0.0,0,0,1.1,1.1,0.1,-0.1,-0.1
229,Paul Baysse,fr FRA,DF,Bordeaux,fr Ligue 1,29.0,1988.0,6.3,0,4.0,1,25.0,0.64,0.16,0.0,0.0,8.2,0.0,0,0,0.6,0.6,0.15,-0.6,-0.6
230,Noah Joel Sarenren Bazee,ng NGA,"DL,CC",Hannover 96,de Bundesliga,20.0,1996.0,1.3,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
231,Hervé Bazile,ht HAI,"CC,DL",Caen,fr Ligue 1,27.0,1990.0,9.7,0,17.0,5,29.4,1.75,0.51,0.0,0.0,21.5,2.0,0,0,1.3,1.3,0.08,-1.3,-1.3
232,Riechedly Bazoer,nl NED,CC,Wolfsburg,de Bundesliga,20.0,1996.0,6.6,0,7.0,2,28.6,1.06,0.3,0.0,0.0,25.0,0.0,0,0,0.3,0.3,0.04,-0.3,-0.3
233,Enrico Bearzotti,it ITA,"DF,DL",Hellas Verona,it Serie A,20.0,1996.0,4.6,0,4.0,1,25.0,0.88,0.22,0.0,0.0,31.1,0.0,0,0,0.1,0.1,0.02,-0.1,-0.1
234,Claudio Beauvue,gp GLP,DL,Leganés,es La Liga,29.0,1988.0,18.6,2,39.0,9,23.1,2.1,0.48,0.05,0.22,17.3,0.0,0,0,4.2,4.2,0.11,-2.2,-2.2
235,Bebé,cv CPV,"CC,DL",Eibar,es La Liga,27.0,1990.0,4.1,0,9.0,1,11.1,2.22,0.25,0.0,0.0,24.7,1.0,0,0,0.3,0.3,0.03,-0.3,-0.3
236,Ihlas Bebou,tg TOG,"CC,DL",Hannover 96,de Bundesliga,23.0,1994.0,23.8,5,50.0,19,38.0,2.1,0.8,0.1,0.26,19.1,0.0,0,0,5.2,5.2,0.1,-0.2,-0.2
237,Andreas Beck,de GER,DF,Stuttgart,de Bundesliga,30.0,1987.0,21.4,1,8.0,2,25.0,0.37,0.09,0.13,0.5,21.8,0.0,0,0,0.3,0.3,0.04,0.7,0.7
238,Henri Bedimo,cm CMR,"DF,DL",Marseille,fr Ligue 1,33.0,1984.0,0.5,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
239,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,21.0,1996.0,4.7,1,1.0,1,100.0,0.21,0.21,1.0,1.0,7.4,0.0,0,0,0.2,0.2,0.15,0.8,0.8
240,Asmir Begović,ba BIH,PO,Bournemouth,eng Premier League,30.0,1987.0,38.0,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
241,Valon Behrami,ch SUI,CC,Udinese,it Serie A,32.0,1985.0,15.5,1,9.0,2,22.2,0.58,0.13,0.11,0.5,21.8,0.0,0,0,0.5,0.5,0.06,0.5,0.5
242,Vid Belec,si SVN,PO,Benevento,it Serie A,27.0,1990.0,12.4,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
243,Vid Belec,si SVN,PO,Sampdoria,it Serie A,27.0,1990.0,2.0,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
244,Ishak Belfodil,dz ALG,DL,Werder Bremen,de Bundesliga,25.0,1992.0,15.0,4,46.0,20,43.5,3.07,1.33,0.09,0.2,12.6,1.0,0,0,4.7,4.7,0.1,-0.7,-0.7
245,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,25.0,1991.0,24.2,1,12.0,6,50.0,0.5,0.25,0.08,0.17,14.4,0.0,0,0,1.3,1.3,0.11,-0.3,-0.3
246,Karim Bellarabi,de GER,"CC,DL",Leverkusen,de Bundesliga,27.0,1990.0,12.7,1,43.0,16,37.2,3.38,1.26,0.02,0.06,21.1,0.0,0,0,2.9,2.9,0.07,-1.9,-1.9
247,Héctor Bellerín,es ESP,DF,Arsenal,eng Premier League,22.0,1995.0,33.9,2,29.0,8,27.6,0.86,0.24,0.07,0.25,17.3,0.0,0,0,2.2,2.2,0.08,-0.2,-0.2
248,François Bellugou,fr FRA,CC,Troyes,fr Ligue 1,30.0,1987.0,24.2,0,1.0,0,0.0,0.04,0.0,0.0,,5.8,0.0,0,0,0.1,0.1,0.08,-0.1,-0.1
249,Andrea Belotti,it ITA,DL,Torino,it Serie A,23.0,1993.0,29.8,10,84.0,27,32.1,2.82,0.91,0.12,0.37,14.5,0.0,0,2,10.5,8.9,0.11,-0.5,1.1
250,Chaouki Ben Saada,tn TUN,"DL,CC",Troyes,fr Ligue 1,33.0,1984.0,3.8,0,8.0,1,12.5,2.11,0.26,0.0,0.0,27.4,1.0,0,0,0.3,0.3,0.03,-0.3,-0.3
251,Wissam Ben Yedder,fr FRA,DL,Sevilla,es La Liga,26.0,1990.0,18.9,9,48.0,25,52.1,2.54,1.32,0.19,0.36,11.7,1.0,0,0,12.3,12.3,0.26,-3.3,-3.3
252,Diego Benaglio,ch SUI,PO,Monaco,fr Ligue 1,33.0,1983.0,2.5,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
253,Ahmad Benali,ly LBY,CC,Crotone,it Serie A,25.0,1992.0,9.0,1,5.0,3,60.0,0.55,0.33,0.2,0.33,11.8,0.0,0,0,0.9,0.9,0.18,0.1,0.1
254,Yohan Benalouane,tn TUN,DF,Leicester City,eng Premier League,30.0,1987.0,1.0,0,2.0,1,50.0,2.0,1.0,0.0,0.0,17.5,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1
255,Marco Benassi,it ITA,"CC,DL",Fiorentina,it Serie A,22.0,1994.0,30.9,5,70.0,26,37.1,2.26,0.84,0.07,0.19,21.6,0.0,0,0,4.0,4.0,0.06,1.0,1.0
256,Medhi Benatia,ma MAR,DF,Juventus,it Serie A,30.0,1987.0,19.5,2,13.0,4,30.8,0.67,0.21,0.15,0.5,11.1,0.0,0,0,2.5,2.5,0.2,-0.5,-0.5
257,Lars Bender,de GER,"DF,CC",Leverkusen,de Bundesliga,28.0,1989.0,17.7,2,21.0,5,23.8,1.18,0.28,0.1,0.4,16.1,0.0,0,0,2.1,2.1,0.1,-0.1,-0.1
258,Sven Bender,de GER,DF,Leverkusen,de Bundesliga,28.0,1989.0,26.1,2,15.0,6,40.0,0.58,0.23,0.13,0.33,9.5,0.0,0,0,1.5,1.5,0.1,0.5,0.5
259,László Bénes,sk SVK,CC,M'Gladbach,de Bundesliga,19.0,1997.0,0.4,0,1.0,0,0.0,2.37,0.0,0.0,,32.8,0.0,0,0,0.0,0.0,0.03,0.0,0.0
260,Nicolas Benezet,fr FRA,"DL,CC",Guingamp,fr Ligue 1,26.0,1991.0,18.3,3,28.0,10,35.7,1.53,0.55,0.11,0.3,18.1,4.0,0,0,2.5,2.5,0.09,0.5,0.5
261,Marcel Benger,de GER,CC,M'Gladbach,de Bundesliga,19.0,1998.0,0.0,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
262,Walter Benítez,ar ARG,PO,Nice,fr Ligue 1,24.0,1993.0,28.0,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
263,Charlison Benschop,cw CUW,"CC,DF",Hannover 96,de Bundesliga,27.0,1989.0,2.0,1,5.0,1,20.0,2.45,0.49,0.2,1.0,12.4,0.0,0,0,0.3,0.3,0.06,0.7,0.7
264,Ramy Bensebaini,dz ALG,DF,Rennes,fr Ligue 1,22.0,1995.0,26.0,0,19.0,3,15.8,0.73,0.12,0.0,0.0,19.4,0.0,0,0,1.3,1.3,0.07,-1.3,-1.3
265,Nabil Bentaleb,dz ALG,CC,Schalke 04,de Bundesliga,22.0,1994.0,11.2,4,11.0,4,36.4,0.98,0.36,0.0,0.0,30.9,0.0,4,4,3.5,0.3,0.03,0.5,-0.3
266,Rodrigo Bentancur,uy URU,CC,Juventus,it Serie A,20.0,1997.0,6.5,0,5.0,2,40.0,0.77,0.31,0.0,0.0,28.8,0.0,0,0,0.1,0.1,0.02,-0.1,-0.1
267,Christian Benteke,be BEL,DL,Crystal Palace,eng Premier League,26.0,1990.0,24.9,3,58.0,17,29.3,2.33,0.68,0.03,0.12,12.5,0.0,1,2,10.2,8.6,0.15,-7.2,-6.6
268,Karim Benzema,fr FRA,DL,Real Madrid,es La Liga,29.0,1987.0,23.9,5,61.0,15,24.6,2.55,0.63,0.05,0.2,13.2,0.0,2,2,12.8,11.2,0.19,-7.8,-8.2
269,Yassine Benzia,dz ALG,"CC,DL",Lille,fr Ligue 1,22.0,1994.0,25.4,1,29.0,7,24.1,1.14,0.28,0.03,0.14,21.9,1.0,0,0,1.5,1.5,0.05,-0.5,-0.5
270,Saido Berahino,bi BDI,DL,Stoke City,eng Premier League,23.0,1993.0,5.5,0,9.0,3,33.3,1.64,0.55,0.0,0.0,18.9,0.0,0,1,2.0,1.2,0.14,-2.0,-1.2
271,Domenico Berardi,it ITA,DL,Sassuolo,it Serie A,22.0,1994.0,25.5,4,81.0,23,28.4,3.18,0.9,0.02,0.09,22.6,5.0,2,4,8.9,5.8,0.07,-4.9,-3.8
272,Yuri Berchiche,es ESP,DF,Paris S-G,fr Ligue 1,27.0,1990.0,19.1,2,10.0,4,40.0,0.52,0.21,0.2,0.5,22.6,0.0,0,0,0.4,0.4,0.04,1.6,1.6
273,Álex Berenguer,es ESP,DL,Torino,it Serie A,22.0,1995.0,11.6,1,14.0,9,64.3,1.21,0.78,0.07,0.11,21.0,0.0,0,0,1.0,1.0,0.07,0.0,0.0
274,Bartosz Bereszyński,pl POL,DF,Sampdoria,it Serie A,25.0,1992.0,27.6,0,5.0,0,0.0,0.18,0.0,0.0,,27.5,0.0,0,0,0.1,0.1,0.02,-0.1,-0.1
275,Jóhann Berg Guðmundsson,is ISL,CC,Burnley,eng Premier League,26.0,1990.0,31.5,2,54.0,18,33.3,1.72,0.57,0.04,0.11,21.7,6.0,0,0,3.5,3.5,0.07,-1.5,-1.5
276,Markel Bergara,es ESP,CC,Getafe,es La Liga,31.0,1986.0,16.3,4,16.0,9,56.3,0.98,0.55,0.25,0.44,11.5,0.0,0,0,2.8,2.8,0.2,1.2,1.2
277,Emil Berggreen,dk DEN,DL,Mainz 05,de Bundesliga,24.0,1993.0,7.4,4,13.0,8,61.5,1.75,1.08,0.31,0.5,13.1,0.0,0,0,2.0,2.0,0.15,2.0,2.0
278,Robert Berić,si SVN,DL,Saint-Étienne,fr Ligue 1,26.0,1991.0,11.6,7,23.0,12,52.2,1.99,1.04,0.26,0.5,14.6,0.0,1,2,6.4,5.0,0.22,0.6,1.0
279,Kévin Bérigaud,fr FRA,"DL,CC",Montpellier,fr Ligue 1,29.0,1988.0,3.0,0,4.0,0,0.0,1.33,0.0,0.0,,12.7,0.0,0,0,1.0,1.0,0.24,-1.0,-1.0
280,Etrit Berisha,al ALB,PO,Atalanta,it Serie A,28.0,1989.0,31.0,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
281,Federico Bernardeschi,it ITA,"DL,CC",Juventus,it Serie A,23.0,1994.0,9.4,4,27.0,11,40.7,2.87,1.17,0.15,0.36,19.8,2.0,0,0,2.8,2.8,0.1,1.2,1.2
282,Bernardo,br BRA,DF,RB Leipzig,de Bundesliga,22.0,1995.0,15.0,1,12.0,4,33.3,0.8,0.27,0.08,0.25,19.0,0.0,0,0,0.6,0.6,0.05,0.4,0.4
283,Juan Bernat,es ESP,"DF,DL",Bayern Munich,de Bundesliga,24.0,1993.0,9.9,0,4.0,0,0.0,0.41,0.0,0.0,,13.0,0.0,0,0,0.3,0.3,0.08,-0.3,-0.3
284,Andrea Bertolacci,it ITA,CC,Genoa,it Serie A,26.0,1991.0,32.2,1,15.0,2,13.3,0.47,0.06,0.07,0.5,18.0,0.0,0,0,0.9,0.9,0.06,0.1,0.1
285,Ryan Bertrand,eng ENG,DF,Southampton,eng Premier League,27.0,1989.0,34.8,0,20.0,2,10.0,0.57,0.06,0.0,0.0,19.5,3.0,0,0,1.7,1.7,0.08,-1.7,-1.7
286,Muhamed Bešić,ba BIH,CC,Everton,eng Premier League,24.0,1992.0,0.5,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
287,Daniel Bessa,it ITA,"CC,DL",Hellas Verona,it Serie A,24.0,1993.0,15.4,1,14.0,4,28.6,0.91,0.26,0.07,0.25,23.4,0.0,0,0,1.0,1.0,0.07,0.0,0.0
288,Daniel Bessa,it ITA,CC,Genoa,it Serie A,24.0,1993.0,4.9,2,4.0,2,50.0,0.82,0.41,0.5,1.0,5.8,0.0,0,0,1.8,1.8,0.45,0.2,0.2
289,Vincent Bessat,fr FRA,"DF,CC",Caen,fr Ligue 1,31.0,1985.0,17.4,0,17.0,5,29.4,0.97,0.29,0.0,0.0,25.9,0.0,0,0,0.6,0.6,0.04,-0.6,-0.6
290,Quentin Beunardeau,fr FRA,PO,Metz,fr Ligue 1,23.0,1994.0,0.4,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
291,Matteo Bianchetti,it ITA,DF,Hellas Verona,it Serie A,24.0,1993.0,1.4,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
292,Ermin Bičakčić,ba BIH,DF,Hoffenheim,de Bundesliga,27.0,1990.0,6.1,0,2.0,2,100.0,0.33,0.33,0.0,0.0,17.1,0.0,0,0,0.5,0.5,0.24,-0.5,-0.5
293,Pedro Bigas,es ESP,DF,Las Palmas,es La Liga,26.0,1990.0,9.9,0,4.0,1,25.0,0.4,0.1,0.0,0.0,18.9,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2
294,Lucas Biglia,ar ARG,CC,Milan,it Serie A,31.0,1986.0,22.7,1,21.0,4,19.0,0.93,0.18,0.05,0.25,25.0,0.0,0,0,0.8,0.8,0.04,0.2,0.2
295,Philip Billing,dk DEN,CC,Huddersfield,eng Premier League,21.0,1996.0,8.5,0,7.0,2,28.6,0.82,0.24,0.0,0.0,29.6,0.0,0,0,0.2,0.2,0.03,-0.2,-0.2
296,Jean-Claude Billong,cm CMR,DF,Benevento,it Serie A,23.0,1993.0,3.3,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
297,Davide Biondini,it ITA,CC,Sassuolo,it Serie A,34.0,1983.0,2.3,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
298,Cristiano Biraghi,it ITA,DF,Fiorentina,it Serie A,24.0,1992.0,33.1,1,35.0,6,17.1,1.06,0.18,0.03,0.17,21.8,7.0,0,0,1.6,1.6,0.05,-0.6,-0.6
299,Mame Biram Diouf,sn SEN,"DL,DF",Stoke City,eng Premier League,29.0,1987.0,28.8,6,59.0,19,32.2,2.05,0.66,0.1,0.32,13.5,0.0,0,0,6.5,6.5,0.11,-0.5,-0.5
300,Davide Biraschi,it ITA,DF,Genoa,it Serie A,23.0,1994.0,20.0,0,4.0,0,0.0,0.2,0.0,0.0,,18.0,0.0,0,0,0.6,0.6,0.16,-0.6,-0.6
301,Valter Birsa,si SVN,"CC,DL",Chievo,it Serie A,30.0,1986.0,27.8,3,48.0,17,35.4,1.73,0.61,0.06,0.18,23.7,5.0,0,0,2.3,2.3,0.05,0.7,0.7
302,Milan Biševac,rs SRB,DF,Metz,fr Ligue 1,33.0,1983.0,7.9,0,5.0,1,20.0,0.63,0.13,0.0,0.0,15.6,0.0,0,0,0.4,0.4,0.07,-0.4,-0.4
303,Yves Bissouma,ml MLI,"CC,DF",Lille,fr Ligue 1,20.0,1996.0,17.3,2,41.0,6,14.6,2.36,0.35,0.05,0.33,25.9,2.0,0,0,2.1,2.1,0.06,-0.1,-0.1
304,Leonardo Bittencourt,de GER,"CC,DL",Köln,de Bundesliga,23.0,1993.0,17.9,5,32.0,10,31.3,1.79,0.56,0.16,0.5,16.7,0.0,0,0,3.2,3.2,0.1,1.8,1.8
305,Albano Bizzarri,ar ARG,PO,Udinese,it Serie A,39.0,1977.0,32.0,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
306,Rubén Blanco,es ESP,PO,Celta Vigo,es La Liga,22.0,1995.0,21.6,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
307,Ludovic Blas,fr FRA,CC,Guingamp,fr Ligue 1,19.0,1997.0,19.9,3,39.0,14,35.9,1.96,0.7,0.08,0.21,22.7,0.0,0,0,3.6,3.6,0.09,-0.6,-0.6
308,Pablo de Blasis,ar ARG,"DL,CC",Mainz 05,de Bundesliga,29.0,1988.0,18.4,5,26.0,10,38.5,1.42,0.54,0.08,0.2,22.8,1.0,3,3,3.7,1.4,0.05,1.3,0.6
309,Jérémy Blayac,fr FRA,DL,Strasbourg,fr Ligue 1,34.0,1983.0,10.2,3,33.0,9,27.3,3.24,0.88,0.09,0.33,13.1,0.0,0,0,4.7,4.7,0.14,-1.7,-1.7
310,Alexis Blin,fr FRA,CC,Toulouse,fr Ligue 1,20.0,1996.0,21.0,1,11.0,3,27.3,0.52,0.14,0.09,0.33,16.3,0.0,0,0,0.8,0.8,0.07,0.2,0.2
311,Daley Blind,nl NED,"DF,CC",Manchester Utd,eng Premier League,27.0,1990.0,4.0,0,3.0,0,0.0,0.75,0.0,0.0,,21.2,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1
312,Danny Blum,de GER,"CC,DF",Eint Frankfurt,de Bundesliga,26.0,1991.0,0.3,1,2.0,1,50.0,6.21,3.1,0.5,1.0,12.7,0.0,0,0,0.5,0.5,0.27,0.5,0.5
313,Emmanuel Boateng,gh GHA,DL,Levante,es La Liga,21.0,1996.0,14.2,6,42.0,15,35.7,2.96,1.06,0.14,0.4,13.7,0.0,0,0,7.1,7.1,0.17,-1.1,-1.1
314,Jérôme Boateng,de GER,DF,Bayern Munich,de Bundesliga,28.0,1988.0,18.2,1,13.0,3,23.1,0.71,0.16,0.08,0.33,18.4,0.0,0,0,1.1,1.1,0.09,-0.1,-0.1
315,Kevin-Prince Boateng,gh GHA,"CC,DL",Eint Frankfurt,de Bundesliga,30.0,1987.0,26.2,6,46.0,16,34.8,1.76,0.61,0.13,0.38,17.1,1.0,0,0,4.7,4.7,0.1,1.3,1.3
316,Raúl Bobadilla,py PAR,"DL,CC",M'Gladbach,de Bundesliga,30.0,1987.0,5.0,0,15.0,7,46.7,3.01,1.4,0.0,0.0,18.1,0.0,0,0,1.9,1.9,0.13,-1.9,-1.9
317,Yann Bodiger,fr FRA,CC,Toulouse,fr Ligue 1,22.0,1995.0,2.5,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
318,Mathieu Bodmer,fr FRA,"DF,CC",Amiens,fr Ligue 1,34.0,1982.0,4.4,1,7.0,1,14.3,1.59,0.23,0.14,1.0,17.7,0.0,0,0,0.7,0.7,0.1,0.3,0.3
319,Jeremie Boga,ci CIV,CC,Chelsea,eng Premier League,20.0,1997.0,0.2,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
320,Quentin Boisgard,fr FRA,CC,Toulouse,fr Ligue 1,20.0,1997.0,2.0,0,2.0,1,50.0,1.01,0.5,0.0,0.0,23.5,1.0,0,0,0.1,0.1,0.05,-0.1,-0.1
321,Yannick Bolasie,cd COD,DL,Everton,eng Premier League,28.0,1989.0,9.5,1,19.0,7,36.8,2.01,0.74,0.05,0.14,16.8,0.0,0,0,1.5,1.5,0.08,-0.5,-0.5
322,Deian Boldor,ro ROU,DF,Hellas Verona,it Serie A,22.0,1995.0,1.0,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
323,Giacomo Bonaventura,it ITA,CC,Milan,it Serie A,27.0,1989.0,28.2,8,63.0,29,46.0,2.23,1.03,0.13,0.28,20.2,1.0,0,0,4.1,4.1,0.07,3.9,3.9
324,Federico Bonazzoli,it ITA,"DL,DF",SPAL,it Serie A,20.0,1997.0,2.0,0,9.0,2,22.2,4.6,1.02,0.0,0.0,20.2,0.0,0,0,0.6,0.6,0.07,-0.6,-0.6
325,Federico Bonazzoli,it ITA,DL,Sampdoria,it Serie A,20.0,1997.0,0.3,0,1.0,0,0.0,3.21,0.0,0.0,,17.6,0.0,0,0,0.1,0.1,0.06,-0.1,-0.1
326,Daniele Bonera,it ITA,DF,Villarreal,es La Liga,36.0,1981.0,13.2,0,2.0,0,0.0,0.15,0.0,0.0,,30.4,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1
327,Gaëtan Bong,cm CMR,DF,Brighton,eng Premier League,29.0,1988.0,24.8,0,4.0,1,25.0,0.16,0.04,0.0,0.0,29.3,0.0,0,0,0.1,0.1,0.02,-0.1,-0.1
328,Kevin Bonifazi,it ITA,"DF,CC",Torino,it Serie A,21.0,1996.0,4.5,0,1.0,0,0.0,0.22,0.0,0.0,,24.4,0.0,0,0,0.0,0.0,0.03,0.0,0.0
329,Landry Bonnefoi,fr FRA,PO,Strasbourg,fr Ligue 1,33.0,1983.0,3.0,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
330,Leonardo Bonucci,it ITA,DF,Milan,it Serie A,30.0,1987.0,34.3,2,23.0,6,26.1,0.67,0.18,0.09,0.33,19.1,0.0,0,0,2.4,2.4,0.1,-0.4,-0.4
331,Wilfried Bony,ci CIV,DL,Swansea City,eng Premier League,28.0,1988.0,7.9,2,20.0,6,30.0,2.55,0.76,0.1,0.33,18.0,0.0,0,0,1.6,1.6,0.08,0.4,0.4
332,Celso Borges,cr CRC,CC,La Coruña,es La Liga,29.0,1988.0,25.6,3,32.0,8,25.0,1.25,0.31,0.09,0.38,14.3,1.0,0,0,3.4,3.4,0.11,-0.4,-0.4
333,Fabio Borini,it ITA,"DF,DL",Milan,it Serie A,26.0,1991.0,17.9,2,37.0,14,37.8,2.07,0.78,0.05,0.14,19.3,0.0,0,0,2.0,2.0,0.05,0.0,0.0
334,Marco Borriello,it ITA,DL,SPAL,it Serie A,35.0,1982.0,8.6,1,11.0,4,36.4,1.28,0.47,0.09,0.25,22.3,3.0,0,0,0.6,0.6,0.06,0.4,0.4
335,Gabriel Boschilia,br BRA,"DL,CC",Monaco,fr Ligue 1,21.0,1996.0,0.9,0,4.0,1,25.0,4.39,1.1,0.0,0.0,20.7,1.0,0,0,0.2,0.2,0.05,-0.2,-0.2
336,Ryad Boudebouz,dz ALG,"CC,DL",Betis,es La Liga,27.0,1990.0,15.1,2,19.0,12,63.2,1.26,0.79,0.11,0.17,25.1,2.0,0,0,0.8,0.8,0.04,1.2,1.2
337,Jean-Christophe Bouet,fr FRA,PO,Amiens,fr Ligue 1,34.0,1983.0,1.0,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
338,Sofiane Boufal,ma MAR,"DL,CC",Southampton,eng Premier League,23.0,1993.0,13.5,2,30.0,6,20.0,2.21,0.44,0.07,0.33,18.3,0.0,0,0,1.7,1.7,0.06,0.3,0.3
339,Arnold Bouka Moutou,cg CGO,DF,Dijon,fr Ligue 1,28.0,1988.0,3.7,0,2.0,0,0.0,0.54,0.0,0.0,,34.4,0.0,0,0,0.0,0.0,0.01,0.0,0.0
