RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera.1
1417,Phil Jones,eng ENG,DF,Manchester Utd,eng Premier League,25.0,1992.0,23,1973.0,86.0,57.7,21.9,23,,21.0,0,,3,1.96,37.0,11.0,26.0,1.19,0.32,34.6,21.2,13.4,0.61,0.51
1418,Nigel de Jong,nl NED,CC,Mainz 05,de Bundesliga,32.0,1984.0,11,737.0,67.0,24.1,8.2,10,,3.0,1,,6,1.09,10.0,17.0,-7.0,-0.85,-0.58,7.5,12.3,-4.8,-0.58,-0.28
1419,Jony,es ESP,"DL,CC",Málaga,es La Liga,26.0,1991.0,5,217.0,43.0,6.3,2.4,1,90.0,1.0,4,32.0,1,0.0,0.0,8.0,-8.0,-3.32,-2.5,2.1,5.5,-3.4,-1.41,-0.92
1420,Joan Jordán,es ESP,CC,Eibar,es La Liga,23.0,1994.0,35,2427.0,69.0,71.0,27.0,25,88.0,20.0,10,22.0,2,1.4,31.0,33.0,-2.0,-0.07,0.29,27.9,30.3,-2.3,-0.09,0.02
1421,Bruno Jordão,pt POR,CC,Lazio,it Serie A,18.0,1998.0,0,,,,,0,,0.0,0,,18,,,,,,,,,,,
1422,Jorge,br BRA,DF,Monaco,fr Ligue 1,21.0,1996.0,22,1920.0,87.0,56.1,21.3,22,87.0,19.0,0,,3,2.05,47.0,28.0,19.0,0.89,-0.37,35.6,27.9,7.8,0.36,0.0
1423,Jorginho,it ITA,CC,Napoli,it Serie A,25.0,1991.0,33,2650.0,80.0,77.5,29.4,33,,18.0,0,,4,2.3,56.0,17.0,39.0,1.32,0.27,50.8,18.0,32.8,1.11,0.26
1424,Willian José,br BRA,DL,Real Sociedad,es La Liga,25.0,1991.0,34,2770.0,81.0,81.0,30.8,32,84.0,21.0,2,34.0,0,1.32,55.0,44.0,11.0,0.36,0.91,45.4,39.2,6.1,0.2,0.61
1425,Joselu,es ESP,DL,Newcastle Utd,eng Premier League,27.0,1990.0,30,1712.0,57.0,50.1,19.0,19,,4.0,11,,4,1.2,20.0,25.0,-5.0,-0.26,-0.1,18.5,26.2,-7.7,-0.41,-0.25
1426,Yann Jouffre,fr FRA,"DL,CC",Metz,fr Ligue 1,33.0,1984.0,4,275.0,69.0,8.0,3.1,3,86.0,2.0,1,18.0,3,0.0,1.0,7.0,-6.0,-1.96,-0.93,2.0,6.3,-4.3,-1.4,-0.64
1427,Vukašin Jovanović,rs SRB,DF,Eibar,es La Liga,21.0,1996.0,0,,,,,0,,0.0,0,,2,,,,,,,,,,,
1428,Vukašin Jovanović,rs SRB,DF,Bordeaux,fr Ligue 1,21.0,1996.0,16,1440.0,90.0,42.1,16.0,16,90.0,16.0,0,,2,1.19,21.0,24.0,-3.0,-0.19,-0.55,21.1,18.5,2.6,0.16,-0.06
1429,Stevan Jovetić,me MNE,"DL,CC",Inter,it Serie A,27.0,1989.0,0,,,,,0,,0.0,0,,2,,,,,,,,,,,
1430,Stevan Jovetić,me MNE,DL,Monaco,fr Ligue 1,27.0,1989.0,15,753.0,50.0,22.0,8.4,7,74.0,2.0,8,29.0,3,2.0,22.0,6.0,16.0,1.91,1.1,16.2,9.5,6.7,0.8,0.56
1431,Luka Jović,rs SRB,DL,Eint Frankfurt,de Bundesliga,19.0,1997.0,22,936.0,43.0,30.6,10.4,9,,5.0,13,,9,1.23,18.0,21.0,-3.0,-0.29,-0.42,16.1,16.1,0.0,0.0,-0.01
1432,Jozabed,es ESP,CC,Celta Vigo,es La Liga,26.0,1991.0,24,1473.0,61.0,43.1,16.4,18,78.0,4.0,6,12.0,13,1.29,24.0,28.0,-4.0,-0.24,-0.38,26.7,24.5,2.2,0.14,0.25
1433,Juanfran,es ESP,DF,La Coruña,es La Liga,28.0,1988.0,35,3057.0,87.0,89.4,34.0,34,89.0,32.0,1,20.0,2,0.8,33.0,64.0,-31.0,-0.91,0.82,47.2,51.9,-4.7,-0.14,0.47
1434,Juanfran,es ESP,DF,Atlético Madrid,es La Liga,32.0,1985.0,17,1307.0,77.0,38.2,14.5,15,84.0,12.0,2,27.0,13,1.88,17.0,8.0,9.0,0.62,-0.53,16.8,13.6,3.1,0.22,-0.26
1435,Juankar,es ESP,DF,Málaga,es La Liga,27.0,1990.0,10,784.0,78.0,22.9,8.7,9,84.0,8.0,1,29.0,0,0.7,8.0,16.0,-8.0,-0.92,0.07,9.3,14.8,-5.5,-0.63,-0.1
1436,Juanmi,es ESP,"DL,CC",Real Sociedad,es La Liga,24.0,1993.0,30,1489.0,50.0,43.5,16.5,18,71.0,4.0,12,18.0,8,1.2,30.0,26.0,4.0,0.24,0.1,20.7,22.3,-1.6,-0.1,-0.32
1437,Juanpe,es ESP,DF,Girona,es La Liga,26.0,1991.0,35,3065.0,88.0,89.6,34.1,34,90.0,34.0,1,5.0,2,1.4,47.0,55.0,-8.0,-0.23,0.02,46.0,47.2,-1.2,-0.03,-0.38
1438,Juanpi,ve VEN,"CC,DL",Málaga,es La Liga,23.0,1994.0,16,610.0,38.0,17.8,6.8,5,61.0,0.0,11,28.0,5,0.5,5.0,11.0,-6.0,-0.89,0.11,7.9,10.7,-2.8,-0.41,0.17
1439,Mariano Julio Izco,ar ARG,CC,Crotone,it Serie A,34.0,1983.0,5,178.0,36.0,5.2,2.0,2,,1.0,3,,21,0.8,1.0,8.0,-7.0,-3.54,-3.01,0.6,4.8,-4.1,-2.08,-1.53
1440,Christopher Jullien,fr FRA,DF,Toulouse,fr Ligue 1,24.0,1993.0,30,2605.0,87.0,76.2,28.9,30,87.0,28.0,0,,2,0.93,30.0,43.0,-13.0,-0.45,-0.12,37.1,40.4,-3.3,-0.12,0.24
1441,David Juncà,es ESP,DF,Eibar,es La Liga,23.0,1993.0,15,901.0,60.0,26.3,10.0,10,81.0,6.0,5,18.0,12,1.2,13.0,14.0,-1.0,-0.1,0.08,10.8,10.3,0.6,0.06,0.2
1442,Gideon Jung,de GER,"CC,DF",Hamburger SV,de Bundesliga,22.0,1994.0,30,2570.0,86.0,84.0,28.6,29,,26.0,1,,0,0.8,19.0,46.0,-27.0,-0.95,-1.5,30.2,47.9,-17.7,-0.62,-0.54
1443,Sebastian Jung,de GER,DF,Wolfsburg,de Bundesliga,27.0,1990.0,2,78.0,39.0,2.5,0.9,1,,0.0,1,,5,1.5,1.0,1.0,0.0,0.0,0.36,0.2,2.4,-2.2,-2.56,-2.09
1444,Zlatko Junuzović,at AUT,"CC,DL",Werder Bremen,de Bundesliga,29.0,1987.0,24,1633.0,68.0,53.4,18.1,17,,8.0,7,,1,1.54,24.0,18.0,6.0,0.33,0.9,24.0,25.1,-1.1,-0.06,0.26
1445,Mathias Jørgensen,dk DEN,DF,Huddersfield,eng Premier League,27.0,1990.0,38,3420.0,90.0,100.0,38.0,38,,38.0,0,,0,0.97,28.0,58.0,-30.0,-0.79,,31.3,48.5,-17.2,-0.45,
1446,Christian Kabasele,be BEL,DF,Watford,eng Premier League,26.0,1991.0,28,2330.0,83.0,68.1,25.9,27,,24.0,1,,1,1.07,31.0,43.0,-12.0,-0.46,0.2,30.5,34.8,-4.3,-0.17,0.04
1447,Younès Kaboul,fr FRA,DF,Watford,eng Premier League,31.0,1986.0,2,150.0,75.0,4.4,1.7,2,,1.0,0,,0,2.0,4.0,3.0,1.0,0.6,1.18,2.6,2.8,-0.2,-0.11,0.07
1448,Alexander Kačaniklić,se SWE,"CC,DL",Nantes,fr Ligue 1,25.0,1991.0,9,316.0,35.0,9.2,3.5,3,58.0,1.0,6,24.0,8,0.89,3.0,7.0,-4.0,-1.14,-1.11,4.0,4.2,-0.2,-0.07,-0.18
1449,Gojko Kačar,rs SRB,DF,Augsburg,de Bundesliga,30.0,1987.0,6,228.0,38.0,7.5,2.5,3,,2.0,3,,15,1.5,3.0,3.0,0.0,0.0,0.1,3.3,2.9,0.4,0.16,0.07
1450,Elias Kachunga,cd COD,"DL,CC",Huddersfield,eng Premier League,25.0,1992.0,19,1329.0,70.0,38.9,14.8,17,,6.0,2,,1,1.11,12.0,23.0,-11.0,-0.74,0.07,12.3,18.6,-6.3,-0.43,0.04
1451,Pavel Kadeřábek,cz CZE,"DL,DF",Hoffenheim,de Bundesliga,25.0,1992.0,28,2199.0,79.0,71.9,24.4,24,,22.0,4,,3,1.61,53.0,33.0,20.0,0.82,1.03,35.0,35.0,-0.1,0.0,-0.35
1452,Shinji Kagawa,jp JPN,CC,Dortmund,de Bundesliga,28.0,1989.0,19,1166.0,61.0,38.1,13.0,12,,7.0,7,,5,1.68,20.0,19.0,1.0,0.08,-0.68,25.6,15.5,10.1,0.78,0.12
1453,Sullay Kaikai,sl SLE,CC,Crystal Palace,eng Premier League,21.0,1995.0,1,14.0,14.0,0.4,0.2,0,,0.0,1,,4,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.3,-0.3,-1.71,-1.85
1454,Florian Kainz,at AUT,"CC,DL",Werder Bremen,de Bundesliga,24.0,1992.0,30,1712.0,57.0,55.9,19.0,19,,4.0,11,,3,1.13,18.0,21.0,-3.0,-0.16,-0.16,19.4,22.1,-2.7,-0.15,0.08
1455,Dominik Kaiser,de GER,"CC,DL",RB Leipzig,de Bundesliga,28.0,1988.0,10,277.0,28.0,9.1,3.1,3,,0.0,7,,13,1.6,8.0,3.0,5.0,1.62,1.66,5.0,3.7,1.3,0.41,0.28
1456,Gaël Kakuta,cd COD,"CC,DL",Amiens,fr Ligue 1,26.0,1991.0,36,3083.0,86.0,90.1,34.3,36,86.0,27.0,0,,0,1.25,36.0,35.0,1.0,0.03,1.63,28.9,47.1,-18.2,-0.53,0.51
1457,Nikola Kalinić,hr CRO,DL,Milan,it Serie A,29.0,1988.0,31,1812.0,58.0,53.0,20.1,20,,7.0,11,,1,1.55,27.0,26.0,1.0,0.05,-0.68,25.7,19.3,6.3,0.31,-0.13
1458,Salomon Kalou,ci CIV,"DL,CC",Hertha BSC,de Bundesliga,31.0,1985.0,31,2207.0,71.0,72.1,24.5,27,,8.0,4,,3,1.26,32.0,37.0,-5.0,-0.2,-0.41,27.5,32.5,-5.0,-0.2,-0.19
1459,Daichi Kamada,jp JPN,"CC,DL",Eint Frankfurt,de Bundesliga,20.0,1996.0,3,144.0,48.0,4.7,1.6,2,,0.0,1,,4,0.33,0.0,2.0,-2.0,-1.25,-1.31,1.3,1.4,0.0,-0.03,-0.04
1460,François Kamano,gn GUI,DL,Bordeaux,fr Ligue 1,21.0,1996.0,35,2014.0,58.0,58.9,22.4,23,74.0,5.0,12,26.0,2,1.31,32.0,32.0,0.0,0.0,-0.32,32.2,26.6,5.6,0.25,0.13
1461,Bingourou Kamara,sn SEN,PO,Strasbourg,fr Ligue 1,20.0,1996.0,19,1691.0,89.0,49.4,18.8,19,89.0,18.0,0,,14,0.95,20.0,32.0,-12.0,-0.64,-0.07,20.2,27.9,-7.8,-0.41,-0.15
1462,Boubacar Kamara,fr FRA,"DF,CC",Marseille,fr Ligue 1,17.0,1999.0,6,455.0,76.0,13.3,5.1,5,89.0,4.0,1,11.0,14,2.33,10.0,6.0,4.0,0.79,-0.09,10.9,5.8,5.1,1.02,0.07
1463,Marcin Kamiński,pl POL,DF,Stuttgart,de Bundesliga,25.0,1992.0,23,1138.0,49.0,37.2,12.6,12,,9.0,11,,6,1.7,9.0,16.0,-7.0,-0.55,-0.88,12.9,17.8,-4.9,-0.39,-0.47
1464,Patrick Kammerbauer,de GER,"DF,CC",Freiburg,de Bundesliga,20.0,1997.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,
1465,Kevin Kampl,si SVN,CC,RB Leipzig,de Bundesliga,26.0,1990.0,26,2019.0,78.0,66.0,22.4,22,,18.0,4,,3,1.65,40.0,37.0,3.0,0.13,0.05,35.6,30.4,5.2,0.23,0.23
1466,Kevin Kampl,si SVN,CC,Leverkusen,de Bundesliga,26.0,1990.0,1,30.0,30.0,1.0,0.3,0,,0.0,1,,1,0.0,1.0,0.0,1.0,3.0,2.61,0.3,0.8,-0.5,-1.57,-2.14
1467,Harry Kane,eng ENG,DL,Tottenham,eng Premier League,24.0,1993.0,37,3076.0,83.0,89.9,34.2,35,,26.0,2,,0,2.08,65.0,34.0,31.0,0.91,-0.92,57.6,29.8,27.7,0.81,0.01
1468,Wilfried Kanga,ci CIV,"DL,CC",Angers,fr Ligue 1,19.0,1998.0,9,175.0,19.0,5.1,1.9,1,57.0,0.0,8,15.0,5,1.0,3.0,4.0,-1.0,-0.51,-0.26,2.5,2.4,0.1,0.07,0.03
1469,Mamadou Kanouté,sn SEN,"DL,CC",Benevento,it Serie A,23.0,1993.0,2,32.0,16.0,0.9,0.4,0,,0.0,2,,9,0.0,0.0,1.0,-1.0,-2.81,-1.48,0.3,0.5,-0.3,-0.75,0.17
1470,N'Golo Kanté,fr FRA,CC,Chelsea,eng Premier League,26.0,1991.0,34,2994.0,88.0,87.5,33.3,34,,30.0,0,,0,1.88,54.0,32.0,22.0,0.66,0.24,48.8,28.1,20.7,0.62,0.65
1471,Bartosz Kapustka,pl POL,"DL,CC",Freiburg,de Bundesliga,20.0,1996.0,7,235.0,34.0,7.7,2.6,3,,0.0,4,,2,0.71,1.0,5.0,-4.0,-1.53,-0.89,2.8,4.0,-1.2,-0.46,-0.29
1472,Kenan Karaman,tr TUR,"CC,DL",Hannover 96,de Bundesliga,23.0,1994.0,22,855.0,39.0,27.9,9.5,8,,5.0,14,,5,1.45,14.0,9.0,5.0,0.53,1.14,13.8,10.7,3.1,0.33,0.9
1473,Yann Karamoh,fr FRA,"DL,CC",Inter,it Serie A,19.0,1998.0,16,489.0,31.0,14.3,5.4,4,,1.0,12,,20,1.69,14.0,5.0,9.0,1.66,0.83,11.3,2.9,8.4,1.56,1.22
1474,Benjamin Karamoko,ml MLI,DF,Saint-Étienne,fr Ligue 1,22.0,1995.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,
1475,Loris Karius,de GER,PO,Liverpool,eng Premier League,24.0,1993.0,19,1710.0,90.0,50.0,19.0,19,,19.0,0,,19,2.0,40.0,14.0,26.0,1.37,0.32,36.1,13.6,22.5,1.19,0.31
1476,Orestis Karnezis,gr GRE,PO,Watford,eng Premier League,32.0,1985.0,15,1292.0,86.0,37.8,14.4,14,,14.0,1,,17,1.0,12.0,24.0,-12.0,-0.84,-0.5,15.5,18.7,-3.2,-0.22,-0.07
1477,Rick Karsdorp,nl NED,DF,Roma,it Serie A,22.0,1995.0,1,81.0,81.0,2.4,0.9,1,,0.0,0,,3,3.0,1.0,0.0,1.0,1.11,0.25,2.1,0.4,1.8,1.96,1.3
1478,Aleksandar Katai,rs SRB,"CC,DF",Alavés,es La Liga,26.0,1991.0,3,55.0,18.0,1.6,0.6,0,,0.0,3,18.0,2,1.0,1.0,2.0,-1.0,-1.64,-1.4,0.8,0.8,0.0,0.07,0.53
1479,Florian Kath,de GER,"DL,CC",Freiburg,de Bundesliga,22.0,1994.0,24,674.0,28.0,22.0,7.5,3,,0.0,21,,3,0.96,9.0,18.0,-9.0,-1.2,-0.64,8.3,12.1,-3.8,-0.5,-0.4
1480,Alexandros Katranis,gr GRE,DF,Saint-Étienne,fr Ligue 1,19.0,1998.0,0,,,,,0,,0.0,0,,3,,,,,,,,,,,
1481,Ole Käuper,de GER,CC,Werder Bremen,de Bundesliga,20.0,1997.0,1,73.0,73.0,2.4,0.8,1,,0.0,0,,2,0.0,0.0,1.0,-1.0,-1.23,-1.17,0.1,1.5,-1.4,-1.74,-1.59
1482,Eiji Kawashima,jp JPN,PO,Metz,fr Ligue 1,34.0,1983.0,29,2569.0,89.0,75.1,28.5,29,89.0,28.0,0,,8,0.76,31.0,60.0,-29.0,-1.02,0.36,29.5,54.4,-24.9,-0.87,-0.23
1483,Beram Kayal,il ISR,CC,Brighton,eng Premier League,29.0,1988.0,19,745.0,39.0,21.8,8.3,8,,3.0,11,,7,1.05,3.0,14.0,-11.0,-1.33,-1.03,6.5,14.7,-8.2,-0.99,-0.8
1484,Joris Kayembe,be BEL,"DL,CC",Nantes,fr Ligue 1,22.0,1994.0,3,89.0,30.0,2.6,1.0,1,45.0,0.0,2,22.0,0,0.67,1.0,0.0,1.0,1.01,1.17,2.0,0.7,1.3,1.31,1.24
1485,Olarenwaju Kayode,ng NGA,"DL,CC",Girona,es La Liga,24.0,1993.0,12,383.0,32.0,11.2,4.3,2,86.0,1.0,10,21.0,5,1.25,3.0,5.0,-2.0,-0.47,-0.26,7.0,7.0,0.0,0.0,-0.01
1486,Moise Kean,it ITA,DL,Hellas Verona,it Serie A,17.0,2000.0,19,1131.0,60.0,33.1,12.6,12,,4.0,7,,2,0.79,13.0,24.0,-11.0,-0.88,0.58,11.8,25.1,-13.2,-1.06,-0.12
1487,Moise Kean,it ITA,DL,Juventus,it Serie A,17.0,2000.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,
1488,Michael Keane,eng ENG,DF,Everton,eng Premier League,24.0,1993.0,30,2560.0,85.0,74.9,28.4,29,,27.0,1,,4,1.17,30.0,46.0,-16.0,-0.56,-0.77,29.2,40.7,-11.6,-0.41,-0.37
1489,Thilo Kehrer,de GER,DF,Schalke 04,de Bundesliga,20.0,1996.0,28,2365.0,84.0,77.3,26.3,27,,25.0,1,,4,1.86,37.0,28.0,9.0,0.34,-0.56,35.0,29.0,6.1,0.23,0.16
1490,Cheick Keita,ml MLI,DF,Bologna,it Serie A,21.0,1996.0,3,127.0,42.0,3.7,1.4,1,,1.0,2,,11,0.0,1.0,4.0,-3.0,-2.13,-1.88,1.3,3.3,-2.0,-1.45,-1.1
1491,Naby Keïta,gn GUI,CC,RB Leipzig,de Bundesliga,22.0,1995.0,27,1962.0,73.0,64.1,21.8,23,,10.0,4,,1,1.59,39.0,35.0,4.0,0.18,0.18,33.2,31.5,1.7,0.08,-0.21
1492,Keko,es ESP,"CC,DL",Málaga,es La Liga,25.0,1991.0,21,1209.0,58.0,35.4,13.4,15,71.0,2.0,6,24.0,7,0.76,8.0,17.0,-9.0,-0.67,0.47,11.4,18.8,-7.4,-0.55,0.0
1493,Martin Kelly,eng ENG,DF,Crystal Palace,eng Premier League,27.0,1990.0,15,1195.0,80.0,34.9,13.3,12,,10.0,3,,13,1.13,16.0,21.0,-5.0,-0.38,-0.17,15.5,18.7,-3.2,-0.24,-0.59
1494,Marc-Oliver Kempf,de GER,DF,Freiburg,de Bundesliga,22.0,1995.0,12,901.0,75.0,29.4,10.0,11,,9.0,1,,6,1.25,14.0,18.0,-4.0,-0.4,0.43,11.9,14.1,-2.1,-0.21,-0.03
1495,Kenedy,br BRA,"CC,DF",Newcastle Utd,eng Premier League,21.0,1996.0,13,1023.0,79.0,29.9,11.4,13,,6.0,0,,0,1.38,13.0,9.0,4.0,0.35,0.8,14.2,12.0,2.2,0.19,0.68
1496,Kenedy,br BRA,"DL,CC",Chelsea,eng Premier League,21.0,1996.0,0,,,,,0,,0.0,0,,4,,,,,,,,,,,
1497,Jonjoe Kenny,eng ENG,DF,Everton,eng Premier League,20.0,1997.0,19,1590.0,84.0,46.5,17.7,17,,17.0,2,,5,1.37,27.0,31.0,-4.0,-0.23,0.27,19.3,29.7,-10.4,-0.59,-0.51
1498,Ryan Kent,eng ENG,"DL,CC",Freiburg,de Bundesliga,20.0,1996.0,6,245.0,41.0,8.0,2.7,1,,0.0,5,,5,0.83,3.0,6.0,-3.0,-1.1,-0.43,3.9,3.6,0.2,0.08,0.3
1499,Christophe Kerbrat,fr FRA,DF,Guingamp,fr Ligue 1,30.0,1986.0,37,3320.0,90.0,97.1,36.9,37,90.0,36.0,0,,1,1.27,47.0,55.0,-8.0,-0.22,2.48,45.0,46.2,-1.2,-0.03,2.04
1500,Franck Kessié,ci CIV,CC,Milan,it Serie A,20.0,1996.0,37,3264.0,88.0,95.4,36.3,37,,32.0,0,,0,1.65,52.0,40.0,12.0,0.33,-0.82,48.5,34.4,14.1,0.39,0.24
1501,Thomas Kessler,de GER,PO,Köln,de Bundesliga,31.0,1986.0,0,,,,,0,,0.0,0,,28,,,,,,,,,,,
1502,Billy Ketkeophomphone,la LAO,CC,Angers,fr Ligue 1,27.0,1990.0,13,437.0,34.0,12.8,4.9,5,58.0,0.0,8,18.0,1,0.77,2.0,9.0,-7.0,-1.44,-1.35,3.0,4.6,-1.6,-0.34,-0.44
1503,Driss Khalid,ma MAR,DL,Toulouse,fr Ligue 1,18.0,1999.0,1,29.0,29.0,0.8,0.3,0,,0.0,1,29.0,0,0.0,0.0,0.0,0.0,0.0,0.42,0.5,0.6,-0.2,-0.48,-0.31
1504,Saîf-Eddine Khaoui,tn TUN,"CC,DL",Troyes,fr Ligue 1,22.0,1995.0,32,1956.0,61.0,57.2,21.7,21,77.0,7.0,11,30.0,2,0.91,17.0,32.0,-15.0,-0.69,0.05,21.0,27.4,-6.5,-0.3,0.16
1505,Wahbi Khazri,tn TUN,"DL,CC",Rennes,fr Ligue 1,26.0,1991.0,24,1918.0,80.0,56.1,21.3,23,82.0,13.0,1,37.0,1,1.46,27.0,21.0,6.0,0.28,0.28,28.1,25.0,3.0,0.14,0.29
1506,Rani Khedira,de GER,"CC,DF",Augsburg,de Bundesliga,23.0,1994.0,30,2275.0,76.0,74.3,25.3,27,,19.0,3,,1,1.13,27.0,35.0,-8.0,-0.32,-0.89,29.9,32.1,-2.2,-0.09,-0.72
1507,Sami Khedira,de GER,CC,Juventus,it Serie A,30.0,1987.0,26,1912.0,74.0,55.9,21.2,24,,12.0,2,,5,2.58,50.0,15.0,35.0,1.65,0.04,27.8,16.3,11.6,0.54,-0.43
1508,Stefan Kießling,de GER,"DF,CC",Leverkusen,de Bundesliga,33.0,1984.0,8,82.0,10.0,2.7,0.9,0,,0.0,8,,5,1.38,0.0,3.0,-3.0,-3.29,-3.81,1.1,3.1,-2.0,-2.23,-2.85
1509,Kiké,es ESP,DL,Eibar,es La Liga,27.0,1989.0,35,2460.0,70.0,71.9,27.3,28,83.0,17.0,7,18.0,1,1.29,27.0,37.0,-10.0,-0.37,-0.74,29.9,32.6,-2.7,-0.1,-0.02
1510,Joshua Kimmich,de GER,DF,Bayern Munich,de Bundesliga,22.0,1995.0,29,2329.0,80.0,76.1,25.9,26,,22.0,3,,4,2.45,71.0,25.0,46.0,1.78,-0.44,54.9,26.9,28.0,1.08,-0.91
1511,Presnel Kimpembe,fr FRA,DF,Paris S-G,fr Ligue 1,21.0,1995.0,28,2423.0,87.0,70.8,26.9,27,88.0,25.0,1,45.0,7,2.5,78.0,21.0,57.0,2.12,0.13,66.0,24.2,41.9,1.56,0.67
1512,Andy King,wls WAL,CC,Leicester City,eng Premier League,28.0,1988.0,11,537.0,49.0,15.7,6.0,5,,3.0,6,,9,0.91,9.0,12.0,-3.0,-0.5,-0.47,9.5,8.5,1.0,0.16,0.13
1513,Andy King,wls WAL,CC,Swansea City,eng Premier League,28.0,1988.0,11,715.0,65.0,20.9,7.9,9,,4.0,2,,1,0.82,6.0,14.0,-8.0,-1.01,-0.34,5.5,13.8,-8.3,-1.05,-0.43
1514,Joshua King,no NOR,"DL,CC",Bournemouth,eng Premier League,25.0,1992.0,33,2453.0,74.0,71.7,27.3,27,,18.0,6,,0,1.12,31.0,38.0,-7.0,-0.26,0.58,27.9,42.0,-14.0,-0.51,0.08
1515,Nya Kirby,eng ENG,CC,Crystal Palace,eng Premier League,17.0,2000.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,
1516,Simon Kjær,dk DEN,DF,Sevilla,es La Liga,28.0,1989.0,20,1571.0,79.0,45.9,17.5,18,86.0,16.0,2,10.0,3,1.25,18.0,30.0,-12.0,-0.69,-0.83,24.7,24.4,0.3,0.02,-0.22
1517,Davy Klaassen,nl NED,"CC,DL",Everton,eng Premier League,24.0,1993.0,7,251.0,36.0,7.3,2.8,3,,0.0,4,,5,1.57,3.0,6.0,-3.0,-1.08,-0.76,2.8,2.4,0.4,0.16,0.51
1518,Patric Klandt,de GER,PO,Freiburg,de Bundesliga,33.0,1983.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,
1519,Felix Klaus,de GER,"CC,DL",Hannover 96,de Bundesliga,24.0,1992.0,28,1981.0,71.0,64.7,22.0,25,,12.0,3,,1,1.18,28.0,33.0,-5.0,-0.23,0.19,26.8,35.2,-8.4,-0.38,-0.17
1520,Ragnar Klavan,ee EST,DF,Liverpool,eng Premier League,31.0,1985.0,19,1451.0,76.0,42.4,16.1,16,,16.0,3,,11,2.0,31.0,15.0,16.0,0.99,-0.38,30.6,12.9,17.7,1.1,0.12
1521,Tim Kleindienst,de GER,"DL,DF",Freiburg,de Bundesliga,21.0,1995.0,22,1138.0,52.0,37.2,12.6,12,,5.0,10,,2,1.18,14.0,16.0,-2.0,-0.16,0.87,19.4,16.3,3.1,0.25,0.7
1522,Philipp Klement,de GER,CC,Mainz 05,de Bundesliga,24.0,1992.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,
1523,Jonathan Klinsmann,us USA,PO,Hertha BSC,de Bundesliga,20.0,1997.0,0,,,,,0,,0.0,0,,3,,,,,,,,,,,
1524,Lukas Klostermann,de GER,DF,RB Leipzig,de Bundesliga,21.0,1996.0,26,2190.0,84.0,71.6,24.3,25,,21.0,1,,5,1.5,40.0,38.0,2.0,0.08,-0.12,34.1,34.0,0.0,0.0,-0.53
1525,Lukas Klünter,de GER,"DF,DL",Köln,de Bundesliga,21.0,1996.0,19,1336.0,70.0,43.7,14.8,14,,10.0,5,,3,0.68,10.0,26.0,-16.0,-1.08,-0.09,19.4,28.8,-9.4,-0.64,0.13
1526,Robin Knoche,de GER,DF,Wolfsburg,de Bundesliga,25.0,1992.0,24,2102.0,88.0,68.7,23.4,24,,22.0,0,,10,0.92,23.0,35.0,-12.0,-0.51,-0.51,22.4,33.6,-11.2,-0.48,0.14
1527,Anthony Knockaert,fr FRA,"CC,DL",Brighton,eng Premier League,25.0,1991.0,33,2421.0,73.0,70.8,26.9,27,,16.0,6,,1,1.15,28.0,29.0,-1.0,-0.04,1.67,26.5,30.9,-4.4,-0.16,0.68
1528,Törles Knöll,de GER,"CC,DL",Hamburger SV,de Bundesliga,19.0,1997.0,1,18.0,18.0,0.6,0.2,0,,0.0,1,,0,0.0,0.0,1.0,-1.0,-5.0,-4.32,0.6,0.3,0.3,1.28,1.83
1529,Gregor Kobel,ch SUI,PO,Hoffenheim,de Bundesliga,19.0,1997.0,0,,,,,0,,0.0,0,,21,,,,,,,,,,,
1530,Robin Koch,de GER,"CC,DF",Freiburg,de Bundesliga,21.0,1996.0,26,1919.0,74.0,62.7,21.3,21,,20.0,5,,5,1.12,21.0,33.0,-12.0,-0.56,0.38,23.4,26.5,-3.1,-0.15,0.13
1531,Kenan Kodro,ba BIH,"DL,DF",Mainz 05,de Bundesliga,23.0,1993.0,8,232.0,29.0,7.6,2.6,2,,2.0,6,,3,0.88,2.0,6.0,-4.0,-1.55,-1.23,3.3,6.2,-2.9,-1.12,-0.82
1532,Hervé Koffi,bf BFA,PO,Lille,fr Ligue 1,20.0,1996.0,4,360.0,90.0,10.5,4.0,4,90.0,4.0,0,,31,0.25,4.0,11.0,-7.0,-1.75,-1.19,4.4,7.3,-2.9,-0.72,-0.17
1533,Dominik Kohr,de GER,CC,Leverkusen,de Bundesliga,23.0,1994.0,28,1664.0,59.0,54.4,18.5,18,,8.0,10,,4,1.5,25.0,27.0,-2.0,-0.11,-1.14,29.8,21.8,8.1,0.44,-0.25
