RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Tkl,TklG,3.º def.,3.º cent.,3.º ataq.,Tkl.1,Att,Tkl%,Pérdida,Bloqueos,Dis,Pases,Int,Tkl+Int,Desp.,Err
2016,Dimitri Payet,fr FRA,"DL,CC",Marseille,fr Ligue 1,33,1987,26.9,27.0,17,4.0,16.0,7.0,17.0,40.0,42.5,23.0,19.0,2.0,17.0,8,35.0,10.0,0.0
2017,Nehuén Paz,ar ARG,DF,Bologna,it Serie A,27,1993,4.0,9.0,4,4.0,5.0,0.0,6.0,7.0,85.7,1.0,4.0,2.0,2.0,11,20.0,16.0,0.0
2018,Bailey Peacock-Farrell,nir NIR,PO,Burnley,eng Premier League,23,1996,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2019,Mads Pedersen,dk DEN,DF,Augsburg,de Bundesliga,23,1996,9.9,25.0,16,20.0,3.0,2.0,10.0,22.0,45.5,12.0,13.0,3.0,10.0,15,40.0,32.0,0.0
2020,Alfonso Pedraza,es ESP,DF,Villarreal,es La Liga,24,1996,23.3,35.0,19,16.0,11.0,8.0,11.0,31.0,35.5,20.0,21.0,5.0,16.0,34,69.0,47.0,1.0
2021,Pedri,es ESP,CC,Barcelona,es La Liga,17,2002,26.8,44.0,27,16.0,16.0,12.0,17.0,71.0,23.9,54.0,46.0,1.0,45.0,33,77.0,7.0,0.0
2022,Pedro,es ESP,"CC,DL",Roma,it Serie A,33,1987,17.7,22.0,14,6.0,11.0,5.0,7.0,35.0,20.0,28.0,10.0,0.0,10.0,9,31.0,2.0,1.0
2023,João Pedro,it ITA,"DL,CC",Cagliari,it Serie A,28,1992,36.1,13.0,6,2.0,6.0,5.0,2.0,27.0,7.4,25.0,32.0,6.0,26.0,13,26.0,28.0,0.0
2024,Gianluca Pegolo,it ITA,PO,Sassuolo,it Serie A,39,1981,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0
2025,Peter Pekarík,sk SVK,DF,Hertha BSC,de Bundesliga,33,1986,18.8,24.0,18,17.0,7.0,0.0,17.0,31.0,54.8,14.0,19.0,8.0,11.0,27,51.0,41.0,0.0
2026,Yohann Pelé,fr FRA,PO,Marseille,fr Ligue 1,37,1982,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2027,Graziano Pellè,it ITA,DL,Parma,it Serie A,35,1985,6.8,2.0,2,0.0,1.0,1.0,1.0,8.0,12.5,7.0,3.0,0.0,3.0,2,4.0,8.0,0.0
2028,Pietro Pellegri,it ITA,"DL,CC",Monaco,fr Ligue 1,19,2001,2.6,2.0,1,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,2.0,0.0,0.0
2029,Lorenzo Pellegrini,it ITA,CC,Roma,it Serie A,24,1996,28.9,40.0,24,13.0,20.0,7.0,21.0,60.0,35.0,39.0,37.0,2.0,35.0,42,82.0,23.0,1.0
2030,Luca Pellegrini,it ITA,"DF,CC",Genoa,it Serie A,21,1999,7.1,9.0,6,6.0,2.0,1.0,4.0,10.0,40.0,6.0,11.0,2.0,9.0,8,17.0,13.0,1.0
2031,Facundo Pellistri,uy URU,"CC,DL",Alavés,es La Liga,18,2001,6.0,8.0,5,2.0,4.0,2.0,3.0,13.0,23.1,10.0,0.0,0.0,0.0,4,12.0,3.0,0.0
2032,Andy Pelmard,fr FRA,DF,Nice,fr Ligue 1,20,2000,13.4,18.0,12,12.0,5.0,1.0,9.0,12.0,75.0,3.0,11.0,3.0,8.0,20,38.0,35.0,0.0
2033,Lee Peltier,eng ENG,DF,West Brom,eng Premier League,33,1986,2.5,9.0,4,8.0,1.0,0.0,4.0,4.0,100.0,0.0,1.0,1.0,0.0,1,10.0,11.0,0.0
2034,Federico Peluso,it ITA,DF,Sassuolo,it Serie A,36,1984,2.3,1.0,1,1.0,0.0,0.0,1.0,2.0,50.0,1.0,2.0,2.0,0.0,3,4.0,12.0,0.0
2035,Timothee Pembele,fr FRA,DF,Paris S-G,fr Ligue 1,17,2002,4.3,8.0,7,4.0,4.0,0.0,5.0,14.0,35.7,9.0,4.0,0.0,4.0,5,13.0,8.0,1.0
2036,Rubén Peña,es ESP,DF,Villarreal,es La Liga,29,1991,12.4,25.0,14,8.0,15.0,2.0,19.0,33.0,57.6,14.0,20.0,1.0,19.0,13,38.0,19.0,0.0
2037,Philipp Pentke,de GER,PO,Hoffenheim,de Bundesliga,35,1985,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2038,Nicolas Pépé,ci CIV,DL,Arsenal,eng Premier League,25,1995,18.0,20.0,15,8.0,6.0,6.0,8.0,23.0,34.8,15.0,16.0,1.0,15.0,12,32.0,19.0,0.0
2039,Alberto Perea,es ESP,CC,Cádiz,es La Liga,29,1990,17.2,28.0,17,12.0,10.0,6.0,9.0,35.0,25.7,26.0,26.0,1.0,25.0,21,49.0,9.0,0.0
2040,Andreas Pereira,br BRA,"DL,CC",Lazio,it Serie A,24,1996,6.0,5.0,0,1.0,3.0,1.0,2.0,12.0,16.7,10.0,6.0,0.0,6.0,1,6.0,4.0,0.0
2041,Danilo Pereira,pt POR,"CC,DF",Paris S-G,fr Ligue 1,28,1991,15.9,21.0,11,6.0,11.0,4.0,6.0,14.0,42.9,8.0,14.0,6.0,8.0,29,50.0,33.0,4.0
2042,Mathias Pereira Lage,pt POR,"DL,CC",Angers,fr Ligue 1,23,1996,16.3,29.0,17,12.0,15.0,2.0,10.0,40.0,25.0,30.0,21.0,4.0,17.0,15,44.0,16.0,0.0
2043,Matheus Pereira,pt POR,"CC,DL",West Brom,eng Premier League,24,1996,28.6,26.0,15,14.0,10.0,2.0,12.0,54.0,22.2,42.0,18.0,0.0,18.0,29,55.0,16.0,0.0
2044,Pedro Pereira,pt POR,DF,Crotone,it Serie A,22,1998,28.3,50.0,32,29.0,17.0,4.0,21.0,40.0,52.5,19.0,33.0,11.0,22.0,19,69.0,61.0,0.0
2045,Ricardo Pereira,pt POR,"DF,DL",Leicester City,eng Premier League,26,1993,10.7,31.0,22,16.0,8.0,7.0,14.0,35.0,40.0,21.0,24.0,1.0,23.0,15,46.0,23.0,0.0
2046,Gastón Pereiro,uy URU,"CC,DF",Cagliari,it Serie A,25,1995,3.0,3.0,1,2.0,1.0,0.0,1.0,2.0,50.0,1.0,2.0,0.0,2.0,1,4.0,2.0,1.0
2047,Bruno Peres,br BRA,DF,Roma,it Serie A,30,1990,15.9,21.0,11,11.0,7.0,3.0,13.0,24.0,54.2,11.0,18.0,4.0,14.0,27,48.0,11.0,0.0
2048,Roberto Pereyra,ar ARG,"CC,DL",Udinese,it Serie A,29,1991,32.5,18.0,11,7.0,8.0,3.0,7.0,23.0,30.4,16.0,24.0,5.0,19.0,27,45.0,24.0,0.0
2049,Ayoze Pérez,es ESP,"CC,DL",Leicester City,eng Premier League,27,1993,14.8,32.0,15,6.0,20.0,6.0,13.0,48.0,27.1,35.0,28.0,0.0,28.0,10,42.0,7.0,0.0
2050,Carles Pérez,es ESP,"CC,DL",Roma,it Serie A,22,1998,8.6,9.0,4,3.0,6.0,0.0,6.0,31.0,19.4,25.0,9.0,0.0,9.0,6,15.0,1.0,0.0
2051,Iñigo Pérez,es ESP,"CC,DF",Osasuna,es La Liga,32,1988,15.0,20.0,10,9.0,6.0,5.0,10.0,16.0,62.5,6.0,12.0,0.0,12.0,15,35.0,8.0,1.0
2052,Juan Pérez,es ESP,PO,Osasuna,es La Liga,24,1996,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0
2053,Kike Pérez,es ESP,CC,Valladolid,es La Liga,23,1997,12.9,26.0,19,8.0,14.0,4.0,7.0,33.0,21.2,26.0,10.0,1.0,9.0,17,43.0,18.0,0.0
2054,Lucas Pérez,es ESP,DL,Alavés,es La Liga,31,1988,19.5,6.0,2,3.0,3.0,0.0,2.0,10.0,20.0,8.0,6.0,1.0,5.0,2,8.0,5.0,0.0
2055,Luis Pérez,es ESP,DF,Valladolid,es La Liga,25,1995,14.4,33.0,17,16.0,17.0,0.0,18.0,30.0,60.0,12.0,26.0,8.0,18.0,14,47.0,54.0,1.0
2056,Manuel Perez,fr FRA,"CC,DL",Lens,fr Ligue 1,29,1991,1.4,1.0,0,1.0,0.0,0.0,0.0,8.0,0.0,8.0,2.0,0.0,2.0,2,3.0,2.0,0.0
2057,Nehuén Pérez,ar ARG,DF,Granada,es La Liga,20,2000,8.2,6.0,3,6.0,0.0,0.0,4.0,6.0,66.7,2.0,5.0,4.0,1.0,12,18.0,33.0,0.0
2058,Mattia Perin,it ITA,PO,Genoa,it Serie A,27,1992,32.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,1.0,6.0,0.0
2059,Ivan Perišić,hr CRO,"DF,DL",Inter,it Serie A,31,1989,19.9,22.0,13,11.0,6.0,5.0,12.0,33.0,36.4,21.0,33.0,4.0,29.0,19,41.0,36.0,1.0
2060,Romain Perraud,fr FRA,DF,Brest,fr Ligue 1,22,1997,34.9,60.0,34,42.0,16.0,2.0,24.0,45.0,53.3,21.0,36.0,3.0,33.0,45,105.0,76.0,0.0
2061,Lucas Perrin,fr FRA,DF,Marseille,fr Ligue 1,21,1998,3.4,7.0,4,4.0,3.0,0.0,5.0,12.0,41.7,7.0,5.0,4.0,1.0,8,15.0,16.0,0.0
2062,Pavao Pervan,at AUT,PO,Wolfsburg,de Bundesliga,32,1987,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0
2063,Matteo Pessina,it ITA,CC,Atalanta,it Serie A,23,1997,18.3,14.0,7,4.0,6.0,4.0,7.0,24.0,29.2,17.0,17.0,2.0,15.0,17,31.0,7.0,1.0
2064,Andrea Petagna,it ITA,DL,Napoli,it Serie A,25,1995,10.7,2.0,0,0.0,2.0,0.0,2.0,7.0,28.6,5.0,4.0,0.0,4.0,1,3.0,7.0,0.0
2065,Nils Petersen,de GER,DL,Freiburg,de Bundesliga,31,1988,14.5,11.0,7,2.0,6.0,3.0,3.0,21.0,14.3,18.0,25.0,1.0,24.0,9,20.0,28.0,0.0
2066,Lukas Petkov,bg BUL,CC,Augsburg,de Bundesliga,19,2000,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2067,Jacopo Petriccione,it ITA,CC,Crotone,it Serie A,25,1995,10.6,14.0,8,6.0,7.0,1.0,9.0,24.0,37.5,15.0,11.0,2.0,9.0,8,22.0,11.0,0.0
2068,Jens Petter Hauge,no NOR,DL,Milan,it Serie A,20,1999,5.9,7.0,4,3.0,3.0,1.0,6.0,10.0,60.0,4.0,4.0,0.0,4.0,1,8.0,3.0,0.0
2069,Germán Pezzella,ar ARG,DF,Fiorentina,it Serie A,29,1991,30.5,34.0,20,22.0,12.0,0.0,18.0,32.0,56.3,14.0,26.0,14.0,12.0,36,70.0,109.0,1.0
2070,Giuseppe Pezzella,it ITA,DF,Parma,it Serie A,22,1997,20.3,34.0,19,23.0,9.0,2.0,22.0,41.0,53.7,19.0,22.0,9.0,13.0,12,46.0,52.0,3.0
2071,Maximilian Philipp,de GER,CC,Wolfsburg,de Bundesliga,26,1994,12.3,15.0,6,3.0,6.0,6.0,5.0,21.0,23.8,16.0,17.0,0.0,17.0,6,21.0,3.0,0.0
2072,Rayan Philippe,fr FRA,DL,Dijon,fr Ligue 1,19,2000,1.0,3.0,1,1.0,1.0,1.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0,3.0,0.0,0.0
2073,Romain Philippoteaux,fr FRA,"DL,CC",Nîmes,fr Ligue 1,32,1988,2.4,1.0,1,1.0,0.0,0.0,1.0,5.0,20.0,4.0,2.0,0.0,2.0,2,3.0,1.0,0.0
2074,Romain Philippoteaux,fr FRA,"CC,DL",Brest,fr Ligue 1,32,1988,6.5,11.0,6,6.0,3.0,2.0,6.0,9.0,66.7,3.0,4.0,0.0,4.0,10,21.0,2.0,0.0
2075,Kalvin Phillips,eng ENG,CC,Leeds United,eng Premier League,24,1995,27.0,74.0,38,38.0,29.0,7.0,26.0,62.0,41.9,36.0,49.0,14.0,35.0,45,119.0,53.0,3.0
2076,Matt Phillips,sct SCO,CC,West Brom,eng Premier League,29,1991,20.3,15.0,8,4.0,11.0,0.0,7.0,23.0,30.4,16.0,32.0,4.0,28.0,10,25.0,32.0,1.0
2077,Nathaniel Phillips,eng ENG,DF,Liverpool,eng Premier League,23,1997,16.2,22.0,14,15.0,7.0,0.0,11.0,24.0,45.8,13.0,17.0,14.0,3.0,20,42.0,81.0,0.0
2078,Jaden Philogene Bidace,eng ENG,DL,Aston Villa,eng Premier League,18,2002,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2079,Krzysztof Piątek,pl POL,DL,Hertha BSC,de Bundesliga,25,1995,18.1,9.0,4,1.0,7.0,1.0,3.0,22.0,13.6,19.0,11.0,0.0,11.0,6,15.0,14.0,0.0
2080,Pablo Piatti,ar ARG,"CC,DL",Elche,es La Liga,31,1989,4.0,8.0,6,3.0,3.0,2.0,3.0,12.0,25.0,9.0,5.0,0.0,5.0,2,10.0,1.0,0.0
2081,Cristiano Piccini,it ITA,DF,Atalanta,it Serie A,27,1992,0.7,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.0
2082,Cristiano Piccini,it ITA,DF,Valencia,es La Liga,27,1992,0.7,1.0,1,1.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0,1.0,3.0,0.0
2083,Roberto Piccoli,it ITA,DL,Spezia,it Serie A,19,2001,7.8,7.0,3,0.0,4.0,3.0,2.0,4.0,50.0,2.0,4.0,0.0,4.0,2,9.0,5.0,0.0
2084,Jordan Pickford,eng ENG,PO,Everton,eng Premier League,26,1994,30.5,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,3,3.0,16.0,4.0
2085,Jérémy Pied,fr FRA,DF,Lille,fr Ligue 1,31,1989,3.5,7.0,0,3.0,3.0,1.0,4.0,9.0,44.4,5.0,3.0,1.0,2.0,6,13.0,8.0,0.0
2086,Amos Pieper,de GER,DF,Arminia,de Bundesliga,22,1998,29.8,58.0,32,39.0,17.0,2.0,20.0,33.0,60.6,13.0,48.0,35.0,13.0,66,124.0,160.0,3.0
2087,Ronaël Pierre-Gabriel,fr FRA,DF,Brest,fr Ligue 1,22,1998,25.6,60.0,40,42.0,16.0,2.0,35.0,52.0,67.3,17.0,17.0,7.0,10.0,30,90.0,57.0,0.0
2088,Erik Pieters,nl NED,"DF,CC",Burnley,eng Premier League,31,1988,14.1,30.0,21,18.0,9.0,3.0,19.0,39.0,48.7,20.0,30.0,9.0,21.0,12,42.0,34.0,0.0
2089,Tomás Pina Isla,es ESP,CC,Alavés,es La Liga,32,1987,28.6,39.0,18,18.0,16.0,5.0,16.0,42.0,38.1,26.0,28.0,8.0,20.0,37,76.0,42.0,0.0
2090,Andrea Pinamonti,it ITA,DL,Inter,it Serie A,21,1999,1.9,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1,1.0,2.0,0.0
2091,Yeremi Pino,es ESP,"DL,CC",Villarreal,es La Liga,17,2002,8.9,19.0,11,10.0,7.0,2.0,8.0,28.0,28.6,20.0,20.0,1.0,19.0,9,28.0,8.0,0.0
2092,Carlo Pinsoglio,it ITA,PO,Juventus,it Serie A,30,1990,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2093,Gerard Piqué,es ESP,DF,Barcelona,es La Liga,33,1987,16.5,16.0,11,11.0,5.0,0.0,9.0,12.0,75.0,3.0,9.0,4.0,5.0,26,42.0,46.0,0.0
2094,Fabio Pisacane,it ITA,DF,Cagliari,it Serie A,34,1986,2.5,3.0,2,2.0,1.0,0.0,3.0,7.0,42.9,4.0,8.0,5.0,3.0,1,4.0,9.0,1.0
2095,Łukasz Piszczek,pl POL,DF,Dortmund,de Bundesliga,35,1985,5.1,10.0,7,6.0,4.0,0.0,5.0,12.0,41.7,7.0,5.0,1.0,4.0,5,15.0,12.0,0.0
2096,Marko Pjaca,hr CRO,"DL,CC",Genoa,it Serie A,25,1995,15.8,13.0,6,6.0,3.0,4.0,4.0,16.0,25.0,12.0,7.0,2.0,5.0,7,20.0,12.0,0.0
2097,Miralem Pjanić,ba BIH,CC,Barcelona,es La Liga,30,1990,7.0,13.0,8,7.0,4.0,2.0,7.0,13.0,53.8,6.0,5.0,1.0,4.0,11,24.0,5.0,0.0
2098,Óscar Plano,es ESP,"CC,DL",Valladolid,es La Liga,29,1991,28.0,42.0,24,24.0,12.0,6.0,14.0,46.0,30.4,32.0,35.0,6.0,29.0,34,76.0,43.0,0.0
2099,Marvin Plattenhardt,de GER,DF,Hertha BSC,de Bundesliga,28,1992,11.9,15.0,10,6.0,7.0,2.0,5.0,9.0,55.6,4.0,9.0,1.0,8.0,1,16.0,19.0,1.0
2100,Alassane Pléa,fr FRA,DL,M'Gladbach,de Bundesliga,27,1993,20.0,19.0,9,4.0,10.0,5.0,5.0,20.0,25.0,15.0,1.0,0.0,1.0,5,24.0,7.0,0.0
2101,Dani Plomer,es ESP,DL,Granada,es La Liga,21,1998,0.5,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0
2102,Tommaso Pobega,it ITA,CC,Spezia,it Serie A,21,1999,13.7,24.0,13,7.0,13.0,4.0,11.0,31.0,35.5,20.0,10.0,2.0,8.0,9,33.0,22.0,0.0
2103,Daniel Podence,pt POR,"CC,DL",Wolves,eng Premier League,24,1995,18.5,12.0,6,5.0,5.0,2.0,2.0,19.0,10.5,17.0,5.0,1.0,4.0,13,25.0,2.0,0.0
2104,Paul Pogba,fr FRA,"CC,DL",Manchester Utd,eng Premier League,27,1993,21.1,36.0,26,15.0,16.0,5.0,11.0,33.0,33.3,22.0,24.0,2.0,22.0,26,62.0,37.0,0.0
2105,Joel Pohjanpalo,fi FIN,DL,Union Berlin,de Bundesliga,25,1994,9.5,5.0,1,0.0,3.0,2.0,1.0,6.0,16.7,5.0,1.0,0.0,1.0,1,6.0,12.0,0.0
2106,Joel Pohjanpalo,fi FIN,CC,Leverkusen,de Bundesliga,25,1994,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2107,Andrea Poli,it ITA,CC,Bologna,it Serie A,30,1989,4.3,9.0,7,4.0,2.0,3.0,6.0,12.0,50.0,6.0,7.0,1.0,6.0,7,16.0,7.0,0.0
2108,Matteo Politano,it ITA,"DL,CC",Napoli,it Serie A,26,1993,21.2,24.0,16,13.0,9.0,2.0,11.0,47.0,23.4,36.0,14.0,1.0,13.0,14,38.0,18.0,0.0
2109,Jorge Pombo,es ESP,"DL,CC",Cádiz,es La Liga,26,1994,5.8,7.0,3,3.0,2.0,2.0,1.0,8.0,12.5,7.0,2.0,0.0,2.0,2,9.0,3.0,0.0
2110,Marin Pongračić,hr CRO,DF,Wolfsburg,de Bundesliga,22,1997,6.4,13.0,9,9.0,3.0,1.0,6.0,8.0,75.0,2.0,12.0,5.0,7.0,11,24.0,27.0,0.0
2111,Pere Pons,es ESP,CC,Alavés,es La Liga,27,1993,13.2,20.0,10,8.0,8.0,4.0,5.0,16.0,31.3,11.0,15.0,2.0,13.0,7,27.0,10.0,0.0
2112,Nick Pope,eng ENG,PO,Burnley,eng Premier League,28,1992,32.0,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,3.0,29.0,2.0
2113,Manolo Portanova,it ITA,"CC,DL",Genoa,it Serie A,20,2000,0.7,3.0,3,1.0,1.0,1.0,0.0,2.0,0.0,2.0,3.0,1.0,2.0,1,4.0,2.0,0.0
2114,Manolo Portanova,it ITA,CC,Juventus,it Serie A,20,2000,0.8,2.0,0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,1.0,3.0,0,2.0,1.0,0.0
2115,Francisco Portillo,es ESP,"CC,DL",Getafe,es La Liga,30,1990,4.6,5.0,3,1.0,4.0,0.0,2.0,14.0,14.3,12.0,3.0,0.0,3.0,5,10.0,1.0,0.0
2116,Portu,es ESP,"DL,CC",Real Sociedad,es La Liga,28,1992,24.3,18.0,8,4.0,10.0,4.0,7.0,36.0,19.4,29.0,24.0,2.0,22.0,8,26.0,5.0,0.0
2117,Stefan Posch,at AUT,DF,Hoffenheim,de Bundesliga,23,1997,23.5,52.0,24,29.0,17.0,6.0,27.0,47.0,57.4,20.0,27.0,8.0,19.0,37,89.0,73.0,1.0
2118,Sergio Postigo,es ESP,DF,Levante,es La Liga,31,1988,18.0,16.0,12,12.0,3.0,1.0,7.0,18.0,38.9,11.0,21.0,10.0,11.0,33,49.0,84.0,1.0
2119,Yussuf Poulsen,dk DEN,DL,RB Leipzig,de Bundesliga,26,1994,15.0,10.0,6,1.0,6.0,3.0,1.0,17.0,5.9,16.0,16.0,0.0,16.0,6,16.0,13.0,0.0
