RL2020-2021,Jugador2020-2021,País2020-2021,Posc2020-2021,Equipo2020-2021,Comp2020-2021,Edad2020-2021,Nacimiento2020-2021,90 s2020-2021,Toques2020-2021,Def. pen.2020-2021,3.º def.2020-2021,3.º cent.2020-2021,3.º ataq.2020-2021,Ataq. pen.2020-2021,Balón vivo2020-2021,Att2020-2021,Succ2020-2021,Exitosa%2020-2021,Tkld2020-2021,Tkld%2020-2021,Transportes2020-2021,Dist. tot.2020-2021,Dist. prg.2020-2021,PrgC2020-2021,1/32020-2021,TAP2020-2021,Errores de control2020-2021,Des2020-2021,Rec2020-2021,PrgR2020-2021
548,Theo Corbeanu,ca CAN,DL,Wolves,eng Premier League,18,2002,0.1,8.0,0.0,0.0,7.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,27.0,7.0,0.0,0.0,0.0,2.0,0.0,5.0,1.0
549,Sébastien Corchia,fr FRA,DF,Nantes,fr Ligue 1,29,1990,23.0,1248.0,66.0,315.0,534.0,410.0,16.0,1248.0,37.0,17.0,45.9,20.0,54.1,522.0,2634.0,1317.0,39.0,30.0,3.0,26.0,15.0,546.0,97.0
550,Alex Cordaz,it ITA,PO,Crotone,it Serie A,37,1983,36.0,1529.0,1287.0,1521.0,8.0,0.0,0.0,1529.0,1.0,1.0,100.0,0.0,0.0,841.0,4267.0,2352.0,0.0,0.0,0.0,1.0,0.0,720.0,0.0
1103,Iñigo Córdoba,es ESP,"DL,CC",Athletic Club,es La Liga,23,1997,3.5,155.0,2.0,34.0,62.0,63.0,5.0,155.0,7.0,6.0,166.7,1.0,33.3,72.0,301.0,138.0,3.0,4.0,1.0,10.0,4.0,92.0,22.0
553,Jhon Córdoba,co COL,DL,Hertha BSC,de Bundesliga,27,1993,17.1,486.0,6.0,23.0,227.0,241.0,86.0,486.0,20.0,15.0,75.0,5.0,25.0,285.0,1460.0,512.0,22.0,12.0,10.0,64.0,29.0,381.0,97.0
554,Sergio Córdova,ve VEN,"DL,CC",Arminia,de Bundesliga,22,1997,12.1,425.0,12.0,44.0,199.0,194.0,34.0,425.0,33.0,12.0,36.4,21.0,63.6,245.0,1263.0,508.0,17.0,12.0,5.0,41.0,22.0,280.0,77.0
555,Jack Cork,eng ENG,CC,Burnley,eng Premier League,31,1989,15.0,639.0,26.0,106.0,397.0,143.0,13.0,639.0,7.0,5.0,71.4,2.0,28.6,322.0,1337.0,520.0,8.0,11.0,1.0,14.0,13.0,375.0,13.0
556,Andreas Cornelius,dk DEN,DL,Parma,it Serie A,27,1993,21.1,781.0,26.0,66.0,399.0,320.0,90.0,781.0,19.0,11.0,57.9,8.0,42.1,390.0,1608.0,419.0,12.0,8.0,4.0,56.0,34.0,625.0,135.0
557,Maxwel Cornet,ci CIV,"DF,DL",Lyon,fr Ligue 1,23,1996,27.2,2010.0,78.0,591.0,957.0,476.0,50.0,2010.0,39.0,23.0,59.0,16.0,41.0,1069.0,5008.0,2862.0,73.0,51.0,15.0,36.0,15.0,1210.0,196.0
558,Ángel Correa,ar ARG,"DL,CC",Atlético Madrid,es La Liga,25,1995,26.6,1218.0,16.0,157.0,489.0,585.0,147.0,1218.0,90.0,53.0,58.9,37.0,41.1,721.0,3199.0,1546.0,64.0,32.0,33.0,77.0,57.0,884.0,186.0
559,Joaquín Correa,ar ARG,DL,Lazio,it Serie A,25,1994,21.5,999.0,15.0,55.0,386.0,570.0,142.0,998.0,84.0,35.0,41.7,49.0,58.3,665.0,4048.0,2078.0,66.0,59.0,34.0,65.0,37.0,824.0,187.0
560,Rober Correa,es ESP,DF,Eibar,es La Liga,27,1992,12.6,769.0,32.0,221.0,371.0,183.0,10.0,769.0,17.0,13.0,76.5,4.0,23.5,318.0,1482.0,717.0,15.0,19.0,0.0,18.0,6.0,320.0,26.0
561,Félix Correia,pt POR,CC,Juventus,it Serie A,19,2001,0.1,9.0,1.0,3.0,2.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,23.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
562,Thierry Correia,pt POR,DF,Valencia,es La Liga,21,1999,23.7,1480.0,89.0,522.0,622.0,357.0,13.0,1480.0,45.0,27.0,60.0,18.0,40.0,741.0,3823.0,2019.0,48.0,32.0,2.0,20.0,12.0,827.0,94.0
1127,Danny da Costa,de GER,"DF,DL",Mainz 05,de Bundesliga,27,1993,14.6,721.0,34.0,203.0,292.0,233.0,16.0,721.0,22.0,18.0,181.0,4.0,19.0,294.0,1679.0,844.0,27.0,19.0,6.0,22.0,4.0,329.0,48.0
565,David Pereira da Costa,pt POR,"CC,DL",Lens,fr Ligue 1,19,2001,1.8,66.0,1.0,11.0,30.0,26.0,5.0,66.0,6.0,4.0,66.7,2.0,33.3,38.0,230.0,126.0,4.0,4.0,2.0,4.0,1.0,46.0,6.0
566,Diego Costa,es ESP,DL,Atlético Madrid,es La Liga,31,1988,2.3,94.0,2.0,6.0,40.0,49.0,17.0,93.0,1.0,1.0,100.0,0.0,0.0,57.0,228.0,66.0,3.0,5.0,2.0,7.0,6.0,91.0,21.0
1135,Douglas Costa,br BRA,"CC,DL",Juventus,it Serie A,29,1990,4.1,256.0,1.0,19.0,111.0,132.0,22.0,256.0,14.0,9.0,64.3,5.0,35.7,150.0,1071.0,550.0,15.0,13.0,5.0,12.0,8.0,184.0,46.0
569,Hélder Costa,ao ANG,"CC,DL",Leeds United,eng Premier League,26,1994,12.8,497.0,9.0,92.0,182.0,230.0,44.0,497.0,48.0,19.0,39.6,29.0,60.4,303.0,2135.0,1162.0,47.0,17.0,13.0,43.0,20.0,337.0,84.0
570,Jaume Costa,es ESP,"DF,CC",Villarreal,es La Liga,32,1988,3.9,288.0,15.0,85.0,128.0,78.0,4.0,288.0,6.0,3.0,50.0,3.0,50.0,151.0,825.0,515.0,9.0,7.0,1.0,3.0,5.0,169.0,20.0
571,Angelo da Costa Júnior,br BRA,PO,Bologna,it Serie A,36,1983,6.0,298.0,251.0,298.0,0.0,0.0,0.0,298.0,0.0,0.0,0.0,0.0,0.0,171.0,1033.0,734.0,0.0,0.0,0.0,1.0,0.0,165.0,0.0
572,Charles Costes,fr FRA,CC,Dijon,fr Ligue 1,17,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,Benoît Costil,fr FRA,PO,Bordeaux,fr Ligue 1,33,1987,38.0,1424.0,1181.0,1407.0,17.0,0.0,0.0,1424.0,3.0,3.0,100.0,0.0,0.0,733.0,3232.0,1815.0,0.0,1.0,1.0,0.0,0.0,612.0,0.0
574,Vladimír Coufal,cz CZE,DF,West Ham,eng Premier League,27,1992,33.9,2096.0,162.0,629.0,897.0,588.0,42.0,2096.0,24.0,15.0,62.5,9.0,37.5,897.0,4638.0,2079.0,70.0,38.0,9.0,36.0,16.0,1057.0,159.0
575,Kalifa Coulibaly,ml MLI,DL,Nantes,fr Ligue 1,28,1991,10.9,372.0,13.0,20.0,134.0,219.0,53.0,371.0,6.0,3.0,50.0,3.0,50.0,159.0,643.0,181.0,6.0,8.0,4.0,26.0,13.0,298.0,70.0
576,Lassana Coulibaly,ml MLI,CC,Angers,fr Ligue 1,24,1996,18.7,916.0,35.0,202.0,565.0,168.0,12.0,916.0,34.0,15.0,44.1,19.0,55.9,486.0,2852.0,1127.0,20.0,19.0,2.0,27.0,17.0,497.0,21.0
577,Mamadou Coulibaly,sn SEN,CC,Udinese,it Serie A,21,1999,2.0,110.0,1.0,11.0,63.0,36.0,2.0,110.0,3.0,2.0,66.7,1.0,33.3,51.0,237.0,68.0,1.0,0.0,0.0,6.0,4.0,63.0,22.0
578,Senou Coulibaly,ml MLI,DF,Dijon,fr Ligue 1,25,1994,21.5,1226.0,156.0,754.0,462.0,18.0,6.0,1226.0,10.0,7.0,70.0,3.0,30.0,701.0,3618.0,2069.0,8.0,6.0,0.0,9.0,8.0,781.0,1.0
579,Tanguy Coulibaly,fr FRA,"DF,DL",Stuttgart,de Bundesliga,19,2001,16.7,710.0,10.0,97.0,293.0,341.0,65.0,710.0,79.0,50.0,63.3,29.0,36.7,420.0,3127.0,1512.0,46.0,33.0,22.0,49.0,43.0,456.0,149.0
580,Thibaut Courtois,be BEL,PO,Real Madrid,es La Liga,28,1992,38.0,1404.0,1219.0,1401.0,3.0,0.0,0.0,1404.0,0.0,0.0,0.0,0.0,0.0,804.0,4413.0,2274.0,0.0,0.0,0.0,2.0,0.0,743.0,0.0
581,Philippe Coutinho,br BRA,"CC,DL",Barcelona,es La Liga,28,1992,7.3,584.0,7.0,36.0,244.0,310.0,38.0,584.0,15.0,11.0,73.3,4.0,26.7,387.0,2308.0,1257.0,38.0,35.0,15.0,9.0,7.0,506.0,61.0
582,Nicolas Cozza,fr FRA,DF,Montpellier,fr Ligue 1,21,1999,15.2,791.0,85.0,340.0,345.0,113.0,7.0,791.0,20.0,12.0,60.0,8.0,40.0,426.0,2293.0,1336.0,25.0,23.0,1.0,21.0,3.0,427.0,27.0
583,Alessio Cragno,it ITA,PO,Cagliari,it Serie A,26,1994,34.0,1048.0,919.0,1041.0,7.0,0.0,0.0,1048.0,0.0,0.0,0.0,0.0,0.0,482.0,2806.0,1987.0,0.0,1.0,1.0,1.0,0.0,344.0,0.0
584,Gian Crespi,it ITA,PO,Crotone,it Serie A,19,2001,1.0,40.0,37.0,40.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,17.0,57.0,45.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
585,Aaron Cresswell,eng ENG,DF,West Ham,eng Premier League,30,1989,35.2,2366.0,169.0,758.0,1071.0,555.0,14.0,2366.0,10.0,4.0,40.0,6.0,60.0,1148.0,5201.0,2524.0,35.0,31.0,0.0,13.0,9.0,1349.0,96.0
586,Domenico Criscito,it ITA,DF,Genoa,it Serie A,33,1986,19.2,1279.0,120.0,521.0,639.0,132.0,6.0,1278.0,8.0,4.0,50.0,4.0,50.0,681.0,3551.0,2217.0,39.0,19.0,0.0,10.0,4.0,792.0,18.0
587,Bryan Cristante,it ITA,"DF,CC",Roma,it Serie A,25,1995,23.9,1694.0,148.0,611.0,926.0,170.0,22.0,1694.0,27.0,23.0,85.2,4.0,14.8,1016.0,5818.0,3200.0,24.0,21.0,1.0,19.0,5.0,1252.0,33.0
588,Giovanni Crociata,it ITA,DF,Crotone,it Serie A,22,1997,0.3,21.0,1.0,3.0,8.0,11.0,1.0,21.0,2.0,2.0,100.0,0.0,0.0,12.0,133.0,51.0,3.0,1.0,0.0,3.0,1.0,15.0,2.0
589,Juan Cruz Armada,es ESP,DF,Osasuna,es La Liga,28,1992,21.8,1052.0,67.0,347.0,509.0,200.0,3.0,1052.0,11.0,8.0,72.7,3.0,27.3,396.0,1988.0,836.0,19.0,19.0,1.0,18.0,8.0,456.0,41.0
590,Juan Cuadrado,co COL,"DF,CC",Juventus,it Serie A,32,1988,24.2,2028.0,42.0,426.0,923.0,705.0,71.0,2027.0,68.0,45.0,66.2,23.0,33.8,1217.0,6466.0,4037.0,93.0,68.0,37.0,47.0,20.0,1492.0,217.0
591,Andrés Cubas,py PAR,CC,Nîmes,fr Ligue 1,24,1996,24.9,1275.0,61.0,424.0,757.0,113.0,7.0,1275.0,17.0,10.0,58.8,7.0,41.2,673.0,2738.0,1240.0,6.0,11.0,2.0,25.0,23.0,669.0,10.0
592,Sergio Cubero Ezcurra,es ESP,CC,Eibar,es La Liga,20,1999,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,Cucho,co COL,"DL,CC",Getafe,es La Liga,21,1999,16.3,712.0,8.0,46.0,280.0,398.0,53.0,712.0,43.0,30.0,69.8,13.0,30.2,452.0,2673.0,1226.0,51.0,35.0,17.0,63.0,44.0,557.0,98.0
594,Marc Cucurella,es ESP,CC,Getafe,es La Liga,22,1998,36.0,1738.0,26.0,215.0,687.0,865.0,86.0,1738.0,59.0,24.0,40.7,35.0,59.3,894.0,4768.0,2328.0,77.0,53.0,24.0,83.0,42.0,1031.0,219.0
1191,Mickaël Cuisance,fr FRA,CC,Marseille,fr Ligue 1,20,1999,11.6,644.0,5.0,64.0,405.0,182.0,19.0,644.0,33.0,13.0,39.4,20.0,60.6,419.0,1954.0,842.0,20.0,18.0,3.0,37.0,37.0,496.0,54.0
597,Matheus Cunha,br BRA,"DL,CC",Hertha BSC,de Bundesliga,21,1999,23.9,1144.0,11.0,107.0,513.0,558.0,85.0,1141.0,137.0,82.0,59.9,55.0,40.1,661.0,5134.0,2629.0,91.0,62.0,46.0,72.0,68.0,709.0,137.0
598,Giuseppe Cuomo,it ITA,DF,Crotone,it Serie A,22,1998,8.9,623.0,48.0,314.0,289.0,21.0,4.0,623.0,9.0,3.0,33.3,6.0,66.7,306.0,1545.0,867.0,6.0,4.0,0.0,6.0,7.0,378.0,5.0
1800,Patrick Cutrone,it ITA,DL,Wolves,eng Premier League,22,1998,3.7,110.0,1.0,4.0,54.0,53.0,11.0,110.0,1.0,1.0,100.0,0.0,0.0,63.0,291.0,112.0,2.0,2.0,1.0,9.0,7.0,84.0,31.0
602,Wylan Cyprien,fr FRA,CC,Parma,it Serie A,25,1995,4.6,345.0,16.0,106.0,185.0,57.0,1.0,345.0,5.0,2.0,40.0,3.0,60.0,191.0,836.0,388.0,4.0,3.0,0.0,5.0,4.0,238.0,2.0
603,Rafael Czichos,de GER,DF,Köln,de Bundesliga,30,1990,25.1,1623.0,200.0,920.0,683.0,29.0,15.0,1623.0,11.0,5.0,45.5,6.0,54.5,926.0,4912.0,2998.0,21.0,4.0,0.0,5.0,2.0,984.0,6.0
604,Lennart-Marten Czyborra,de GER,DF,Genoa,it Serie A,21,1999,13.0,685.0,35.0,201.0,301.0,185.0,14.0,685.0,12.0,5.0,41.7,7.0,58.3,326.0,1577.0,748.0,14.0,16.0,1.0,15.0,7.0,389.0,34.0
605,Danilo D'Ambrosio,it ITA,DF,Inter,it Serie A,31,1988,7.8,544.0,51.0,220.0,259.0,66.0,10.0,544.0,7.0,4.0,57.1,3.0,42.9,326.0,1351.0,776.0,5.0,5.0,0.0,9.0,3.0,400.0,20.0
606,Damien Da Silva,fr FRA,DF,Rennes,fr Ligue 1,32,1988,29.6,2267.0,190.0,988.0,1215.0,76.0,31.0,2267.0,11.0,10.0,90.9,1.0,9.1,1455.0,8235.0,4719.0,28.0,20.0,2.0,5.0,3.0,1667.0,4.0
607,Moanes Dabbur,il ISR,"DL,CC",Hoffenheim,de Bundesliga,28,1992,11.1,485.0,10.0,38.0,236.0,217.0,46.0,484.0,35.0,21.0,60.0,14.0,40.0,270.0,1350.0,602.0,20.0,17.0,5.0,44.0,17.0,349.0,80.0
608,Bryan Dabo,bf BFA,CC,Benevento,it Serie A,28,1992,12.4,703.0,29.0,127.0,402.0,185.0,21.0,703.0,29.0,19.0,65.5,10.0,34.5,371.0,2196.0,1118.0,25.0,24.0,3.0,29.0,8.0,478.0,44.0
609,Colin Dagba,fr FRA,DF,Paris S-G,fr Ligue 1,21,1998,15.1,1071.0,37.0,244.0,483.0,349.0,32.0,1071.0,11.0,7.0,63.6,4.0,36.4,618.0,2840.0,1620.0,38.0,33.0,12.0,15.0,12.0,759.0,110.0
610,Finn Dahmen,de GER,PO,Mainz 05,de Bundesliga,22,1998,3.0,95.0,87.0,95.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,45.0,240.0,148.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0
611,Mahmoud Dahoud,de GER,CC,Dortmund,de Bundesliga,24,1996,14.0,1055.0,24.0,214.0,658.0,202.0,10.0,1055.0,25.0,22.0,88.0,3.0,12.0,630.0,3567.0,1506.0,21.0,29.0,4.0,23.0,21.0,761.0,30.0
612,Leon Dajaku,de GER,DL,Union Berlin,de Bundesliga,19,2001,0.4,23.0,0.0,3.0,15.0,6.0,0.0,23.0,2.0,1.0,50.0,1.0,50.0,11.0,61.0,5.0,0.0,0.0,0.0,2.0,1.0,15.0,2.0
613,Stuart Dallas,nir NIR,"CC,DF",Leeds United,eng Premier League,29,1991,37.9,2600.0,86.0,691.0,1299.0,636.0,58.0,2600.0,33.0,22.0,66.7,11.0,33.3,1475.0,8193.0,4303.0,95.0,68.0,10.0,53.0,34.0,1747.0,126.0
614,Diogo Dalot,pt POR,DF,Milan,it Serie A,21,1999,12.1,773.0,54.0,241.0,363.0,177.0,17.0,773.0,12.0,9.0,75.0,3.0,25.0,347.0,1937.0,1204.0,28.0,12.0,7.0,16.0,4.0,415.0,47.0
615,Mikkel Damsgaard,dk DEN,"CC,DL",Sampdoria,it Serie A,20,2000,19.7,1033.0,15.0,139.0,453.0,468.0,52.0,1033.0,87.0,51.0,58.6,36.0,41.4,568.0,3304.0,1701.0,45.0,40.0,14.0,54.0,29.0,683.0,131.0
616,Flavius Daniliuc,at AUT,DF,Nice,fr Ligue 1,19,2001,16.4,1242.0,99.0,527.0,655.0,61.0,13.0,1242.0,3.0,3.0,100.0,0.0,0.0,777.0,3905.0,2598.0,25.0,6.0,0.0,11.0,3.0,902.0,7.0
617,Danilo,br BRA,"DF,CC",Juventus,it Serie A,29,1991,32.4,2744.0,148.0,843.0,1565.0,364.0,23.0,2744.0,25.0,22.0,88.0,3.0,12.0,1511.0,7130.0,4081.0,59.0,39.0,5.0,18.0,9.0,2011.0,55.0
618,Scott Dann,eng ENG,DF,Crystal Palace,eng Premier League,33,1987,15.0,769.0,103.0,424.0,324.0,25.0,17.0,769.0,4.0,4.0,100.0,0.0,0.0,397.0,1543.0,779.0,2.0,0.0,0.0,5.0,0.0,446.0,0.0
619,Tiago Dantas,pt POR,CC,Bayern Munich,de Bundesliga,19,2000,0.8,35.0,0.0,1.0,18.0,16.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,24.0,77.0,34.0,1.0,1.0,0.0,0.0,0.0,27.0,3.0
620,Dante,br BRA,DF,Nice,fr Ligue 1,36,1983,8.6,757.0,80.0,377.0,366.0,15.0,11.0,757.0,1.0,1.0,100.0,0.0,0.0,536.0,2525.0,1469.0,3.0,2.0,0.0,2.0,1.0,608.0,0.0
621,Andrea Danzi,it ITA,DF,Hellas Verona,it Serie A,21,1999,1.2,7.0,2.0,6.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
622,Ebrima Darboe,gm GAM,CC,Roma,it Serie A,19,2001,3.6,289.0,5.0,65.0,201.0,27.0,0.0,289.0,4.0,3.0,75.0,1.0,25.0,193.0,910.0,415.0,3.0,2.0,0.0,3.0,1.0,212.0,2.0
623,Márton Dárdai,de GER,"DF,CC",Hertha BSC,de Bundesliga,18,2002,9.1,607.0,53.0,270.0,295.0,43.0,2.0,607.0,2.0,0.0,0.0,2.0,100.0,382.0,2279.0,1516.0,10.0,6.0,0.0,6.0,2.0,407.0,1.0
624,Vladimír Darida,cz CZE,CC,Hertha BSC,de Bundesliga,29,1990,21.1,1270.0,16.0,182.0,681.0,426.0,36.0,1270.0,34.0,20.0,58.8,14.0,41.2,680.0,3350.0,1413.0,35.0,34.0,6.0,42.0,21.0,801.0,105.0
625,Karl Darlow,eng ENG,PO,Newcastle Utd,eng Premier League,29,1990,25.0,808.0,697.0,802.0,7.0,0.0,0.0,808.0,0.0,0.0,0.0,0.0,0.0,336.0,2189.0,1341.0,0.0,0.0,0.0,1.0,0.0,226.0,0.0
1253,Matteo Darmian,it ITA,DF,Parma,it Serie A,30,1989,15.2,759.0,51.0,249.0,265.0,249.0,26.0,759.0,10.0,3.0,122.2,7.0,77.8,312.0,1316.0,732.0,20.0,8.0,5.0,8.0,6.0,429.0,86.0
628,Jonathan David,ca CAN,DL,Lille,fr Ligue 1,20,2000,26.2,838.0,4.0,47.0,310.0,489.0,115.0,838.0,47.0,24.0,51.1,23.0,48.9,503.0,2325.0,1163.0,46.0,37.0,31.0,84.0,47.0,630.0,173.0
629,Alphonso Davies,ca CAN,DF,Bayern Munich,de Bundesliga,19,2000,19.6,1736.0,54.0,420.0,877.0,480.0,34.0,1736.0,96.0,63.0,65.6,33.0,34.4,1027.0,6227.0,3498.0,80.0,63.0,14.0,62.0,28.0,1109.0,131.0
630,Ben Davies,wls WAL,DF,Tottenham,eng Premier League,27,1993,15.0,954.0,77.0,305.0,462.0,192.0,13.0,954.0,7.0,3.0,42.9,4.0,57.1,469.0,2152.0,1221.0,28.0,20.0,3.0,5.0,2.0,554.0,55.0
631,Tom Davies,eng ENG,CC,Everton,eng Premier League,22,1998,15.8,866.0,57.0,278.0,497.0,105.0,4.0,866.0,24.0,18.0,75.0,6.0,25.0,507.0,2495.0,1166.0,11.0,7.0,1.0,21.0,10.0,576.0,17.0
632,Keinan Davis,eng ENG,"DL,CC",Aston Villa,eng Premier League,22,1998,3.1,118.0,3.0,8.0,46.0,67.0,29.0,118.0,12.0,9.0,75.0,3.0,25.0,73.0,401.0,182.0,7.0,6.0,4.0,10.0,4.0,97.0,37.0
633,Leif Davis,eng ENG,DF,Leeds United,eng Premier League,20,2000,0.4,25.0,3.0,16.0,7.0,3.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,15.0,100.0,46.0,1.0,2.0,0.0,1.0,1.0,17.0,0.0
634,Paweł Dawidowicz,pl POL,DF,Hellas Verona,it Serie A,25,1995,20.7,1111.0,127.0,550.0,463.0,103.0,20.0,1111.0,9.0,7.0,77.8,2.0,22.2,557.0,2374.0,1195.0,12.0,14.0,0.0,14.0,3.0,589.0,23.0
635,Craig Dawson,eng ENG,DF,West Ham,eng Premier League,30,1990,21.4,961.0,164.0,540.0,396.0,32.0,21.0,961.0,0.0,0.0,0.0,0.0,0.0,522.0,2266.0,1078.0,2.0,3.0,0.0,5.0,0.0,537.0,1.0
636,Kevin De Bruyne,be BEL,CC,Manchester City,eng Premier League,29,1991,22.2,1686.0,13.0,105.0,715.0,890.0,92.0,1683.0,67.0,48.0,71.6,19.0,28.4,1029.0,5855.0,3560.0,102.0,88.0,25.0,45.0,33.0,1285.0,186.0
637,Sebastien De Maio,fr FRA,DF,Udinese,it Serie A,33,1987,9.5,471.0,62.0,229.0,233.0,13.0,7.0,471.0,0.0,0.0,0.0,0.0,0.0,240.0,1176.0,472.0,3.0,2.0,1.0,5.0,2.0,237.0,2.0
638,Rodrigo De Paul,ar ARG,CC,Udinese,it Serie A,26,1994,35.6,2548.0,21.0,351.0,1257.0,996.0,59.0,2545.0,182.0,122.0,67.0,60.0,33.0,1675.0,12061.0,6259.0,167.0,142.0,21.0,93.0,56.0,1855.0,135.0
1279,Mattia De Sciglio,it ITA,DF,Juventus,it Serie A,27,1992,16.6,1150.0,59.0,357.0,559.0,241.0,17.0,1150.0,21.0,12.0,57.1,9.0,42.9,592.0,2653.0,1288.0,26.0,18.0,3.0,17.0,2.0,708.0,86.0
641,Lorenzo De Silvestri,it ITA,DF,Bologna,it Serie A,32,1988,23.8,1506.0,90.0,507.0,725.0,285.0,25.0,1506.0,4.0,3.0,75.0,1.0,25.0,741.0,3529.0,1694.0,28.0,21.0,2.0,13.0,13.0,876.0,52.0
642,Thibault De Smet,be BEL,DF,Reims,fr Ligue 1,22,1998,5.5,414.0,12.0,122.0,200.0,95.0,5.0,414.0,4.0,2.0,50.0,2.0,50.0,202.0,1221.0,741.0,23.0,10.0,2.0,3.0,0.0,238.0,30.0
643,Lucas Deaux,fr FRA,"CC,DF",Nîmes,fr Ligue 1,31,1988,19.5,1214.0,71.0,386.0,653.0,191.0,25.0,1214.0,30.0,19.0,63.3,11.0,36.7,714.0,3120.0,1696.0,23.0,7.0,6.0,35.0,18.0,793.0,47.0
644,Mathieu Debuchy,fr FRA,DF,Saint-Étienne,fr Ligue 1,35,1985,23.4,1585.0,87.0,524.0,670.0,399.0,40.0,1585.0,29.0,14.0,48.3,15.0,51.7,651.0,2926.0,1383.0,33.0,18.0,1.0,33.0,14.0,736.0,91.0
645,Grégoire Defrel,mq MTQ,"CC,DL",Sassuolo,it Serie A,29,1991,14.8,549.0,8.0,57.0,244.0,255.0,45.0,549.0,26.0,14.0,53.8,12.0,46.2,323.0,1817.0,671.0,23.0,23.0,5.0,33.0,14.0,403.0,82.0
1293,Alessandro Deiola,it ITA,CC,Spezia,it Serie A,24,1995,10.8,494.0,25.0,129.0,256.0,116.0,10.0,494.0,3.0,3.0,200.0,0.0,0.0,233.0,1166.0,408.0,8.0,4.0,2.0,13.0,6.0,299.0,25.0
648,Romain Del Castillo,fr FRA,"CC,DL",Rennes,fr Ligue 1,24,1996,7.2,486.0,3.0,39.0,172.0,279.0,29.0,486.0,33.0,19.0,57.6,14.0,42.4,282.0,1521.0,787.0,24.0,11.0,10.0,28.0,12.0,347.0,104.0
649,Lorenzo Del Pinto,it ITA,CC,Benevento,it Serie A,30,1990,0.1,8.0,0.0,3.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0
650,Thomas Delaine,fr FRA,"DF,DL",Metz,fr Ligue 1,28,1992,19.8,1029.0,48.0,295.0,444.0,304.0,24.0,1029.0,51.0,29.0,56.9,22.0,43.1,588.0,4611.0,3014.0,98.0,69.0,16.0,27.0,11.0,624.0,113.0
651,Thomas Delaney,dk DEN,CC,Dortmund,de Bundesliga,28,1991,14.3,976.0,33.0,268.0,583.0,133.0,11.0,976.0,5.0,2.0,40.0,3.0,60.0,457.0,1649.0,637.0,5.0,3.0,1.0,18.0,5.0,654.0,19.0
652,Liam Delap,eng ENG,DL,Manchester City,eng Premier League,17,2003,0.4,10.0,0.0,0.0,7.0,3.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,3.0,1.0,7.0,1.0
653,Jonathan Delaplace,fr FRA,DF,Lorient,fr Ligue 1,34,1986,10.1,613.0,30.0,179.0,271.0,167.0,17.0,613.0,7.0,4.0,57.1,3.0,42.9,268.0,1226.0,525.0,15.0,9.0,3.0,19.0,1.0,301.0,48.0
654,Sacha Delaye,fr FRA,CC,Montpellier,fr Ligue 1,18,2002,0.1,4.0,1.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
655,Cristian Dell'Orco,it ITA,DF,Spezia,it Serie A,26,1994,2.9,171.0,20.0,77.0,79.0,18.0,2.0,171.0,0.0,0.0,0.0,0.0,0.0,72.0,419.0,253.0,2.0,2.0,0.0,3.0,1.0,90.0,2.0
656,Andy Delort,dz ALG,DL,Montpellier,fr Ligue 1,28,1991,27.6,1232.0,37.0,83.0,508.0,658.0,144.0,1231.0,62.0,31.0,50.0,31.0,50.0,620.0,2910.0,1238.0,48.0,28.0,25.0,75.0,23.0,923.0,210.0
657,Fabian Delph,eng ENG,"CC,DF",Everton,eng Premier League,30,1989,3.0,268.0,7.0,70.0,170.0,32.0,0.0,268.0,10.0,7.0,70.0,3.0,30.0,170.0,840.0,390.0,2.0,7.0,0.0,4.0,0.0,208.0,4.0
1317,Moussa Dembélé,fr FRA,DL,Atlético Madrid,es La Liga,24,1996,8.6,286.0,13.0,18.0,106.0,163.0,59.0,286.0,25.0,11.0,139.1,14.0,60.9,156.0,886.0,322.0,13.0,8.0,9.0,23.0,15.0,211.0,57.0
