RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera.1
123,Robert Andrich,de GER,CC,Leverkusen,de Bundesliga,26.0,1994.0,26,1817.0,70.0,59.4,20.2,21,81.0,14,5,22.0,1,1.92,48.0,31.0,17.0,0.84,-0.32,34.3,24.6,9.7,0.48,-0.17
124,Ángel,es ESP,PO,Granada,es La Liga,19.0,2002.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
125,José Ángel,es ESP,DF,Osasuna,es La Liga,31.0,1989.0,23,1083.0,47.0,31.7,12.0,12,78.0,4,11,13.0,12,1.04,14.0,20.0,-6.0,-0.5,-0.19,13.6,22.0,-8.4,-0.7,-0.65
126,Vincent Angelini,sct SCO,PO,Watford,eng Premier League,17.0,2003.0,0,,,,,0,,0,0,,3,,,,,,,,,,,
127,Angeliño,es ESP,DF,RB Leipzig,de Bundesliga,24.0,1997.0,29,2298.0,79.0,75.1,25.5,26,86.0,21,3,20.0,2,1.66,48.0,31.0,17.0,0.67,-1.46,45.5,30.8,14.6,0.57,-0.59
128,Samuele Angori,it ITA,DF,Torino,it Serie A,17.0,2003.0,0,,,,,0,,0,0,,3,,,,,,,,,,,
129,Ebenezer Annan,gh GHA,DF,Bologna,it Serie A,18.0,2002.0,1,25.0,25.0,0.7,0.3,0,,0,1,25.0,2,0.0,0.0,1.0,-1.0,-3.6,-3.33,0.4,0.7,-0.3,-0.97,-0.77
130,Cristian Ansaldi,ar ARG,DF,Torino,it Serie A,34.0,1986.0,19,691.0,36.0,20.2,7.7,5,74.0,2,14,23.0,10,1.21,12.0,12.0,0.0,0.0,-0.16,9.6,11.0,-1.4,-0.18,-0.55
131,Janis Antiste,fr FRA,DL,Spezia,it Serie A,18.0,2002.0,18,796.0,44.0,23.3,8.8,9,70.0,2,9,18.0,17,0.72,8.0,23.0,-15.0,-1.7,-1.18,13.1,14.3,-1.3,-0.14,0.65
132,Andrei Anton,it ITA,DF,Torino,it Serie A,17.0,2003.0,0,,,,,0,,0,0,,2,,,,,,,,,,,
133,Waldemar Anton,de GER,DF,Stuttgart,de Bundesliga,25.0,1996.0,29,2595.0,89.0,84.8,28.8,29,89.0,27,0,,0,1.07,35.0,48.0,-13.0,-0.45,0.52,38.2,44.8,-6.6,-0.23,0.46
134,Josep Antoni Gayá,es ESP,DF,Mallorca,es La Liga,21.0,2000.0,1,58.0,58.0,1.7,0.6,1,58.0,0,0,,17,0.0,1.0,4.0,-3.0,-4.66,-4.01,0.8,1.9,-1.1,-1.73,-1.48
135,Michail Antonio,jm JAM,DL,West Ham,eng Premier League,31.0,1990.0,36,2971.0,83.0,86.9,33.0,34,85.0,23,2,33.0,1,1.56,55.0,43.0,12.0,0.36,0.96,45.8,43.7,2.1,0.06,0.91
136,Christopher Antwi-Adjei,gh GHA,"DL,CC",Bochum,de Bundesliga,27.0,1994.0,25,1130.0,45.0,36.9,12.6,12,77.0,3,13,16.0,4,1.04,13.0,18.0,-5.0,-0.4,0.02,15.4,20.3,-4.9,-0.42,0.04
137,Houssem Aouar,dz ALG,"CC,DL",Lyon,fr Ligue 1,23.0,1998.0,36,2504.0,70.0,73.2,27.8,29,81.0,17,7,21.0,0,1.64,47.0,37.0,10.0,0.36,-0.13,50.8,41.7,9.2,0.33,0.01
138,Adil Aouchiche,fr FRA,"CC,DL",Saint-Étienne,fr Ligue 1,19.0,2002.0,35,1081.0,31.0,31.6,12.0,11,61.0,0,24,17.0,2,0.83,14.0,25.0,-11.0,-0.92,0.01,13.7,21.5,-7.7,-0.65,-0.18
139,Dennis Appiah,fr FRA,DF,Nantes,fr Ligue 1,29.0,1992.0,32,2099.0,66.0,61.4,23.3,22,87.0,19,10,18.0,4,1.5,31.0,27.0,4.0,0.17,-0.03,25.9,33.2,-7.3,-0.31,-0.33
140,Mauro Arambarri,uy URU,CC,Getafe,es La Liga,25.0,1995.0,31,2663.0,86.0,77.9,29.6,31,86.0,27,0,,0,1.23,31.0,27.0,4.0,0.14,1.56,25.0,28.2,-3.2,-0.11,0.62
141,Mattia Aramu,it ITA,"CC,DL",Venezia,it Serie A,26.0,1995.0,32,2100.0,66.0,61.4,23.3,25,75.0,7,7,31.0,0,0.81,24.0,39.0,-15.0,-0.64,0.72,24.8,39.9,-15.1,-0.65,0.74
142,Arana,es ESP,DL,Villarreal,es La Liga,21.0,2000.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
143,Charles Aránguiz,cl CHI,CC,Leverkusen,de Bundesliga,32.0,1989.0,26,1578.0,61.0,51.6,17.5,16,84.0,10,10,23.0,0,2.12,46.0,22.0,24.0,1.37,0.82,34.2,21.6,12.6,0.72,0.36
144,Néstor Araujo,mx MEX,DF,Celta Vigo,es La Liga,29.0,1991.0,34,2617.0,77.0,76.5,29.1,29,87.0,24,5,19.0,3,1.26,32.0,30.0,2.0,0.07,0.29,30.3,32.0,-1.7,-0.06,0.04
145,Ronald Araújo,uy URU,DF,Barcelona,es La Liga,22.0,1999.0,30,2272.0,76.0,66.4,25.2,25,86.0,22,5,25.0,1,2.13,48.0,29.0,19.0,0.75,-0.11,42.2,23.8,18.4,0.73,-0.11
146,Iván Arboleda,co COL,PO,Rayo Vallecano,es La Liga,25.0,1996.0,0,,,,,0,,0,0,,8,,,,,,,,,,,
147,Cameron Archer,eng ENG,"DL,CC",Aston Villa,eng Premier League,20.0,2001.0,3,27.0,9.0,0.8,0.3,0,,0,3,9.0,9,1.0,1.0,0.0,1.0,3.33,3.41,0.2,0.8,-0.6,-2.11,-2.0
148,Alphonse Areola,fr FRA,PO,West Ham,eng Premier League,28.0,1993.0,1,90.0,90.0,2.6,1.0,1,90.0,1,0,,37,0.0,0.0,1.0,-1.0,-1.0,-1.27,0.3,1.9,-1.6,-1.59,-1.58
149,Jesús Areso,es ESP,DF,Osasuna,es La Liga,22.0,1999.0,3,188.0,63.0,5.5,2.1,2,86.0,1,1,16.0,15,1.0,2.0,5.0,-3.0,-1.44,-1.13,1.2,5.2,-4.0,-1.9,-1.74
150,Simone Aresti,it ITA,PO,Cagliari,it Serie A,35.0,1986.0,0,,,,,0,,0,0,,36,,,,,,,,,,,
151,Matias Arezo,uy URU,"DL,CC",Granada,es La Liga,18.0,2002.0,8,162.0,20.0,4.7,1.8,1,71.0,0,7,13.0,8,0.25,4.0,5.0,-1.0,-0.56,-0.11,3.1,5.9,-2.8,-1.54,-1.0
152,Santiago Arias,co COL,DF,Granada,es La Liga,29.0,1992.0,12,440.0,37.0,12.9,4.9,4,78.0,2,8,16.0,8,1.5,12.0,9.0,3.0,0.61,1.22,7.7,9.2,-1.5,-0.32,0.31
153,Adam Armstrong,eng ENG,DL,Southampton,eng Premier League,24.0,1997.0,23,1413.0,61.0,41.3,15.7,17,80.0,10,6,10.0,14,0.87,12.0,31.0,-19.0,-1.21,-0.99,16.6,28.9,-12.3,-0.78,-0.65
154,Stuart Armstrong,sct SCO,CC,Southampton,eng Premier League,29.0,1992.0,25,1473.0,59.0,43.1,16.4,15,84.0,8,10,21.0,2,1.32,17.0,30.0,-13.0,-0.79,-0.29,19.1,29.4,-10.2,-0.62,-0.39
155,Marko Arnautović,at AUT,DL,Bologna,it Serie A,32.0,1989.0,33,2694.0,82.0,78.8,29.9,32,84.0,20,1,13.0,1,1.24,35.0,43.0,-8.0,-0.27,0.1,38.0,40.1,-2.1,-0.07,0.63
156,Maximilian Arnold,de GER,CC,Wolfsburg,de Bundesliga,27.0,1994.0,34,2994.0,88.0,97.8,33.3,34,88.0,31,0,,0,1.24,43.0,53.0,-10.0,-0.3,1.06,46.8,46.9,-0.1,0.0,-0.72
157,Bright Arrey-Mbi,de GER,DF,Köln,de Bundesliga,18.0,2003.0,0,,,,,0,,0,0,,4,,,,,,,,,,,
158,Bright Arrey-Mbi,de GER,DF,Bayern Munich,de Bundesliga,18.0,2003.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
159,Kepa Arrizabalaga,es ESP,PO,Chelsea,eng Premier League,26.0,1994.0,4,360.0,90.0,10.5,4.0,4,90.0,4,0,,34,1.75,6.0,2.0,4.0,1.0,-0.15,4.4,2.7,1.7,0.42,-0.42
160,Tolgay Arslan,de GER,CC,Udinese,it Serie A,30.0,1990.0,30,1658.0,55.0,48.5,18.4,22,67.0,0,8,24.0,6,1.27,26.0,20.0,6.0,0.33,0.48,22.3,23.4,-1.2,-0.06,-0.07
161,Arthur,br BRA,DL,Fiorentina,it Serie A,23.0,1998.0,14,749.0,54.0,21.9,8.3,8,78.0,2,6,21.0,2,1.57,11.0,11.0,0.0,0.0,-0.27,13.8,8.8,5.1,0.61,0.13
162,Juan Artola,es ESP,DL,Athletic Club,es La Liga,21.0,2000.0,0,,,,,0,,0,0,,3,,,,,,,,,,,
163,Santiago Arzamendia,py PAR,CC,Cádiz,es La Liga,23.0,1998.0,14,469.0,34.0,13.7,5.2,5,61.0,1,9,18.0,20,1.5,5.0,7.0,-2.0,-0.38,0.04,3.2,6.8,-3.7,-0.71,-0.55
164,Takuma Asano,jp JPN,"DL,CC",Bochum,de Bundesliga,26.0,1994.0,27,1608.0,60.0,52.5,17.9,20,72.0,3,7,23.0,1,1.52,21.0,24.0,-3.0,-0.17,0.51,20.1,29.9,-9.8,-0.55,-0.22
165,Santiago Ascacíbar,ar ARG,CC,Hertha BSC,de Bundesliga,24.0,1997.0,28,2375.0,85.0,77.6,26.4,27,87.0,20,1,33.0,6,0.96,29.0,52.0,-23.0,-0.87,0.57,25.6,40.3,-14.7,-0.56,0.27
166,Rocco Ascone,fr FRA,DL,Lille,fr Ligue 1,17.0,2003.0,0,,,,,0,,0,0,,6,,,,,,,,,,,
167,Sergio Asenjo,es ESP,PO,Villarreal,es La Liga,32.0,1989.0,6,540.0,90.0,15.8,6.0,6,90.0,6,0,,30,1.33,13.0,9.0,4.0,0.67,-0.02,12.6,10.8,1.8,0.29,-0.26
168,Alejandro Asensio,es ESP,DL,Rayo Vallecano,es La Liga,20.0,2000.0,2,12.0,6.0,0.4,0.1,0,,0,2,6.0,2,0.0,0.0,0.0,0.0,0.0,0.29,1.0,0.0,1.0,6.69,6.87
169,Marco Asensio,es ESP,"DL,CC",Real Madrid,es La Liga,25.0,1996.0,31,1731.0,56.0,50.6,19.2,19,79.0,7,12,20.0,2,2.39,42.0,13.0,29.0,1.51,0.44,40.1,22.6,17.6,0.91,0.37
170,Harrison Ashby,sct SCO,DF,West Ham,eng Premier League,19.0,2001.0,1,7.0,7.0,0.2,0.1,0,,0,1,7.0,7,0.0,0.0,1.0,-1.0,-12.86,-13.12,0.1,0.1,0.0,-0.43,-0.38
171,Kristoffer Askildsen,no NOR,CC,Sampdoria,it Serie A,20.0,2001.0,19,754.0,40.0,22.0,8.4,7,80.0,2,12,16.0,13,0.89,6.0,11.0,-5.0,-0.6,-0.19,7.3,10.7,-3.4,-0.4,0.14
172,Fisnik Asllani,xk KVX,"CC,DL",Hoffenheim,de Bundesliga,18.0,2002.0,2,9.0,5.0,0.3,0.1,0,,0,2,5.0,5,1.5,0.0,0.0,0.0,0.0,0.06,0.2,0.1,0.2,1.69,1.58
173,Kristjan Asllani,al ALB,CC,Empoli,it Serie A,19.0,2002.0,23,1353.0,59.0,39.6,15.0,14,87.0,12,9,15.0,10,0.96,13.0,24.0,-11.0,-0.73,-0.34,14.9,25.0,-10.1,-0.67,-0.19
174,Iago Aspas,es ESP,DL,Celta Vigo,es La Liga,33.0,1987.0,37,3087.0,83.0,90.3,34.3,36,85.0,26,1,11.0,0,1.22,41.0,39.0,2.0,0.06,0.6,38.8,42.4,-3.6,-0.11,-0.38
175,Lorenz Assignon,tg TOG,DF,Rennes,fr Ligue 1,21.0,2000.0,20,616.0,31.0,18.0,6.8,5,90.0,5,15,11.0,16,1.7,23.0,6.0,17.0,2.48,1.68,13.7,6.0,7.7,1.13,0.74
176,Simon Asta,de GER,DF,Greuther Fürth,de Bundesliga,20.0,2001.0,13,783.0,60.0,25.6,8.7,9,83.0,6,4,10.0,13,0.31,9.0,22.0,-13.0,-1.49,0.13,6.6,16.7,-10.1,-1.16,-0.37
177,Youcef Atal,dz ALG,DF,Nice,fr Ligue 1,25.0,1996.0,17,1140.0,67.0,33.3,12.7,13,78.0,6,4,31.0,4,1.29,20.0,12.0,8.0,0.63,0.32,19.3,11.4,7.9,0.63,0.42
178,Christalino Atemona,de GER,DF,Hertha BSC,de Bundesliga,19.0,2002.0,0,,,,,0,,0,0,,2,,,,,,,,,,,
179,Noah Atubolu,de GER,PO,Freiburg,de Bundesliga,19.0,2002.0,0,,,,,0,,0,0,,3,,,,,,,,,,,
180,Pierre-Emerick Aubameyang,ga GAB,DL,Arsenal,eng Premier League,32.0,1989.0,14,1037.0,74.0,30.3,11.5,12,83.0,7,2,18.0,0,1.64,17.0,16.0,1.0,0.09,-0.37,16.6,16.4,0.2,0.02,-0.53
181,Pierre-Emerick Aubameyang,ga GAB,DL,Barcelona,es La Liga,32.0,1989.0,17,1082.0,64.0,31.6,12.0,13,74.0,0,4,29.0,0,2.24,26.0,10.0,16.0,1.33,0.79,21.5,11.2,10.3,0.86,0.14
182,Christian Aucelli,it ITA,CC,Sassuolo,it Serie A,19.0,2002.0,0,,,,,0,,0,0,,3,,,,,,,,,,,
183,Emil Audero,it ITA,PO,Sampdoria,it Serie A,24.0,1997.0,29,2560.0,88.0,74.9,28.4,29,88.0,27,0,,7,1.0,36.0,48.0,-12.0,-0.42,0.1,27.3,43.1,-15.9,-0.56,-0.19
184,Tommaso Augello,it ITA,DF,Sampdoria,it Serie A,26.0,1994.0,36,2395.0,67.0,70.0,26.6,25,85.0,15,11,25.0,0,1.0,30.0,37.0,-7.0,-0.26,0.62,25.7,36.1,-10.5,-0.39,0.39
185,Jean-Kévin Augustin,fr FRA,"DL,CC",Nantes,fr Ligue 1,24.0,1997.0,7,84.0,12.0,2.5,0.9,0,,0,7,12.0,7,1.14,1.0,1.0,0.0,0.0,-0.19,0.5,1.2,-0.7,-0.76,-0.58
186,Ludwig Augustinsson,se SWE,"DF,DL",Sevilla,es La Liga,27.0,1994.0,19,793.0,42.0,23.2,8.8,9,72.0,3,10,14.0,16,1.95,16.0,13.0,3.0,0.34,-0.34,9.9,11.6,-1.7,-0.19,-0.44
187,Serge Aurier,ci CIV,DF,Villarreal,es La Liga,28.0,1992.0,19,1010.0,53.0,29.5,11.2,10,86.0,8,9,17.0,2,1.68,22.0,12.0,10.0,0.89,0.29,23.1,16.1,6.9,0.62,0.15
188,Brandon Austin,eng ENG,PO,Tottenham,eng Premier League,22.0,1999.0,0,,,,,0,,0,0,,4,,,,,,,,,,,
189,Ezequiel Ávila,ar ARG,"DL,CC",Osasuna,es La Liga,27.0,1994.0,36,1870.0,52.0,54.7,20.8,22,73.0,2,14,19.0,0,1.22,20.0,22.0,-2.0,-0.1,0.6,18.4,27.0,-8.6,-0.41,-0.35
190,Zach Awe,eng ENG,DF,Arsenal,eng Premier League,17.0,2004.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
191,Taiwo Awoniyi,ng NGA,DL,Union Berlin,de Bundesliga,23.0,1997.0,31,2174.0,70.0,71.0,24.2,29,73.0,1,2,26.0,0,1.61,33.0,31.0,2.0,0.08,-0.32,32.7,26.6,6.1,0.25,0.0
192,Ramzi Aya,it ITA,DF,Salernitana,it Serie A,30.0,1990.0,2,135.0,68.0,3.9,1.5,2,68.0,1,0,,4,0.0,0.0,8.0,-8.0,-5.33,-4.32,0.6,4.4,-3.8,-2.52,-1.83
193,Gaizka Ayesa,es ESP,PO,Real Sociedad,es La Liga,20.0,2001.0,0,,,,,0,,0,0,,5,,,,,,,,,,,
194,Jordan Ayew,gh GHA,DL,Crystal Palace,eng Premier League,29.0,1991.0,31,2019.0,65.0,59.0,22.4,23,81.0,10,8,20.0,6,1.13,31.0,31.0,0.0,0.0,-0.26,27.1,25.4,1.7,0.07,-0.18
195,Kaan Ayhan,tr TUR,DF,Sassuolo,it Serie A,26.0,1994.0,23,1354.0,59.0,39.6,15.0,14,87.0,13,9,15.0,11,1.52,27.0,28.0,-1.0,-0.07,-0.02,24.3,25.7,-1.4,-0.09,0.31
196,Eric Ayiah,gh GHA,DL,Monaco,fr Ligue 1,21.0,2000.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
197,Luke Ayling,eng ENG,DF,Leeds United,eng Premier League,29.0,1991.0,26,2272.0,87.0,66.4,25.2,26,87.0,23,0,,0,0.85,30.0,66.0,-36.0,-1.43,-1.35,30.8,50.9,-20.0,-0.79,-0.52
198,Karim Azamoum,fr FRA,DF,Troyes,fr Ligue 1,31.0,1990.0,7,388.0,55.0,11.3,4.3,4,75.0,3,3,29.0,0,0.71,4.0,6.0,-2.0,-0.46,-0.05,3.9,5.0,-1.1,-0.25,0.06
199,Miguel Azeez,eng ENG,CC,Arsenal,eng Premier League,18.0,2002.0,0,,,,,0,,0,0,,4,,,,,,,,,,,
200,Sardar Azmoun,ir IRN,"DL,CC",Leverkusen,de Bundesliga,26.0,1995.0,9,359.0,40.0,11.7,4.0,4,73.0,0,5,13.0,0,2.11,7.0,5.0,2.0,0.5,-0.53,8.7,4.7,4.0,1.01,0.52
201,César Azpilicueta,es ESP,DF,Chelsea,eng Premier League,31.0,1989.0,27,2070.0,77.0,60.5,23.0,24,84.0,16,3,20.0,7,1.78,36.0,23.0,13.0,0.57,-1.43,33.6,23.7,9.9,0.43,-0.92
202,Ousmane Ba,sn SEN,PO,Metz,fr Ligue 1,19.0,2002.0,0,,,,,0,,0,0,,8,,,,,,,,,,,
203,Kwadwo Baah,eng ENG,DL,Watford,eng Premier League,18.0,2003.0,0,,,,,0,,0,0,,3,,,,,,,,,,,
204,Iddrisu Baba,gh GHA,CC,Mallorca,es La Liga,25.0,1996.0,26,1934.0,74.0,56.5,21.5,23,81.0,11,3,23.0,5,0.96,18.0,36.0,-18.0,-0.84,-0.29,18.8,27.5,-8.7,-0.41,-0.3
205,Carlos Bacca,co COL,DL,Granada,es La Liga,34.0,1986.0,17,513.0,30.0,15.0,5.7,4,73.0,1,13,17.0,16,0.83,7.0,10.0,-3.0,-0.53,-0.09,6.6,8.0,-1.4,-0.24,0.4
206,Daniel Bachmann,at AUT,PO,Watford,eng Premier League,27.0,1994.0,12,1080.0,90.0,31.6,12.0,12,90.0,12,0,,25,0.25,10.0,28.0,-18.0,-1.5,-0.54,11.4,22.6,-11.2,-0.93,-0.42
207,Loïc Bade,fr FRA,DF,Rennes,fr Ligue 1,21.0,2000.0,14,985.0,70.0,28.8,10.9,11,85.0,9,3,15.0,12,1.64,17.0,9.0,8.0,0.73,-0.53,16.7,13.4,3.3,0.3,-0.3
208,Milan Badelj,hr CRO,CC,Genoa,it Serie A,32.0,1989.0,34,2844.0,84.0,83.2,31.6,34,84.0,24,0,,1,0.74,20.0,47.0,-27.0,-0.85,0.08,28.9,41.6,-12.7,-0.4,0.25
209,Édgar Badía,es ESP,PO,Elche,es La Liga,29.0,1992.0,24,2160.0,90.0,63.2,24.0,24,90.0,24,0,,14,1.21,28.0,35.0,-7.0,-0.29,0.07,21.9,40.2,-18.3,-0.76,-0.25
210,Benoît Badiashile,fr FRA,DF,Monaco,fr Ligue 1,20.0,2001.0,24,1838.0,77.0,53.7,20.4,21,86.0,18,3,8.0,2,2.08,35.0,22.0,13.0,0.64,-0.05,31.6,22.2,9.5,0.46,-0.08
211,Youssouph Badji,sn SEN,"DL,CC",Brest,fr Ligue 1,19.0,2001.0,9,135.0,15.0,3.9,1.5,1,71.0,0,8,8.0,8,0.33,2.0,3.0,-1.0,-0.67,-0.47,1.0,2.9,-1.9,-1.28,-0.98
212,Miguel Baeza,es ESP,DF,Celta Vigo,es La Liga,21.0,2000.0,1,2.0,2.0,0.1,0.0,0,,0,1,2.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.1,6.2,6.27
213,Nicola Bagnolini,it ITA,PO,Bologna,it Serie A,17.0,2004.0,1,3.0,3.0,0.1,0.0,0,,0,1,3.0,9,3.0,0.0,0.0,0.0,0.0,0.29,0.2,0.1,0.0,1.12,1.32
214,Issa Bah,lu LUX,DL,Venezia,it Serie A,19.0,2002.0,1,9.0,9.0,0.3,0.1,0,,0,1,9.0,1,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,-0.25,0.69
215,Stéphane Bahoken,cm CMR,DL,Angers,fr Ligue 1,29.0,1992.0,29,1099.0,38.0,32.1,12.2,12,70.0,0,17,15.0,2,1.17,15.0,16.0,-1.0,-0.08,0.31,16.3,14.1,2.2,0.18,0.4
216,Leon Bailey,jm JAM,"DL,CC",Aston Villa,eng Premier League,23.0,1997.0,18,761.0,42.0,22.3,8.5,7,69.0,3,11,25.0,2,0.89,12.0,13.0,-1.0,-0.12,-0.08,10.4,6.3,4.0,0.48,0.78
217,Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,27.0,1994.0,4,217.0,54.0,6.3,2.4,3,67.0,1,1,17.0,17,1.75,5.0,4.0,1.0,0.41,0.44,5.5,4.8,0.7,0.3,0.24
218,Dénys Bain,fr FRA,DF,Brest,fr Ligue 1,28.0,1993.0,2,180.0,90.0,5.3,2.0,2,90.0,2,0,,17,0.0,2.0,6.0,-4.0,-2.0,-1.89,1.1,6.0,-4.9,-2.44,-2.22
219,Stefan Bajic,fr FRA,PO,Saint-Étienne,fr Ligue 1,19.0,2001.0,7,510.0,73.0,14.9,5.7,4,90.0,4,3,50.0,12,0.14,4.0,13.0,-9.0,-1.59,-0.78,5.2,9.5,-4.4,-0.78,-0.3
220,Nedim Bajrami,al ALB,"CC,DL",Empoli,it Serie A,22.0,1999.0,35,2054.0,59.0,60.1,22.8,23,74.0,5,12,29.0,3,1.06,33.0,39.0,-6.0,-0.26,0.66,31.3,35.9,-4.6,-0.2,0.89
221,Cédric Bakambu,cd COD,DL,Marseille,fr Ligue 1,30.0,1991.0,12,356.0,30.0,10.4,4.0,5,57.0,0,7,10.0,3,2.25,11.0,10.0,1.0,0.25,-0.45,8.6,3.5,5.2,1.31,0.9
222,Abdoulaye Bakayoko,fr FRA,DF,Saint-Étienne,fr Ligue 1,18.0,2002.0,4,307.0,77.0,9.0,3.4,4,77.0,2,0,,1,1.0,4.0,6.0,-2.0,-0.59,0.37,2.9,3.6,-0.7,-0.19,0.36
223,Tiemoué Bakayoko,fr FRA,CC,Milan,it Serie A,26.0,1994.0,14,501.0,36.0,14.6,5.6,5,63.0,2,9,21.0,15,2.29,12.0,9.0,3.0,0.54,-0.54,10.8,7.4,3.4,0.61,-0.02
224,Mitchel Bakker,nl NED,DF,Leverkusen,de Bundesliga,21.0,2000.0,25,1822.0,73.0,59.5,20.2,19,86.0,13,6,31.0,1,2.0,49.0,29.0,20.0,0.99,0.04,37.8,29.4,8.4,0.41,-0.33
225,Ridle Baku,de GER,"DF,DL",Wolfsburg,de Bundesliga,23.0,1998.0,34,2446.0,72.0,79.9,27.2,28,83.0,18,6,21.0,0,1.24,40.0,40.0,0.0,0.0,1.61,40.0,36.8,3.1,0.12,0.51
226,Dilane Bakwa,fr FRA,"DL,CC",Bordeaux,fr Ligue 1,18.0,2002.0,5,43.0,9.0,1.3,0.5,0,,0,5,9.0,4,1.4,0.0,2.0,-2.0,-4.19,-3.2,0.3,1.6,-1.3,-2.37,-1.82
227,Alex Balboa,gq EQG,CC,Alavés,es La Liga,20.0,2001.0,0,,,,,0,,0,0,,2,,,,,,,,,,,
228,Tommaso Baldanzi,it ITA,DL,Empoli,it Serie A,18.0,2003.0,1,18.0,18.0,0.5,0.2,0,,0,1,18.0,5,3.0,1.0,0.0,1.0,5.0,5.56,0.0,1.3,-1.2,-6.48,-5.95
229,Alejandro Balde,es ESP,"DF,DL",Barcelona,es La Liga,17.0,2003.0,5,188.0,38.0,5.5,2.1,2,65.0,0,3,19.0,13,1.4,0.0,4.0,-4.0,-1.91,-2.86,0.7,1.9,-1.2,-0.57,-1.41
230,Ibrahima Baldé,fr FRA,"DL,CC",Lens,fr Ligue 1,18.0,2003.0,4,58.0,15.0,1.7,0.6,0,,0,4,15.0,9,0.75,1.0,1.0,0.0,0.0,-0.37,0.7,0.5,0.1,0.21,0.01
231,Keita Baldé,sn SEN,DL,Cagliari,it Serie A,26.0,1995.0,26,1229.0,47.0,35.9,13.7,14,71.0,1,12,20.0,3,0.58,14.0,23.0,-9.0,-0.66,0.37,15.4,20.7,-5.3,-0.39,0.3
232,Gareth Bale,wls WAL,DL,Real Madrid,es La Liga,32.0,1989.0,5,280.0,56.0,8.2,3.1,4,66.0,0,1,17.0,8,2.2,5.0,3.0,2.0,0.64,-0.7,3.9,3.3,0.6,0.19,-0.59
233,Carlos Baleba,cm CMR,CC,Lille,fr Ligue 1,17.0,2004.0,0,,,,,0,,0,0,,3,,,,,,,,,,,
234,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,33.0,1988.0,26,2027.0,78.0,59.3,22.5,23,87.0,19,3,12.0,11,1.58,25.0,23.0,2.0,0.09,-0.23,27.9,25.6,2.2,0.1,-0.48
235,Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,22.0,1999.0,17,950.0,56.0,27.8,10.6,10,88.0,7,7,11.0,8,2.29,21.0,11.0,10.0,0.95,0.4,15.6,10.7,4.9,0.46,-0.06
236,Marco Ballarini,it ITA,CC,Udinese,it Serie A,20.0,2001.0,0,,,,,0,,0,0,,8,,,,,,,,,,,
237,Iván Balliu,al ALB,DF,Rayo Vallecano,es La Liga,29.0,1992.0,35,3147.0,90.0,92.0,35.0,35,90.0,34,0,,0,1.0,35.0,48.0,-13.0,-0.37,-1.03,39.6,46.8,-7.2,-0.21,-0.72
238,Fodé Ballo-Touré,sn SEN,DF,Milan,it Serie A,24.0,1997.0,10,446.0,45.0,13.0,5.0,5,73.0,2,5,16.0,22,2.5,8.0,9.0,-1.0,-0.2,-1.38,5.7,8.4,-2.7,-0.54,-1.34
239,Folarin Balogun,us USA,DL,Arsenal,eng Premier League,20.0,2001.0,2,70.0,35.0,2.0,0.8,1,58.0,0,1,12.0,0,0.0,0.0,1.0,-1.0,-1.29,-1.66,0.4,0.9,-0.5,-0.63,-1.04
240,Abdoulaye Bamba,ci CIV,"DF,DL",Angers,fr Ligue 1,31.0,1990.0,10,458.0,46.0,13.4,5.1,4,88.0,3,6,18.0,13,1.2,4.0,9.0,-5.0,-0.98,-0.8,4.6,10.5,-5.9,-1.16,-1.23
241,Jonathan Bamba,ci CIV,"CC,DL",Lille,fr Ligue 1,25.0,1996.0,31,2428.0,78.0,71.0,27.0,28,83.0,10,3,31.0,0,1.35,31.0,31.0,0.0,0.0,0.0,34.0,26.3,7.7,0.29,0.02
242,Robson Bambu,br BRA,DF,Nice,fr Ligue 1,23.0,1997.0,0,,,,,0,,0,0,,2,,,,,,,,,,,
243,Patrick Bamford,eng ENG,DL,Leeds United,eng Premier League,27.0,1993.0,9,559.0,62.0,16.3,6.2,7,72.0,4,2,28.0,1,1.11,7.0,14.0,-7.0,-1.13,-0.18,7.8,11.4,-3.7,-0.59,0.04
244,Filippo Bandinelli,it ITA,CC,Empoli,it Serie A,26.0,1995.0,35,1955.0,56.0,57.2,21.7,24,69.0,2,11,28.0,0,1.09,22.0,43.0,-21.0,-0.97,-1.03,23.8,36.5,-12.7,-0.59,-0.07
