RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,ACT,SCA90,PassLive,PassDead,HASTA,Dis,FR,Def,ACG,GCA90,PassLive.1,PassDead.1,HASTA.1,Dis.1,FR.1,Def.1
473,Nicolò Casale,it ITA,DF,Hellas Verona,it Serie A,23,1998,28.7,34.0,1.18,33.0,1.0,0.0,0.0,0.0,0.0,5.0,0.17,5.0,0.0,0.0,0.0,0.0,0.0
474,Casemiro,br BRA,CC,Real Madrid,es La Liga,29,1992,28.5,65.0,2.28,58.0,0.0,1.0,2.0,2.0,2.0,10.0,0.35,7.0,0.0,0.0,1.0,1.0,1.0
475,Matty Cash,pl POL,DF,Aston Villa,eng Premier League,23,1997,37.5,65.0,1.73,45.0,7.0,6.0,2.0,5.0,0.0,7.0,0.19,4.0,2.0,1.0,0.0,0.0,0.0
476,Kiko Casilla,es ESP,PO,Elche,es La Liga,34,1986,14.0,6.0,0.43,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,Moreto Cassamã,gw GNB,CC,Reims,fr Ligue 1,23,1998,8.9,25.0,2.8,13.0,8.0,1.0,1.0,2.0,0.0,3.0,0.34,1.0,0.0,1.0,0.0,1.0,0.0
478,Francesco Cassata,it ITA,CC,Genoa,it Serie A,24,1997,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,Timothy Castagne,be BEL,DF,Leicester City,eng Premier League,25,1995,23.6,27.0,1.14,25.0,2.0,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
480,Koen Casteels,be BEL,PO,Wolfsburg,de Bundesliga,29,1992,28.0,1.0,0.04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,Jean-Charles Castelletto,cm CMR,DF,Nantes,fr Ligue 1,26,1995,27.9,17.0,0.61,12.0,0.0,0.0,3.0,1.0,1.0,1.0,0.04,0.0,0.0,0.0,1.0,0.0,0.0
482,Samu Castillejo,es ESP,"DL,CC",Milan,it Serie A,26,1995,1.4,10.0,7.09,6.0,0.0,0.0,2.0,2.0,0.0,3.0,2.13,1.0,0.0,0.0,1.0,1.0,0.0
483,Gonzalo Castro,de GER,"CC,DL",Arminia,de Bundesliga,34,1987,4.8,13.0,2.69,9.0,3.0,0.0,1.0,0.0,0.0,1.0,0.21,0.0,1.0,0.0,0.0,0.0,0.0
484,Jonny Castro,es ESP,DF,Wolves,eng Premier League,27,1994,11.4,27.0,2.37,22.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,Gaetano Castrovilli,it ITA,CC,Fiorentina,it Serie A,24,1997,15.5,49.0,3.17,36.0,6.0,2.0,1.0,4.0,0.0,5.0,0.32,5.0,0.0,0.0,0.0,0.0,0.0
486,Danilo Cataldi,it ITA,CC,Lazio,it Serie A,26,1994,19.0,39.0,2.06,25.0,14.0,0.0,0.0,0.0,0.0,3.0,0.16,2.0,1.0,0.0,0.0,0.0,0.0
487,Catena,es ESP,DF,Rayo Vallecano,es La Liga,26,1994,36.0,31.0,0.86,22.0,3.0,0.0,3.0,2.0,1.0,2.0,0.06,1.0,0.0,0.0,1.0,0.0,0.0
488,Craig Cathcart,nir NIR,DF,Watford,eng Premier League,32,1989,26.6,6.0,0.23,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,Edinson Cavani,uy URU,DL,Manchester Utd,eng Premier League,34,1987,8.5,11.0,1.29,8.0,0.0,0.0,2.0,1.0,0.0,2.0,0.23,1.0,0.0,0.0,1.0,0.0,0.0
490,Dani Ceballos,es ESP,CC,Real Madrid,es La Liga,24,1996,3.1,12.0,3.93,9.0,0.0,0.0,3.0,0.0,0.0,1.0,0.33,0.0,0.0,0.0,1.0,0.0,0.0
491,Pietro Ceccaroni,it ITA,DF,Venezia,it Serie A,25,1995,34.7,17.0,0.49,12.0,0.0,0.0,5.0,0.0,0.0,1.0,0.03,0.0,0.0,0.0,1.0,0.0,0.0
492,Federico Ceccherini,it ITA,DF,Hellas Verona,it Serie A,29,1992,26.2,24.0,0.92,22.0,0.0,0.0,1.0,1.0,0.0,2.0,0.08,2.0,0.0,0.0,0.0,0.0,0.0
493,Emil Ceide,no NOR,"DL,CC",Sassuolo,it Serie A,19,2001,0.6,1.0,1.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,Zeki Çelik,tr TUR,DF,Lille,fr Ligue 1,24,1997,30.0,52.0,1.74,45.0,1.0,1.0,2.0,2.0,1.0,8.0,0.27,6.0,0.0,0.0,1.0,1.0,0.0
495,Fabien Centonze,fr FRA,DF,Metz,fr Ligue 1,25,1996,17.6,27.0,1.53,19.0,1.0,2.0,1.0,3.0,1.0,4.0,0.23,4.0,0.0,0.0,0.0,0.0,0.0
496,Luca Ceppitelli,it ITA,DF,Cagliari,it Serie A,31,1989,16.1,10.0,0.62,8.0,0.0,0.0,2.0,0.0,0.0,1.0,0.06,0.0,0.0,0.0,1.0,0.0,0.0
497,Franco Cervi,ar ARG,CC,Celta Vigo,es La Liga,27,1994,20.0,33.0,1.65,23.0,1.0,0.0,3.0,5.0,1.0,7.0,0.35,4.0,0.0,0.0,2.0,1.0,0.0
498,Damir Ceter,co COL,DL,Cagliari,it Serie A,23,1997,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,Julian Chabot,de GER,DF,Sampdoria,it Serie A,23,1998,5.4,1.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,Julian Chabot,de GER,DF,Köln,de Bundesliga,23,1998,2.3,1.0,0.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,El Chadaille Bitshiabu,fr FRA,DF,Paris S-G,fr Ligue 1,16,2005,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,Nassim Chadli,fr FRA,"CC,DF",Troyes,fr Ligue 1,20,2001,1.1,3.0,2.78,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,Kayky Chagas,br BRA,DL,Manchester City,eng Premier League,18,2003,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,Mehdi Chahiri,ma MAR,DF,Strasbourg,fr Ligue 1,25,1996,0.2,1.0,5.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,Trevoh Chalobah,eng ENG,DF,Chelsea,eng Premier League,22,1999,16.1,14.0,0.87,12.0,0.0,0.0,1.0,1.0,0.0,2.0,0.12,2.0,0.0,0.0,0.0,0.0,0.0
506,Calum Chambers,eng ENG,DF,Arsenal,eng Premier League,26,1995,1.9,1.0,0.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,Calum Chambers,eng ENG,DF,Aston Villa,eng Premier League,26,1995,9.2,11.0,1.19,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0
508,Dylan Chambost,fr FRA,"CC,DL",Troyes,fr Ligue 1,23,1997,8.4,21.0,2.5,16.0,3.0,0.0,2.0,0.0,0.0,1.0,0.12,0.0,1.0,0.0,0.0,0.0,0.0
509,Timothy Chandler,us USA,DF,Eint Frankfurt,de Bundesliga,31,1990,13.5,19.0,1.41,12.0,3.0,0.0,2.0,2.0,0.0,1.0,0.07,0.0,1.0,0.0,0.0,0.0,0.0
510,Chapela,es ESP,"CC,DL",Cádiz,es La Liga,22,1999,4.4,5.0,1.13,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.23,1.0,0.0,0.0,0.0,0.0,0.0
511,Brendan Chardonnet,fr FRA,DF,Brest,fr Ligue 1,26,1994,29.8,19.0,0.64,15.0,1.0,0.0,3.0,0.0,0.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0
512,Xavier Chavalerin,fr FRA,CC,Troyes,fr Ligue 1,30,1991,30.2,57.0,1.89,40.0,7.0,4.0,5.0,0.0,1.0,8.0,0.27,6.0,0.0,0.0,2.0,0.0,0.0
513,Xavier Chavalerin,fr FRA,CC,Reims,fr Ligue 1,30,1991,2.4,5.0,2.05,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,Justin Che,us USA,"DL,DF",Hoffenheim,de Bundesliga,17,2003,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,Chema,es ESP,CC,Getafe,es La Liga,29,1992,0.5,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,Rayan Cherki,fr FRA,"DL,CC",Lyon,fr Ligue 1,17,2003,4.9,22.0,4.5,14.0,6.0,2.0,0.0,0.0,0.0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0
517,Denis Cheryshev,ru RUS,"CC,DL",Valencia,es La Liga,30,1990,6.3,16.0,2.56,10.0,2.0,1.0,1.0,1.0,1.0,3.0,0.48,1.0,0.0,1.0,0.0,1.0,0.0
518,Daniel Chesters,eng ENG,CC,West Ham,eng Premier League,19,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,Giorgio Chiellini,it ITA,DF,Juventus,it Serie A,36,1984,15.0,21.0,1.4,18.0,0.0,0.0,2.0,0.0,1.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0
520,Federico Chiesa,it ITA,"CC,DL",Juventus,it Serie A,23,1997,9.6,41.0,4.28,21.0,3.0,8.0,6.0,3.0,0.0,7.0,0.73,2.0,0.0,3.0,1.0,1.0,0.0
521,Ben Chilwell,eng ENG,DF,Chelsea,eng Premier League,24,1996,6.0,18.0,2.99,10.0,7.0,0.0,1.0,0.0,0.0,1.0,0.17,0.0,1.0,0.0,0.0,0.0,0.0
522,Chiquinho,pt POR,"DF,DL",Wolves,eng Premier League,21,2000,2.3,10.0,4.33,6.0,1.0,1.0,0.0,2.0,0.0,3.0,1.3,3.0,0.0,0.0,0.0,0.0,0.0
523,Vlad Chiricheș,ro ROU,DF,Sassuolo,it Serie A,31,1989,25.6,8.0,0.31,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,Pedro Chirivella,es ESP,CC,Nantes,fr Ligue 1,24,1997,29.3,61.0,2.08,59.0,0.0,1.0,0.0,0.0,1.0,4.0,0.14,4.0,0.0,0.0,0.0,0.0,0.0
525,Joris Chotard,fr FRA,CC,Montpellier,fr Ligue 1,19,2001,32.6,37.0,1.13,31.0,1.0,1.0,0.0,2.0,2.0,5.0,0.15,3.0,0.0,1.0,0.0,1.0,0.0
526,Hamza Choudhury,eng ENG,"DF,CC",Leicester City,eng Premier League,23,1997,3.2,3.0,0.95,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,Andreas Christensen,dk DEN,DF,Chelsea,eng Premier League,25,1996,16.6,9.0,0.54,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,Max Christiansen,de GER,CC,Greuther Fürth,de Bundesliga,24,1996,22.8,28.0,1.23,25.0,0.0,0.0,1.0,1.0,1.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
529,Carney Chukwuemeka,eng ENG,"CC,DL",Aston Villa,eng Premier League,17,2003,3.3,5.0,1.49,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.59,2.0,0.0,0.0,0.0,0.0,0.0
530,Samuel Chukwueze,ng NGA,"CC,DL",Villarreal,es La Liga,22,1999,14.8,51.0,3.44,37.0,0.0,10.0,2.0,2.0,0.0,7.0,0.47,3.0,0.0,2.0,2.0,0.0,0.0
531,Víctor Chust,es ESP,DF,Cádiz,es La Liga,21,2000,20.3,11.0,0.54,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,Riccardo Ciervo,it ITA,"CC,DF",Sampdoria,it Serie A,19,2002,2.5,7.0,2.78,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,Jasper Cillessen,nl NED,PO,Valencia,es La Liga,32,1989,16.2,5.0,0.31,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.12,2.0,0.0,0.0,0.0,0.0,0.0
534,Pathé Ciss,sn SEN,CC,Rayo Vallecano,es La Liga,27,1994,12.2,24.0,1.97,16.0,0.0,0.0,3.0,2.0,3.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0
535,Moustapha Cissé,gn GUI,DL,Atalanta,it Serie A,17,2003,0.4,1.0,2.37,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,Giorgio Cittadini,it ITA,DF,Atalanta,it Serie A,19,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,Ciaran Clark,ie IRL,DF,Newcastle Utd,eng Premier League,31,1989,11.3,8.0,0.71,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0
538,Alexis Claude-Maurice,fr FRA,CC,Nice,fr Ligue 1,23,1998,2.3,12.0,5.17,8.0,4.0,0.0,0.0,0.0,0.0,3.0,1.29,2.0,1.0,0.0,0.0,0.0,0.0
539,Jonathan Clauss,fr FRA,DF,Lens,fr Ligue 1,28,1992,33.8,142.0,4.2,82.0,46.0,3.0,5.0,2.0,4.0,21.0,0.62,16.0,2.0,1.0,1.0,0.0,1.0
540,Carlos Clerc,es ESP,DF,Levante,es La Liga,29,1992,16.8,23.0,1.37,19.0,3.0,1.0,0.0,0.0,0.0,2.0,0.12,2.0,0.0,0.0,0.0,0.0,0.0
541,Tom Cleverley,eng ENG,CC,Watford,eng Premier League,31,1989,18.0,36.0,2.0,22.0,10.0,0.0,1.0,3.0,0.0,3.0,0.17,2.0,1.0,0.0,0.0,0.0,0.0
542,Nathaniel Clyne,eng ENG,DF,Crystal Palace,eng Premier League,30,1991,15.0,12.0,0.8,10.0,2.0,0.0,0.0,0.0,0.0,2.0,0.13,2.0,0.0,0.0,0.0,0.0,0.0
543,Conor Coady,eng ENG,DF,Wolves,eng Premier League,28,1993,37.3,8.0,0.21,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,Marcus Coco,fr FRA,"CC,DL",Nantes,fr Ligue 1,25,1996,10.3,17.0,1.65,11.0,0.0,2.0,2.0,2.0,0.0,2.0,0.19,2.0,0.0,0.0,0.0,0.0,0.0
545,Coke,es ESP,DF,Levante,es La Liga,34,1987,1.3,3.0,2.29,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,Séamus Coleman,ie IRL,DF,Everton,eng Premier League,32,1988,29.5,47.0,1.59,37.0,3.0,2.0,2.0,3.0,0.0,5.0,0.17,3.0,0.0,0.0,0.0,2.0,0.0
547,Álex Collado,es ESP,"CC,DL",Granada,es La Liga,22,1999,11.3,36.0,3.18,23.0,6.0,2.0,2.0,3.0,0.0,3.0,0.26,2.0,1.0,0.0,0.0,0.0,0.0
548,Ebrima Colley,gm GAM,"DL,CC",Spezia,it Serie A,21,2000,4.4,12.0,2.74,6.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,Omar Colley,gm GAM,DF,Sampdoria,it Serie A,28,1992,30.5,10.0,0.33,7.0,0.0,0.0,1.0,1.0,1.0,1.0,0.03,0.0,0.0,0.0,1.0,0.0,0.0
550,Nathan Collins,ie IRL,DF,Burnley,eng Premier League,20,2001,18.6,18.0,0.97,12.0,1.0,1.0,3.0,1.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0
551,Kingsley Coman,fr FRA,"DL,DF",Bayern Munich,de Bundesliga,25,1996,15.1,53.0,3.51,42.0,2.0,3.0,4.0,2.0,0.0,5.0,0.33,5.0,0.0,0.0,0.0,0.0,0.0
552,Eray Cömert,ch SUI,DF,Valencia,es La Liga,23,1998,4.5,3.0,0.66,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,Santi Comesaña,es ESP,CC,Rayo Vallecano,es La Liga,24,1996,29.8,60.0,2.01,50.0,0.0,3.0,3.0,3.0,1.0,6.0,0.2,3.0,0.0,1.0,2.0,0.0,0.0
554,Diego Conde,es ESP,PO,Getafe,es La Liga,22,1998,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,Aaron Connolly,ie IRL,"DL,CC",Brighton,eng Premier League,21,2000,1.7,2.0,1.15,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,Andrea Consigli,it ITA,PO,Sassuolo,it Serie A,34,1987,36.9,8.0,0.22,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0
557,Abdu Conté,pt POR,DF,Troyes,fr Ligue 1,23,1998,15.0,23.0,1.54,16.0,2.0,0.0,2.0,2.0,1.0,2.0,0.13,2.0,0.0,0.0,0.0,0.0,0.0
558,Andrea Conti,it ITA,"DF,CC",Sampdoria,it Serie A,27,1994,2.6,2.0,0.77,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,Andrea Conti,it ITA,DF,Milan,it Serie A,27,1994,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,Liam Cooper,sct SCO,DF,Leeds United,eng Premier League,29,1991,20.2,13.0,0.64,11.0,0.0,1.0,1.0,0.0,0.0,2.0,0.1,1.0,0.0,0.0,1.0,0.0,0.0
561,Lucas Copado,de GER,DL,Bayern Munich,de Bundesliga,17,2004,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,Diego Coppola,it ITA,DF,Hellas Verona,it Serie A,17,2003,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,Francis Coquelin,fr FRA,CC,Villarreal,es La Liga,30,1991,9.2,19.0,2.06,14.0,0.0,0.0,1.0,2.0,2.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0
564,Sébastien Corchia,fr FRA,DF,Nantes,fr Ligue 1,30,1990,14.7,27.0,1.83,15.0,7.0,0.0,2.0,3.0,0.0,4.0,0.27,2.0,1.0,0.0,0.0,1.0,0.0
565,Sergio Córdova,ve VEN,"DL,CC",Augsburg,de Bundesliga,23,1997,3.6,4.0,1.1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,Jack Cork,eng ENG,CC,Burnley,eng Premier League,32,1989,18.6,11.0,0.59,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,Maxwel Cornet,ci CIV,"DL,CC",Burnley,eng Premier League,24,1996,19.6,34.0,1.73,22.0,3.0,1.0,3.0,5.0,0.0,7.0,0.36,2.0,1.0,1.0,1.0,2.0,0.0
568,Maxwel Cornet,ci CIV,DF,Lyon,fr Ligue 1,24,1996,0.7,2.0,2.81,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,Jesús Corona,mx MEX,"DL,DF",Sevilla,es La Liga,28,1993,12.9,49.0,3.81,40.0,3.0,5.0,0.0,1.0,0.0,7.0,0.54,5.0,0.0,2.0,0.0,0.0,0.0
570,Ángel Correa,ar ARG,"DL,CC",Atlético Madrid,es La Liga,26,1995,20.6,67.0,3.25,47.0,3.0,8.0,4.0,4.0,1.0,11.0,0.53,8.0,0.0,0.0,2.0,0.0,1.0
571,Joaquín Correa,ar ARG,DL,Inter,it Serie A,26,1994,11.4,43.0,3.78,32.0,0.0,5.0,5.0,1.0,0.0,5.0,0.44,3.0,0.0,1.0,1.0,0.0,0.0
572,Thierry Correia,pt POR,DF,Valencia,es La Liga,22,1999,15.7,22.0,1.4,18.0,1.0,1.0,0.0,1.0,1.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0
573,Danny da Costa,de GER,"DF,CC",Eint Frankfurt,de Bundesliga,28,1993,8.1,10.0,1.24,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,David Pereira da Costa,pt POR,"CC,DL",Lens,fr Ligue 1,20,2001,16.3,70.0,4.3,61.0,1.0,3.0,3.0,0.0,2.0,10.0,0.61,8.0,0.0,1.0,1.0,0.0,0.0
575,Hélder Costa,ao ANG,CC,Leeds United,eng Premier League,27,1994,0.2,1.0,4.29,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,Hélder Costa,ao ANG,"CC,DL",Valencia,es La Liga,27,1994,12.4,37.0,2.98,31.0,2.0,2.0,1.0,1.0,0.0,2.0,0.16,2.0,0.0,0.0,0.0,0.0,0.0
577,Jaume Costa,es ESP,DF,Mallorca,es La Liga,33,1988,20.3,46.0,2.27,36.0,7.0,0.0,0.0,2.0,1.0,6.0,0.3,5.0,0.0,0.0,0.0,0.0,1.0
578,Benoît Costil,fr FRA,PO,Bordeaux,fr Ligue 1,34,1987,25.0,6.0,0.24,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,Vladimír Coufal,cz CZE,DF,West Ham,eng Premier League,28,1992,24.5,51.0,2.08,39.0,10.0,0.0,1.0,1.0,0.0,7.0,0.29,7.0,0.0,0.0,0.0,0.0,0.0
580,Kalifa Coulibaly,ml MLI,DL,Nantes,fr Ligue 1,29,1991,9.4,15.0,1.59,13.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,Lassana Coulibaly,ml MLI,CC,Salernitana,it Serie A,25,1996,25.9,43.0,1.66,32.0,0.0,2.0,3.0,6.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
582,Mamadou Coulibaly,sn SEN,CC,Salernitana,it Serie A,22,1999,9.0,25.0,2.79,19.0,1.0,2.0,1.0,2.0,0.0,2.0,0.22,0.0,0.0,1.0,1.0,0.0,0.0
583,Tanguy Coulibaly,fr FRA,"DL,CC",Stuttgart,de Bundesliga,20,2001,12.0,27.0,2.25,15.0,0.0,4.0,0.0,6.0,2.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0
584,Thibaut Courtois,be BEL,PO,Real Madrid,es La Liga,29,1992,36.0,3.0,0.08,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,Philippe Coutinho,br BRA,"CC,DL",Aston Villa,eng Premier League,29,1992,14.8,62.0,4.19,47.0,4.0,3.0,6.0,2.0,0.0,8.0,0.54,6.0,0.0,1.0,1.0,0.0,0.0
586,Philippe Coutinho,br BRA,"CC,DL",Barcelona,es La Liga,29,1992,5.6,16.0,2.87,11.0,1.0,1.0,1.0,1.0,1.0,3.0,0.54,2.0,0.0,0.0,0.0,1.0,0.0
587,Nicolas Cozza,fr FRA,DF,Montpellier,fr Ligue 1,22,1999,30.8,32.0,1.04,21.0,2.0,3.0,0.0,4.0,2.0,5.0,0.16,3.0,1.0,1.0,0.0,0.0,0.0
588,Alessio Cragno,it ITA,PO,Cagliari,it Serie A,27,1994,35.0,4.0,0.11,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.03,0.0,1.0,0.0,0.0,0.0,0.0
589,Aaron Cresswell,eng ENG,DF,West Ham,eng Premier League,31,1989,30.3,53.0,1.75,31.0,20.0,0.0,2.0,0.0,0.0,6.0,0.2,2.0,4.0,0.0,0.0,0.0,0.0
590,Charlie Cresswell,eng ENG,DF,Leeds United,eng Premier League,18,2002,1.6,2.0,1.28,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,Domenico Criscito,it ITA,DF,Genoa,it Serie A,34,1986,18.0,25.0,1.39,15.0,4.0,0.0,3.0,1.0,2.0,2.0,0.11,2.0,0.0,0.0,0.0,0.0,0.0
592,Bryan Cristante,it ITA,CC,Roma,it Serie A,26,1995,29.8,62.0,2.08,52.0,0.0,0.0,7.0,1.0,2.0,1.0,0.03,0.0,0.0,0.0,1.0,0.0,0.0
593,Cristo,es ESP,DF,Real Sociedad,es La Liga,21,2000,0.2,1.0,5.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,Enzo Crivelli,fr FRA,"DL,CC",Saint-Étienne,fr Ligue 1,26,1995,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,Domen Črnigoj,si SVN,CC,Venezia,it Serie A,25,1995,20.9,35.0,1.68,28.0,0.0,2.0,3.0,1.0,1.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0
596,Giovanni Crociata,it ITA,DL,Empoli,it Serie A,23,1997,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,Juan Cruz Armada,es ESP,DF,Osasuna,es La Liga,29,1992,21.5,14.0,0.65,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,Juan Cuadrado,co COL,"DF,CC",Juventus,it Serie A,33,1988,27.6,111.0,4.02,74.0,21.0,7.0,4.0,4.0,1.0,12.0,0.43,8.0,1.0,2.0,0.0,1.0,0.0
599,Cucho,co COL,"DL,CC",Watford,eng Premier League,22,1999,12.7,44.0,3.45,26.0,5.0,6.0,6.0,1.0,0.0,5.0,0.39,3.0,1.0,0.0,1.0,0.0,0.0
600,Marc Cucurella,es ESP,DF,Brighton,eng Premier League,23,1998,34.3,101.0,2.94,88.0,8.0,1.0,2.0,1.0,1.0,3.0,0.09,2.0,1.0,0.0,0.0,0.0,0.0
601,Marc Cucurella,es ESP,"CC,DF",Getafe,es La Liga,23,1998,0.3,4.0,15.65,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,Jorge Cuenca,es ESP,DF,Getafe,es La Liga,21,1999,29.8,9.0,0.3,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0
