RL2019-2020,Jugador2019-2020,País2019-2020,Posc2019-2020,Equipo2019-2020,Comp2019-2020,Edad2019-2020,Nacimiento2019-2020,90 s2019-2020,Cmp2019-2020,Int.2019-2020,% Cmp2019-2020,Dist. tot.2019-2020,Dist. prg.2019-2020,Cmp.12019-2020,Int..12019-2020,% Cmp.12019-2020,Cmp.22019-2020,Int..22019-2020,% Cmp.22019-2020,Cmp.32019-2020,Int..32019-2020,% Cmp.32019-2020,Ass2019-2020,xAG2019-2020,xA2019-2020,A-xAG2019-2020,PC2019-2020,1/32019-2020,PPA2019-2020,CrAP2019-2020,PrgP2019-2020
2667,Jasmin Kurtić,si SVN,CC,SPAL,it Serie A,30,1989,34.2,1180.0,1489.0,157.7,20648.0,5655.0,593.0,666.0,177.7,409.0,507.0,160.3,145.0,230.0,124.3,1,4.5,3.6,-3.5,50.0,108.0,48.0,19.0,147.0
1335,Layvin Kurzawa,fr FRA,DF,Paris S-G,fr Ligue 1,26,1992,9.5,601.0,675.0,89.0,7677.0,2405.0,390.0,418.0,93.3,155.0,173.0,89.6,17.0,26.0,65.4,0,0.4,0.7,-0.4,2.0,40.0,7.0,2.0,42.0
1336,Dereck Kutesa,ch SUI,"DL,CC",Reims,fr Ligue 1,21,1997,5.9,109.0,152.0,71.7,1570.0,436.0,60.0,76.0,78.9,32.0,39.0,82.1,8.0,13.0,61.5,0,0.3,0.4,-0.3,5.0,5.0,8.0,1.0,16.0
1337,Ahmed Kutucu,tr TUR,"DL,CC",Schalke 04,de Bundesliga,19,2000,7.5,118.0,172.0,68.6,1700.0,340.0,66.0,89.0,74.2,33.0,47.0,70.2,8.0,13.0,61.5,2,0.4,0.5,1.6,7.0,6.0,6.0,1.0,16.0
1338,Enock Kwateng,fr FRA,DF,Bordeaux,fr Ligue 1,22,1997,10.9,469.0,614.0,76.4,7181.0,2761.0,265.0,286.0,92.7,162.0,224.0,72.3,36.0,78.0,46.2,1,0.3,0.5,0.7,6.0,28.0,7.0,3.0,33.0
1339,Giorgos Kyriakopoulos,gr GRE,DF,Sassuolo,it Serie A,23,1996,18.3,946.0,1144.0,82.7,14012.0,5258.0,561.0,606.0,92.6,328.0,401.0,81.8,41.0,92.0,44.6,1,0.5,0.9,0.5,8.0,60.0,16.0,5.0,76.0
1340,Antonino La Gumina,it ITA,DL,Sampdoria,it Serie A,23,1996,2.1,31.0,36.0,86.1,326.0,3.0,24.0,26.0,92.3,5.0,5.0,100.0,0.0,0.0,0.0,0,0.1,0.0,-0.1,2.0,0.0,0.0,0.0,0.0
1341,Andrea La Mantia,it ITA,DL,Lecce,it Serie A,28,1991,6.1,85.0,117.0,72.6,1216.0,211.0,55.0,72.0,76.4,20.0,25.0,80.0,6.0,7.0,85.7,0,0.3,0.3,-0.3,6.0,6.0,0.0,0.0,10.0
1342,Gaëtan Laborde,fr FRA,DL,Montpellier,fr Ligue 1,25,1994,24.9,428.0,661.0,64.8,5547.0,1336.0,269.0,351.0,76.6,120.0,181.0,66.3,13.0,34.0,38.2,5,3.8,2.9,1.2,24.0,32.0,23.0,3.0,77.0
1343,Alexandre Lacazette,fr FRA,DL,Arsenal,eng Premier League,28,1991,20.8,391.0,521.0,75.0,5362.0,1084.0,225.0,262.0,85.9,105.0,140.0,75.0,22.0,41.0,53.7,4,2.9,1.6,1.1,24.0,25.0,23.0,4.0,49.0
1344,Riccardo Ladinetti,it ITA,CC,Cagliari,it Serie A,18,2000,1.4,61.0,78.0,78.2,992.0,297.0,32.0,36.0,88.9,20.0,28.0,71.4,7.0,9.0,77.8,0,0.1,0.1,-0.1,3.0,6.0,0.0,0.0,3.0
1345,Alban Lafont,fr FRA,PO,Nantes,fr Ligue 1,20,1999,27.0,552.0,886.0,62.3,16508.0,12781.0,96.0,100.0,96.0,246.0,250.0,98.4,210.0,531.0,39.5,0,0.0,0.1,0.0,0.0,14.0,0.0,0.0,0.0
1346,Víctor Laguardia,es ESP,DF,Alavés,es La Liga,29,1989,29.5,771.0,1066.0,72.3,17703.0,8672.0,203.0,242.0,83.9,402.0,474.0,84.8,164.0,336.0,48.8,2,0.9,1.0,1.1,9.0,69.0,9.0,3.0,56.0
1347,Jack Lahne,se SWE,DL,Amiens,fr Ligue 1,17,2001,0.1,1.0,1.0,100.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1348,Konrad Laimer,at AUT,CC,RB Leipzig,de Bundesliga,22,1997,23.5,1045.0,1296.0,80.6,16053.0,5175.0,543.0,615.0,88.3,355.0,415.0,85.5,81.0,142.0,57.0,6,2.2,2.8,3.8,14.0,111.0,26.0,1.0,143.0
1349,Stefan Lainer,at AUT,DF,M'Gladbach,de Bundesliga,26,1992,30.1,1086.0,1561.0,69.6,18622.0,8085.0,514.0,630.0,81.6,436.0,600.0,72.7,108.0,217.0,49.8,3,3.4,4.6,-0.4,36.0,92.0,46.0,22.0,123.0
1350,Diego Lainez,mx MEX,"CC,DL",Betis,es La Liga,19,2000,3.9,85.0,121.0,70.2,988.0,234.0,58.0,69.0,84.1,18.0,27.0,66.7,2.0,6.0,33.3,0,0.2,0.4,-0.2,4.0,5.0,4.0,2.0,12.0
1351,Kenny Lala,fr FRA,"DF,CC",Strasbourg,fr Ligue 1,27,1991,22.7,1009.0,1362.0,74.1,20450.0,6692.0,379.0,443.0,85.6,403.0,513.0,78.6,199.0,325.0,61.2,1,2.6,2.3,-1.6,30.0,89.0,28.0,14.0,97.0
1352,Adam Lallana,eng ENG,"CC,DL",Liverpool,eng Premier League,31,1988,4.2,229.0,272.0,84.2,2865.0,728.0,152.0,166.0,91.6,57.0,66.0,86.4,6.0,13.0,46.2,1,0.6,0.3,0.4,4.0,24.0,3.0,0.0,23.0
1353,Érik Lamela,ar ARG,"CC,DL",Tottenham,eng Premier League,27,1992,13.5,461.0,593.0,77.7,6263.0,1265.0,292.0,326.0,89.6,105.0,133.0,78.9,32.0,67.0,47.8,1,1.1,1.4,-0.1,18.0,28.0,19.0,1.0,45.0
2709,Tariq Lamptey,gh GHA,DF,Chelsea,eng Premier League,18,2000,6.9,188.0,249.0,153.89999999999998,2798.0,764.0,97.0,110.0,187.5,81.0,104.0,149.8,4.0,19.0,21.1,1,1.1,0.5,-0.1,7.0,11.0,7.0,3.0,17.0
1356,Loïck Landre,fr FRA,DF,Nîmes,fr Ligue 1,27,1992,10.3,308.0,395.0,78.0,6266.0,2271.0,108.0,128.0,84.4,165.0,184.0,89.7,35.0,76.0,46.1,0,0.1,0.1,-0.1,2.0,23.0,2.0,0.0,25.0
1357,Michael Lang,ch SUI,"DF,DL",Werder Bremen,de Bundesliga,28,1991,6.0,262.0,326.0,80.4,4154.0,1397.0,148.0,169.0,87.6,86.0,107.0,80.4,20.0,32.0,62.5,0,0.5,0.8,-0.5,3.0,12.0,5.0,3.0,23.0
1358,Sebastian Langkamp,de GER,DF,Werder Bremen,de Bundesliga,31,1988,3.5,169.0,198.0,85.4,3241.0,948.0,46.0,55.0,83.6,102.0,109.0,93.6,17.0,22.0,77.3,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0
1359,Henri Lansbury,eng ENG,CC,Aston Villa,eng Premier League,28,1990,2.2,64.0,83.0,77.1,1163.0,215.0,29.0,33.0,87.9,25.0,36.0,69.4,8.0,10.0,80.0,0,0.1,0.2,-0.1,2.0,7.0,0.0,0.0,7.0
1360,Manuel Lanzini,ar ARG,"CC,DL",West Ham,eng Premier League,26,1993,15.3,674.0,806.0,83.6,10014.0,2796.0,385.0,431.0,89.3,201.0,231.0,87.0,50.0,82.0,61.0,2,2.2,1.7,-0.2,31.0,79.0,12.0,2.0,77.0
1361,Gianluca Lapadula,pe PER,DL,Lecce,it Serie A,29,1990,19.8,243.0,329.0,73.9,3380.0,460.0,151.0,189.0,79.9,69.0,88.0,78.4,13.0,18.0,72.2,0,1.5,1.3,-1.5,22.0,13.0,1.0,0.0,22.0
1362,Aymeric Laporte,es ESP,DF,Manchester City,eng Premier League,25,1994,12.2,1067.0,1153.0,92.5,20092.0,6860.0,382.0,400.0,95.5,559.0,582.0,96.0,111.0,144.0,77.1,0,0.1,0.5,-0.1,3.0,116.0,2.0,0.0,112.0
1363,Danilo Larangeira,br BRA,DF,Bologna,it Serie A,35,1984,29.3,1024.0,1332.0,76.9,21577.0,9924.0,287.0,338.0,84.9,574.0,667.0,86.1,151.0,294.0,51.4,0,0.2,0.4,-0.2,5.0,77.0,7.0,1.0,101.0
1364,Larra,es ESP,"DL,CC",Athletic Club,es La Liga,21,1997,2.8,44.0,77.0,57.1,542.0,117.0,31.0,39.0,79.5,9.0,18.0,50.0,2.0,12.0,16.7,0,0.1,0.2,-0.1,1.0,0.0,2.0,2.0,1.0
1365,Gautier Larsonneur,fr FRA,PO,Brest,fr Ligue 1,22,1997,26.6,746.0,1019.0,73.2,20998.0,14420.0,95.0,95.0,100.0,413.0,423.0,97.6,237.0,499.0,47.5,0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,2.0
1366,Kevin Lasagna,it ITA,DL,Udinese,it Serie A,26,1992,28.5,325.0,480.0,67.7,4266.0,608.0,200.0,262.0,76.3,87.0,119.0,73.1,13.0,31.0,41.9,1,2.5,1.5,-1.5,23.0,17.0,17.0,1.0,38.0
1367,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,eng Premier League,25,1993,23.1,676.0,851.0,79.4,13098.0,3863.0,223.0,270.0,82.6,358.0,421.0,85.0,79.0,119.0,66.4,0,0.2,0.1,-0.2,2.0,24.0,1.0,0.0,21.0
1368,Paul Lasne,fr FRA,"CC,DL",Brest,fr Ligue 1,30,1989,13.6,546.0,665.0,82.1,8574.0,2122.0,302.0,342.0,88.3,193.0,227.0,85.0,39.0,63.0,61.9,1,1.9,1.2,-0.9,16.0,48.0,13.0,4.0,54.0
1369,Toni Lato,es ESP,"DF,CC",Osasuna,es La Liga,21,1997,5.2,172.0,255.0,67.5,2808.0,1164.0,91.0,106.0,85.8,61.0,87.0,70.1,15.0,42.0,35.7,0,0.3,0.2,-0.3,4.0,8.0,3.0,1.0,11.0
1370,Danny Latza,de GER,CC,Mainz 05,de Bundesliga,29,1989,15.3,495.0,626.0,79.1,8881.0,2671.0,200.0,246.0,81.3,225.0,258.0,87.2,56.0,87.0,64.4,2,2.1,1.2,-0.1,20.0,46.0,12.0,2.0,72.0
1371,Vincent Laurini,fr FRA,DF,Parma,it Serie A,30,1989,9.8,427.0,542.0,78.8,7262.0,3022.0,192.0,215.0,89.3,181.0,213.0,85.0,39.0,86.0,45.3,2,0.5,0.4,1.5,6.0,36.0,7.0,4.0,44.0
1372,Wesley Lautoa,nc NCL,"CC,DF",Dijon,fr Ligue 1,31,1987,20.8,853.0,990.0,86.2,16907.0,5993.0,329.0,367.0,89.6,378.0,413.0,91.5,129.0,170.0,75.9,1,0.5,0.4,0.5,9.0,67.0,5.0,1.0,68.0
2747,Diego Laxalt,uy URU,"DF,CC",Torino,it Serie A,26,1993,8.5,310.0,426.0,148.9,4780.0,1571.0,174.0,199.0,177.8,109.0,153.0,144.7,20.0,47.0,94.8,1,0.4,0.6,0.6,7.0,17.0,8.0,5.0,35.0
2751,Valentino Lazaro,at AUT,"DF,CC",Newcastle Utd,eng Premier League,23,1996,8.9,304.0,392.0,155.10000000000002,4708.0,1665.0,162.0,177.0,183.2,106.0,138.0,155.60000000000002,22.0,48.0,94.1,1,1.5999999999999999,1.2,-0.6000000000000001,15.0,13.0,12.0,6.0,21.0
1377,Darko Lazović,rs SRB,DF,Hellas Verona,it Serie A,28,1990,36.0,1229.0,1665.0,73.8,18145.0,7214.0,732.0,843.0,86.8,397.0,549.0,72.3,64.0,150.0,42.7,7,8.5,7.6,-1.5,54.0,67.0,78.0,18.0,172.0
1378,Manuel Lazzari,it ITA,DF,Lazio,it Serie A,25,1993,28.3,835.0,1066.0,78.3,11933.0,2589.0,482.0,543.0,88.8,257.0,327.0,78.6,45.0,89.0,50.6,3,3.2,2.8,-0.2,35.0,14.0,38.0,22.0,39.0
1379,Mickaël Le Bihan,fr FRA,"DL,DF",Nice,fr Ligue 1,29,1990,1.1,16.0,21.0,76.2,214.0,13.0,9.0,10.0,90.0,6.0,6.0,100.0,0.0,2.0,0.0,1,0.7,0.0,0.3,1.0,0.0,1.0,0.0,1.0
1380,Robin Le Normand,es ESP,DF,Real Sociedad,es La Liga,22,1996,26.6,1523.0,1735.0,87.8,29305.0,8892.0,475.0,516.0,92.1,912.0,988.0,92.3,125.0,198.0,63.1,0,0.3,0.5,-0.3,5.0,58.0,3.0,0.0,99.0
1381,Damien Le Tallec,fr FRA,"CC,DF",Montpellier,fr Ligue 1,29,1990,27.3,790.0,992.0,79.6,13948.0,4898.0,352.0,416.0,84.6,323.0,379.0,85.2,91.0,146.0,62.3,0,0.5,1.0,-0.5,6.0,83.0,6.0,1.0,94.0
1382,James Lea Siliki,cm CMR,CC,Rennes,fr Ligue 1,23,1996,12.0,303.0,405.0,74.8,4855.0,1060.0,156.0,181.0,86.2,111.0,143.0,77.6,23.0,54.0,42.6,0,1.1,0.7,-1.1,8.0,26.0,7.0,2.0,32.0
1383,Rafael Leão,pt POR,DL,Milan,it Serie A,20,1999,15.6,349.0,465.0,75.1,5287.0,1118.0,197.0,249.0,79.1,113.0,139.0,81.3,24.0,36.0,66.7,1,2.6,2.4,-1.6,31.0,12.0,26.0,10.0,39.0
1384,Adrien Lebeau,fr FRA,"CC,DL",Strasbourg,fr Ligue 1,20,1999,0.1,3.0,5.0,60.0,38.0,8.0,2.0,2.0,100.0,1.0,1.0,100.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1385,Mathew Leckie,au AUS,"DF,DL",Hertha BSC,de Bundesliga,28,1991,2.2,59.0,87.0,67.8,867.0,198.0,34.0,43.0,79.1,20.0,27.0,74.1,3.0,4.0,75.0,0,0.0,0.1,0.0,0.0,2.0,0.0,0.0,3.0
1386,Benjamin Lecomte,fr FRA,PO,Monaco,fr Ligue 1,28,1991,28.0,633.0,850.0,74.5,18387.0,14304.0,101.0,102.0,99.0,287.0,291.0,98.6,244.0,454.0,53.7,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
1387,Pierre Lees-Melou,fr FRA,CC,Nice,fr Ligue 1,26,1993,25.0,1019.0,1221.0,83.5,17481.0,4875.0,499.0,550.0,90.7,392.0,451.0,86.9,98.0,144.0,68.1,6,3.9,3.5,2.1,33.0,98.0,27.0,6.0,157.0
1388,Jordan Lefort,fr FRA,DF,Amiens,fr Ligue 1,25,1993,9.4,407.0,503.0,80.9,7496.0,3603.0,176.0,188.0,93.6,170.0,206.0,82.5,51.0,93.0,54.8,1,0.2,0.2,0.8,3.0,21.0,1.0,1.0,28.0
1389,Wu Lei,cn CHN,"DL,CC",Espanyol,es La Liga,27,1991,19.1,201.0,312.0,64.4,2650.0,594.0,116.0,161.0,72.0,67.0,99.0,67.7,3.0,13.0,23.1,0,1.9,1.5,-1.9,17.0,14.0,7.0,3.0,21.0
1390,Toni Leistner,de GER,DF,Köln,de Bundesliga,28,1990,11.2,522.0,646.0,80.8,11818.0,4665.0,134.0,161.0,83.2,280.0,322.0,87.0,106.0,149.0,71.1,0,0.1,0.5,-0.1,2.0,45.0,5.0,2.0,39.0
1391,Moritz Leitner,de GER,CC,Norwich City,eng Premier League,26,1992,7.6,498.0,579.0,86.0,7179.0,1732.0,293.0,314.0,93.3,143.0,161.0,88.8,31.0,52.0,59.6,0,0.3,0.5,-0.3,7.0,39.0,15.0,1.0,62.0
1392,Lucas Leiva,br BRA,CC,Lazio,it Serie A,32,1987,20.1,978.0,1142.0,85.6,17528.0,5923.0,425.0,473.0,89.9,406.0,460.0,88.3,124.0,148.0,83.8,1,1.7,1.1,-0.7,19.0,95.0,10.0,0.0,124.0
1393,Florian Lejeune,fr FRA,DF,Newcastle Utd,eng Premier League,28,1991,4.9,148.0,216.0,68.5,2641.0,1074.0,66.0,82.0,80.5,67.0,81.0,82.7,12.0,41.0,29.3,0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,7.0
1394,Iñigo Lekue,es ESP,"DL,DF",Athletic Club,es La Liga,26,1993,6.9,193.0,279.0,69.2,2750.0,867.0,122.0,141.0,86.5,46.0,64.0,71.9,12.0,43.0,27.9,1,0.8,0.4,0.2,8.0,8.0,4.0,4.0,10.0
1395,Nicolas Lemaître,fr FRA,PO,Reims,fr Ligue 1,22,1997,1.0,22.0,27.0,81.5,563.0,345.0,2.0,2.0,100.0,17.0,17.0,100.0,3.0,8.0,37.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1396,Thomas Lemar,fr FRA,CC,Atlético Madrid,es La Liga,23,1995,10.3,314.0,400.0,78.5,5091.0,1534.0,156.0,181.0,86.2,117.0,135.0,86.7,24.0,47.0,51.1,0,0.5,1.2,-0.5,8.0,19.0,10.0,1.0,49.0
1397,Tim Lemperle,de GER,CC,Köln,de Bundesliga,17,2002,0.2,2.0,2.0,100.0,18.0,5.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1398,Clément Lenglet,fr FRA,DF,Barcelona,es La Liga,24,1995,26.9,1985.0,2153.0,92.2,36904.0,12890.0,743.0,788.0,94.3,1027.0,1078.0,95.3,187.0,242.0,77.3,1,0.5,0.4,0.5,6.0,146.0,1.0,0.0,125.0
1399,Aaron Lennon,eng ENG,CC,Burnley,eng Premier League,32,1987,5.5,84.0,127.0,66.1,1046.0,270.0,55.0,66.0,83.3,23.0,30.0,76.7,2.0,11.0,18.2,0,0.1,0.2,-0.1,2.0,5.0,2.0,1.0,7.0
1400,Bernd Leno,de GER,PO,Arsenal,eng Premier League,27,1992,29.4,762.0,990.0,77.0,16550.0,10417.0,214.0,215.0,99.5,429.0,432.0,99.3,112.0,330.0,33.9,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1401,Christopher Lenz,de GER,"DF,CC",Union Berlin,de Bundesliga,24,1994,25.2,836.0,1177.0,71.0,13553.0,6060.0,433.0,498.0,86.9,288.0,398.0,72.4,82.0,180.0,45.6,3,2.9,3.2,0.1,24.0,53.0,20.0,10.0,79.0
1402,Donovan Léon,gf GUF,PO,Brest,fr Ligue 1,26,1992,1.4,29.0,42.0,69.0,886.0,603.0,4.0,4.0,100.0,13.0,13.0,100.0,12.0,25.0,48.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1403,Pedro León,es ESP,"CC,DL",Eibar,es La Liga,32,1986,21.1,400.0,712.0,56.2,6536.0,2274.0,217.0,285.0,76.1,109.0,203.0,53.7,50.0,160.0,31.3,2,3.7,4.6,-1.7,41.0,26.0,21.0,12.0,36.0
1404,Sergio León,es ESP,DL,Levante,es La Liga,30,1989,7.5,53.0,96.0,55.2,860.0,137.0,27.0,38.0,71.1,16.0,32.0,50.0,5.0,9.0,55.6,0,0.1,0.3,-0.1,2.0,3.0,2.0,0.0,9.0
1405,Lukas Lerager,dk DEN,CC,Genoa,it Serie A,26,1993,15.4,497.0,605.0,82.1,6997.0,2063.0,290.0,330.0,87.9,158.0,187.0,84.5,23.0,35.0,65.7,1,1.5,1.7,-0.5,11.0,41.0,10.0,4.0,56.0
1406,Mehdi Léris,dz ALG,"CC,DL",Sampdoria,it Serie A,21,1998,5.7,166.0,228.0,72.8,2586.0,665.0,100.0,111.0,90.1,50.0,74.0,67.6,12.0,25.0,48.0,1,0.7,0.5,0.3,9.0,14.0,8.0,3.0,23.0
1407,Jefferson Lerma,co COL,CC,Bournemouth,eng Premier League,24,1994,30.0,1104.0,1415.0,78.0,19745.0,6712.0,498.0,591.0,84.3,445.0,528.0,84.3,132.0,220.0,60.0,2,1.4,1.4,0.6,12.0,136.0,15.0,0.0,137.0
1408,Karlo Letica,hr CRO,PO,SPAL,it Serie A,22,1997,10.0,203.0,316.0,64.2,6035.0,4984.0,46.0,46.0,100.0,76.0,77.0,98.7,76.0,186.0,40.9,0,0.1,0.0,-0.1,1.0,2.0,0.0,0.0,0.0
1409,Robert Lewandowski,pl POL,DL,Bayern Munich,de Bundesliga,30,1988,30.7,571.0,796.0,71.7,7709.0,1626.0,339.0,414.0,81.9,146.0,211.0,69.2,30.0,42.0,71.4,4,6.6,7.1,-2.6,36.0,34.0,45.0,8.0,91.0
1410,Jamal Lewis,nir NIR,DF,Norwich City,eng Premier League,21,1998,25.6,1052.0,1333.0,78.9,15449.0,5416.0,614.0,701.0,87.6,369.0,442.0,83.5,44.0,104.0,42.3,0,1.0,1.2,-1.0,15.0,51.0,20.0,7.0,74.0
1411,Aaron Leya Iseka,be BEL,DL,Toulouse,fr Ligue 1,21,1997,8.6,133.0,178.0,74.7,1525.0,206.0,87.0,110.0,79.1,29.0,41.0,70.7,3.0,6.0,50.0,0,0.2,0.1,-0.2,4.0,10.0,2.0,0.0,12.0
1412,Stephan Lichtsteiner,ch SUI,DF,Augsburg,de Bundesliga,35,1984,14.9,394.0,600.0,65.7,6288.0,3545.0,198.0,244.0,81.1,168.0,237.0,70.9,19.0,71.0,26.8,1,0.5,0.7,0.5,8.0,30.0,8.0,5.0,52.0
1413,Dimitri Liénard,fr FRA,CC,Strasbourg,fr Ligue 1,31,1988,16.5,791.0,1037.0,76.3,16884.0,4238.0,280.0,317.0,88.3,295.0,361.0,81.7,187.0,308.0,60.7,3,3.4,3.3,-0.4,33.0,88.0,21.0,11.0,98.0
1414,Philipp Lienhart,at AUT,DF,Freiburg,de Bundesliga,23,1996,20.2,892.0,1045.0,85.4,18409.0,5759.0,235.0,254.0,92.5,553.0,592.0,93.4,102.0,180.0,56.7,1,0.5,0.2,0.5,2.0,41.0,3.0,0.0,55.0
1415,Matthijs de Ligt,nl NED,DF,Juventus,it Serie A,19,1999,27.2,1408.0,1565.0,90.0,26993.0,9160.0,452.0,492.0,91.9,764.0,822.0,92.9,149.0,186.0,80.1,0,0.2,0.5,-0.2,3.0,79.0,0.0,0.0,88.0
1416,Isaac Lihadji,fr FRA,CC,Marseille,fr Ligue 1,17,2002,0.3,11.0,14.0,78.6,130.0,40.0,8.0,8.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1417,Lillo,es ESP,DF,Osasuna,es La Liga,30,1989,2.2,95.0,126.0,75.4,1941.0,697.0,34.0,41.0,82.9,48.0,58.0,82.8,13.0,23.0,56.5,0,0.3,0.2,-0.3,1.0,6.0,3.0,1.0,11.0
1418,Anderson Lima,br BRA,"CC,DF",Lazio,it Serie A,19,1999,0.7,20.0,26.0,76.9,276.0,92.0,13.0,15.0,86.7,3.0,4.0,75.0,2.0,4.0,50.0,0,0.2,0.1,-0.2,2.0,3.0,0.0,0.0,3.0
1419,Lucas Lima,br BRA,"DL,DF",Nantes,fr Ligue 1,27,1991,3.0,125.0,181.0,69.1,2173.0,816.0,59.0,66.0,89.4,46.0,67.0,68.7,15.0,34.0,44.1,0,0.3,0.4,-0.3,5.0,13.0,1.0,1.0,19.0
1420,Anthony Limbombe,be BEL,"DL,CC",Nantes,fr Ligue 1,25,1994,1.7,34.0,54.0,63.0,452.0,114.0,23.0,32.0,71.9,4.0,10.0,40.0,4.0,7.0,57.1,0,0.2,0.1,-0.2,2.0,0.0,0.0,0.0,2.0
1421,Victor Lindelöf,se SWE,DF,Manchester Utd,eng Premier League,25,1994,34.4,1824.0,2114.0,86.3,33116.0,11930.0,692.0,752.0,92.0,954.0,1038.0,91.9,145.0,256.0,56.6,0,0.3,0.5,-0.3,4.0,84.0,2.0,0.0,111.0
1422,Karol Linetty,pl POL,CC,Sampdoria,it Serie A,24,1995,22.4,589.0,762.0,77.3,8969.0,2828.0,328.0,380.0,86.3,192.0,245.0,78.4,43.0,72.0,59.7,3,2.2,1.9,0.8,27.0,66.0,19.0,6.0,84.0
1423,Jesse Lingard,eng ENG,"CC,DL",Manchester Utd,eng Premier League,26,1992,10.4,350.0,408.0,85.8,4646.0,903.0,203.0,224.0,90.6,109.0,125.0,87.2,12.0,17.0,70.6,0,1.0,0.6,-1.0,20.0,38.0,7.0,0.0,45.0
1424,Pol Lirola,es ESP,DF,Fiorentina,it Serie A,21,1997,29.4,956.0,1300.0,73.5,15242.0,5684.0,500.0,579.0,86.4,335.0,436.0,76.8,82.0,192.0,42.7,2,3.2,3.4,-1.2,35.0,74.0,27.0,8.0,104.0
1425,Diego Llorente,es ESP,DF,Real Sociedad,es La Liga,25,1993,25.9,1427.0,1640.0,87.0,28744.0,8224.0,398.0,439.0,90.7,871.0,931.0,93.6,152.0,235.0,64.7,1,0.2,0.3,0.8,5.0,76.0,1.0,0.0,90.0
1426,Fernando Llorente,es ESP,DL,Napoli,it Serie A,34,1985,5.6,124.0,154.0,80.5,1504.0,143.0,70.0,80.0,87.5,28.0,38.0,73.7,6.0,7.0,85.7,1,0.8,0.5,0.2,10.0,4.0,3.0,0.0,7.0
1427,Marcos Llorente,es ESP,"CC,DL",Atlético Madrid,es La Liga,24,1995,15.2,382.0,493.0,77.5,5380.0,1372.0,207.0,241.0,85.9,126.0,149.0,84.6,16.0,36.0,44.4,3,2.3,2.1,0.7,16.0,24.0,7.0,1.0,46.0
1428,Gautier Lloris,fr FRA,DF,Nice,fr Ligue 1,24,1995,3.0,163.0,178.0,91.6,2869.0,983.0,62.0,63.0,98.4,84.0,92.0,91.3,13.0,17.0,76.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1429,Hugo Lloris,fr FRA,PO,Tottenham,eng Premier League,32,1986,20.1,414.0,573.0,72.3,11600.0,8725.0,106.0,108.0,98.1,153.0,155.0,98.7,149.0,302.0,49.3,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
1430,Giovani Lo Celso,ar ARG,"CC,DL",Tottenham,eng Premier League,23,1996,16.6,839.0,1034.0,81.1,13215.0,3649.0,428.0,479.0,89.4,287.0,341.0,84.2,72.0,123.0,58.5,2,1.6,1.5,0.4,29.0,81.0,22.0,0.0,112.0
2863,Stanislav Lobotka,sk SVK,CC,Napoli,it Serie A,24,1994,23.8,1290.0,1415.0,183.0,20690.0,5646.0,675.0,723.0,186.7,442.0,480.0,185.3,118.0,132.0,182.5,0,0.5,0.8,-0.5,15.0,121.0,7.0,0.0,126.0
2867,Jürgen Locadia,nl NED,"DL,CC",Brighton,eng Premier League,25,1993,6.9,106.0,157.0,118.19999999999999,1482.0,188.0,61.0,78.0,149.4,30.0,42.0,125.0,8.0,11.0,72.7,0,0.1,0.2,-0.1,3.0,11.0,3.0,1.0,7.0
1435,Manuel Locatelli,it ITA,CC,Sassuolo,it Serie A,21,1998,28.7,1882.0,2190.0,85.9,31880.0,8504.0,982.0,1057.0,92.9,679.0,758.0,89.6,178.0,275.0,64.7,5,4.6,4.5,0.4,51.0,230.0,25.0,2.0,229.0
1436,Renan Lodi,br BRA,DF,Atlético Madrid,es La Liga,21,1998,26.6,914.0,1241.0,73.7,13207.0,4348.0,519.0,578.0,89.8,274.0,409.0,67.0,60.0,128.0,46.9,2,1.5,2.0,0.5,19.0,35.0,31.0,13.0,61.0
1437,Ruben Loftus-Cheek,eng ENG,"CC,DL",Chelsea,eng Premier League,23,1996,2.3,119.0,133.0,89.5,1746.0,333.0,74.0,82.0,90.2,34.0,37.0,91.9,7.0,8.0,87.5,1,0.4,0.5,0.6,1.0,9.0,3.0,0.0,15.0
