RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Toques,Def. pen.,3.º def.,3.º cent.,3.º ataq.,Ataq. pen.,Balón vivo,Att,Succ,Exitosa%,Tkld,Tkld%,Transportes,Dist. tot.,Dist. prg.,PrgC,1/3,TAP,Errores de control,Des,Rec,PrgR
1287,Kenan Kodro,ba BIH,"DL,CC",Athletic Club,es La Liga,25,1993,4.0,110.0,4.0,12.0,59.0,41.0,4.0,110.0,4.0,3.0,75.0,1.0,25.0,48.0,218.0,74.0,1.0,1.0,0.0,10.0,6.0,79.0,13.0
1288,Dominik Kohr,de GER,CC,Eint Frankfurt,de Bundesliga,25,1994,16.1,1003.0,29.0,177.0,609.0,227.0,29.0,1003.0,25.0,19.0,76.0,6.0,24.0,465.0,2415.0,1236.0,31.0,26.0,6.0,17.0,12.0,645.0,47.0
1289,Koke,es ESP,CC,Atlético Madrid,es La Liga,27,1992,30.0,2030.0,44.0,323.0,1128.0,587.0,50.0,2030.0,22.0,14.0,63.6,8.0,36.4,1084.0,3797.0,1751.0,26.0,41.0,3.0,46.0,34.0,1384.0,83.0
1290,Aleksandar Kolarov,rs SRB,DF,Roma,it Serie A,33,1985,30.4,2105.0,96.0,551.0,891.0,682.0,67.0,2101.0,35.0,19.0,54.3,16.0,45.7,1039.0,5776.0,3584.0,86.0,46.0,15.0,22.0,11.0,1314.0,193.0
1291,Sead Kolašinac,ba BIH,DF,Arsenal,eng Premier League,26,1993,18.9,1202.0,61.0,361.0,570.0,281.0,29.0,1202.0,21.0,16.0,76.2,5.0,23.8,631.0,3253.0,2016.0,36.0,33.0,11.0,21.0,11.0,755.0,88.0
1292,Timothée Kolodziejczak,fr FRA,DF,Saint-Étienne,fr Ligue 1,27,1991,14.5,873.0,55.0,354.0,438.0,85.0,9.0,873.0,5.0,4.0,80.0,1.0,20.0,373.0,2602.0,1840.0,21.0,11.0,1.0,17.0,2.0,523.0,21.0
1293,Ghislain Konan,ci CIV,DF,Reims,fr Ligue 1,23,1995,14.8,1121.0,49.0,354.0,532.0,245.0,6.0,1121.0,57.0,27.0,47.4,30.0,52.6,528.0,3347.0,1986.0,56.0,30.0,3.0,24.0,18.0,617.0,70.0
1294,Ibrahima Konaté,fr FRA,DF,RB Leipzig,de Bundesliga,20,1999,6.3,414.0,45.0,204.0,193.0,21.0,3.0,414.0,4.0,3.0,75.0,1.0,25.0,245.0,1500.0,866.0,9.0,6.0,1.0,4.0,1.0,265.0,3.0
1295,Moussa Konaté,sn SEN,DL,Amiens,fr Ligue 1,26,1993,6.8,172.0,1.0,8.0,84.0,81.0,22.0,171.0,8.0,5.0,62.5,3.0,37.5,100.0,451.0,93.0,6.0,5.0,1.0,25.0,13.0,134.0,42.0
1296,Geoffrey Kondogbia,cf CTA,CC,Valencia,es La Liga,26,1993,20.1,1379.0,89.0,442.0,821.0,136.0,11.0,1379.0,30.0,22.0,73.3,8.0,26.7,822.0,4564.0,2045.0,21.0,14.0,1.0,26.0,13.0,887.0,11.0
1297,Kouadio Koné,fr FRA,CC,Toulouse,fr Ligue 1,18,2001,9.7,516.0,24.0,118.0,301.0,103.0,2.0,516.0,11.0,11.0,100.0,0.0,0.0,280.0,1650.0,728.0,14.0,14.0,0.0,17.0,6.0,309.0,12.0
1298,Lamine Koné,ci CIV,DF,Strasbourg,fr Ligue 1,30,1989,16.4,884.0,75.0,435.0,421.0,39.0,17.0,884.0,10.0,8.0,80.0,2.0,20.0,545.0,3374.0,1754.0,15.0,3.0,0.0,9.0,5.0,554.0,3.0
1299,Moussa Koné,sn SEN,"DL,CC",Nîmes,fr Ligue 1,22,1996,1.6,40.0,0.0,3.0,17.0,20.0,10.0,40.0,0.0,0.0,,0.0,,20.0,106.0,25.0,0.0,0.0,1.0,5.0,0.0,29.0,8.0
1300,Youssouf Koné,ml MLI,DF,Lyon,fr Ligue 1,24,1995,9.1,734.0,20.0,196.0,410.0,132.0,1.0,734.0,22.0,16.0,72.7,6.0,27.3,418.0,2082.0,1267.0,20.0,20.0,0.0,13.0,9.0,504.0,26.0
1301,Ezri Konsa,eng ENG,DF,Aston Villa,eng Premier League,21,1997,22.7,1094.0,116.0,489.0,517.0,100.0,21.0,1094.0,10.0,7.0,70.0,3.0,30.0,523.0,2275.0,1240.0,8.0,9.0,0.0,8.0,5.0,585.0,13.0
1302,Pascal Köpke,de GER,DL,Hertha BSC,de Bundesliga,23,1995,1.3,47.0,0.0,3.0,25.0,20.0,5.0,47.0,1.0,1.0,100.0,0.0,0.0,34.0,143.0,59.0,4.0,0.0,2.0,6.0,3.0,40.0,12.0
1303,Laurent Koscielny,fr FRA,DF,Bordeaux,fr Ligue 1,33,1985,24.3,1600.0,208.0,919.0,664.0,21.0,6.0,1600.0,5.0,3.0,60.0,2.0,40.0,1010.0,5104.0,2736.0,5.0,6.0,1.0,11.0,6.0,1074.0,3.0
1304,Filip Kostić,rs SRB,"DF,DL",Eint Frankfurt,de Bundesliga,26,1992,32.9,2030.0,23.0,293.0,812.0,982.0,104.0,2030.0,139.0,83.0,59.7,56.0,40.3,1034.0,7806.0,4162.0,161.0,105.0,49.0,67.0,58.0,1208.0,248.0
1305,Christian Kouamé,ci CIV,"DL,CC",Fiorentina,it Serie A,21,1997,3.3,148.0,3.0,11.0,81.0,60.0,16.0,148.0,15.0,8.0,53.3,7.0,46.7,99.0,485.0,232.0,7.0,6.0,1.0,14.0,12.0,119.0,22.0
1306,Christian Kouamé,ci CIV,DL,Genoa,it Serie A,21,1997,10.2,357.0,16.0,37.0,150.0,173.0,49.0,357.0,21.0,10.0,47.6,11.0,52.4,218.0,1048.0,378.0,13.0,9.0,6.0,32.0,21.0,272.0,76.0
1307,Tomáš Koubek,cz CZE,PO,Augsburg,de Bundesliga,26,1992,24.0,928.0,808.0,926.0,2.0,0.0,0.0,928.0,1.0,1.0,100.0,0.0,0.0,459.0,2623.0,1359.0,0.0,0.0,0.0,3.0,0.0,354.0,0.0
1308,Kalidou Koulibaly,sn SEN,DF,Napoli,it Serie A,28,1991,23.4,1907.0,209.0,723.0,1130.0,68.0,23.0,1907.0,20.0,11.0,55.0,9.0,45.0,1281.0,6809.0,4397.0,38.0,17.0,2.0,10.0,4.0,1380.0,10.0
1309,Efthimis Koulouris,gr GRE,DL,Toulouse,fr Ligue 1,23,1996,17.1,676.0,22.0,67.0,313.0,301.0,60.0,676.0,21.0,8.0,38.1,13.0,61.9,372.0,1421.0,506.0,17.0,9.0,5.0,39.0,23.0,493.0,108.0
1310,Jules Koundé,fr FRA,DF,Sevilla,es La Liga,20,1998,25.7,1732.0,167.0,832.0,800.0,112.0,40.0,1732.0,21.0,18.0,85.7,3.0,14.3,1003.0,5134.0,2725.0,27.0,14.0,4.0,16.0,5.0,1186.0,31.0
1311,Leonardo Koutris,gr GRE,DF,Mallorca,es La Liga,24,1995,1.0,67.0,6.0,35.0,21.0,11.0,0.0,67.0,0.0,0.0,,0.0,,18.0,54.0,27.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0
1312,Cheikhou Kouyaté,sn SEN,"CC,DF",Crystal Palace,eng Premier League,29,1989,28.1,1229.0,85.0,396.0,593.0,252.0,53.0,1229.0,31.0,17.0,54.8,14.0,45.2,533.0,2590.0,1120.0,12.0,19.0,1.0,44.0,25.0,677.0,55.0
1313,Mateo Kovačić,hr CRO,CC,Chelsea,eng Premier League,25,1994,23.0,2107.0,30.0,359.0,1348.0,426.0,14.0,2107.0,90.0,77.0,85.6,13.0,14.4,1518.0,8911.0,4135.0,72.0,57.0,5.0,30.0,27.0,1671.0,31.0
1314,Dawid Kownacki,pl POL,"DL,CC",Düsseldorf,de Bundesliga,22,1997,12.1,498.0,7.0,73.0,220.0,216.0,48.0,498.0,49.0,19.0,38.8,30.0,61.2,264.0,1799.0,645.0,21.0,21.0,11.0,35.0,13.0,310.0,91.0
1315,İsmail Köybaşı,tr TUR,"DF,DL",Granada,es La Liga,30,1989,2.6,111.0,2.0,23.0,56.0,34.0,2.0,111.0,4.0,2.0,50.0,2.0,50.0,61.0,257.0,116.0,4.0,3.0,1.0,4.0,3.0,56.0,10.0
1316,Thomas Kraft,de GER,PO,Hertha BSC,de Bundesliga,31,1988,4.0,135.0,111.0,134.0,1.0,0.0,0.0,135.0,0.0,0.0,,0.0,,73.0,533.0,352.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0
1317,Emil Krafth,se SWE,DF,Newcastle Utd,eng Premier League,24,1994,11.3,531.0,53.0,223.0,221.0,92.0,9.0,531.0,6.0,4.0,66.7,2.0,33.3,219.0,1014.0,598.0,11.0,11.0,1.0,8.0,3.0,278.0,20.0
1318,Andrej Kramarić,hr CRO,"DL,CC",Hoffenheim,de Bundesliga,28,1991,15.8,682.0,12.0,71.0,347.0,272.0,66.0,680.0,35.0,23.0,65.7,12.0,34.3,444.0,2907.0,1441.0,54.0,32.0,18.0,32.0,25.0,539.0,115.0
1319,Christoph Kramer,de GER,CC,M'Gladbach,de Bundesliga,28,1991,16.3,1092.0,36.0,262.0,680.0,157.0,13.0,1092.0,20.0,14.0,70.0,6.0,30.0,575.0,2504.0,1071.0,16.0,8.0,3.0,14.0,11.0,725.0,13.0
1320,Tom Krauß,de GER,CC,RB Leipzig,de Bundesliga,18,2001,0.0,7.0,0.0,2.0,5.0,0.0,0.0,7.0,0.0,0.0,,0.0,,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1321,Ladislav Krejčí,cz CZE,DF,Bologna,it Serie A,27,1992,11.7,734.0,32.0,226.0,345.0,174.0,14.0,734.0,17.0,9.0,52.9,8.0,47.1,390.0,2334.0,1318.0,35.0,20.0,2.0,9.0,4.0,479.0,42.0
1322,Rene Krhin,si SVN,"DF,CC",Nantes,fr Ligue 1,29,1990,3.6,191.0,24.0,101.0,86.0,7.0,2.0,191.0,0.0,0.0,,0.0,,98.0,432.0,78.0,0.0,0.0,0.0,3.0,0.0,96.0,1.0
1323,Felix Kroos,de GER,"CC,DF",Union Berlin,de Bundesliga,28,1991,4.2,219.0,12.0,58.0,126.0,35.0,2.0,219.0,0.0,0.0,,0.0,,100.0,329.0,146.0,1.0,3.0,0.0,6.0,0.0,110.0,3.0
1324,Toni Kroos,de GER,CC,Real Madrid,es La Liga,29,1990,29.5,2727.0,29.0,370.0,1615.0,763.0,36.0,2727.0,35.0,30.0,85.7,5.0,14.3,1730.0,8013.0,3935.0,61.0,61.0,5.0,16.0,13.0,2120.0,73.0
1325,Tim Krul,nl NED,PO,Norwich City,eng Premier League,31,1988,36.0,1677.0,1362.0,1647.0,31.0,0.0,0.0,1677.0,1.0,0.0,0.0,1.0,100.0,942.0,4997.0,3275.0,0.0,0.0,0.0,1.0,1.0,840.0,0.0
1326,Rade Krunić,ba BIH,"CC,DL",Milan,it Serie A,25,1993,6.0,297.0,4.0,57.0,140.0,106.0,13.0,297.0,12.0,10.0,83.3,2.0,16.7,191.0,894.0,440.0,11.0,9.0,3.0,14.0,5.0,204.0,22.0
1327,Lukas Kübler,de GER,DF,Freiburg,de Bundesliga,26,1992,2.3,110.0,7.0,46.0,53.0,13.0,1.0,110.0,4.0,4.0,100.0,0.0,0.0,63.0,363.0,200.0,4.0,4.0,0.0,1.0,0.0,68.0,0.0
1328,Takefusa Kubo,jp JPN,"CC,DL",Mallorca,es La Liga,18,2001,25.7,1117.0,15.0,143.0,394.0,609.0,94.0,1117.0,125.0,64.0,51.2,61.0,48.8,836.0,5949.0,3235.0,102.0,77.0,46.0,77.0,45.0,804.0,153.0
1329,Juraj Kucka,sk SVK,"CC,DL",Parma,it Serie A,32,1987,21.5,1018.0,64.0,216.0,498.0,322.0,52.0,1016.0,46.0,26.0,56.5,20.0,43.5,569.0,2765.0,1294.0,27.0,37.0,5.0,44.0,31.0,683.0,91.0
1330,Dejan Kulusevski,se SWE,"DL,CC",Parma,it Serie A,19,2000,32.6,1605.0,24.0,217.0,711.0,729.0,159.0,1604.0,131.0,76.0,58.0,55.0,42.0,1091.0,8750.0,4602.0,164.0,98.0,58.0,127.0,82.0,1118.0,237.0
1331,Marash Kumbulla,al ALB,DF,Hellas Verona,it Serie A,19,2000,21.7,1167.0,143.0,548.0,579.0,51.0,13.0,1167.0,4.0,2.0,50.0,2.0,50.0,617.0,2501.0,1292.0,10.0,11.0,1.0,11.0,4.0,699.0,14.0
1332,Pierre Kunde,cm CMR,CC,Mainz 05,de Bundesliga,24,1995,20.7,1269.0,77.0,312.0,779.0,203.0,18.0,1269.0,43.0,34.0,79.1,9.0,20.9,727.0,4413.0,2377.0,52.0,26.0,4.0,26.0,18.0,762.0,35.0
1333,Jasmin Kurtić,si SVN,CC,SPAL,it Serie A,30,1989,15.7,854.0,31.0,131.0,433.0,306.0,32.0,854.0,29.0,18.0,62.1,11.0,37.9,561.0,3791.0,2044.0,62.0,44.0,6.0,16.0,16.0,639.0,87.0
1334,Jasmin Kurtić,si SVN,"CC,DL",Parma,it Serie A,30,1989,18.5,975.0,35.0,201.0,514.0,268.0,14.0,975.0,12.0,7.0,58.3,5.0,41.7,586.0,3551.0,1795.0,42.0,41.0,3.0,20.0,9.0,658.0,65.0
1335,Layvin Kurzawa,fr FRA,DF,Paris S-G,fr Ligue 1,26,1992,9.5,802.0,23.0,191.0,400.0,218.0,27.0,802.0,20.0,8.0,40.0,11.0,55.0,412.0,1488.0,748.0,15.0,16.0,2.0,14.0,15.0,539.0,80.0
1336,Dereck Kutesa,ch SUI,"DL,CC",Reims,fr Ligue 1,21,1997,5.9,212.0,1.0,29.0,81.0,109.0,18.0,212.0,20.0,11.0,55.0,9.0,45.0,152.0,1275.0,634.0,20.0,13.0,7.0,17.0,13.0,163.0,52.0
1337,Ahmed Kutucu,tr TUR,"DL,CC",Schalke 04,de Bundesliga,19,2000,7.5,270.0,4.0,21.0,137.0,120.0,16.0,270.0,33.0,20.0,60.6,13.0,39.4,161.0,1025.0,450.0,15.0,12.0,3.0,20.0,17.0,189.0,33.0
1338,Enock Kwateng,fr FRA,DF,Bordeaux,fr Ligue 1,22,1997,10.9,771.0,45.0,228.0,410.0,140.0,5.0,771.0,16.0,11.0,68.8,5.0,31.3,375.0,1513.0,833.0,15.0,15.0,0.0,17.0,12.0,431.0,40.0
1339,Giorgos Kyriakopoulos,gr GRE,DF,Sassuolo,it Serie A,23,1996,18.3,1343.0,54.0,432.0,520.0,401.0,23.0,1343.0,32.0,16.0,50.0,16.0,50.0,762.0,4730.0,2698.0,66.0,53.0,7.0,20.0,14.0,885.0,81.0
1340,Antonino La Gumina,it ITA,DL,Sampdoria,it Serie A,23,1996,2.1,50.0,1.0,4.0,21.0,25.0,6.0,50.0,2.0,1.0,50.0,1.0,50.0,36.0,186.0,69.0,2.0,1.0,0.0,5.0,1.0,38.0,15.0
1341,Andrea La Mantia,it ITA,DL,Lecce,it Serie A,28,1991,6.1,176.0,12.0,17.0,85.0,75.0,30.0,176.0,5.0,3.0,60.0,2.0,40.0,100.0,296.0,101.0,3.0,4.0,2.0,7.0,4.0,144.0,26.0
1342,Gaëtan Laborde,fr FRA,DL,Montpellier,fr Ligue 1,25,1994,24.9,1016.0,31.0,95.0,392.0,545.0,117.0,1016.0,80.0,33.0,41.3,47.0,58.8,512.0,2966.0,1634.0,69.0,58.0,20.0,95.0,37.0,747.0,216.0
1343,Alexandre Lacazette,fr FRA,DL,Arsenal,eng Premier League,28,1991,20.8,761.0,21.0,91.0,332.0,347.0,101.0,761.0,47.0,24.0,51.1,23.0,48.9,433.0,2029.0,826.0,21.0,9.0,5.0,54.0,37.0,545.0,137.0
1344,Riccardo Ladinetti,it ITA,CC,Cagliari,it Serie A,18,2000,1.4,83.0,3.0,19.0,59.0,8.0,0.0,83.0,2.0,2.0,100.0,0.0,0.0,55.0,281.0,148.0,1.0,2.0,0.0,0.0,1.0,53.0,0.0
1345,Alban Lafont,fr FRA,PO,Nantes,fr Ligue 1,20,1999,27.0,946.0,761.0,941.0,5.0,0.0,0.0,946.0,0.0,0.0,,0.0,,450.0,2171.0,1276.0,0.0,0.0,0.0,1.0,0.0,400.0,0.0
1346,Víctor Laguardia,es ESP,DF,Alavés,es La Liga,29,1989,29.5,1329.0,157.0,761.0,548.0,27.0,15.0,1329.0,6.0,4.0,66.7,2.0,33.3,687.0,2802.0,1284.0,6.0,5.0,3.0,9.0,2.0,667.0,4.0
1347,Jack Lahne,se SWE,DL,Amiens,fr Ligue 1,17,2001,0.1,3.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
1348,Konrad Laimer,at AUT,CC,RB Leipzig,de Bundesliga,22,1997,23.5,1608.0,39.0,290.0,1023.0,319.0,18.0,1608.0,53.0,35.0,66.0,18.0,34.0,879.0,4201.0,2275.0,44.0,46.0,10.0,43.0,33.0,1027.0,39.0
1349,Stefan Lainer,at AUT,DF,M'Gladbach,de Bundesliga,26,1992,30.1,1882.0,87.0,545.0,821.0,534.0,47.0,1882.0,60.0,33.0,55.0,27.0,45.0,995.0,5481.0,3151.0,88.0,65.0,16.0,32.0,30.0,1076.0,124.0
1350,Diego Lainez,mx MEX,"CC,DL",Betis,es La Liga,19,2000,3.9,169.0,1.0,11.0,55.0,104.0,14.0,169.0,24.0,16.0,66.7,8.0,33.3,129.0,1276.0,592.0,19.0,13.0,7.0,11.0,9.0,133.0,39.0
1351,Kenny Lala,fr FRA,"DF,CC",Strasbourg,fr Ligue 1,27,1991,22.7,1562.0,68.0,419.0,741.0,432.0,24.0,1560.0,68.0,44.0,64.7,24.0,35.3,868.0,6329.0,3795.0,94.0,69.0,11.0,31.0,27.0,904.0,73.0
1352,Adam Lallana,eng ENG,"CC,DL",Liverpool,eng Premier League,31,1988,4.2,340.0,7.0,49.0,179.0,116.0,13.0,340.0,5.0,2.0,40.0,3.0,60.0,219.0,820.0,392.0,9.0,11.0,1.0,13.0,5.0,234.0,17.0
1353,Érik Lamela,ar ARG,"CC,DL",Tottenham,eng Premier League,27,1992,13.5,750.0,17.0,85.0,331.0,350.0,29.0,750.0,44.0,30.0,68.2,14.0,31.8,538.0,3344.0,1612.0,51.0,51.0,12.0,26.0,42.0,537.0,84.0
1354,Tariq Lamptey,gh GHA,DF,Chelsea,eng Premier League,18,2000,0.4,18.0,0.0,4.0,5.0,9.0,1.0,18.0,1.0,0.0,0.0,1.0,100.0,7.0,50.0,17.0,1.0,2.0,0.0,0.0,0.0,5.0,1.0
1355,Tariq Lamptey,gh GHA,DF,Brighton,eng Premier League,18,2000,6.5,322.0,20.0,105.0,129.0,93.0,9.0,322.0,22.0,15.0,68.2,7.0,31.8,171.0,1128.0,601.0,17.0,10.0,7.0,13.0,7.0,173.0,32.0
1356,Loïck Landre,fr FRA,DF,Nîmes,fr Ligue 1,27,1992,10.3,485.0,56.0,243.0,235.0,11.0,4.0,485.0,0.0,0.0,,0.0,,254.0,1456.0,844.0,3.0,3.0,0.0,2.0,0.0,280.0,0.0
1357,Michael Lang,ch SUI,"DF,DL",Werder Bremen,de Bundesliga,28,1991,6.0,385.0,25.0,101.0,191.0,94.0,8.0,385.0,4.0,3.0,75.0,1.0,25.0,207.0,899.0,453.0,14.0,12.0,1.0,3.0,2.0,233.0,40.0
1358,Sebastian Langkamp,de GER,DF,Werder Bremen,de Bundesliga,31,1988,3.5,230.0,18.0,103.0,121.0,9.0,4.0,230.0,0.0,0.0,,0.0,,134.0,588.0,267.0,0.0,2.0,0.0,1.0,1.0,142.0,1.0
1359,Henri Lansbury,eng ENG,CC,Aston Villa,eng Premier League,28,1990,2.2,109.0,3.0,25.0,58.0,27.0,4.0,109.0,0.0,0.0,,0.0,,45.0,161.0,48.0,0.0,1.0,0.0,7.0,0.0,60.0,2.0
1360,Manuel Lanzini,ar ARG,"CC,DL",West Ham,eng Premier League,26,1993,15.3,933.0,10.0,93.0,540.0,314.0,31.0,933.0,48.0,33.0,68.8,15.0,31.3,599.0,3612.0,1661.0,46.0,35.0,9.0,30.0,16.0,699.0,59.0
1361,Gianluca Lapadula,pe PER,DL,Lecce,it Serie A,29,1990,19.8,548.0,17.0,48.0,251.0,252.0,111.0,546.0,28.0,17.0,60.7,11.0,39.3,345.0,1454.0,546.0,19.0,13.0,5.0,52.0,36.0,418.0,126.0
1362,Aymeric Laporte,es ESP,DF,Manchester City,eng Premier League,25,1994,12.2,1228.0,80.0,432.0,765.0,35.0,8.0,1228.0,3.0,2.0,66.7,1.0,33.3,946.0,5450.0,3802.0,23.0,18.0,0.0,1.0,1.0,978.0,3.0
1363,Danilo Larangeira,br BRA,DF,Bologna,it Serie A,35,1984,29.3,1596.0,247.0,789.0,780.0,40.0,11.0,1596.0,3.0,3.0,100.0,0.0,0.0,867.0,5127.0,3298.0,14.0,7.0,0.0,11.0,0.0,871.0,1.0
1364,Larra,es ESP,"DL,CC",Athletic Club,es La Liga,21,1997,2.8,113.0,0.0,12.0,37.0,64.0,4.0,113.0,7.0,2.0,28.6,5.0,71.4,67.0,394.0,132.0,7.0,5.0,2.0,9.0,4.0,85.0,20.0
1365,Gautier Larsonneur,fr FRA,PO,Brest,fr Ligue 1,22,1997,26.6,1098.0,1007.0,1095.0,3.0,0.0,0.0,1098.0,0.0,0.0,,0.0,,578.0,3155.0,2037.0,0.0,0.0,0.0,2.0,1.0,476.0,0.0
1366,Kevin Lasagna,it ITA,DL,Udinese,it Serie A,26,1992,28.5,811.0,25.0,84.0,326.0,420.0,145.0,811.0,35.0,12.0,34.3,23.0,65.7,448.0,2762.0,1402.0,66.0,36.0,35.0,79.0,28.0,525.0,139.0
1367,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,eng Premier League,25,1993,23.1,1076.0,188.0,662.0,386.0,33.0,18.0,1076.0,6.0,4.0,66.7,2.0,33.3,530.0,2311.0,838.0,3.0,5.0,0.0,6.0,4.0,553.0,1.0
1368,Paul Lasne,fr FRA,"CC,DL",Brest,fr Ligue 1,30,1989,13.6,774.0,14.0,113.0,487.0,186.0,30.0,774.0,9.0,6.0,66.7,3.0,33.3,431.0,1965.0,839.0,14.0,9.0,1.0,25.0,16.0,606.0,68.0
1369,Toni Lato,es ESP,"DF,CC",Osasuna,es La Liga,21,1997,5.2,322.0,15.0,99.0,132.0,97.0,5.0,322.0,5.0,3.0,60.0,2.0,40.0,114.0,586.0,214.0,6.0,5.0,0.0,5.0,1.0,131.0,15.0
1370,Danny Latza,de GER,CC,Mainz 05,de Bundesliga,29,1989,15.3,806.0,44.0,204.0,451.0,160.0,16.0,806.0,28.0,18.0,64.3,10.0,35.7,461.0,2152.0,1015.0,12.0,13.0,0.0,24.0,18.0,482.0,24.0
1371,Vincent Laurini,fr FRA,DF,Parma,it Serie A,30,1989,9.8,631.0,38.0,203.0,327.0,110.0,1.0,631.0,13.0,11.0,84.6,2.0,15.4,361.0,1772.0,1024.0,12.0,14.0,0.0,9.0,14.0,376.0,18.0
1372,Wesley Lautoa,nc NCL,"CC,DF",Dijon,fr Ligue 1,31,1987,20.8,1224.0,90.0,544.0,641.0,45.0,9.0,1224.0,18.0,15.0,83.3,3.0,16.7,627.0,3449.0,1995.0,9.0,4.0,0.0,14.0,6.0,735.0,4.0
1373,Diego Laxalt,uy URU,"DF,CC",Torino,it Serie A,26,1993,6.6,400.0,20.0,106.0,176.0,127.0,10.0,400.0,10.0,5.0,50.0,5.0,50.0,180.0,1107.0,646.0,21.0,16.0,3.0,11.0,5.0,210.0,28.0
1374,Diego Laxalt,uy URU,DF,Milan,it Serie A,26,1993,1.9,134.0,3.0,29.0,75.0,30.0,2.0,134.0,1.0,0.0,0.0,1.0,100.0,73.0,476.0,320.0,10.0,2.0,1.0,1.0,1.0,89.0,15.0
1375,Valentino Lazaro,at AUT,"DF,CC",Newcastle Utd,eng Premier League,23,1996,5.3,242.0,16.0,91.0,88.0,64.0,6.0,242.0,13.0,8.0,61.5,5.0,38.5,142.0,639.0,349.0,7.0,4.0,2.0,4.0,6.0,141.0,14.0
1376,Valentino Lazaro,at AUT,DF,Inter,it Serie A,23,1996,3.6,238.0,5.0,45.0,86.0,109.0,10.0,238.0,14.0,5.0,35.7,9.0,64.3,138.0,847.0,416.0,11.0,9.0,7.0,6.0,3.0,150.0,32.0
1377,Darko Lazović,rs SRB,DF,Hellas Verona,it Serie A,28,1990,36.0,1962.0,85.0,358.0,851.0,764.0,106.0,1962.0,84.0,37.0,44.0,47.0,56.0,999.0,6307.0,3937.0,143.0,69.0,54.0,40.0,18.0,1219.0,321.0
1378,Manuel Lazzari,it ITA,DF,Lazio,it Serie A,25,1993,28.3,1272.0,42.0,279.0,407.0,599.0,84.0,1272.0,62.0,32.0,51.6,30.0,48.4,790.0,5909.0,3870.0,140.0,85.0,40.0,39.0,17.0,853.0,267.0
1379,Mickaël Le Bihan,fr FRA,"DL,DF",Nice,fr Ligue 1,29,1990,1.1,32.0,2.0,3.0,15.0,14.0,2.0,32.0,0.0,0.0,,0.0,,15.0,37.0,7.0,0.0,1.0,0.0,3.0,3.0,25.0,8.0
1380,Robin Le Normand,es ESP,DF,Real Sociedad,es La Liga,22,1996,26.6,1951.0,177.0,952.0,967.0,39.0,23.0,1951.0,3.0,2.0,66.7,1.0,33.3,1279.0,6864.0,3861.0,15.0,7.0,0.0,5.0,2.0,1349.0,2.0
1381,Damien Le Tallec,fr FRA,"CC,DF",Montpellier,fr Ligue 1,29,1990,27.3,1261.0,86.0,389.0,731.0,151.0,38.0,1261.0,7.0,3.0,42.9,4.0,57.1,511.0,2434.0,1259.0,11.0,9.0,0.0,16.0,6.0,718.0,26.0
1382,James Lea Siliki,cm CMR,CC,Rennes,fr Ligue 1,23,1996,12.0,538.0,26.0,122.0,316.0,107.0,12.0,538.0,19.0,12.0,63.2,7.0,36.8,327.0,1929.0,930.0,23.0,20.0,3.0,19.0,14.0,347.0,30.0
1383,Rafael Leão,pt POR,DL,Milan,it Serie A,20,1999,15.6,631.0,5.0,36.0,230.0,379.0,94.0,631.0,61.0,39.0,63.9,22.0,36.1,451.0,3424.0,1741.0,66.0,45.0,32.0,42.0,21.0,522.0,150.0
1384,Adrien Lebeau,fr FRA,"CC,DL",Strasbourg,fr Ligue 1,20,1999,0.1,7.0,0.0,3.0,2.0,2.0,0.0,7.0,1.0,1.0,100.0,0.0,0.0,2.0,18.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1385,Mathew Leckie,au AUS,"DF,DL",Hertha BSC,de Bundesliga,28,1991,2.2,117.0,3.0,22.0,53.0,42.0,7.0,117.0,2.0,1.0,50.0,1.0,50.0,52.0,288.0,122.0,3.0,2.0,1.0,5.0,1.0,59.0,12.0
1386,Benjamin Lecomte,fr FRA,PO,Monaco,fr Ligue 1,28,1991,28.0,936.0,796.0,932.0,4.0,0.0,0.0,936.0,0.0,0.0,,0.0,,453.0,2733.0,1804.0,0.0,0.0,0.0,1.0,0.0,327.0,0.0
1387,Pierre Lees-Melou,fr FRA,CC,Nice,fr Ligue 1,26,1993,25.0,1556.0,82.0,364.0,786.0,430.0,47.0,1556.0,43.0,25.0,58.1,18.0,41.9,827.0,4544.0,2385.0,57.0,49.0,9.0,44.0,32.0,1097.0,153.0
1388,Jordan Lefort,fr FRA,DF,Amiens,fr Ligue 1,25,1993,9.4,566.0,38.0,275.0,261.0,32.0,2.0,566.0,6.0,5.0,83.3,1.0,16.7,300.0,1260.0,703.0,2.0,3.0,1.0,7.0,2.0,356.0,8.0
1389,Wu Lei,cn CHN,"DL,CC",Espanyol,es La Liga,27,1991,19.1,522.0,17.0,94.0,189.0,248.0,87.0,522.0,27.0,15.0,55.6,12.0,44.4,274.0,1668.0,804.0,26.0,17.0,15.0,37.0,15.0,309.0,99.0
