RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera.1
1966,Carlos Marín,es ESP,PO,Betis,es La Liga,23.0,1997.0,0,,,,,0,,0.0,0,,9,,,,,,,,,,,
1967,Răzvan Marin,ro ROU,CC,Cagliari,it Serie A,24.0,1996.0,37,2965.0,80.0,86.7,32.9,35,84.0,18.0,2,17.0,0,0.97,36.0,53.0,-17.0,-0.52,-0.71,38.5,54.4,-15.9,-0.48,-0.74
1968,Guillermo Maripán,cl CHI,DF,Monaco,fr Ligue 1,26.0,1994.0,28,2089.0,75.0,61.1,23.2,22,89.0,21.0,6,23.0,5,2.07,48.0,20.0,28.0,1.21,0.8,39.0,18.0,21.0,0.9,0.02
1969,Marlon,br BRA,DF,Sassuolo,it Serie A,24.0,1995.0,24,1742.0,73.0,50.9,19.4,19,87.0,17.0,5,19.0,10,1.42,23.0,28.0,-5.0,-0.26,-0.96,26.9,26.4,0.4,0.02,-0.12
1970,Omar Marmoush,eg EGY,DL,Wolfsburg,de Bundesliga,21.0,1999.0,1,1.0,1.0,0.0,0.0,0,,0.0,1,1.0,6,1.0,0.0,0.0,0.0,0.0,-0.71,,,,,
1971,Alejandro Marqués,ve VEN,DL,Juventus,it Serie A,19.0,2000.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,
1972,Christian Marques,ch SUI,DF,Wolves,eng Premier League,17.0,2003.0,0,,,,,0,,,0,,4,,,,,,,,,,,
1973,Marquinhos,br BRA,DF,Paris S-G,fr Ligue 1,26.0,1994.0,25,2128.0,85.0,62.2,23.6,24,88.0,22.0,1,25.0,2,2.4,51.0,12.0,39.0,1.65,0.33,47.5,20.7,26.8,1.13,0.25
1974,Unai Marrero,es ESP,PO,Real Sociedad,es La Liga,18.0,2001.0,0,,,,,0,,0.0,0,,11,,,,,,,,,,,
1975,Luca Marrone,it ITA,DF,Crotone,it Serie A,30.0,1990.0,21,1588.0,76.0,46.4,17.6,18,85.0,16.0,3,19.0,10,0.52,14.0,39.0,-25.0,-1.42,-0.34,16.0,29.5,-13.5,-0.77,0.07
1976,Eric Martel,de GER,CC,RB Leipzig,de Bundesliga,18.0,2002.0,0,,,,,0,,0.0,0,,7,,,,,,,,,,,
1977,Roger Martí,es ESP,DL,Levante,es La Liga,29.0,1991.0,33,2198.0,67.0,64.3,24.4,26,79.0,8.0,7,20.0,3,1.09,33.0,39.0,-6.0,-0.25,0.12,26.3,32.8,-6.5,-0.27,0.21
1978,Anthony Martial,fr FRA,DL,Manchester Utd,eng Premier League,24.0,1995.0,22,1480.0,67.0,43.3,16.4,17,78.0,5.0,5,31.0,1,2.05,34.0,19.0,15.0,0.91,0.26,27.1,18.8,8.3,0.51,0.03
1979,Aarón Martín,es ESP,DF,Celta Vigo,es La Liga,23.0,1997.0,19,1540.0,81.0,45.0,17.1,17,87.0,15.0,2,27.0,2,1.53,29.0,27.0,2.0,0.12,0.31,20.7,26.9,-6.2,-0.36,-0.62
1980,Aarón Martín,es ESP,"DF,DL",Mainz 05,de Bundesliga,23.0,1997.0,5,262.0,52.0,8.6,2.9,3,79.0,2.0,2,13.0,2,0.4,0.0,3.0,-3.0,-1.03,-0.58,2.8,2.9,-0.1,-0.03,0.03
1981,Álex Martín,es ESP,DF,Cádiz,es La Liga,22.0,1998.0,2,96.0,48.0,2.8,1.1,1,90.0,1.0,1,6.0,10,0.0,1.0,3.0,-2.0,-1.87,-1.33,1.1,2.4,-1.4,-1.29,-0.77
1982,Daniel Martín,es ESP,PO,Betis,es La Liga,22.0,1998.0,0,,,,,0,,0.0,0,,7,,,,,,,,,,,
1983,David Martin,eng ENG,PO,West Ham,eng Premier League,34.0,1986.0,0,,,,,0,,,0,,15,,,,,,,,,,,
1984,Javier Martín,es ESP,DF,Cádiz,es La Liga,21.0,1998.0,0,,,,,0,,0.0,0,,2,,,,,,,,,,,
1985,Jonas Martin,fr FRA,CC,Rennes,fr Ligue 1,30.0,1990.0,12,482.0,40.0,14.1,5.4,6,66.0,2.0,6,14.0,8,1.42,8.0,8.0,0.0,0.0,-0.37,7.7,7.1,0.6,0.11,-0.17
1986,Gabriel Martinelli,br BRA,DL,Arsenal,eng Premier League,19.0,2001.0,14,589.0,42.0,17.2,6.5,7,72.0,2.0,7,13.0,9,1.93,13.0,3.0,10.0,1.53,1.34,12.6,5.7,6.9,1.05,0.99
1987,Emiliano Martínez,ar ARG,PO,Aston Villa,eng Premier League,27.0,1992.0,38,3420.0,90.0,100.0,38.0,38,90.0,38.0,0,,0,1.45,55.0,46.0,9.0,0.24,,52.5,51.1,1.4,0.04,
1988,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,29.0,1991.0,28,2519.0,90.0,73.7,28.0,28,90.0,27.0,0,,3,1.11,33.0,34.0,-1.0,-0.04,-0.54,31.9,27.0,4.9,0.17,0.13
1989,Iván Martínez,es ESP,PO,Osasuna,es La Liga,18.0,2002.0,0,,,,,0,,0.0,0,,9,,,,,,,,,,,
1990,Javi Martínez,es ESP,"CC,DL",Osasuna,es La Liga,20.0,1999.0,13,460.0,35.0,13.5,5.1,6,69.0,0.0,7,6.0,20,1.15,6.0,6.0,0.0,0.0,0.33,6.2,7.4,-1.2,-0.23,0.01
1991,Javi Martínez,es ESP,"DF,CC",Bayern Munich,de Bundesliga,31.0,1988.0,19,466.0,25.0,15.2,5.2,4,71.0,2.0,15,12.0,6,2.53,12.0,6.0,6.0,1.16,-0.54,8.9,7.5,1.4,0.28,-0.91
1992,José Martínez,es ESP,DF,Eibar,es La Liga,27.0,1993.0,0,,,,,0,,0.0,0,,13,,,,,,,,,,,
1993,Josep Martinez,es ESP,PO,RB Leipzig,de Bundesliga,22.0,1998.0,1,90.0,90.0,2.9,1.0,1,90.0,1.0,0,,28,0.0,1.0,2.0,-1.0,-1.0,-1.88,2.6,1.1,1.5,1.48,0.47
1994,Lautaro Martínez,ar ARG,DL,Inter,it Serie A,22.0,1997.0,38,2561.0,67.0,74.9,28.5,30,79.0,8.0,8,25.0,0,2.39,66.0,24.0,42.0,1.48,0.22,55.0,27.8,27.2,0.96,0.2
1995,Pablo Martínez,es ESP,CC,Levante,es La Liga,22.0,1998.0,0,,,,,0,,0.0,0,,2,,,,,,,,,,,
1996,Pablo Martinez,fr FRA,DF,Nîmes,fr Ligue 1,31.0,1989.0,7,540.0,77.0,15.8,6.0,6,84.0,3.0,1,37.0,3,0.86,8.0,13.0,-5.0,-0.83,-0.02,5.5,12.0,-6.6,-1.1,-0.65
1997,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,it Serie A,24.0,1996.0,21,1483.0,71.0,43.4,16.5,15,87.0,10.0,6,30.0,13,1.24,22.0,27.0,-5.0,-0.3,0.02,16.4,29.7,-13.3,-0.81,-0.65
1998,Gelson Martins,pt POR,"CC,DL",Monaco,fr Ligue 1,25.0,1995.0,23,1551.0,67.0,45.4,17.2,20,75.0,2.0,3,17.0,2,1.87,29.0,24.0,5.0,0.29,-1.11,30.9,18.2,12.7,0.74,-0.29
1999,Adam Marušić,me MNE,DF,Lazio,it Serie A,27.0,1992.0,36,2966.0,82.0,86.7,33.0,33,86.0,28.0,3,45.0,1,1.72,52.0,46.0,6.0,0.18,0.18,51.0,39.6,11.4,0.34,0.44
2000,Sylvain Marveaux,fr FRA,"CC,DL",Lorient,fr Ligue 1,34.0,1986.0,9,200.0,22.0,5.8,2.2,2,61.0,0.0,7,11.0,13,0.33,2.0,9.0,-7.0,-3.15,-2.84,2.6,6.7,-4.2,-1.86,-1.86
2001,Marvin,es ESP,"DF,CC",Real Madrid,es La Liga,20.0,2000.0,4,133.0,33.0,3.9,1.5,2,50.0,0.0,2,17.0,0,2.5,3.0,0.0,3.0,2.03,1.04,2.6,0.3,2.3,1.54,0.94
2002,Omar Mascarell,es ESP,CC,Schalke 04,de Bundesliga,27.0,1993.0,24,1762.0,73.0,57.6,19.6,21,80.0,15.0,3,26.0,3,0.38,12.0,47.0,-35.0,-1.79,0.02,16.5,40.2,-23.7,-1.21,-0.04
2003,Davide Masella,it ITA,CC,Benevento,it Serie A,18.0,2002.0,0,,,,,0,,0.0,0,,7,,,,,,,,,,,
2004,Andrea Masiello,it ITA,DF,Genoa,it Serie A,34.0,1986.0,30,2563.0,85.0,74.9,28.5,30,85.0,25.0,0,,5,1.13,36.0,43.0,-7.0,-0.25,0.17,28.4,44.7,-16.3,-0.57,0.0
2005,Jordi Masip,es ESP,PO,Valladolid,es La Liga,31.0,1989.0,25,2250.0,90.0,65.8,25.0,25,90.0,25.0,0,,9,0.84,24.0,40.0,-16.0,-0.64,-0.1,26.3,35.2,-9.0,-0.36,-0.06
2006,Roberto Massimo,de GER,"DF,DL",Stuttgart,de Bundesliga,19.0,2000.0,18,757.0,42.0,24.7,8.4,7,69.0,3.0,11,25.0,5,1.28,11.0,16.0,-5.0,-0.59,-0.83,11.6,14.6,-3.0,-0.36,-0.44
2007,Giuseppe Mastinu,it ITA,DL,Spezia,it Serie A,28.0,1991.0,3,32.0,11.0,0.9,0.4,0,,0.0,3,11.0,1,0.0,1.0,1.0,0.0,0.0,0.53,0.9,1.3,-0.3,-0.97,-0.49
2008,Arthur Masuaku,cd COD,"DF,CC",West Ham,eng Premier League,26.0,1993.0,12,1006.0,84.0,29.4,11.2,12,84.0,7.0,0,,0,1.92,22.0,15.0,7.0,0.63,0.33,16.4,13.5,2.9,0.26,0.11
2009,Tawanda Maswanhise,zw ZIM,DL,Leicester City,eng Premier League,17.0,2002.0,0,,,,,0,,,0,,1,,,,,,,,,,,
2010,Jaime Mata,es ESP,DL,Getafe,es La Liga,31.0,1988.0,33,2037.0,62.0,59.6,22.6,23,75.0,8.0,10,30.0,2,1.0,14.0,24.0,-10.0,-0.44,-0.12,20.3,21.0,-0.7,-0.03,0.31
2011,Juan Mata,es ESP,"DL,CC",Manchester Utd,eng Premier League,32.0,1988.0,9,509.0,57.0,14.9,5.7,6,77.0,1.0,3,16.0,17,2.44,12.0,6.0,6.0,1.06,0.35,8.9,4.2,4.7,0.83,0.4
2012,Pape Matar Sarr,sn SEN,CC,Metz,fr Ligue 1,17.0,2002.0,22,1594.0,72.0,46.6,17.7,18,84.0,14.0,4,23.0,9,1.05,24.0,29.0,-5.0,-0.28,-0.33,19.7,24.9,-5.2,-0.29,-0.29
2013,Eliot Matazo,be BEL,CC,Monaco,fr Ligue 1,18.0,2002.0,10,314.0,31.0,9.2,3.5,3,58.0,0.0,7,20.0,19,2.2,6.0,5.0,1.0,0.29,-0.67,6.0,3.6,2.4,0.68,-0.24
2014,Jean-Philippe Mateta,fr FRA,DL,Crystal Palace,eng Premier League,23.0,1997.0,7,221.0,32.0,6.5,2.5,2,69.0,0.0,5,17.0,11,0.57,2.0,4.0,-2.0,-0.81,-0.17,1.0,5.4,-4.4,-1.81,-1.25
2015,Jean-Philippe Mateta,fr FRA,DL,Mainz 05,de Bundesliga,23.0,1997.0,15,997.0,66.0,32.6,11.1,12,80.0,4.0,3,12.0,1,0.4,11.0,20.0,-9.0,-0.81,-0.46,17.8,18.8,-1.0,-0.09,-0.04
2016,Diego Matías Rodríguez,ar ARG,PO,Elche,es La Liga,31.0,1989.0,0,,,,,0,,0.0,0,,15,,,,,,,,,,,
2017,Nemanja Matić,rs SRB,CC,Manchester Utd,eng Premier League,31.0,1988.0,20,1106.0,55.0,32.3,12.3,12,86.0,11.0,8,9.0,17,2.15,23.0,18.0,5.0,0.41,-0.53,19.1,14.5,4.6,0.37,-0.18
2018,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,28.0,1991.0,10,691.0,69.0,20.2,7.7,9,77.0,6.0,1,2.0,0,1.9,19.0,5.0,14.0,1.82,1.43,15.7,6.8,8.9,1.15,0.64
2019,Rabbi Matondo,wls WAL,"DL,CC",Schalke 04,de Bundesliga,19.0,2000.0,3,220.0,73.0,7.2,2.4,3,73.0,0.0,0,,5,0.0,0.0,9.0,-9.0,-3.68,-2.03,0.7,5.8,-5.1,-2.09,-0.96
2020,Ryder Matos,br BRA,CC,Udinese,it Serie A,27.0,1993.0,1,13.0,13.0,0.4,0.1,0,,0.0,1,13.0,1,0.0,0.0,1.0,-1.0,-6.92,-6.53,0.2,0.4,-0.2,-1.45,-1.28
2021,Henning Matriciani,de GER,DF,Schalke 04,de Bundesliga,20.0,2000.0,1,24.0,24.0,0.8,0.3,0,,0.0,1,24.0,1,3.0,0.0,1.0,-1.0,-3.75,-1.97,0.1,1.6,-1.5,-5.62,-4.46
2022,Chrislain Matsima,fr FRA,"DF,DL",Monaco,fr Ligue 1,18.0,2002.0,9,352.0,39.0,10.3,3.9,3,90.0,3.0,6,14.0,16,2.11,6.0,4.0,2.0,0.51,-0.43,9.5,3.9,5.6,1.44,0.6
2023,Federico Mattiello,it ITA,DF,Spezia,it Serie A,25.0,1995.0,1,36.0,36.0,1.1,0.4,0,,0.0,1,36.0,0,1.0,0.0,0.0,0.0,0.0,0.53,0.3,1.0,-0.7,-1.78,-1.31
2024,Neal Maupay,fr FRA,"DL,CC",Brighton,eng Premier League,23.0,1996.0,33,2512.0,76.0,73.5,27.9,29,83.0,17.0,4,23.0,1,1.09,32.0,34.0,-2.0,-0.07,0.32,40.4,24.7,15.8,0.57,0.58
2025,Tony Mauricio,fr FRA,CC,Lens,fr Ligue 1,26.0,1994.0,26,502.0,19.0,14.7,5.6,2,68.0,0.0,24,15.0,8,1.54,8.0,14.0,-6.0,-1.08,-1.29,8.8,7.3,1.5,0.26,0.01
2026,Stephy Mavididi,eng ENG,"DL,CC",Montpellier,fr Ligue 1,22.0,1998.0,35,2030.0,58.0,59.4,22.6,23,79.0,4.0,12,19.0,0,1.51,37.0,30.0,7.0,0.31,0.89,32.5,36.4,-3.8,-0.17,0.51
2027,Konstantinos Mavropanos,gr GRE,DF,Stuttgart,de Bundesliga,22.0,1997.0,21,1463.0,70.0,47.8,16.3,19,74.0,8.0,2,31.0,4,1.48,24.0,22.0,2.0,0.12,0.18,19.2,23.7,-4.5,-0.28,-0.49
2028,Eric Maxim Choupo-Moting,cm CMR,"DL,CC",Bayern Munich,de Bundesliga,31.0,1989.0,22,820.0,37.0,26.8,9.1,8,78.0,4.0,14,14.0,7,2.36,20.0,9.0,11.0,1.21,-0.56,18.3,9.3,9.0,0.99,-0.09
2029,Borja Mayoral,es ESP,DL,Roma,it Serie A,23.0,1997.0,31,1551.0,50.0,45.4,17.2,18,78.0,5.0,13,11.0,4,1.74,34.0,24.0,10.0,0.58,0.58,30.7,22.1,8.5,0.5,-0.04
2030,Borja Mayoral,es ESP,DL,Real Madrid,es La Liga,23.0,1997.0,2,23.0,12.0,0.7,0.3,0,,0.0,2,12.0,1,3.0,1.0,0.0,1.0,3.91,2.91,1.5,0.1,1.3,5.27,4.67
2031,Youssef Maziz,fr FRA,"CC,DL",Metz,fr Ligue 1,22.0,1998.0,11,257.0,23.0,7.5,2.9,2,64.0,0.0,9,14.0,23,1.18,2.0,4.0,-2.0,-0.7,-0.64,1.8,2.8,-1.0,-0.36,-0.24
2032,Antonio Mazzotta,it ITA,DF,Crotone,it Serie A,30.0,1989.0,2,56.0,28.0,1.6,0.6,1,45.0,0.0,1,11.0,4,1.5,1.0,4.0,-3.0,-4.82,-3.64,1.7,1.3,0.4,0.61,1.43
2033,Kevin Mbabu,ch SUI,DF,Wolfsburg,de Bundesliga,25.0,1995.0,22,1642.0,75.0,53.7,18.2,19,83.0,14.0,3,24.0,5,1.82,35.0,20.0,15.0,0.82,0.25,23.7,21.4,2.3,0.12,-0.17
2034,Kylian Mbappé,fr FRA,DL,Paris S-G,fr Ligue 1,21.0,1998.0,31,2380.0,77.0,69.6,26.4,27,86.0,16.0,4,18.0,0,2.23,68.0,20.0,48.0,1.82,0.95,62.7,26.6,36.1,1.36,1.07
2035,Ibrahima Mbaye,sn SEN,DF,Bologna,it Serie A,25.0,1994.0,8,428.0,54.0,12.5,4.8,5,73.0,2.0,3,22.0,19,0.88,5.0,12.0,-7.0,-1.47,-1.26,3.2,10.9,-7.7,-1.62,-1.61
2036,Mamadou Mbaye,sn SEN,DF,Cádiz,es La Liga,22.0,1998.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,
2037,Luke Mbete-Tatu,eng ENG,DF,Manchester City,eng Premier League,16.0,2003.0,0,,,,,0,,,0,,2,,,,,,,,,,,
2038,Jean-Manuel Mbom,de GER,"CC,DF",Werder Bremen,de Bundesliga,20.0,2000.0,21,1160.0,55.0,37.9,12.9,15,70.0,3.0,6,17.0,11,1.05,14.0,18.0,-4.0,-0.31,0.49,12.6,17.4,-4.8,-0.38,0.35
2039,Moustapha Mbow,sn SEN,DF,Reims,fr Ligue 1,20.0,2000.0,0,,,,,0,,,0,,1,,,,,,,,,,,
2040,Nathanael Mbuku,fr FRA,"CC,DL",Reims,fr Ligue 1,18.0,2002.0,32,2210.0,69.0,64.6,24.6,28,75.0,4.0,4,27.0,2,1.09,26.0,28.0,-2.0,-0.08,0.36,21.5,37.6,-16.2,-0.66,0.1
2041,James McArthur,sct SCO,CC,Crystal Palace,eng Premier League,32.0,1987.0,18,1466.0,81.0,42.9,16.3,17,85.0,11.0,1,17.0,1,1.11,20.0,26.0,-6.0,-0.37,0.51,14.2,21.6,-7.4,-0.45,0.32
2042,Oliver McBurnie,sct SCO,DL,Sheffield Utd,eng Premier League,24.0,1996.0,23,1324.0,58.0,38.7,14.7,12,85.0,10.0,11,27.0,1,0.3,8.0,27.0,-19.0,-1.29,-0.26,15.4,26.2,-10.8,-0.73,0.07
2043,Alex McCarthy,eng ENG,PO,Southampton,eng Premier League,30.0,1989.0,30,2700.0,90.0,78.9,30.0,30,90.0,30.0,0,,7,1.03,37.0,57.0,-20.0,-0.67,-0.54,31.7,41.2,-9.5,-0.32,-0.02
2044,James McCarthy,ie IRL,CC,Crystal Palace,eng Premier League,29.0,1990.0,16,821.0,51.0,24.0,9.1,10,75.0,2.0,6,12.0,8,1.31,9.0,15.0,-6.0,-0.66,0.0,6.8,10.6,-3.8,-0.42,0.29
2045,Thomas Mcgill,eng ENG,PO,Brighton,eng Premier League,20.0,2000.0,0,,,,,0,,,0,,2,,,,,,,,,,,
2046,John McGinn,sct SCO,CC,Aston Villa,eng Premier League,25.0,1994.0,37,3330.0,90.0,97.4,37.0,37,90.0,37.0,0,,0,1.41,53.0,46.0,7.0,0.19,-1.81,50.3,50.6,-0.4,-0.01,-1.8
2047,David McGoldrick,ie IRL,"DL,CC",Sheffield Utd,eng Premier League,32.0,1987.0,35,2397.0,68.0,70.1,26.6,28,80.0,16.0,7,23.0,2,0.66,16.0,37.0,-21.0,-0.79,1.15,22.2,38.6,-16.4,-0.61,0.55
2048,Weston McKennie,us USA,CC,Juventus,it Serie A,21.0,1998.0,34,1702.0,50.0,49.8,18.9,18,74.0,6.0,16,23.0,2,2.18,33.0,16.0,17.0,0.9,-0.25,38.2,17.5,20.6,1.09,0.34
2049,Dwight McNeil,eng ENG,CC,Burnley,eng Premier League,20.0,1999.0,36,3069.0,85.0,89.7,34.1,34,88.0,30.0,2,36.0,0,1.0,32.0,50.0,-18.0,-0.53,0.5,35.4,48.4,-13.0,-0.38,0.23
2050,Scott McTominay,sct SCO,CC,Manchester Utd,eng Premier League,23.0,1996.0,32,2129.0,67.0,62.3,23.7,24,85.0,20.0,8,11.0,4,1.94,49.0,25.0,24.0,1.01,0.67,37.4,26.6,10.8,0.46,-0.09
2051,Gary Medel,cl CHI,"DF,CC",Bologna,it Serie A,32.0,1987.0,11,511.0,46.0,14.9,5.7,6,66.0,2.0,5,23.0,4,0.82,5.0,13.0,-8.0,-1.41,-1.22,5.9,10.8,-4.9,-0.86,-0.77
2052,Claudio Medina,es ESP,DL,Elche,es La Liga,26.0,1993.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,
2053,Facundo Medina,ar ARG,DF,Lens,fr Ligue 1,21.0,1999.0,24,2007.0,84.0,58.7,22.3,23,87.0,20.0,1,7.0,6,1.63,35.0,27.0,8.0,0.36,0.8,36.9,23.5,13.4,0.6,0.84
2054,Nathan de Medina,be BEL,DF,Arminia,de Bundesliga,22.0,1997.0,16,639.0,40.0,20.9,7.1,7,68.0,3.0,9,18.0,12,1.06,4.0,13.0,-9.0,-1.27,-0.64,8.7,12.1,-3.4,-0.48,0.28
2055,Ben Mee,eng ENG,DF,Burnley,eng Premier League,30.0,1989.0,30,2693.0,90.0,78.7,29.9,30,90.0,29.0,0,,0,1.23,29.0,41.0,-12.0,-0.4,0.84,32.4,47.6,-15.2,-0.51,-0.48
2056,Joshua Mees,de GER,DL,Union Berlin,de Bundesliga,24.0,1996.0,1,5.0,5.0,0.2,0.1,0,,0.0,1,5.0,1,0.0,0.0,1.0,-1.0,-18.0,-18.24,0.2,0.6,-0.5,-8.11,-8.24
2057,Admir Mehmedi,ch SUI,"CC,DL",Wolfsburg,de Bundesliga,29.0,1991.0,18,820.0,46.0,26.8,9.1,8,76.0,0.0,10,21.0,10,1.94,15.0,8.0,7.0,0.77,0.09,13.8,11.4,2.3,0.26,0.07
2058,Soualiho Meïté,fr FRA,CC,Torino,it Serie A,26.0,1994.0,14,920.0,66.0,26.9,10.2,11,78.0,6.0,3,22.0,2,0.57,16.0,28.0,-12.0,-1.17,-0.92,12.5,19.8,-7.3,-0.71,-0.54
2059,Soualiho Meïté,fr FRA,CC,Milan,it Serie A,26.0,1994.0,16,588.0,37.0,17.2,6.5,4,78.0,2.0,12,23.0,5,1.81,16.0,5.0,11.0,1.68,0.98,11.7,6.6,5.1,0.78,0.19
2060,Hannibal Mejbri,tn TUN,CC,Manchester Utd,eng Premier League,17.0,2003.0,1,9.0,9.0,0.3,0.1,0,,0.0,1,9.0,0,3.0,0.0,0.0,0.0,0.0,-0.77,0.0,0.1,-0.1,-1.11,-1.61
2061,Farid El Melali,dz ALG,"DL,CC",Angers,fr Ligue 1,23.0,1997.0,17,414.0,24.0,12.1,4.6,4,56.0,0.0,13,15.0,7,1.47,6.0,8.0,-2.0,-0.43,0.04,6.7,7.0,-0.3,-0.07,0.24
2062,Filippo Melegoni,it ITA,"CC,DF",Genoa,it Serie A,21.0,1999.0,14,389.0,28.0,11.4,4.3,3,79.0,1.0,11,14.0,20,1.29,3.0,9.0,-6.0,-1.39,-1.24,4.5,9.6,-5.1,-1.18,-0.68
2063,Gonzalo Melero,es ESP,"CC,DL",Levante,es La Liga,26.0,1994.0,29,1853.0,64.0,54.2,20.6,21,78.0,8.0,8,26.0,1,1.03,27.0,33.0,-6.0,-0.29,0.0,22.9,26.3,-3.5,-0.17,0.38
2064,Birger Meling,no NOR,DF,Nîmes,fr Ligue 1,25.0,1994.0,26,2328.0,90.0,68.1,25.9,26,90.0,25.0,0,,1,1.12,33.0,45.0,-12.0,-0.46,1.1,31.6,38.2,-6.6,-0.25,0.93
2065,Arthur Melo,br BRA,CC,Juventus,it Serie A,23.0,1996.0,22,1157.0,53.0,33.8,12.9,13,75.0,4.0,9,20.0,10,2.27,26.0,12.0,14.0,1.09,0.09,23.6,13.2,10.4,0.81,-0.17
2066,Memphis,nl NED,DL,Lyon,fr Ligue 1,26.0,1994.0,37,2923.0,79.0,85.5,32.5,33,84.0,20.0,4,35.0,0,1.97,74.0,38.0,36.0,1.11,0.75,70.4,37.8,32.7,1.01,-0.29
2067,Houboulang Mendes,gw GNB,DF,Lorient,fr Ligue 1,22.0,1998.0,17,1297.0,76.0,37.9,14.4,15,84.0,8.0,2,20.0,10,1.18,18.0,25.0,-7.0,-0.49,-0.02,15.6,19.4,-3.9,-0.27,-0.26
2068,Pedro Mendes,pt POR,DF,Montpellier,fr Ligue 1,29.0,1990.0,22,1626.0,74.0,47.5,18.1,19,83.0,12.0,3,16.0,7,1.59,28.0,28.0,0.0,0.0,0.1,23.3,28.7,-5.4,-0.3,0.15
2069,Thiago Mendes,br BRA,CC,Lyon,fr Ligue 1,28.0,1992.0,32,2243.0,70.0,65.6,24.9,23,87.0,17.0,9,27.0,1,2.03,50.0,28.0,22.0,0.88,-0.34,49.1,27.6,21.5,0.86,-0.54
2070,Brais Méndez,es ESP,"CC,DL",Celta Vigo,es La Liga,23.0,1997.0,34,2671.0,79.0,78.1,29.7,30,86.0,20.0,4,25.0,3,1.56,49.0,41.0,8.0,0.27,1.47,42.4,39.6,2.8,0.09,0.5
2071,Édgar Méndez,es ESP,"CC,DL",Alavés,es La Liga,30.0,1990.0,33,2090.0,63.0,61.1,23.2,26,74.0,3.0,7,25.0,2,0.91,20.0,29.0,-9.0,-0.39,0.42,22.4,28.0,-5.6,-0.24,-0.13
2072,Eñaut Mendía,es ESP,DL,Eibar,es La Liga,21.0,1999.0,1,61.0,61.0,1.8,0.7,1,61.0,0.0,0,,3,3.0,1.0,1.0,0.0,0.0,0.62,1.0,1.1,-0.1,-0.11,-0.1
2073,Alexandre Mendy,gw GNB,DL,Bordeaux,fr Ligue 1,26.0,1994.0,0,,,,,0,,,0,,3,,,,,,,,,,,
2074,Antoine Mendy,fr FRA,DF,Nice,fr Ligue 1,16.0,2004.0,0,,,,,0,,,0,,1,,,,,,,,,,,
2075,Batista Mendy,fr FRA,CC,Nantes,fr Ligue 1,20.0,2000.0,2,76.0,38.0,2.2,0.8,0,,0.0,2,38.0,9,1.5,2.0,1.0,1.0,1.18,1.43,1.3,1.9,-0.6,-0.72,-0.61
2076,Benjamin Mendy,fr FRA,DF,Manchester City,eng Premier League,26.0,1994.0,13,953.0,73.0,27.9,10.6,11,84.0,7.0,2,14.0,19,2.0,22.0,10.0,12.0,1.13,-0.29,18.2,8.5,9.7,0.91,-0.12
2077,Edouard Mendy,sn SEN,PO,Chelsea,eng Premier League,28.0,1992.0,31,2745.0,89.0,80.3,30.5,31,89.0,30.0,0,,3,1.87,46.0,25.0,21.0,0.69,0.56,49.4,22.2,27.2,0.89,0.24
2078,Edouard Mendy,sn SEN,PO,Rennes,fr Ligue 1,28.0,1992.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,0,1.0,1.0,1.0,0.0,0.0,-0.32,1.6,0.4,1.1,1.12,0.89
2079,Ferland Mendy,fr FRA,DF,Real Madrid,es La Liga,25.0,1995.0,26,2208.0,85.0,64.6,24.5,24,89.0,23.0,2,31.0,4,2.38,47.0,16.0,31.0,1.26,0.67,42.4,21.0,21.4,0.87,0.69
2080,Nampalys Mendy,sn SEN,CC,Leicester City,eng Premier League,28.0,1992.0,23,1459.0,63.0,42.7,16.2,15,83.0,9.0,8,26.0,14,1.57,26.0,25.0,1.0,0.06,-0.72,24.4,21.4,3.0,0.19,-0.13
2081,Oucasse Mendy,fr FRA,DL,Montpellier,fr Ligue 1,19.0,2001.0,0,,,,,0,,,0,,1,,,,,,,,,,,
2082,Hamza Mendyl,ma MAR,"DL,DF",Schalke 04,de Bundesliga,22.0,1997.0,3,95.0,32.0,3.1,1.1,1,69.0,0.0,2,13.0,19,0.0,0.0,1.0,-1.0,-0.95,0.87,0.4,1.2,-0.8,-0.75,0.46
2083,Levent Mercan,de GER,DL,Schalke 04,de Bundesliga,19.0,2000.0,1,5.0,5.0,0.2,0.1,0,,0.0,1,5.0,16,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.54,1.73
2084,Alessandro Mercati,it ITA,CC,Sassuolo,it Serie A,18.0,2002.0,0,,,,,0,,0.0,0,,2,,,,,,,,,,,
