RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos
1516,Florentino Luís,pt POR,CC,Monaco,fr Ligue 1,20,1999,2.7,166.0,163.0,3.0,3.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,142.0,0.0,3.0
1517,José Luis Gayà,es ESP,DF,Valencia,es La Liga,25,1995,31.6,1511.0,1256.0,251.0,43.0,0.0,17.0,130,207.0,1.0,0.0,0.0,0.0,1172.0,4.0,25.0
1518,José Luis Morales,es ESP,"CC,DL",Levante,es La Liga,33,1987,27.1,734.0,673.0,57.0,14.0,3.0,10.0,95,11.0,28.0,10.0,7.0,0.0,495.0,4.0,34.0
1519,José Luis Palomino,ar ARG,DF,Atalanta,it Serie A,30,1990,27.0,1554.0,1470.0,79.0,60.0,0.0,4.0,14,19.0,0.0,0.0,0.0,0.0,1273.0,5.0,15.0
1520,Luisinho,pt POR,DF,Huesca,es La Liga,35,1985,2.0,119.0,104.0,15.0,0.0,0.0,0.0,2,15.0,0.0,0.0,0.0,0.0,98.0,0.0,1.0
1521,Luismi,es ESP,"CC,DF",Elche,es La Liga,28,1992,1.9,115.0,113.0,2.0,2.0,0.0,5.0,0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0
1522,David Luiz,br BRA,DF,Arsenal,eng Premier League,33,1987,15.5,1013.0,975.0,35.0,32.0,3.0,8.0,9,3.0,0.0,0.0,0.0,0.0,836.0,3.0,11.0
1523,Douglas Luiz,br BRA,CC,Aston Villa,eng Premier League,22,1998,30.9,1445.0,1354.0,85.0,74.0,0.0,12.0,23,1.0,1.0,0.0,0.0,0.0,1217.0,6.0,18.0
1524,Romelu Lukaku,be BEL,DL,Inter,it Serie A,27,1993,32.0,762.0,698.0,56.0,1.0,6.0,10.0,19,0.0,0.0,0.0,0.0,0.0,538.0,8.0,39.0
1525,Dodi Lukebakio,be BEL,"DL,CC",Hertha BSC,de Bundesliga,22,1997,20.6,533.0,511.0,21.0,10.0,1.0,9.0,28,4.0,2.0,2.0,0.0,0.0,394.0,1.0,6.0
1526,Saša Lukić,rs SRB,CC,Torino,it Serie A,23,1996,23.4,804.0,779.0,23.0,13.0,2.0,4.0,35,5.0,4.0,1.0,2.0,0.0,632.0,2.0,32.0
1527,Senad Lulić,ba BIH,DF,Lazio,it Serie A,34,1986,8.0,346.0,304.0,40.0,2.0,0.0,0.0,23,37.0,1.0,0.0,0.0,0.0,242.0,2.0,10.0
1528,John Lundstram,eng ENG,CC,Sheffield Utd,eng Premier League,26,1994,22.6,1082.0,1002.0,76.0,15.0,1.0,15.0,71,8.0,25.0,21.0,4.0,0.0,859.0,4.0,21.0
1529,Sebastiano Luperto,it ITA,DF,Crotone,it Serie A,23,1996,20.9,1024.0,965.0,57.0,43.0,0.0,8.0,1,12.0,0.0,0.0,0.0,0.0,836.0,2.0,13.0
1530,Andreas Luthe,de GER,PO,Union Berlin,de Bundesliga,33,1987,30.8,1143.0,836.0,306.0,90.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,811.0,1.0,1.0
1531,Lyanco,br BRA,DF,Torino,it Serie A,23,1997,21.8,1263.0,1199.0,61.0,59.0,0.0,17.0,6,2.0,0.0,0.0,0.0,0.0,1079.0,3.0,4.0
1532,Charalambos Lykogiannis,gr GRE,DF,Cagliari,it Serie A,26,1993,26.9,1201.0,918.0,279.0,43.0,0.0,7.0,118,209.0,27.0,5.0,20.0,0.0,809.0,4.0,46.0
1533,Yann M'Vila,fr FRA,CC,Saint-Étienne,fr Ligue 1,30,1990,0.2,15.0,15.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
1534,Alexis Mac Allister,ar ARG,"CC,DL",Brighton,eng Premier League,21,1998,12.4,410.0,396.0,11.0,6.0,3.0,6.0,11,0.0,1.0,0.0,0.0,0.0,320.0,3.0,11.0
1535,Darwin Machís,ve VEN,"DL,CC",Granada,es La Liga,27,1993,22.5,552.0,490.0,58.0,24.0,0.0,6.0,108,4.0,29.0,16.0,4.0,1.0,327.0,4.0,26.0
1536,Tim Maciejewski,de GER,DL,Union Berlin,de Bundesliga,19,2001,0.1,3.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1537,Luca Mack,de GER,CC,Stuttgart,de Bundesliga,20,2000,0.1,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1538,Yvann Macon,fr FRA,DF,Saint-Étienne,fr Ligue 1,21,1998,6.0,317.0,231.0,83.0,6.0,0.0,3.0,12,77.0,0.0,0.0,0.0,0.0,233.0,3.0,8.0
1539,James Maddison,eng ENG,CC,Leicester City,eng Premier League,23,1996,23.3,1132.0,970.0,156.0,58.0,6.0,7.0,106,0.0,78.0,14.0,37.0,3.0,874.0,6.0,31.0
1540,Mikail Maden,no NOR,DL,Schalke 04,de Bundesliga,18,2002,0.1,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1541,Pablo Maffeo,es ESP,DF,Huesca,es La Liga,23,1997,21.8,1098.0,856.0,237.0,21.0,0.0,6.0,102,216.0,0.0,0.0,0.0,0.0,753.0,5.0,36.0
1542,Lisandro Magallán,ar ARG,DF,Crotone,it Serie A,26,1993,24.2,1109.0,1033.0,74.0,35.0,0.0,8.0,1,39.0,0.0,0.0,0.0,0.0,903.0,2.0,18.0
1543,Christian Maggio,it ITA,DF,Benevento,it Serie A,38,1982,3.3,141.0,112.0,29.0,3.0,0.0,0.0,3,26.0,0.0,0.0,0.0,0.0,106.0,0.0,6.0
1544,Giulio Maggiore,it ITA,CC,Spezia,it Serie A,22,1998,24.6,817.0,795.0,17.0,4.0,5.0,5.0,19,13.0,0.0,0.0,0.0,0.0,565.0,5.0,22.0
1545,Francesco Magnanelli,it ITA,CC,Sassuolo,it Serie A,35,1984,4.9,421.0,410.0,10.0,10.0,1.0,2.0,0,0.0,0.0,0.0,0.0,0.0,361.0,1.0,6.0
1546,Giangiacomo Magnani,it ITA,DF,Hellas Verona,it Serie A,24,1995,16.8,611.0,584.0,24.0,22.0,0.0,4.0,2,2.0,0.0,0.0,0.0,0.0,459.0,3.0,7.0
1547,Hugo Magnetti,fr FRA,CC,Brest,fr Ligue 1,22,1998,6.7,346.0,334.0,11.0,10.0,1.0,7.0,5,1.0,0.0,0.0,0.0,0.0,290.0,1.0,6.0
1548,Harry Maguire,eng ENG,DF,Manchester Utd,eng Premier League,27,1993,33.9,2250.0,2169.0,74.0,61.0,0.0,31.0,3,13.0,0.0,0.0,0.0,0.0,1958.0,7.0,9.0
1549,Abdallahi Mahmoud,mr MTN,CC,Alavés,es La Liga,20,2000,0.7,15.0,15.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0
1550,Hicham Mahou,fr FRA,DL,Nice,fr Ligue 1,21,1999,0.4,18.0,16.0,2.0,1.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
1551,Riyad Mahrez,dz ALG,DL,Manchester City,eng Premier League,29,1991,21.7,1096.0,1027.0,68.0,11.0,3.0,5.0,81,10.0,43.0,22.0,0.0,0.0,916.0,1.0,23.0
1552,Arne Maier,de GER,CC,Arminia,de Bundesliga,21,1999,11.5,441.0,396.0,44.0,21.0,0.0,3.0,27,3.0,16.0,5.0,7.0,0.0,319.0,1.0,5.0
1553,Arne Maier,de GER,CC,Hertha BSC,de Bundesliga,21,1999,0.3,20.0,20.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0
1554,Habib Maïga,ci CIV,CC,Metz,fr Ligue 1,24,1996,29.9,1422.0,1384.0,35.0,25.0,2.0,21.0,22,10.0,0.0,0.0,0.0,0.0,1158.0,3.0,21.0
1555,Mike Maignan,fr FRA,PO,Lille,fr Ligue 1,25,1995,38.0,1071.0,760.0,306.0,66.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,779.0,5.0,0.0
1556,Ainsley Maitland-Niles,eng ENG,"CC,DF",Arsenal,eng Premier League,22,1997,5.4,291.0,256.0,35.0,3.0,0.0,3.0,8,32.0,0.0,0.0,0.0,0.0,226.0,0.0,6.0
1557,Ainsley Maitland-Niles,eng ENG,CC,West Brom,eng Premier League,22,1997,13.7,416.0,391.0,21.0,1.0,0.0,3.0,12,3.0,2.0,1.0,0.0,0.0,313.0,4.0,13.0
1558,Josh Maja,ng NGA,DL,Fulham,eng Premier League,21,1998,9.0,181.0,178.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,154.0,0.0,6.0
1559,Josh Maja,ng NGA,DL,Bordeaux,fr Ligue 1,21,1998,8.9,192.0,180.0,12.0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,161.0,0.0,5.0
1560,Radosław Majecki,pl POL,PO,Monaco,fr Ligue 1,20,1999,1.0,38.0,24.0,13.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0
1561,Abdul Majeed Waris,gh GHA,"DL,CC",Strasbourg,fr Ligue 1,28,1991,6.1,138.0,137.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,105.0,1.0,4.0
1562,Marco Majouga,cf CTA,"DL,CC",Nîmes,fr Ligue 1,19,2001,1.4,37.0,37.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,27.0,0.0,1.0
1563,Jean-Victor Makengo,fr FRA,CC,Udinese,it Serie A,22,1998,5.8,195.0,192.0,2.0,0.0,0.0,4.0,5,2.0,0.0,0.0,0.0,0.0,153.0,1.0,11.0
1564,Nemanja Maksimović,rs SRB,CC,Getafe,es La Liga,25,1995,30.3,787.0,733.0,53.0,12.0,0.0,4.0,23,2.0,0.0,0.0,0.0,0.0,582.0,1.0,16.0
1565,Nikola Maksimović,rs SRB,DF,Napoli,it Serie A,28,1991,13.4,963.0,925.0,38.0,25.0,0.0,8.0,2,1.0,0.0,0.0,0.0,0.0,886.0,0.0,4.0
1566,Filip Malbašić,rs SRB,"DL,CC",Cádiz,es La Liga,27,1992,9.6,170.0,164.0,5.0,0.0,0.0,0.0,20,1.0,1.0,0.0,0.0,0.0,90.0,1.0,12.0
1567,Kévin Malcuit,ma MAR,DF,Fiorentina,it Serie A,29,1991,2.3,97.0,81.0,16.0,0.0,0.0,0.0,10,16.0,0.0,0.0,0.0,0.0,69.0,0.0,4.0
1568,Kévin Malcuit,ma MAR,"DL,CC",Napoli,it Serie A,29,1991,0.4,24.0,23.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
1569,Daniel Maldini,it ITA,"DL,DF",Milan,it Serie A,18,2001,0.3,15.0,15.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
1570,Ruslan Malinovskyi,ua UKR,"CC,DL",Atalanta,it Serie A,27,1993,20.8,1128.0,1010.0,112.0,20.0,8.0,23.0,122,6.0,85.0,40.0,44.0,0.0,840.0,6.0,25.0
1571,Yunus Mallı,tr TUR,CC,Wolfsburg,de Bundesliga,28,1992,0.6,11.0,10.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
1572,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,29,1991,28.9,1752.0,1400.0,346.0,40.0,0.0,9.0,89,306.0,0.0,0.0,0.0,0.0,1315.0,6.0,26.0
1573,Mickael Malsa,mq MTQ,CC,Levante,es La Liga,24,1995,26.0,1384.0,1364.0,17.0,15.0,4.0,10.0,1,1.0,0.0,0.0,0.0,0.0,1167.0,3.0,11.0
1574,Dennis Man,ro ROU,"DL,CC",Parma,it Serie A,21,1998,7.8,262.0,260.0,2.0,0.0,0.0,3.0,7,1.0,1.0,0.0,0.0,0.0,220.0,0.0,5.0
1575,Hianga Mananga Mbock,fr FRA,"CC,DL",Brest,fr Ligue 1,20,1999,5.1,215.0,212.0,3.0,2.0,0.0,5.0,0,1.0,0.0,0.0,0.0,0.0,197.0,0.0,2.0
1576,Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,31,1989,25.7,1603.0,1307.0,294.0,31.0,0.0,11.0,62,263.0,0.0,0.0,0.0,0.0,1267.0,2.0,22.0
1577,Gianluca Mancini,it ITA,DF,Roma,it Serie A,24,1996,31.7,1967.0,1890.0,76.0,59.0,0.0,12.0,14,17.0,0.0,0.0,0.0,0.0,1731.0,1.0,16.0
1578,Steve Mandanda,fr FRA,PO,Marseille,fr Ligue 1,35,1985,37.0,1324.0,932.0,388.0,97.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,934.0,4.0,1.0
1579,Reinildo Mandava,mz MOZ,DF,Lille,fr Ligue 1,26,1994,24.2,1592.0,1335.0,253.0,27.0,0.0,3.0,82,226.0,0.0,0.0,0.0,0.0,1258.0,4.0,29.0
1580,Aïssa Mandi,dz ALG,DF,Betis,es La Liga,28,1991,26.6,1526.0,1459.0,66.0,61.0,0.0,9.0,1,3.0,0.0,0.0,0.0,0.0,1387.0,1.0,6.0
1581,Rolando Mandragora,it ITA,CC,Udinese,it Serie A,23,1997,4.4,164.0,161.0,3.0,0.0,0.0,0.0,6,1.0,2.0,2.0,0.0,0.0,127.0,0.0,6.0
1582,Rolando Mandragora,it ITA,CC,Torino,it Serie A,23,1997,16.9,736.0,650.0,84.0,52.0,1.0,4.0,36,0.0,22.0,9.0,9.0,0.0,590.0,2.0,9.0
1583,Mario Mandžukić,hr CRO,DL,Milan,it Serie A,34,1986,2.4,50.0,49.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,35.0,0.0,1.0
1584,Sadio Mané,sn SEN,DL,Liverpool,eng Premier League,28,1992,31.2,1082.0,1063.0,15.0,3.0,2.0,3.0,60,10.0,2.0,0.0,0.0,0.0,812.0,4.0,39.0
1585,Niccolò Manfredini,it ITA,PO,Benevento,it Serie A,32,1988,1.0,31.0,22.0,9.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0
1586,Eliaquim Mangala,fr FRA,DF,Valencia,es La Liga,29,1991,3.6,108.0,103.0,5.0,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,3.0
1587,Orel Mangala,be BEL,CC,Stuttgart,de Bundesliga,22,1998,23.4,1012.0,1000.0,11.0,8.0,1.0,1.0,10,3.0,0.0,0.0,0.0,0.0,847.0,1.0,19.0
1588,Thomas Mangani,fr FRA,CC,Angers,fr Ligue 1,33,1987,29.9,2122.0,1922.0,192.0,119.0,2.0,29.0,108,5.0,68.0,37.0,27.0,0.0,1700.0,8.0,27.0
1589,Vito Mannone,it ITA,PO,Monaco,fr Ligue 1,32,1988,9.0,287.0,210.0,77.0,16.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,0.0
1590,Kostas Manolas,gr GRE,DF,Napoli,it Serie A,29,1991,25.5,1555.0,1482.0,71.0,53.0,0.0,10.0,0,2.0,0.0,0.0,0.0,0.0,1442.0,2.0,4.0
1591,Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,26,1994,9.2,398.0,316.0,81.0,2.0,0.0,1.0,28,79.0,0.0,0.0,0.0,0.0,284.0,1.0,15.0
1592,Juan Manuel Ramos,uy URU,DF,Spezia,it Serie A,23,1996,3.3,166.0,127.0,38.0,2.0,0.0,1.0,12,29.0,7.0,0.0,7.0,0.0,126.0,1.0,8.0
1593,Myziane Maolida,fr FRA,"DL,CC",Nice,fr Ligue 1,21,1999,12.0,365.0,354.0,9.0,1.0,0.0,3.0,29,1.0,1.0,0.0,0.0,0.0,266.0,2.0,20.0
1594,Faitout Maouassa,fr FRA,DF,Rennes,fr Ligue 1,22,1998,13.0,813.0,669.0,143.0,14.0,0.0,7.0,60,129.0,0.0,0.0,0.0,0.0,640.0,1.0,15.0
1595,Sekou Mara,fr FRA,"DL,CC",Bordeaux,fr Ligue 1,18,2002,2.5,66.0,60.0,6.0,0.0,0.0,0.0,3,2.0,0.0,0.0,0.0,0.0,37.0,0.0,3.0
1596,Fernando Marçal,br BRA,"DF,CC",Wolves,eng Premier League,31,1989,6.9,379.0,309.0,68.0,5.0,0.0,3.0,13,63.0,0.0,0.0,0.0,0.0,304.0,2.0,10.0
1597,Fernando Marçal,br BRA,DF,Lyon,fr Ligue 1,31,1989,0.9,74.0,70.0,4.0,2.0,0.0,3.0,3,2.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0
1598,Marcelo,br BRA,"DF,CC",Real Madrid,es La Liga,32,1988,11.7,876.0,769.0,103.0,14.0,1.0,8.0,50,89.0,0.0,0.0,0.0,0.0,699.0,4.0,17.0
1599,Marcelo,br BRA,DF,Lyon,fr Ligue 1,33,1987,32.3,2080.0,2016.0,60.0,50.0,0.0,18.0,5,10.0,0.0,0.0,0.0,0.0,1828.0,4.0,5.0
1600,Solly March,eng ENG,"DF,CC",Brighton,eng Premier League,26,1994,18.6,979.0,779.0,195.0,18.0,0.0,16.0,120,137.0,40.0,14.0,19.0,0.0,676.0,5.0,31.0
1601,Federico Marchetti,it ITA,PO,Genoa,it Serie A,37,1983,3.7,137.0,98.0,39.0,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0
1602,Riccardo Marchizza,it ITA,DF,Spezia,it Serie A,22,1998,17.3,969.0,784.0,184.0,24.0,1.0,2.0,71,139.0,21.0,0.0,16.0,0.0,761.0,1.0,34.0
1603,Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,28,1992,33.5,2732.0,2623.0,100.0,68.0,0.0,8.0,2,13.0,0.0,0.0,0.0,0.0,2495.0,9.0,16.0
1604,Iván Marcone,ar ARG,CC,Elche,es La Liga,30,1990,29.4,1521.0,1471.0,46.0,45.0,0.0,16.0,4,0.0,0.0,0.0,0.0,0.0,1319.0,4.0,19.0
1605,Óscar de Marcos,es ESP,"DF,CC",Athletic Club,es La Liga,31,1989,16.9,774.0,646.0,126.0,7.0,0.0,3.0,58,119.0,0.0,0.0,0.0,0.0,571.0,2.0,23.0
1606,Dario Maresic,at AUT,DF,Reims,fr Ligue 1,20,1999,5.7,348.0,331.0,15.0,6.0,0.0,5.0,3,9.0,0.0,0.0,0.0,0.0,287.0,2.0,0.0
1607,José Mari,es ESP,CC,Cádiz,es La Liga,32,1987,16.1,471.0,441.0,27.0,23.0,2.0,14.0,10,0.0,3.0,0.0,3.0,0.0,321.0,3.0,10.0
1608,Pablo Marí,es ESP,DF,Arsenal,eng Premier League,26,1993,10.0,630.0,622.0,8.0,6.0,0.0,2.0,0,1.0,0.0,0.0,0.0,0.0,552.0,0.0,2.0
1609,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,25,1995,19.6,1128.0,1065.0,58.0,37.0,0.0,16.0,1,20.0,0.0,0.0,0.0,0.0,974.0,5.0,4.0
1610,Mariano,do DOM,DL,Real Madrid,es La Liga,26,1993,5.7,107.0,96.0,11.0,0.0,0.0,2.0,0,2.0,0.0,0.0,0.0,0.0,75.0,0.0,4.0
1611,Jordan Marié,fr FRA,CC,Dijon,fr Ligue 1,28,1991,15.9,773.0,751.0,20.0,12.0,0.0,9.0,15,1.0,7.0,1.0,6.0,0.0,635.0,2.0,9.0
1612,Adrián Marín,es ESP,"DF,CC",Alavés,es La Liga,23,1997,1.0,55.0,44.0,10.0,1.0,0.0,0.0,1,9.0,0.0,0.0,0.0,0.0,38.0,1.0,2.0
1613,Adrián Marín,es ESP,"DF,CC",Granada,es La Liga,23,1997,3.0,130.0,101.0,27.0,2.0,0.0,0.0,5,25.0,0.0,0.0,0.0,0.0,85.0,2.0,4.0
1614,Răzvan Marin,ro ROU,CC,Cagliari,it Serie A,24,1996,32.9,1698.0,1451.0,239.0,103.0,1.0,8.0,161,9.0,119.0,36.0,65.0,0.0,1389.0,8.0,22.0
1615,Guillermo Maripán,cl CHI,DF,Monaco,fr Ligue 1,26,1994,23.2,1670.0,1631.0,37.0,34.0,0.0,11.0,2,3.0,0.0,0.0,0.0,0.0,1501.0,2.0,8.0
1616,Marlon,br BRA,DF,Sassuolo,it Serie A,24,1995,19.4,1627.0,1584.0,41.0,39.0,0.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1545.0,2.0,2.0
1617,Omar Marmoush,eg EGY,DL,Wolfsburg,de Bundesliga,21,1999,0.0,,,,,,,0,,,,,,,,
1618,Marquinhos,br BRA,DF,Paris S-G,fr Ligue 1,26,1994,23.6,1739.0,1702.0,31.0,28.0,0.0,15.0,1,3.0,0.0,0.0,0.0,0.0,1612.0,6.0,3.0
1619,Luca Marrone,it ITA,DF,Crotone,it Serie A,30,1990,17.6,1018.0,961.0,57.0,57.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,891.0,0.0,5.0
1620,Roger Martí,es ESP,DL,Levante,es La Liga,29,1991,24.4,519.0,466.0,48.0,0.0,3.0,4.0,12,0.0,0.0,0.0,0.0,0.0,357.0,5.0,24.0
1621,Anthony Martial,fr FRA,DL,Manchester Utd,eng Premier League,24,1995,16.4,492.0,484.0,7.0,1.0,2.0,1.0,9,2.0,0.0,0.0,0.0,0.0,409.0,1.0,15.0
1622,Aarón Martín,es ESP,DF,Celta Vigo,es La Liga,23,1997,17.1,866.0,701.0,163.0,24.0,0.0,2.0,54,138.0,1.0,0.0,0.0,0.0,675.0,2.0,17.0
1623,Aarón Martín,es ESP,"DF,DL",Mainz 05,de Bundesliga,23,1997,2.9,173.0,130.0,43.0,1.0,0.0,0.0,21,39.0,3.0,0.0,2.0,0.0,120.0,0.0,6.0
1624,Álex Martín,es ESP,DF,Cádiz,es La Liga,22,1998,1.1,41.0,33.0,7.0,3.0,0.0,1.0,3,4.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0
1625,Jonas Martin,fr FRA,CC,Rennes,fr Ligue 1,30,1990,5.4,383.0,369.0,14.0,11.0,0.0,4.0,2,1.0,0.0,0.0,0.0,0.0,340.0,0.0,7.0
1626,Gabriel Martinelli,br BRA,DL,Arsenal,eng Premier League,19,2001,6.5,159.0,155.0,2.0,0.0,1.0,1.0,12,1.0,0.0,0.0,0.0,0.0,121.0,2.0,2.0
1627,Emiliano Martínez,ar ARG,PO,Aston Villa,eng Premier League,27,1992,38.0,1319.0,923.0,388.0,135.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,880.0,8.0,0.0
1628,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,29,1991,28.0,1472.0,1377.0,88.0,79.0,1.0,37.0,10,9.0,0.0,0.0,0.0,0.0,1208.0,7.0,9.0
1629,Javi Martínez,es ESP,"CC,DL",Osasuna,es La Liga,20,1999,5.1,157.0,154.0,2.0,0.0,0.0,1.0,7,0.0,0.0,0.0,0.0,0.0,104.0,1.0,3.0
1630,Javi Martínez,es ESP,"DF,CC",Bayern Munich,de Bundesliga,31,1988,5.2,390.0,382.0,7.0,5.0,0.0,2.0,2,2.0,0.0,0.0,0.0,0.0,347.0,1.0,1.0
1631,Josep Martinez,es ESP,PO,RB Leipzig,de Bundesliga,22,1998,1.0,50.0,43.0,7.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0
1632,Lautaro Martínez,ar ARG,DL,Inter,it Serie A,22,1997,28.5,566.0,558.0,8.0,0.0,1.0,7.0,12,3.0,0.0,0.0,0.0,0.0,380.0,0.0,28.0
1633,Pablo Martinez,fr FRA,DF,Nîmes,fr Ligue 1,31,1989,6.0,297.0,281.0,15.0,13.0,0.0,11.0,0,2.0,0.0,0.0,0.0,0.0,245.0,1.0,1.0
1634,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,it Serie A,24,1996,16.5,830.0,775.0,52.0,26.0,0.0,16.0,5,26.0,0.0,0.0,0.0,0.0,667.0,3.0,5.0
1635,Gelson Martins,pt POR,"CC,DL",Monaco,fr Ligue 1,25,1995,17.2,624.0,618.0,5.0,2.0,1.0,0.0,28,2.0,0.0,0.0,0.0,0.0,516.0,1.0,13.0
1636,Adam Marušić,me MNE,DF,Lazio,it Serie A,27,1992,33.0,1578.0,1383.0,192.0,23.0,0.0,6.0,64,168.0,0.0,0.0,0.0,0.0,1312.0,3.0,28.0
1637,Sylvain Marveaux,fr FRA,"CC,DL",Lorient,fr Ligue 1,34,1986,2.2,90.0,84.0,6.0,1.0,0.0,0.0,2,1.0,1.0,1.0,0.0,0.0,72.0,0.0,1.0
1638,Marvin,es ESP,"DF,CC",Real Madrid,es La Liga,20,2000,1.5,85.0,74.0,10.0,0.0,0.0,0.0,4,10.0,0.0,0.0,0.0,0.0,68.0,1.0,3.0
1639,Omar Mascarell,es ESP,CC,Schalke 04,de Bundesliga,27,1993,19.6,894.0,849.0,40.0,31.0,1.0,14.0,16,0.0,9.0,5.0,4.0,0.0,725.0,5.0,18.0
1640,Andrea Masiello,it ITA,DF,Genoa,it Serie A,34,1986,28.5,1422.0,1359.0,58.0,43.0,0.0,30.0,8,15.0,0.0,0.0,0.0,0.0,1185.0,5.0,4.0
1641,Jordi Masip,es ESP,PO,Valladolid,es La Liga,31,1989,25.0,802.0,492.0,304.0,87.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,422.0,6.0,0.0
1642,Roberto Massimo,de GER,"DF,DL",Stuttgart,de Bundesliga,19,2000,8.4,286.0,234.0,50.0,0.0,1.0,0.0,10,49.0,0.0,0.0,0.0,0.0,215.0,2.0,12.0
1643,Giuseppe Mastinu,it ITA,DL,Spezia,it Serie A,28,1991,0.4,12.0,12.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
1644,Arthur Masuaku,cd COD,"DF,CC",West Ham,eng Premier League,26,1993,11.2,566.0,517.0,46.0,0.0,0.0,4.0,41,46.0,0.0,0.0,0.0,0.0,443.0,3.0,21.0
1645,Jaime Mata,es ESP,DL,Getafe,es La Liga,31,1988,22.6,598.0,571.0,25.0,0.0,0.0,2.0,35,9.0,0.0,0.0,0.0,0.0,389.0,2.0,22.0
1646,Juan Mata,es ESP,"DL,CC",Manchester Utd,eng Premier League,32,1988,5.7,300.0,283.0,16.0,5.0,2.0,3.0,13,0.0,8.0,2.0,5.0,1.0,249.0,1.0,7.0
1647,Pape Matar Sarr,sn SEN,CC,Metz,fr Ligue 1,17,2002,17.7,937.0,914.0,21.0,17.0,0.0,20.0,5,0.0,4.0,0.0,1.0,0.0,794.0,2.0,17.0
1648,Eliot Matazo,be BEL,CC,Monaco,fr Ligue 1,18,2002,3.5,88.0,86.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0
1649,Jean-Philippe Mateta,fr FRA,DL,Crystal Palace,eng Premier League,23,1997,2.5,49.0,47.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,29.0,1.0,2.0
1650,Jean-Philippe Mateta,fr FRA,DL,Mainz 05,de Bundesliga,23,1997,11.1,238.0,208.0,29.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,168.0,1.0,8.0
1651,Nemanja Matić,rs SRB,CC,Manchester Utd,eng Premier League,31,1988,12.3,1026.0,984.0,39.0,36.0,1.0,11.0,4,3.0,0.0,0.0,0.0,0.0,921.0,3.0,7.0
