RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados
2260,Tomás Rincón,ve VEN,CC,Sampdoria,it Serie A,33,1988,13.0,3,0,0,22,31,0,5,18,13,0.0,0.0,0,75.0,14.0,11.0,56.0
2261,Luis Rioja,es ESP,"CC,DL",Alavés,es La Liga,27,1993,34.6,3,0,0,17,39,12,170,25,15,0.0,0.0,0,191.0,17.0,27.0,38.6
2262,Renaud Ripart,fr FRA,"CC,DL",Troyes,fr Ligue 1,28,1993,21.0,2,0,0,24,41,5,48,19,21,1.0,0.0,0,97.0,37.0,55.0,40.2
2263,Mihailo Ristić,rs SRB,DF,Montpellier,fr Ligue 1,25,1995,20.0,3,1,0,26,27,0,61,17,32,0.0,0.0,0,115.0,21.0,14.0,60.0
2264,Matt Ritchie,sct SCO,DF,Newcastle Utd,eng Premier League,31,1989,14.9,5,0,0,13,9,0,104,13,15,0.0,0.0,0,70.0,14.0,17.0,45.2
2265,Maxence Rivera,fr FRA,DL,Saint-Étienne,fr Ligue 1,19,2002,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,
2266,Rober,es ESP,DF,Levante,es La Liga,26,1995,22.3,5,1,1,35,10,0,6,30,20,0.0,1.0,0,150.0,28.0,31.0,47.5
2267,Sergi Roberto,es ESP,"CC,DF",Barcelona,es La Liga,29,1992,4.4,1,0,0,1,4,1,9,4,1,0.0,0.0,0,25.0,2.0,2.0,50.0
2268,Connor Roberts,wls WAL,DF,Burnley,eng Premier League,25,1995,18.8,2,0,0,7,29,1,29,22,13,0.0,0.0,0,82.0,13.0,17.0,43.3
2269,Patrick Roberts,eng ENG,CC,Troyes,fr Ligue 1,24,1997,0.2,0,0,0,1,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,
2270,Tyler Roberts,wls WAL,"CC,DL",Leeds United,eng Premier League,22,1999,11.0,5,0,0,14,20,3,14,5,7,0.0,0.0,0,47.0,8.0,23.0,25.8
2271,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,27,1994,28.2,5,1,0,19,9,4,195,23,21,0.0,0.0,0,180.0,26.0,14.0,65.0
2272,Marc Roca,es ESP,CC,Bayern Munich,de Bundesliga,24,1996,4.2,0,0,0,10,4,0,5,6,7,0.0,0.0,0,31.0,0.0,5.0,0.0
2273,Rubén Rochina,es ESP,"CC,DL",Granada,es La Liga,30,1991,8.3,3,0,0,11,16,1,36,6,13,0.0,0.0,0,45.0,6.0,9.0,40.0
2274,Cimo Röcker,de GER,DF,Hertha BSC,de Bundesliga,27,1994,0.2,0,0,0,0,0,0,0,2,0,0.0,0.0,0,0.0,0.0,2.0,0.0
2275,Enzo Roco,cl CHI,DF,Elche,es La Liga,28,1992,28.4,10,0,0,37,7,1,1,28,20,0.0,2.0,0,149.0,61.0,27.0,69.3
2276,Stian Rode Gregersen,no NOR,DF,Bordeaux,fr Ligue 1,26,1995,21.7,7,0,0,25,23,1,6,38,26,0.0,2.0,0,125.0,34.0,33.0,50.7
2277,Sebastian Rode,de GER,CC,Eint Frankfurt,de Bundesliga,30,1990,8.4,1,0,0,6,9,0,3,13,7,0.0,0.0,0,68.0,9.0,22.0,29.0
2278,Joe Rodon,wls WAL,DF,Tottenham,eng Premier League,23,1997,1.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,3.0,2.0,2.0,50.0
2279,Rodri,es ESP,CC,Manchester City,eng Premier League,25,1996,32.0,5,0,0,43,20,0,9,28,43,0.0,0.0,0,292.0,85.0,33.0,72.0
2280,Rodri,es ESP,DL,Betis,es La Liga,21,2000,9.8,1,0,0,2,15,1,10,3,7,0.0,0.0,0,54.0,0.0,8.0,0.0
2281,Rodrigo,es ESP,"CC,DL",Leeds United,eng Premier League,30,1991,25.2,9,0,0,21,30,4,29,11,9,0.0,0.0,0,103.0,17.0,48.0,26.2
2282,Gerson Rodrigues,lu LUX,"DL,CC",Troyes,fr Ligue 1,26,1995,9.4,6,0,0,28,16,6,10,0,9,0.0,0.0,0,27.0,16.0,18.0,47.1
2283,Kévin Rodrigues,pt POR,"DF,DL",Rayo Vallecano,es La Liga,27,1994,4.8,0,0,0,5,7,0,10,7,11,0.0,0.0,0,33.0,10.0,8.0,55.6
2284,Ángel Rodríguez,es ESP,"DL,CC",Mallorca,es La Liga,34,1987,17.2,4,0,0,37,23,17,10,3,9,1.0,0.0,0,47.0,19.0,30.0,38.8
2285,Óscar Rodríguez Arnaiz,es ESP,"CC,DL",Getafe,es La Liga,23,1998,10.5,2,0,0,8,11,1,43,11,11,0.0,0.0,0,53.0,9.0,15.0,37.5
2286,Óscar Rodríguez Arnaiz,es ESP,"DL,CC",Sevilla,es La Liga,23,1998,4.6,1,0,0,5,6,1,15,5,3,0.0,0.0,0,18.0,3.0,5.0,37.5
2287,Dani Rodríguez,es ESP,"CC,DL",Mallorca,es La Liga,33,1988,31.5,7,0,0,65,69,3,55,20,31,0.0,0.0,0,175.0,39.0,59.0,39.8
2288,Guido Rodríguez,ar ARG,CC,Betis,es La Liga,27,1994,28.1,9,1,1,47,50,2,4,31,53,0.0,0.0,0,206.0,33.0,17.0,66.0
2289,Jay Rodriguez,eng ENG,DL,Burnley,eng Premier League,32,1989,15.4,3,0,0,31,16,17,7,4,12,0.0,0.0,0,37.0,55.0,67.0,45.1
2290,Ricardo Rodríguez,ch SUI,DF,Torino,it Serie A,28,1992,27.5,3,0,0,26,11,0,65,41,21,0.0,1.0,0,163.0,53.0,34.0,60.9
2291,Rodrygo,br BRA,DL,Real Madrid,es La Liga,20,2001,16.9,4,0,0,20,29,13,41,11,14,3.0,0.0,0,72.0,14.0,25.0,35.9
2292,Mads Roerslev,dk DEN,DF,Brentford,eng Premier League,22,1999,13.8,1,0,0,18,8,2,35,16,12,0.0,1.0,0,54.0,12.0,25.0,32.4
2293,Marko Rog,hr CRO,CC,Cagliari,it Serie A,26,1995,3.5,0,0,0,11,14,0,3,1,3,0.0,0.0,0,19.0,4.0,5.0,44.4
2294,Rogério,br BRA,DF,Sassuolo,it Serie A,23,1998,19.2,5,0,0,15,34,1,82,18,13,0.0,0.0,0,95.0,10.0,15.0,40.0
2295,Alessio Romagnoli,it ITA,DF,Milan,it Serie A,26,1995,15.7,4,1,0,17,13,3,1,19,14,0.0,1.0,0,79.0,46.0,19.0,70.8
2296,Simone Romagnoli,it ITA,DF,Empoli,it Serie A,31,1990,16.6,3,0,0,17,5,0,1,9,12,0.0,1.0,1,103.0,54.0,33.0,62.1
2297,Leonardo Román,es ESP,PO,Mallorca,es La Liga,21,2000,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3.0,0.0,0.0,
2298,Cristian Romero,ar ARG,DF,Tottenham,eng Premier League,23,1998,20.5,8,0,0,28,15,2,0,33,39,0.0,1.0,0,148.0,43.0,30.0,58.9
2299,Iván Romero,es ESP,DL,Sevilla,es La Liga,20,2001,2.0,0,0,0,4,6,1,0,2,2,0.0,0.0,0,3.0,1.0,10.0,9.1
2300,Luka Romero,ar ARG,DL,Lazio,it Serie A,16,2004,0.9,0,0,0,2,3,0,1,1,1,0.0,0.0,0,4.0,0.0,1.0,0.0
2301,Sergio Romero,ar ARG,PO,Venezia,it Serie A,34,1987,16.0,2,0,0,1,1,0,0,1,2,0.0,1.0,0,13.0,6.0,1.0,85.7
2302,Oriol Romeu,es ESP,CC,Southampton,eng Premier League,29,1991,32.1,9,0,0,46,24,0,13,51,39,0.0,0.0,0,259.0,67.0,47.0,58.8
2303,Cristiano Ronaldo,pt POR,DL,Manchester Utd,eng Premier League,36,1985,27.3,8,0,0,16,18,33,15,2,6,2.0,0.0,0,52.0,42.0,68.0,38.2
2304,Cristiano Ronaldo,pt POR,DL,Juventus,it Serie A,36,1985,0.3,1,0,0,0,1,1,0,0,0,0.0,0.0,0,2.0,0.0,0.0,
2305,Salomón Rondón,ve VEN,DL,Everton,eng Premier League,31,1989,8.8,3,1,0,12,4,5,6,0,1,0.0,0.0,0,20.0,38.0,56.0,40.4
2306,Valentin Rongier,fr FRA,"CC,DF",Marseille,fr Ligue 1,26,1994,24.4,3,0,0,34,28,0,7,33,51,0.0,1.0,0,152.0,19.0,27.0,41.3
2307,Marten de Roon,nl NED,"CC,DF",Atalanta,it Serie A,30,1991,28.3,7,1,1,50,15,0,7,45,42,0.0,0.0,0,212.0,52.0,34.0,60.5
2308,Unai Ropero,es ESP,CC,Alavés,es La Liga,19,2001,0.1,0,0,0,0,1,0,0,1,0,0.0,0.0,0,1.0,0.0,0.0,
2309,Pablo Rosario,nl NED,CC,Nice,fr Ligue 1,24,1997,30.3,7,0,0,36,22,2,15,38,37,0.0,0.0,0,175.0,43.0,31.0,58.1
2310,Romario Rösch,de GER,CC,Mainz 05,de Bundesliga,22,1999,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,
2311,Danny Rose,eng ENG,DF,Watford,eng Premier League,31,1990,7.7,4,0,0,10,14,1,24,14,10,0.0,1.0,0,41.0,4.0,7.0,36.4
2312,Francesco Rossi,it ITA,PO,Atalanta,it Serie A,30,1991,0.4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,
2313,Tom Rothe,de GER,DF,Dortmund,de Bundesliga,16,2004,1.0,1,0,0,3,1,3,5,2,3,0.0,0.0,0,5.0,0.0,0.0,
2314,Jérôme Roussillon,fr FRA,DF,Wolfsburg,de Bundesliga,28,1993,19.7,5,0,0,10,24,5,50,14,9,0.0,0.0,0,97.0,13.0,9.0,59.1
2315,Nicolò Rovella,it ITA,CC,Genoa,it Serie A,19,2001,16.3,5,0,0,26,24,3,110,20,26,0.0,0.0,0,118.0,5.0,15.0,25.0
2316,Jon Rowe,eng ENG,"DL,CC",Norwich City,eng Premier League,18,2003,2.5,0,0,0,3,7,1,4,3,2,0.0,0.0,0,13.0,1.0,8.0,11.1
2317,Amir Rrahmani,xk KVX,DF,Napoli,it Serie A,27,1994,32.5,5,0,0,23,23,0,0,19,11,0.0,0.0,0,174.0,78.0,50.0,60.9
2318,Ruan,br BRA,DF,Sassuolo,it Serie A,22,1999,2.4,1,0,0,4,8,0,1,2,4,0.0,1.0,0,22.0,7.0,8.0,46.7
2319,Rubén,es ESP,DF,Espanyol,es La Liga,20,2001,1.7,0,0,0,4,1,0,9,2,1,0.0,0.0,0,4.0,5.0,2.0,71.4
2320,John Ruddy,eng ENG,PO,Wolves,eng Premier League,34,1986,1.5,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,100.0
2321,Antonio Rüdiger,de GER,DF,Chelsea,eng Premier League,28,1993,33.7,9,0,0,35,12,0,15,28,28,2.0,0.0,0,183.0,56.0,20.0,73.7
2322,Sebastian Rudy,de GER,CC,Hoffenheim,de Bundesliga,31,1990,8.6,5,0,0,12,6,0,15,11,12,0.0,0.0,0,46.0,6.0,12.0,33.3
2323,Daniele Rugani,it ITA,DF,Juventus,it Serie A,27,1994,9.8,2,0,0,11,1,0,0,11,5,0.0,0.0,0,43.0,16.0,14.0,53.3
2324,Matteo Ruggeri,it ITA,DF,Salernitana,it Serie A,19,2002,7.5,1,0,0,1,2,1,29,2,4,0.0,0.0,0,40.0,9.0,7.0,56.3
2325,Mário Rui,pt POR,DF,Napoli,it Serie A,30,1991,33.2,7,0,0,31,60,4,80,40,43,0.0,0.0,0,173.0,14.0,31.0,31.1
2326,Aitor Ruibal,es ESP,"DL,DF",Betis,es La Liga,25,1996,9.5,6,0,0,23,15,1,17,8,15,0.0,0.0,0,41.0,5.0,14.0,26.3
2327,Isma Ruiz,es ESP,CC,Granada,es La Liga,20,2001,3.1,1,0,0,2,3,1,1,3,1,0.0,0.0,0,18.0,3.0,6.0,33.3
2328,Fabián Ruiz Peña,es ESP,CC,Napoli,it Serie A,25,1996,26.5,2,0,0,21,18,1,17,22,33,0.0,0.0,0,203.0,8.0,12.0,40.0
2329,Víctor Ruiz,es ESP,DF,Betis,es La Liga,32,1989,15.8,2,0,0,12,2,2,0,29,9,0.0,0.0,0,96.0,46.0,29.0,61.3
2330,Gerónimo Rulli,ar ARG,PO,Villarreal,es La Liga,29,1992,32.0,2,0,0,0,3,0,0,1,0,0.0,0.0,0,37.0,11.0,0.0,100.0
2331,Lukas Rupp,de GER,CC,Norwich City,eng Premier League,30,1991,8.5,0,0,0,7,8,0,3,9,4,0.0,0.0,0,55.0,5.0,10.0,33.3
2332,Alessandro Russo,it ITA,CC,Salernitana,it Serie A,17,2003,0.3,0,0,0,0,1,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,
2333,Franco Russo,ar ARG,DF,Mallorca,es La Liga,26,1994,16.3,7,2,2,26,11,1,1,27,10,0.0,2.0,1,82.0,29.0,33.0,46.8
2334,Georginio Rutter,fr FRA,"DL,CC",Hoffenheim,de Bundesliga,19,2002,17.9,2,0,0,37,37,21,20,6,13,0.0,0.0,0,56.0,40.0,46.0,46.5
2335,Mathew Ryan,au AUS,PO,Real Sociedad,es La Liga,29,1992,3.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,1.0,0.0,100.0
2336,Julian Ryerson,no NOR,DF,Union Berlin,de Bundesliga,23,1997,15.9,3,0,0,12,14,0,51,16,15,0.0,0.0,0,113.0,18.0,29.0,38.3
2337,Frederik Rønnow,dk DEN,PO,Union Berlin,de Bundesliga,28,1992,7.0,1,0,0,0,1,0,0,0,0,0.0,0.0,0,8.0,4.0,0.0,100.0
2338,José Sá,pt POR,PO,Wolves,eng Premier League,28,1993,36.5,3,0,0,3,12,0,0,2,1,0.0,3.0,1,57.0,12.0,0.0,100.0
2339,Roli Pereira de Sa,fr FRA,CC,Nantes,fr Ligue 1,24,1996,6.4,1,0,0,8,5,1,6,6,4,0.0,0.0,0,47.0,6.0,5.0,54.5
2340,Youssouf Sabaly,sn SEN,DF,Betis,es La Liga,28,1993,8.8,1,0,0,5,9,1,17,13,10,0.0,0.0,0,37.0,10.0,9.0,52.6
2341,Mathys Saban,fr FRA,"DL,CC",Saint-Étienne,fr Ligue 1,19,2002,0.8,1,0,0,2,0,0,2,0,2,0.0,0.0,0,1.0,0.0,3.0,0.0
2342,Stefano Sabelli,it ITA,DF,Genoa,it Serie A,28,1993,3.9,3,0,0,6,8,0,9,3,3,0.0,1.0,0,19.0,3.0,4.0,42.9
2343,Abdelhamid Sabiri,ma MAR,"CC,DL",Sampdoria,it Serie A,24,1996,9.9,3,0,0,21,34,1,15,7,18,0.0,0.0,0,39.0,26.0,26.0,50.0
2344,Marcel Sabitzer,at AUT,"CC,DL",RB Leipzig,de Bundesliga,27,1994,0.5,1,0,0,1,0,0,1,1,1,0.0,0.0,0,4.0,0.0,1.0,0.0
2345,Marcel Sabitzer,at AUT,"CC,DF",Bayern Munich,de Bundesliga,27,1994,10.1,0,0,0,16,15,0,16,9,7,0.0,0.0,0,67.0,11.0,9.0,55.0
2346,Falaye Sacko,ml MLI,DF,Saint-Étienne,fr Ligue 1,26,1995,7.4,0,0,0,9,2,0,8,4,10,0.0,0.0,0,53.0,6.0,2.0,75.0
2347,Alexis Saelemaekers,be BEL,DL,Milan,it Serie A,22,1999,20.7,2,0,0,29,37,1,63,15,22,0.0,0.0,0,120.0,9.0,14.0,39.1
2348,Rafiki Said Ahamada,km COM,"CC,DL",Brest,fr Ligue 1,21,2000,1.4,1,0,0,6,3,1,5,0,3,0.0,0.0,0,14.0,4.0,0.0,100.0
2349,Wesley Saïd,fr FRA,"DL,CC",Lens,fr Ligue 1,26,1995,7.3,2,0,0,17,6,3,10,2,5,1.0,0.0,0,17.0,6.0,7.0,46.2
2350,Allan Saint-Maximin,fr FRA,"DL,CC",Newcastle Utd,eng Premier League,24,1997,31.2,6,0,0,22,48,13,60,11,8,0.0,0.0,0,110.0,18.0,18.0,50.0
2351,Romain Saïss,ma MAR,DF,Wolves,eng Premier League,31,1990,30.1,6,0,0,30,15,3,9,58,27,0.0,2.0,0,157.0,72.0,50.0,59.0
2352,Bukayo Saka,eng ENG,"DL,CC",Arsenal,eng Premier League,19,2001,33.1,6,0,0,39,59,17,110,22,21,2.0,0.0,0,141.0,23.0,43.0,34.8
2353,Mamadou Sakho,fr FRA,DF,Montpellier,fr Ligue 1,31,1990,28.6,3,0,0,8,9,0,0,41,22,0.0,1.0,0,183.0,47.0,31.0,60.3
2354,Bakary Sako,ml MLI,"DL,CC",Saint-Étienne,fr Ligue 1,33,1988,1.7,0,0,0,3,2,1,4,0,0,0.0,0.0,0,3.0,4.0,6.0,40.0
2355,Jacopo Sala,it ITA,CC,Spezia,it Serie A,29,1991,9.8,3,0,0,11,12,1,6,14,11,0.0,1.0,0,71.0,4.0,4.0,50.0
2356,Mohamed Salah,eg EGY,DL,Liverpool,eng Premier League,29,1992,30.7,1,0,0,12,23,12,41,6,8,2.0,0.0,0,86.0,7.0,33.0,17.5
2357,Eddie Salcedo,it ITA,"CC,DL",Spezia,it Serie A,19,2001,4.8,1,0,0,8,6,2,13,0,1,0.0,0.0,0,14.0,11.0,10.0,52.4
2358,William Saliba,fr FRA,DF,Marseille,fr Ligue 1,20,2001,36.0,5,0,0,17,11,1,4,48,32,0.0,0.0,0,260.0,46.0,29.0,61.3
2359,Romain Salin,fr FRA,PO,Rennes,fr Ligue 1,37,1984,1.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,
2360,Mohammed Salisu,gh GHA,DF,Southampton,eng Premier League,22,1999,33.0,10,1,1,38,7,2,13,78,47,0.0,1.0,1,244.0,101.0,60.0,62.7
2361,Roland Sallai,hu HUN,"CC,DL",Freiburg,de Bundesliga,24,1997,17.2,1,0,0,29,42,4,58,11,16,1.0,0.0,0,74.0,21.0,28.0,42.9
2362,Yoann Salmier,gf GUF,DF,Troyes,fr Ligue 1,28,1992,29.6,5,0,0,33,28,1,11,40,33,0.0,3.0,1,183.0,46.0,25.0,64.8
2363,Salvi,es ESP,"CC,DL",Cádiz,es La Liga,30,1991,15.5,3,1,1,9,16,1,65,6,10,0.0,0.0,0,78.0,15.0,18.0,45.5
2364,Lazar Samardzic,rs SRB,"CC,DL",Udinese,it Serie A,19,2002,5.4,0,0,0,11,3,0,32,2,9,0.0,0.0,0,33.0,6.0,5.0,54.5
2365,Diadie Samassékou,ml MLI,CC,Hoffenheim,de Bundesliga,25,1996,18.4,7,0,0,30,25,0,7,28,26,0.0,0.0,0,121.0,32.0,23.0,58.2
2366,Mama Samba Baldé,gw GNB,"CC,DL",Troyes,fr Ligue 1,25,1995,19.1,1,1,0,41,26,4,16,5,28,1.0,1.0,0,75.0,25.0,40.0,38.5
2367,Albert Sambi Lokonga,be BEL,CC,Arsenal,eng Premier League,21,1999,12.6,5,0,0,12,15,0,2,13,18,0.0,0.0,0,72.0,15.0,20.0,42.9
2368,Junior Sambia,fr FRA,"DF,DL",Montpellier,fr Ligue 1,24,1996,17.0,5,1,1,18,26,0,50,21,13,0.0,0.0,0,86.0,25.0,19.0,56.8
2369,Luigi Samele,it ITA,DL,Sassuolo,it Serie A,19,2002,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,100.0
2370,Fede San Emeterio,es ESP,CC,Cádiz,es La Liga,24,1997,9.2,3,0,0,26,10,0,0,8,5,0.0,0.0,0,46.0,11.0,5.0,68.8
2371,Antonio Sanabria,py PAR,DL,Torino,it Serie A,25,1996,20.0,3,0,0,26,34,21,3,2,2,2.0,0.0,0,52.0,78.0,124.0,38.6
2372,Oihan Sancet,es ESP,DL,Athletic Club,es La Liga,21,2000,15.8,2,0,0,20,27,5,10,5,7,0.0,0.0,0,48.0,17.0,31.0,35.4
2373,Renato Sanches,pt POR,"CC,DL",Lille,fr Ligue 1,23,1997,18.3,8,1,1,29,27,1,65,14,7,0.0,0.0,0,124.0,11.0,11.0,50.0
2374,Alexis Sánchez,cl CHI,DL,Inter,it Serie A,32,1988,9.8,0,0,0,10,21,8,35,2,8,0.0,0.0,0,36.0,10.0,16.0,38.5
2375,Antonio Sánchez,es ESP,"CC,DL",Mallorca,es La Liga,24,1997,18.0,3,1,0,40,27,3,16,32,24,0.0,0.0,0,148.0,11.0,10.0,52.4
2376,Davinson Sánchez,co COL,DF,Tottenham,eng Premier League,25,1996,18.1,4,0,0,16,11,1,2,30,22,0.0,0.0,0,103.0,45.0,36.0,55.6
2377,Germán Sánchez,es ESP,DF,Granada,es La Liga,34,1986,25.5,11,1,1,23,25,1,1,28,19,0.0,1.0,0,114.0,62.0,45.0,57.9
2378,Manu Sánchez,es ESP,DF,Osasuna,es La Liga,20,2000,25.1,6,0,0,32,16,0,70,18,34,0.0,1.0,0,132.0,9.0,36.0,20.0
2379,Robert Sánchez,es ESP,PO,Brighton,eng Premier League,23,1997,37.0,3,1,0,1,2,0,0,0,1,0.0,0.0,0,61.0,17.0,0.0,100.0
2380,Jadon Sancho,eng ENG,"DL,CC",Manchester Utd,eng Premier League,21,2000,21.1,0,0,0,4,7,7,28,15,8,0.0,0.0,0,112.0,2.0,11.0,15.4
2381,Philippe Sandler,nl NED,DF,Troyes,fr Ligue 1,24,1997,0.8,0,0,0,0,0,0,0,3,0,0.0,0.0,0,2.0,3.0,0.0,100.0
2382,Alex Sandro,br BRA,DF,Juventus,it Serie A,30,1991,19.8,3,0,0,31,34,1,35,27,16,1.0,0.0,1,113.0,31.0,20.0,60.8
2383,Leroy Sané,de GER,"DL,CC",Bayern Munich,de Bundesliga,25,1996,22.0,3,0,0,25,24,7,38,12,16,0.0,0.0,0,106.0,2.0,7.0,22.2
2384,Oier Sanjurjo,es ESP,CC,Osasuna,es La Liga,35,1986,8.4,3,0,0,17,6,2,11,1,6,0.0,0.0,0,54.0,21.0,16.0,56.8
2385,Mohamed Sankoh,nl NED,DL,Stuttgart,de Bundesliga,17,2003,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,
2386,Morgan Sanson,fr FRA,CC,Aston Villa,eng Premier League,26,1994,4.0,0,0,0,3,13,0,8,10,8,0.0,0.0,0,33.0,3.0,6.0,33.3
2387,Nicola Sansone,it ITA,"DL,CC",Bologna,it Serie A,29,1991,10.0,6,0,0,16,21,6,52,4,7,2.0,0.0,0,52.0,7.0,18.0,28.0
2388,Baptiste Santamaria,fr FRA,"CC,DF",Rennes,fr Ligue 1,26,1995,28.0,7,0,0,35,21,0,15,33,27,0.0,1.0,0,156.0,74.0,41.0,64.3
2389,Baptiste Santamaria,fr FRA,CC,Freiburg,de Bundesliga,26,1995,0.2,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,
2390,Federico Santander,py PAR,"DL,DF",Bologna,it Serie A,30,1991,0.7,1,0,0,2,5,0,1,0,1,0.0,0.0,0,3.0,8.0,7.0,53.3
2391,Jesús Santiago,es ESP,CC,Valencia,es La Liga,17,2004,0.9,0,0,0,1,1,0,0,0,2,0.0,0.0,0,9.0,0.0,0.0,
2392,Samir Santos,br BRA,DF,Watford,eng Premier League,26,1994,18.6,4,0,0,17,16,0,0,43,11,0.0,0.0,0,103.0,47.0,34.0,58.0
2393,Samir Santos,br BRA,DF,Udinese,it Serie A,26,1994,15.8,5,0,0,33,16,0,12,42,16,0.0,0.0,0,77.0,40.0,17.0,70.2
2394,Sergio Santos,es ESP,DF,Real Madrid,es La Liga,20,2001,0.1,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,
2395,Alvaro Sanz,es ESP,CC,Barcelona,es La Liga,20,2001,0.3,0,0,0,0,1,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,
2396,Riccardo Saponara,it ITA,DL,Fiorentina,it Serie A,29,1991,14.3,1,0,0,6,24,4,28,1,2,1.0,0.0,0,59.0,5.0,9.0,35.7
2397,Pablo Sarabia,es ESP,DL,Paris S-G,fr Ligue 1,29,1992,0.2,1,0,0,1,1,0,2,0,0,0.0,0.0,0,0.0,0.0,0.0,
2398,Marcelo Saracchi,uy URU,DF,Levante,es La Liga,23,1998,2.1,2,0,0,3,0,0,7,4,5,0.0,0.0,0,15.0,1.0,1.0,50.0
2399,Josh Sargent,us USA,"DL,CC",Norwich City,eng Premier League,21,2000,17.5,1,0,0,9,23,4,11,11,14,0.0,0.0,0,70.0,40.0,48.0,45.5
2400,Jeremy Sarmiento,ec ECU,"DL,CC",Brighton,eng Premier League,19,2002,0.5,0,0,0,0,2,0,0,0,1,0.0,0.0,0,3.0,1.0,2.0,33.3
2401,Bouna Sarr,sn SEN,DF,Bayern Munich,de Bundesliga,29,1992,0.7,0,0,0,0,0,0,3,6,4,0.0,0.0,0,6.0,0.0,2.0,0.0
2402,Ismaila Sarr,sn SEN,"DL,CC",Watford,eng Premier League,23,1998,20.7,2,0,0,17,47,12,61,9,7,0.0,0.0,0,88.0,10.0,17.0,37.0
2403,Malang Sarr,fr FRA,DF,Chelsea,eng Premier League,22,1999,6.1,2,0,0,8,1,0,4,11,7,0.0,0.0,0,36.0,13.0,7.0,65.0
2404,Joan Sastre Vanrell,es ESP,DF,Mallorca,es La Liga,24,1997,2.9,1,0,0,3,6,0,6,2,3,0.0,1.0,0,10.0,4.0,3.0,57.1
2405,Giacomo Satalino,it ITA,PO,Sassuolo,it Serie A,22,1999,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,
2406,Martin Satriano,uy URU,"DL,CC",Inter,it Serie A,20,2001,0.4,0,0,0,1,0,0,0,0,0,0.0,0.0,0,2.0,1.0,3.0,25.0
2407,Martin Satriano,uy URU,DL,Brest,fr Ligue 1,20,2001,10.4,5,0,0,14,13,2,5,2,2,0.0,0.0,0,28.0,14.0,43.0,24.6
2408,Téji Savanier,fr FRA,CC,Montpellier,fr Ligue 1,29,1991,26.8,9,2,1,45,77,2,199,25,27,0.0,0.0,0,149.0,13.0,23.0,36.1
2409,Esteban Saveljich,me MNE,DF,Rayo Vallecano,es La Liga,30,1991,18.9,4,0,0,23,2,3,1,16,11,0.0,1.0,0,56.0,56.0,36.0,60.9
2410,Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,30,1991,27.1,12,0,0,30,22,3,1,37,20,0.0,0.0,1,119.0,71.0,52.0,57.7
2411,Joe Scally,us USA,DF,M'Gladbach,de Bundesliga,18,2002,21.2,4,0,0,27,36,2,35,22,30,0.0,0.0,0,89.0,18.0,18.0,50.0
2412,Giorgio Scalvini,it ITA,"DF,CC",Atalanta,it Serie A,17,2003,8.5,1,0,0,15,7,0,3,22,11,0.0,0.0,0,56.0,20.0,17.0,54.1
2413,Gianluca Scamacca,it ITA,DL,Sassuolo,it Serie A,22,1999,23.8,7,0,0,49,20,10,11,5,14,0.0,0.0,0,46.0,51.0,39.0,56.7
2414,Dane Scarlett,eng ENG,CC,Tottenham,eng Premier League,17,2004,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,
2415,Kevin Schade,de GER,"CC,DL",Freiburg,de Bundesliga,19,2001,9.2,2,0,0,22,26,4,13,3,7,0.0,0.0,0,41.0,40.0,35.0,53.3
2416,András Schäfer,hu HUN,CC,Union Berlin,de Bundesliga,22,1999,2.7,2,0,0,6,2,0,1,2,1,0.0,0.0,0,25.0,1.0,5.0,16.7
2417,Fabian Schär,ch SUI,DF,Newcastle Utd,eng Premier League,29,1991,24.0,4,0,0,24,11,3,7,32,11,0.0,0.0,0,131.0,45.0,42.0,51.7
2418,Louis Schaub,at AUT,"CC,DL",Köln,de Bundesliga,26,1994,7.3,0,0,0,8,8,3,34,3,10,0.0,0.0,0,56.0,3.0,13.0,18.8
