RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG
2225,Kasper Schmeichel,dk DEN,PO,Leicester City,eng Premier League,31,1986,38.0,0,1,0,0.0,0.03,0.0,0.0,,9.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1
2226,Marcel Schmelzer,de GER,DF,Dortmund,de Bundesliga,30,1988,6.3,0,4,0,0.0,0.64,0.0,0.0,,18.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2
2227,Jonathan Schmid,fr FRA,DF,Augsburg,de Bundesliga,28,1990,28.0,3,17,9,52.9,0.61,0.32,0.18,0.33,27.6,8,0,0,0.8,0.8,0.05,2.2,2.2
2228,Morgan Schneiderlin,fr FRA,CC,Everton,eng Premier League,28,1989,9.3,0,3,0,0.0,0.32,0.0,0.0,,17.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1
2229,Alessandro Schöpf,at AUT,"CC,DF",Schalke 04,de Bundesliga,24,1994,11.2,1,18,3,16.7,1.61,0.27,0.06,0.33,20.5,0,0,0,1.2,1.2,0.07,-0.2,-0.2
2230,Nico Schulz,de GER,DF,Hoffenheim,de Bundesliga,25,1993,28.2,1,30,8,26.7,1.06,0.28,0.03,0.13,18.4,0,0,0,2.3,2.3,0.08,-1.3,-1.3
2231,André Schürrle,de GER,"DL,CC",Fulham,eng Premier League,27,1990,18.2,6,55,17,30.9,3.02,0.93,0.11,0.35,22.4,4,0,0,3.6,3.6,0.07,2.4,2.4
2232,Pirmin Schwegler,ch SUI,CC,Hannover 96,de Bundesliga,31,1987,23.1,0,12,1,8.3,0.52,0.04,0.0,0.0,27.3,0,0,0,0.3,0.3,0.03,-0.3,-0.3
2233,Alexander Schwolow,de GER,PO,Freiburg,de Bundesliga,26,1992,33.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
2234,Matteo Scozzarella,it ITA,CC,Parma,it Serie A,30,1988,16.2,0,8,1,12.5,0.49,0.06,0.0,0.0,29.7,1,0,0,0.3,0.3,0.03,-0.3,-0.3
2235,Simone Scuffet,it ITA,PO,Udinese,it Serie A,22,1996,9.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
2236,Andrea Seculin,it ITA,PO,Chievo,it Serie A,28,1990,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
2237,Stanley Segarel,mf SMN,DL,Amiens,fr Ligue 1,24,1994,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
2238,Davie Selke,de GER,DL,Hertha BSC,de Bundesliga,23,1995,19.3,3,44,19,43.2,2.28,0.98,0.07,0.16,13.7,0,0,0,5.2,5.2,0.12,-2.2,-2.2
2239,Ole Selnæs,no NOR,CC,Saint-Étienne,fr Ligue 1,24,1994,18.5,0,12,3,25.0,0.65,0.16,0.0,0.0,26.3,0,0,0,0.4,0.4,0.04,-0.4,-0.4
2240,Matz Sels,be BEL,PO,Strasbourg,fr Ligue 1,26,1992,37.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
2241,Ken Sema,se SWE,"CC,DL",Watford,eng Premier League,24,1993,8.4,1,12,3,25.0,1.43,0.36,0.08,0.33,17.3,0,0,0,0.8,0.8,0.07,0.2,0.2
2242,Alfa Semedo,gw GNB,CC,Espanyol,es La Liga,20,1997,0.5,0,2,0,0.0,4.0,0.0,0.0,,26.5,0,0,0,0.0,0.0,0.02,0.0,0.0
2243,Nélson Semedo,pt POR,DF,Barcelona,es La Liga,24,1993,17.8,1,6,2,33.3,0.34,0.11,0.17,0.5,17.1,0,0,0,0.3,0.3,0.05,0.7,0.7
2244,Rúben Semedo,pt POR,DF,Huesca,es La Liga,24,1994,9.4,0,6,0,0.0,0.64,0.0,0.0,,10.1,0,0,0,0.6,0.6,0.1,-0.6,-0.6
2245,Adrian Šemper,hr CRO,PO,Chievo,it Serie A,20,1998,6.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
2246,Stefano Sensi,it ITA,CC,Sassuolo,it Serie A,22,1995,21.9,2,36,7,19.4,1.64,0.32,0.06,0.29,23.1,5,0,0,1.9,1.9,0.05,0.1,0.1
2247,Luigi Sepe,it ITA,PO,Parma,it Serie A,27,1991,37.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
2248,Suat Serdar,de GER,CC,Schalke 04,de Bundesliga,21,1997,19.2,2,30,9,30.0,1.56,0.47,0.07,0.22,18.8,0,0,0,3.0,3.0,0.1,-1.0,-1.0
2249,Jean Seri,ci CIV,CC,Fulham,eng Premier League,27,1991,24.9,1,19,6,31.6,0.76,0.24,0.05,0.17,25.7,3,0,0,0.9,0.9,0.05,0.1,0.1
2250,Leonardo Sernicola,it ITA,DL,Sassuolo,it Serie A,21,1997,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
2251,Julien Serrano,fr FRA,"CC,DF",Monaco,fr Ligue 1,20,1998,1.3,0,1,0,0.0,0.76,0.0,0.0,,7.7,0,0,0,0.3,0.3,0.31,-0.3,-0.3
2252,Grégory Sertic,fr FRA,CC,Marseille,fr Ligue 1,28,1989,1.2,0,1,0,0.0,0.83,0.0,0.0,,13.5,0,0,0,0.1,0.1,0.09,-0.1,-0.1
2253,Ryan Sessegnon,eng ENG,"DL,DF",Fulham,eng Premier League,18,2000,25.6,2,28,11,39.3,1.1,0.43,0.07,0.18,14.9,0,0,0,4.0,4.0,0.14,-2.0,-2.0
2254,Paik Seung-ho,kr KOR,"DL,CC",Girona,es La Liga,21,1997,0.7,0,1,0,0.0,1.5,0.0,0.0,,15.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1
2255,Stephan El Shaarawy,it ITA,"DL,CC",Roma,it Serie A,25,1992,23.4,11,70,30,42.9,2.99,1.28,0.16,0.37,17.5,0,0,0,7.6,7.6,0.11,3.4,3.4
2256,Meritan Shabani,al ALB,CC,Bayern Munich,de Bundesliga,19,1999,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
2257,Xherdan Shaqiri,ch SUI,"DL,CC",Liverpool,eng Premier League,26,1991,11.8,6,26,10,38.5,2.2,0.85,0.23,0.6,19.8,5,0,0,3.9,3.9,0.15,2.1,2.1
2258,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,23,1995,28.8,1,21,7,33.3,0.73,0.24,0.05,0.14,19.8,0,0,0,1.4,1.4,0.07,-0.4,-0.4
2259,Jonjo Shelvey,eng ENG,CC,Newcastle Utd,eng Premier League,26,1992,10.5,1,23,8,34.8,2.18,0.76,0.04,0.13,28.9,4,0,0,0.9,0.9,0.04,0.1,0.1
2260,Gaku Shibasaki,jp JPN,"CC,DL",Getafe,es La Liga,26,1992,4.3,0,6,1,16.7,1.39,0.23,0.0,0.0,24.4,0,0,0,0.2,0.2,0.03,-0.2,-0.2
2261,Gen Shoji,jp JPN,DF,Toulouse,fr Ligue 1,25,1992,18.0,0,2,0,0.0,0.11,0.0,0.0,,33.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1
2262,Djibril Sidibé,fr FRA,"DF,CC",Monaco,fr Ligue 1,26,1992,23.1,0,18,3,16.7,0.78,0.13,0.0,0.0,19.0,1,0,0,1.3,1.3,0.07,-1.3,-1.3
2263,Kalidou Sidibé,fr FRA,CC,Toulouse,fr Ligue 1,19,1999,14.0,1,4,2,50.0,0.29,0.14,0.25,0.5,19.7,0,0,0,0.3,0.3,0.06,0.7,0.7
2264,Sidnei,br BRA,DF,Betis,es La Liga,28,1989,19.4,1,9,2,22.2,0.46,0.1,0.11,0.5,13.4,0,0,0,1.1,1.1,0.12,-0.1,-0.1
2265,Francisco Sierralta,cl CHI,DF,Parma,it Serie A,21,1997,3.0,0,2,0,0.0,0.67,0.0,0.0,,21.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1
2266,Gylfi Sigurðsson,is ISL,CC,Everton,eng Premier League,28,1989,34.6,13,81,29,35.8,2.34,0.84,0.14,0.38,20.3,7,2,5,10.7,6.7,0.08,2.3,4.3
2267,Luca Siligardi,it ITA,DL,Parma,it Serie A,30,1988,18.2,1,37,7,18.9,2.03,0.38,0.03,0.14,23.9,1,0,0,2.2,2.2,0.06,-1.2,-1.2
2268,Adrien Silva,pt POR,CC,Leicester City,eng Premier League,29,1989,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
2269,Adrien Silva,pt POR,CC,Monaco,fr Ligue 1,29,1989,13.2,0,9,3,33.3,0.68,0.23,0.0,0.0,26.6,1,0,0,0.3,0.3,0.03,-0.3,-0.3
2270,André Silva,pt POR,DL,Sevilla,es La Liga,22,1995,24.0,9,63,26,41.3,2.63,1.08,0.14,0.35,13.2,0,0,0,10.3,10.3,0.16,-1.3,-1.3
2271,Bernardo Silva,pt POR,"CC,DL",Manchester City,eng Premier League,23,1994,31.7,7,62,22,35.5,1.96,0.69,0.11,0.32,15.7,0,0,0,7.4,7.4,0.12,-0.4,-0.4
2272,David Silva,es ESP,CC,Manchester City,eng Premier League,32,1986,26.7,6,51,18,35.3,1.91,0.67,0.12,0.33,14.1,4,0,0,7.8,7.8,0.15,-1.8,-1.8
2273,Gabriel Silva,br BRA,DF,Saint-Étienne,fr Ligue 1,27,1991,15.9,0,5,1,20.0,0.31,0.06,0.0,0.0,20.9,0,0,0,0.2,0.2,0.04,-0.2,-0.2
2274,Jonathan Silva,ar ARG,"DF,DL",Leganés,es La Liga,24,1994,30.0,3,23,8,34.8,0.77,0.27,0.13,0.38,18.2,0,0,0,1.6,1.6,0.07,1.4,1.4
2275,Matheus Pereira da Silva,br BRA,CC,Juventus,it Serie A,20,1998,1.0,0,2,0,0.0,1.96,0.0,0.0,,17.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1
2276,Thiago Silva,br BRA,DF,Paris S-G,fr Ligue 1,33,1984,23.1,0,12,0,0.0,0.52,0.0,0.0,,11.9,0,0,0,1.0,1.0,0.08,-1.0,-1.0
2277,Xande Silva,pt POR,DL,West Ham,eng Premier League,21,1997,0.2,0,2,0,0.0,10.0,0.0,0.0,,15.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1
2278,Matías Silvestre,ar ARG,DF,Empoli,it Serie A,33,1984,34.0,2,11,5,45.5,0.32,0.15,0.18,0.4,9.0,0,0,0,1.5,1.5,0.14,0.5,0.5
2279,Giovanni Simeone,ar ARG,DL,Fiorentina,it Serie A,23,1995,27.3,6,66,26,39.4,2.42,0.95,0.09,0.23,13.3,0,0,0,11.2,11.2,0.17,-5.2,-5.2
2280,Lorenco Šimić,hr CRO,DF,SPAL,it Serie A,22,1996,2.6,0,5,0,0.0,1.89,0.0,0.0,,9.8,0,0,0,0.8,0.8,0.17,-0.8,-0.8
2281,Moses Simon,ng NGA,"DF,CC",Levante,es La Liga,23,1995,8.7,1,15,5,33.3,1.72,0.57,0.07,0.2,18.3,0,0,0,1.3,1.3,0.09,-0.3,-0.3
2282,Unai Simón,es ESP,PO,Athletic Club,es La Liga,21,1997,7.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
2283,Danny Simpson,eng ENG,DF,Leicester City,eng Premier League,31,1987,3.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
2284,Jack Simpson,eng ENG,DF,Bournemouth,eng Premier League,21,1996,4.5,0,2,1,50.0,0.45,0.22,0.0,0.0,9.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1
2285,Josh Sims,eng ENG,CC,Southampton,eng Premier League,21,1997,2.4,0,5,1,20.0,2.12,0.42,0.0,0.0,17.8,0,0,0,0.6,0.6,0.12,-0.6,-0.6
2286,Giovanni Sio,ci CIV,DL,Montpellier,fr Ligue 1,29,1989,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
2287,Dimitris Siovas,gr GRE,DF,Leganés,es La Liga,29,1988,32.9,1,21,3,14.3,0.64,0.09,0.05,0.33,14.5,0,0,0,1.9,1.9,0.09,-0.9,-0.9
2288,Salvatore Sirigu,it ITA,PO,Torino,it Serie A,31,1987,35.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
2289,Ibrahima Sissoko,ml MLI,CC,Strasbourg,fr Ligue 1,20,1997,29.6,3,28,8,28.6,0.95,0.27,0.11,0.38,22.5,0,0,0,1.5,1.5,0.05,1.5,1.5
2290,Moussa Sissoko,fr FRA,"CC,DL",Tottenham,eng Premier League,28,1989,25.9,0,15,3,20.0,0.58,0.12,0.0,0.0,24.7,0,0,0,0.9,0.9,0.06,-0.9,-0.9
2291,Pione Sisto,dk DEN,"DL,CC",Celta Vigo,es La Liga,23,1995,9.4,2,18,8,44.4,1.92,0.85,0.11,0.25,22.7,2,0,0,0.9,0.9,0.05,1.1,1.1
2292,Antonio Sivera,es ESP,PO,Alavés,es La Liga,21,1996,3.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
2293,Ellyes Skhiri,tn TUN,CC,Montpellier,fr Ligue 1,23,1995,34.3,3,25,5,20.0,0.73,0.15,0.12,0.6,24.5,0,0,0,1.2,1.2,0.05,1.8,1.8
2294,Oliver Skipp,eng ENG,CC,Tottenham,eng Premier League,17,2000,2.4,0,2,0,0.0,0.82,0.0,0.0,,16.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1
2295,Łukasz Skorupski,pl POL,PO,Bologna,it Serie A,27,1991,38.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
2296,Milan Škriniar,sk SVK,DF,Inter,it Serie A,23,1995,35.0,0,14,3,21.4,0.4,0.09,0.0,0.0,10.6,0,0,0,1.5,1.5,0.11,-1.5,-1.5
2297,Steven Skrzybski,de GER,"DL,CC",Schalke 04,de Bundesliga,25,1992,7.4,3,17,7,41.2,2.3,0.95,0.18,0.43,14.1,0,0,0,2.6,2.6,0.15,0.4,0.4
2298,Petar Škuletić,rs SRB,DL,Montpellier,fr Ligue 1,28,1990,6.7,1,33,13,39.4,4.93,1.94,0.03,0.08,16.0,0,0,0,3.8,3.8,0.12,-2.8,-2.8
2299,Callum Slattery,eng ENG,CC,Southampton,eng Premier League,19,1999,1.2,0,1,0,0.0,0.8,0.0,0.0,,15.2,0,0,0,0.1,0.1,0.08,-0.1,-0.1
2300,Naïm Sliti,tn TUN,"CC,DL",Dijon,fr Ligue 1,26,1992,25.4,3,62,19,30.6,2.44,0.75,0.03,0.11,24.5,19,1,1,5.2,4.4,0.07,-2.2,-2.4
2301,Chris Smalling,eng ENG,DF,Manchester Utd,eng Premier League,28,1989,23.6,1,11,2,18.2,0.47,0.08,0.09,0.5,9.2,0,0,0,1.2,1.2,0.11,-0.2,-0.2
2302,Adam Smith,eng ENG,"DF,CC",Bournemouth,eng Premier League,27,1991,23.0,1,7,1,14.3,0.3,0.04,0.14,1.0,21.6,0,0,0,0.5,0.5,0.07,0.5,0.5
2303,Emile Smith Rowe,eng ENG,CC,RB Leipzig,de Bundesliga,18,2000,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
2304,Tommy Smith,eng ENG,DF,Huddersfield,eng Premier League,26,1992,12.7,0,3,0,0.0,0.24,0.0,0.0,,24.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
2305,Robert Snodgrass,sct SCO,CC,West Ham,eng Premier League,30,1987,24.7,2,30,7,23.3,1.22,0.28,0.07,0.29,19.9,4,0,0,2.3,2.3,0.08,-0.3,-0.3
2306,Cédric Soares,pt POR,DF,Southampton,eng Premier League,26,1991,16.6,1,10,3,30.0,0.6,0.18,0.1,0.33,27.6,1,0,0,0.3,0.3,0.03,0.7,0.7
2307,Cédric Soares,pt POR,DF,Inter,it Serie A,26,1991,2.9,0,4,0,0.0,1.39,0.0,0.0,,21.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
2308,Ramadan Sobhi,eg EGY,"DL,CC",Huddersfield,eng Premier League,21,1997,0.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
2309,Marcel Sobottka,de GER,CC,Düsseldorf,de Bundesliga,24,1994,10.5,0,6,2,33.3,0.57,0.19,0.0,0.0,14.2,0,0,0,0.4,0.4,0.07,-0.4,-0.4
2310,Rubén Sobrino,es ESP,"DL,CC",Alavés,es La Liga,26,1992,10.7,3,20,6,30.0,1.87,0.56,0.15,0.5,16.0,0,0,0,1.9,1.9,0.09,1.1,1.1
2311,Rubén Sobrino,es ESP,"DL,CC",Valencia,es La Liga,26,1992,2.1,0,3,0,0.0,1.4,0.0,0.0,,11.7,0,0,0,0.5,0.5,0.18,-0.5,-0.5
2312,Danilo Soddimo,it ITA,"CC,DL",Frosinone,it Serie A,30,1987,2.8,0,6,2,33.3,2.14,0.71,0.0,0.0,27.1,1,0,0,0.2,0.2,0.04,-0.2,-0.2
2313,Alex Sola,es ESP,DF,Real Sociedad,es La Liga,19,1999,1.0,0,2,1,50.0,2.0,1.0,0.0,0.0,22.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1
2314,Dominic Solanke,eng ENG,"DL,CC",Bournemouth,eng Premier League,20,1997,3.9,0,11,3,27.3,2.85,0.78,0.0,0.0,13.9,0,0,0,1.0,1.0,0.09,-1.0,-1.0
2315,Andrés Solano,co COL,DF,Atlético Madrid,es La Liga,20,1998,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
2316,Carlos Soler,es ESP,CC,Valencia,es La Liga,21,1997,27.3,2,41,14,34.1,1.5,0.51,0.05,0.14,19.2,0,0,0,4.1,4.1,0.1,-2.1,-2.1
2317,Oumar Solet,fr FRA,DF,Lyon,fr Ligue 1,18,2000,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
2318,Yann Sommer,ch SUI,PO,M'Gladbach,de Bundesliga,29,1988,34.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
2319,Kévin Soni,cm CMR,"DL,DF",Girona,es La Liga,20,1998,0.9,0,5,1,20.0,5.49,1.1,0.0,0.0,20.8,0,0,0,0.2,0.2,0.04,-0.2,-0.2
2320,Jérémy Sorbon,fr FRA,DF,Guingamp,fr Ligue 1,34,1983,29.4,1,6,1,16.7,0.2,0.03,0.17,1.0,8.5,0,0,0,0.9,0.9,0.16,0.1,0.1
2321,Oliver Sorg,de GER,DF,Hannover 96,de Bundesliga,28,1990,17.6,0,4,2,50.0,0.23,0.11,0.0,0.0,30.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1
2322,David Soria,es ESP,PO,Getafe,es La Liga,25,1993,37.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
2323,Juan Soriano,es ESP,PO,Sevilla,es La Liga,20,1997,4.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
2324,Roberto Soriano,it ITA,CC,Torino,it Serie A,27,1991,5.2,0,5,1,20.0,0.96,0.19,0.0,0.0,21.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2
2325,Roberto Soriano,it ITA,CC,Bologna,it Serie A,27,1991,16.5,2,30,6,20.0,1.81,0.36,0.07,0.33,15.4,0,0,0,3.4,3.4,0.11,-1.4,-1.4
2326,Stefano Sorrentino,it ITA,PO,Chievo,it Serie A,39,1979,31.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
2327,Borna Sosa,hr CRO,"DF,CC",Stuttgart,de Bundesliga,20,1998,6.8,0,5,3,60.0,0.73,0.44,0.0,0.0,20.3,1,0,0,0.3,0.3,0.05,-0.3,-0.3
2328,Sebastian Soto,us USA,"CC,DL",Hannover 96,de Bundesliga,18,2000,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
2329,Riccardo Sottil,it ITA,"DL,CC",Fiorentina,it Serie A,19,1999,0.2,0,1,0,0.0,4.5,0.0,0.0,,10.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1
2330,Pape Souaré,sn SEN,DF,Crystal Palace,eng Premier League,28,1990,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
2331,Adama Soumaoro,fr FRA,DF,Lille,fr Ligue 1,26,1992,19.1,0,6,0,0.0,0.31,0.0,0.0,,11.8,0,0,0,0.5,0.5,0.09,-0.5,-0.5
2332,Boubakary Soumaré,fr FRA,CC,Lille,fr Ligue 1,19,1999,6.3,1,3,1,33.3,0.48,0.16,0.33,1.0,16.2,0,0,0,0.4,0.4,0.15,0.6,0.6
2333,Çağlar Söyüncü,tr TUR,DF,Leicester City,eng Premier League,22,1996,4.1,0,2,0,0.0,0.48,0.0,0.0,,12.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1
2334,Julián Speroni,ar ARG,PO,Crystal Palace,eng Premier League,39,1979,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
2335,Leonardo Spinazzola,it ITA,DF,Juventus,it Serie A,25,1993,6.7,0,8,0,0.0,1.2,0.0,0.0,,18.9,0,0,0,0.3,0.3,0.04,-0.3,-0.3
2336,Nicolás Spolli,ar ARG,DF,Genoa,it Serie A,35,1983,6.0,0,3,1,33.3,0.5,0.17,0.0,0.0,10.7,0,0,0,0.3,0.3,0.1,-0.3,-0.3
2337,Marco Sportiello,it ITA,PO,Frosinone,it Serie A,26,1992,35.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
2338,Mattia Sprocati,it ITA,"DL,CC",Parma,it Serie A,25,1993,7.2,1,10,4,40.0,1.4,0.56,0.1,0.25,23.3,0,0,0,0.5,0.5,0.05,0.5,0.5
2339,Bassem Srarfi,tn TUN,"DL,CC",Nice,fr Ligue 1,21,1997,9.1,1,11,3,27.3,1.21,0.33,0.09,0.33,19.4,0,0,0,1.6,1.6,0.15,-0.6,-0.6
2340,Darijo Srna,hr CRO,DF,Cagliari,it Serie A,36,1982,23.2,0,10,1,10.0,0.43,0.04,0.0,0.0,24.0,2,0,0,0.5,0.5,0.05,-0.5,-0.5
2341,Kostas Stafylidis,gr GRE,DF,Augsburg,de Bundesliga,24,1993,10.2,0,10,1,10.0,0.98,0.1,0.0,0.0,35.2,1,0,0,0.3,0.3,0.03,-0.3,-0.3
2342,Benjamin Stambouli,fr FRA,"DF,CC",Schalke 04,de Bundesliga,27,1990,19.6,0,3,1,33.3,0.15,0.05,0.0,0.0,27.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
2343,Jozo Stanić,hr CRO,CC,Augsburg,de Bundesliga,19,1999,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
2344,Junior Stanislas,eng ENG,"CC,DL",Bournemouth,eng Premier League,28,1989,11.5,2,33,9,27.3,2.88,0.79,0.03,0.11,21.0,10,1,1,3.1,2.3,0.07,-1.1,-1.3
2345,Niklas Stark,de GER,DF,Hertha BSC,de Bundesliga,23,1995,20.8,1,11,4,36.4,0.53,0.19,0.09,0.25,11.2,0,0,0,0.8,0.8,0.07,0.2,0.2
2346,Timo Stavitski,fi FIN,"CC,DL",Caen,fr Ligue 1,19,1999,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
2347,Renato Steffen,ch SUI,"DL,CC",Wolfsburg,de Bundesliga,26,1991,16.7,5,27,8,29.6,1.62,0.48,0.19,0.63,16.5,0,0,0,3.1,3.1,0.11,1.9,1.9
2348,Marc Stendera,de GER,CC,Eint Frankfurt,de Bundesliga,22,1995,1.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
2349,Pascal Stenzel,de GER,"DF,CC",Freiburg,de Bundesliga,22,1996,16.1,0,25,9,36.0,1.55,0.56,0.0,0.0,25.3,0,0,0,1.0,1.0,0.04,-1.0,-1.0
2350,Dale Stephens,eng ENG,CC,Brighton,eng Premier League,29,1989,27.6,1,11,1,9.1,0.4,0.04,0.09,1.0,27.4,0,0,0,0.3,0.3,0.03,0.7,0.7
2351,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,24,1994,18.9,1,7,5,71.4,0.37,0.26,0.14,0.2,9.9,0,0,0,1.0,1.0,0.14,0.0,0.0
2352,Mariusz Stępiński,pl POL,DL,Chievo,it Serie A,23,1995,27.5,6,61,16,26.2,2.22,0.58,0.1,0.38,14.6,0,0,0,7.8,7.8,0.13,-1.8,-1.8
2353,Raheem Sterling,eng ENG,DL,Manchester City,eng Premier League,23,1994,30.8,17,77,38,49.4,2.5,1.23,0.22,0.45,13.9,1,0,0,13.7,13.7,0.18,3.3,3.3
2354,Lars Stindl,de GER,"DL,CC",M'Gladbach,de Bundesliga,29,1988,16.8,3,34,12,35.3,2.03,0.72,0.09,0.25,18.8,1,0,0,2.3,2.3,0.07,0.7,0.7
2355,Kevin Stöger,at AUT,CC,Düsseldorf,de Bundesliga,24,1993,23.5,1,33,10,30.3,1.4,0.42,0.03,0.1,25.2,5,0,0,2.4,2.4,0.07,-1.4,-1.4
2356,John Stones,eng ENG,DF,Manchester City,eng Premier League,24,1994,19.6,0,5,1,20.0,0.26,0.05,0.0,0.0,10.6,0,0,0,0.3,0.3,0.07,-0.3,-0.3
2357,Thomas Strakosha,al ALB,PO,Lazio,it Serie A,23,1995,35.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
2358,Tobias Strobl,de GER,"CC,DF",M'Gladbach,de Bundesliga,28,1990,25.5,0,8,2,25.0,0.31,0.08,0.0,0.0,16.2,0,0,0,0.9,0.9,0.12,-0.9,-0.9
2359,Kevin Strootman,nl NED,CC,Roma,it Serie A,28,1990,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
2360,Kevin Strootman,nl NED,CC,Marseille,fr Ligue 1,28,1990,21.6,1,16,4,25.0,0.74,0.19,0.06,0.25,15.7,0,0,0,2.0,2.0,0.13,-1.0,-1.0
2361,Jens Stryger Larsen,dk DEN,DF,Udinese,it Serie A,27,1991,35.9,1,16,6,37.5,0.45,0.17,0.06,0.17,21.0,1,0,0,1.8,1.8,0.11,-0.8,-0.8
2362,Cristhian Stuani,uy URU,DL,Girona,es La Liga,31,1986,30.3,19,72,34,47.2,2.37,1.12,0.19,0.41,12.0,0,5,5,14.1,10.4,0.15,4.9,3.6
2363,Leo Štulac,si SVN,CC,Parma,it Serie A,23,1994,16.1,0,22,4,18.2,1.36,0.25,0.0,0.0,29.0,7,0,0,0.8,0.8,0.04,-0.8,-0.8
2364,Stefano Sturaro,it ITA,"CC,DL",Genoa,it Serie A,25,1993,2.4,1,4,2,50.0,1.69,0.85,0.25,0.5,23.3,0,0,0,0.1,0.1,0.03,0.9,0.9
2365,Daniel Sturridge,eng ENG,"DL,CC",Liverpool,eng Premier League,28,1989,5.7,2,18,6,33.3,3.18,1.06,0.11,0.33,20.9,0,0,0,1.2,1.2,0.07,0.8,0.8
2366,Damián Suárez,uy URU,DF,Getafe,es La Liga,30,1988,36.0,0,15,1,6.7,0.42,0.03,0.0,0.0,29.3,4,0,0,0.5,0.5,0.03,-0.5,-0.5
2367,Denis Suárez,es ESP,"CC,DL",Arsenal,eng Premier League,24,1994,0.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
