RL2017-2018,Jugador2017-2018,País2017-2018,Posc2017-2018,Equipo2017-2018,Comp2017-2018,Edad2017-2018,Nacimiento2017-2018,90 s2017-2018,Int.2017-2018,Balón vivo2017-2018,Balón muerto2017-2018,FK2017-2018,PL2017-2018,Camb.2017-2018,Pcz2017-2018,Lanz.2017-2018,SE2017-2018,Dentro2017-2018,Fuera2017-2018,Rect.2017-2018,Cmp2017-2018,PA2017-2018,Bloqueos2017-2018
53,Steve Aldo One,cm CMR,DF,La Coruña,es La Liga,22.0,1995.0,1.0,22.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
54,Álex Alegría,es ESP,DL,Levante,es La Liga,24.0,1992.0,7.0,164.0,144.0,19.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,111.0,1.0,6.0
55,Iván Alejo,es ESP,"CC,DL",Eibar,es La Liga,22.0,1995.0,12.2,340.0,325.0,13.0,1.0,1.0,2.0,109.0,11.0,1.0,0.0,0.0,0.0,182.0,2.0,32.0
56,Alexander,ar ARG,"CC,DL",Leganés,es La Liga,28.0,1988.0,11.8,320.0,293.0,24.0,5.0,0.0,3.0,40.0,7.0,12.0,4.0,6.0,0.0,219.0,3.0,17.0
57,Trent Alexander-Arnold,eng ENG,DF,Liverpool,eng Premier League,18.0,1998.0,17.5,1309.0,1083.0,222.0,15.0,3.0,11.0,102.0,196.0,11.0,7.0,3.0,1.0,963.0,4.0,39.0
58,Alexis,es ESP,DF,Alavés,es La Liga,31.0,1985.0,24.3,743.0,573.0,162.0,65.0,0.0,7.0,6.0,97.0,0.0,0.0,0.0,0.0,544.0,8.0,5.0
59,Alisson,br BRA,PO,Roma,it Serie A,24.0,1992.0,37.0,1323.0,988.0,333.0,81.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1090.0,2.0,0.0
60,Allan,br BRA,CC,Napoli,it Serie A,26.0,1991.0,31.7,1826.0,1783.0,35.0,17.0,7.0,6.0,29.0,17.0,1.0,0.0,0.0,0.0,1572.0,8.0,34.0
61,Joe Allen,wls WAL,CC,Stoke City,eng Premier League,27.0,1990.0,34.9,1403.0,1360.0,37.0,17.0,3.0,3.0,37.0,2.0,9.0,3.0,1.0,4.0,1114.0,6.0,39.0
62,Dele Alli,eng ENG,"CC,DL",Tottenham,eng Premier League,21.0,1996.0,32.9,1295.0,1249.0,37.0,12.0,15.0,8.0,18.0,17.0,4.0,0.0,0.0,0.0,985.0,9.0,39.0
63,Júnior Alonso,py PAR,DF,Lille,fr Ligue 1,24.0,1993.0,30.9,1884.0,1798.0,82.0,53.0,2.0,19.0,7.0,29.0,0.0,0.0,0.0,0.0,1523.0,4.0,17.0
64,José Alonso Lara,es ESP,CC,Sevilla,es La Liga,17.0,2000.0,0.1,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
65,Marcos Alonso,es ESP,"DF,CC",Chelsea,eng Premier League,26.0,1990.0,31.7,1721.0,1424.0,288.0,19.0,0.0,10.0,96.0,269.0,0.0,0.0,0.0,0.0,1333.0,9.0,72.0
66,Ricky Álvarez,ar ARG,CC,Sampdoria,it Serie A,29.0,1988.0,3.0,179.0,162.0,16.0,3.0,0.0,0.0,21.0,2.0,10.0,6.0,2.0,0.0,134.0,1.0,5.0
67,Sergio Álvarez,es ESP,PO,Celta Vigo,es La Liga,30.0,1986.0,16.4,626.0,442.0,181.0,52.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,3.0,1.0
68,Yeray Álvarez,es ESP,DF,Athletic Club,es La Liga,22.0,1995.0,7.5,468.0,431.0,35.0,26.0,0.0,8.0,1.0,9.0,0.0,0.0,0.0,0.0,385.0,2.0,1.0
69,Dani Alves,br BRA,DF,Paris S-G,fr Ligue 1,34.0,1983.0,22.9,2079.0,1861.0,210.0,32.0,18.0,43.0,99.0,172.0,6.0,0.0,5.0,0.0,1777.0,8.0,41.0
70,Ibrahim Amadou,fr FRA,"CC,DF",Lille,fr Ligue 1,24.0,1993.0,26.7,1581.0,1544.0,33.0,33.0,1.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,1378.0,4.0,18.0
71,Eloi Amagat,es ESP,CC,Girona,es La Liga,32.0,1985.0,0.2,9.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
72,Morgan Amalfitano,fr FRA,"CC,DL",Rennes,fr Ligue 1,32.0,1985.0,8.3,277.0,261.0,15.0,5.0,3.0,0.0,19.0,8.0,1.0,1.0,0.0,0.0,221.0,1.0,5.0
73,Romain Amalfitano,fr FRA,CC,Dijon,fr Ligue 1,27.0,1989.0,30.0,1412.0,1379.0,25.0,16.0,8.0,26.0,20.0,6.0,2.0,0.0,1.0,0.0,1148.0,8.0,28.0
74,Daniel Amartey,gh GHA,DF,Leicester City,eng Premier League,22.0,1994.0,5.4,310.0,249.0,61.0,1.0,0.0,2.0,0.0,60.0,0.0,0.0,0.0,0.0,239.0,0.0,1.0
75,Jordi Amat,id IDN,"DF,CC",Betis,es La Liga,25.0,1992.0,22.7,1609.0,1542.0,64.0,56.0,0.0,19.0,0.0,8.0,0.0,0.0,0.0,0.0,1444.0,3.0,15.0
76,Amath,sn SEN,"CC,DL",Getafe,es La Liga,21.0,1996.0,31.8,596.0,578.0,9.0,1.0,3.0,7.0,21.0,7.0,0.0,0.0,0.0,0.0,390.0,9.0,29.0
77,Jordan Amavi,fr FRA,DF,Marseille,fr Ligue 1,23.0,1994.0,24.4,1370.0,1133.0,229.0,26.0,2.0,5.0,60.0,203.0,0.0,0.0,0.0,0.0,1102.0,8.0,37.0
78,Stephan Ambrosius,gh GHA,DF,Hamburger SV,de Bundesliga,18.0,1998.0,0.5,35.0,33.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0
79,Kelvin Amian,fr FRA,DF,Toulouse,fr Ligue 1,19.0,1998.0,35.0,1303.0,977.0,321.0,40.0,1.0,8.0,43.0,281.0,0.0,0.0,0.0,0.0,1013.0,5.0,34.0
80,Nadiem Amiri,de GER,CC,Hoffenheim,de Bundesliga,20.0,1996.0,19.4,851.0,801.0,41.0,17.0,2.0,2.0,49.0,10.0,14.0,8.0,2.0,0.0,658.0,9.0,29.0
81,Ethan Ampadu,wls WAL,DF,Chelsea,eng Premier League,16.0,2000.0,0.1,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0
165,Nordin Amrabat,ma MAR,DL,Watford,eng Premier League,30.0,1987.0,20.2,559.0,525.0,26.0,0.0,5.0,4.0,70.0,15.0,2.0,1.0,0.0,0.0,340.0,8.0,28.0
84,Jon Ander Serantes,es ESP,PO,Leganés,es La Liga,27.0,1989.0,1.0,33.0,18.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
85,Joachim Andersen,dk DEN,DF,Sampdoria,it Serie A,21.0,1996.0,6.1,424.0,406.0,18.0,13.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,371.0,0.0,6.0
86,Felipe Anderson,br BRA,"DL,CC",Lazio,it Serie A,24.0,1993.0,12.9,711.0,615.0,92.0,12.0,6.0,7.0,74.0,38.0,35.0,12.0,17.0,0.0,512.0,4.0,28.0
87,Florin Andone,ro ROU,DL,La Coruña,es La Liga,24.0,1993.0,18.2,308.0,271.0,35.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,188.0,2.0,20.0
88,Nícolas Andrade,br BRA,PO,Hellas Verona,it Serie A,29.0,1988.0,36.0,1444.0,909.0,528.0,129.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,7.0,0.0
89,Benjamin André,fr FRA,CC,Rennes,fr Ligue 1,26.0,1990.0,33.5,1900.0,1841.0,47.0,32.0,10.0,25.0,21.0,11.0,0.0,0.0,0.0,0.0,1482.0,12.0,39.0
90,Marco Andreolli,it ITA,DF,Cagliari,it Serie A,31.0,1986.0,20.3,862.0,809.0,49.0,37.0,0.0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,693.0,4.0,9.0
91,Yoann Andreu,fr FRA,DF,Angers,fr Ligue 1,28.0,1989.0,23.0,1216.0,951.0,261.0,8.0,0.0,5.0,59.0,253.0,0.0,0.0,0.0,0.0,946.0,4.0,29.0
92,Miguel Ángel Guerrero,es ESP,DL,Leganés,es La Liga,27.0,1990.0,16.0,374.0,336.0,35.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,283.0,3.0,5.0
93,José Ángel,es ESP,DF,Eibar,es La Liga,27.0,1989.0,27.0,1645.0,1223.0,411.0,66.0,0.0,33.0,226.0,304.0,41.0,5.0,36.0,0.0,1003.0,11.0,57.0
94,Miguel Ángel Moyá,es ESP,PO,Real Sociedad,es La Liga,33.0,1984.0,8.5,361.0,267.0,94.0,24.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,0.0,0.0
95,Miguel Ángel Rubio,es ESP,DF,Getafe,es La Liga,19.0,1998.0,0.3,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
96,Gabriele Angella,it ITA,DF,Udinese,it Serie A,28.0,1989.0,9.9,503.0,472.0,30.0,18.0,0.0,10.0,2.0,12.0,0.0,0.0,0.0,0.0,411.0,1.0,2.0
97,Cristian Ansaldi,ar ARG,DF,Torino,it Serie A,30.0,1986.0,20.8,1003.0,797.0,202.0,22.0,0.0,36.0,78.0,176.0,4.0,0.0,3.0,0.0,712.0,4.0,30.0
98,Luca Antei,it ITA,DF,Benevento,it Serie A,25.0,1992.0,6.6,365.0,341.0,24.0,20.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,316.0,0.0,1.0
99,Mirco Antenucci,it ITA,DL,SPAL,it Serie A,32.0,1984.0,28.6,637.0,605.0,27.0,2.0,1.0,6.0,33.0,4.0,0.0,0.0,0.0,0.0,476.0,5.0,20.0
100,Waldemar Anton,de GER,"DF,CC",Hannover 96,de Bundesliga,21.0,1996.0,25.3,1217.0,1154.0,60.0,58.0,2.0,9.0,8.0,2.0,0.0,0.0,0.0,0.0,966.0,3.0,26.0
101,Luca Antonelli,it ITA,"DF,DL",Milan,it Serie A,30.0,1987.0,1.6,94.0,86.0,8.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0
102,Michail Antonio,jm JAM,"DL,CC",West Ham,eng Premier League,27.0,1990.0,15.0,494.0,437.0,49.0,3.0,3.0,8.0,55.0,46.0,0.0,0.0,0.0,0.0,296.0,8.0,25.0
103,Mirko Antonucci,it ITA,DL,Roma,it Serie A,18.0,1999.0,0.3,16.0,15.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0
104,Vitorino Antunes,pt POR,DF,Getafe,es La Liga,30.0,1987.0,31.1,1366.0,934.0,423.0,53.0,3.0,12.0,149.0,318.0,52.0,12.0,22.0,1.0,862.0,9.0,37.0
105,Dennis Aogo,de GER,"CC,DF",Stuttgart,de Bundesliga,30.0,1987.0,21.7,1203.0,1002.0,198.0,51.0,0.0,10.0,104.0,97.0,50.0,19.0,29.0,0.0,971.0,3.0,18.0
106,Houssem Aouar,dz ALG,"CC,DL",Lyon,fr Ligue 1,19.0,1998.0,27.0,1571.0,1532.0,35.0,25.0,7.0,7.0,14.0,2.0,8.0,5.0,2.0,0.0,1331.0,4.0,28.0
107,Alberto Aquilani,it ITA,CC,Las Palmas,es La Liga,33.0,1984.0,14.4,1008.0,974.0,31.0,29.0,4.0,35.0,7.0,2.0,0.0,0.0,0.0,0.0,838.0,3.0,13.0
108,Mauro Arambarri,uy URU,CC,Getafe,es La Liga,21.0,1995.0,23.6,629.0,618.0,5.0,4.0,3.0,30.0,6.0,0.0,0.0,0.0,0.0,0.0,435.0,6.0,18.0
109,Guilherme Arana,br BRA,DF,Sevilla,es La Liga,20.0,1997.0,2.1,123.0,102.0,21.0,1.0,0.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,105.0,0.0,2.0
110,Charles Aránguiz,cl CHI,CC,Leverkusen,de Bundesliga,28.0,1989.0,25.6,1759.0,1662.0,91.0,76.0,3.0,40.0,22.0,12.0,3.0,2.0,1.0,0.0,1492.0,6.0,28.0
111,Luiz Araújo,br BRA,"DL,CC",Lille,fr Ligue 1,21.0,1996.0,22.4,755.0,711.0,40.0,10.0,9.0,15.0,69.0,8.0,22.0,12.0,7.0,0.0,535.0,4.0,27.0
112,Sergio Araujo,ar ARG,"CC,DL",Las Palmas,es La Liga,25.0,1992.0,0.4,21.0,19.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0
113,Anaitz Arbilla,es ESP,DF,Eibar,es La Liga,30.0,1987.0,26.8,1559.0,1447.0,101.0,59.0,0.0,88.0,11.0,40.0,2.0,0.0,1.0,0.0,1235.0,11.0,16.0
114,Alphonse Areola,fr FRA,PO,Paris S-G,fr Ligue 1,24.0,1993.0,34.0,899.0,608.0,291.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833.0,0.0,0.0
115,Scott Arfield,ca CAN,"CC,DL",Burnley,eng Premier League,28.0,1988.0,14.8,367.0,357.0,5.0,0.0,1.0,1.0,8.0,1.0,1.0,0.0,1.0,0.0,247.0,5.0,16.0
116,Samuel Armenteros,se SWE,DL,Benevento,it Serie A,27.0,1990.0,4.8,85.0,70.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0
117,Yoël Armougom,fr FRA,"DF,CC",Caen,fr Ligue 1,19.0,1998.0,1.5,84.0,56.0,28.0,1.0,0.0,1.0,9.0,26.0,1.0,0.0,1.0,0.0,52.0,0.0,8.0
118,José Arnaiz,es ESP,CC,Barcelona,es La Liga,22.0,1995.0,0.1,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
119,Marko Arnautović,at AUT,"DL,CC",West Ham,eng Premier League,28.0,1989.0,25.7,757.0,722.0,34.0,11.0,9.0,2.0,61.0,11.0,3.0,1.0,2.0,0.0,505.0,1.0,39.0
120,Maximilian Arnold,de GER,CC,Wolfsburg,de Bundesliga,23.0,1994.0,27.3,1451.0,1267.0,176.0,104.0,2.0,34.0,114.0,3.0,63.0,31.0,26.0,2.0,1144.0,8.0,29.0
121,Jann-Fiete Arp,de GER,"DL,CC",Hamburger SV,de Bundesliga,17.0,2000.0,9.4,151.0,135.0,16.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,87.0,0.0,7.0
122,Alejandro Arribas,es ESP,DF,La Coruña,es La Liga,28.0,1989.0,3.0,118.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0
123,Kepa Arrizabalaga,es ESP,PO,Athletic Club,es La Liga,22.0,1994.0,30.0,1056.0,748.0,301.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,7.0,2.0
124,Harry Arter,ie IRL,CC,Bournemouth,eng Premier League,27.0,1989.0,10.7,592.0,563.0,29.0,27.0,1.0,6.0,5.0,1.0,1.0,1.0,0.0,0.0,513.0,0.0,6.0
125,Aythami Artiles,es ESP,DF,Las Palmas,es La Liga,31.0,1986.0,2.0,95.0,83.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0
126,Kwadwo Asamoah,gh GHA,DF,Juventus,it Serie A,28.0,1988.0,17.4,1295.0,1147.0,144.0,18.0,0.0,14.0,31.0,126.0,0.0,0.0,0.0,0.0,1132.0,4.0,22.0
127,Takuma Asano,jp JPN,"DL,CC",Stuttgart,de Bundesliga,22.0,1994.0,8.0,179.0,174.0,4.0,1.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,131.0,1.0,13.0
128,Santiago Ascacíbar,ar ARG,CC,Stuttgart,de Bundesliga,20.0,1997.0,26.5,1133.0,1112.0,17.0,13.0,0.0,6.0,7.0,4.0,0.0,0.0,0.0,0.0,942.0,4.0,24.0
129,Sergio Asenjo,es ESP,PO,Villarreal,es La Liga,28.0,1989.0,23.0,657.0,390.0,264.0,64.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,3.0,0.0
130,Marco Asensio,es ESP,"DL,CC",Real Madrid,es La Liga,21.0,1996.0,20.5,1264.0,1172.0,87.0,16.0,9.0,21.0,106.0,19.0,50.0,12.0,17.0,2.0,1062.0,5.0,31.0
131,Iago Aspas,es ESP,DL,Celta Vigo,es La Liga,29.0,1987.0,32.6,1316.0,1236.0,69.0,20.0,9.0,18.0,62.0,9.0,29.0,7.0,3.0,0.0,992.0,11.0,47.0
132,Benoît Assou-Ekotto,cm CMR,DF,Metz,fr Ligue 1,33.0,1984.0,11.7,636.0,500.0,132.0,26.0,0.0,21.0,21.0,106.0,0.0,0.0,0.0,0.0,472.0,4.0,11.0
133,Simon Asta,de GER,CC,Augsburg,de Bundesliga,16.0,2001.0,0.1,5.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
134,Davide Astori,it ITA,DF,Fiorentina,it Serie A,30.0,1987.0,25.0,1534.0,1465.0,64.0,60.0,0.0,15.0,18.0,4.0,0.0,0.0,0.0,0.0,1319.0,5.0,9.0
135,Christian Atsu,gh GHA,"DL,CC",Newcastle Utd,eng Premier League,25.0,1992.0,19.8,513.0,497.0,15.0,4.0,1.0,1.0,57.0,7.0,4.0,1.0,2.0,0.0,359.0,1.0,37.0
273,Pierre-Emerick Aubameyang,ga GAB,DL,Arsenal,eng Premier League,28.0,1989.0,27.4,678.0,613.0,62.0,0.0,1.0,1.0,39.0,4.0,0.0,0.0,0.0,0.0,472.0,3.0,22.0
138,Jean-Kévin Augustin,fr FRA,DL,RB Leipzig,de Bundesliga,20.0,1997.0,14.1,299.0,281.0,17.0,4.0,1.0,1.0,12.0,1.0,1.0,0.0,0.0,0.0,229.0,1.0,11.0
139,Ludwig Augustinsson,se SWE,"DF,DL",Werder Bremen,de Bundesliga,23.0,1994.0,28.1,1450.0,1150.0,294.0,32.0,0.0,6.0,117.0,248.0,14.0,4.0,8.0,1.0,1103.0,6.0,68.0
140,Yann Aurel Bisseck,de GER,"DF,CC",Köln,de Bundesliga,16.0,2000.0,1.7,82.0,80.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0
141,Serge Aurier,ci CIV,DF,Tottenham,eng Premier League,24.0,1992.0,15.9,1035.0,837.0,194.0,7.0,1.0,2.0,68.0,187.0,0.0,0.0,0.0,0.0,779.0,4.0,35.0
142,Charlie Austin,eng ENG,DL,Southampton,eng Premier League,28.0,1989.0,11.5,250.0,241.0,6.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,168.0,3.0,8.0
143,Danilo Avelar,br BRA,DF,Amiens,fr Ligue 1,28.0,1989.0,19.2,855.0,674.0,175.0,19.0,1.0,5.0,64.0,156.0,0.0,0.0,0.0,0.0,550.0,6.0,17.0
144,Felipe Avenatti,uy URU,DL,Bologna,it Serie A,24.0,1993.0,5.2,142.0,139.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,80.0,1.0,5.0
145,Durel Avounou,cg CGO,"DF,CC",Caen,fr Ligue 1,19.0,1997.0,7.2,267.0,230.0,37.0,2.0,0.0,1.0,21.0,35.0,0.0,0.0,0.0,0.0,181.0,0.0,9.0
146,Chidozie Awaziem,ng NGA,DF,Nantes,fr Ligue 1,20.0,1997.0,16.8,648.0,558.0,86.0,32.0,0.0,7.0,2.0,54.0,0.0,0.0,0.0,0.0,484.0,4.0,9.0
295,André Ayew,gh GHA,"CC,DL",West Ham,eng Premier League,27.0,1989.0,20.5,605.0,581.0,21.0,2.0,5.0,2.0,16.0,4.0,0.0,0.0,0.0,0.0,463.0,3.0,20.0
149,Jordan Ayew,gh GHA,"DL,CC",Swansea City,eng Premier League,25.0,1991.0,31.7,887.0,850.0,35.0,7.0,3.0,0.0,45.0,5.0,0.0,0.0,0.0,0.0,700.0,2.0,27.0
150,Karim Azamoum,fr FRA,CC,Troyes,fr Ligue 1,27.0,1990.0,25.0,955.0,894.0,56.0,28.0,1.0,7.0,64.0,1.0,27.0,9.0,11.0,0.0,654.0,5.0,35.0
151,César Azpilicueta,es ESP,DF,Chelsea,eng Premier League,27.0,1989.0,37.0,2924.0,2789.0,122.0,51.0,10.0,22.0,80.0,71.0,0.0,0.0,0.0,0.0,2469.0,13.0,23.0
152,Ludovic Baal,gf GUF,DF,Rennes,fr Ligue 1,31.0,1986.0,12.9,856.0,689.0,164.0,21.0,0.0,0.0,23.0,143.0,0.0,0.0,0.0,0.0,655.0,3.0,12.0
307,Khouma Babacar,sn SEN,DL,Fiorentina,it Serie A,24.0,1993.0,13.3,240.0,226.0,11.0,0.0,2.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,184.0,3.0,4.0
155,Carlos Bacca,co COL,DL,Villarreal,es La Liga,30.0,1986.0,27.7,538.0,492.0,41.0,0.0,1.0,4.0,11.0,2.0,2.0,0.0,0.0,0.0,388.0,5.0,13.0
156,Milan Badelj,hr CRO,CC,Fiorentina,it Serie A,28.0,1989.0,26.1,1775.0,1691.0,79.0,44.0,8.0,14.0,14.0,4.0,0.0,0.0,0.0,0.0,1469.0,5.0,21.0
157,Holger Badstuber,de GER,"DF,CC",Stuttgart,de Bundesliga,28.0,1989.0,24.1,1100.0,1046.0,48.0,47.0,0.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,910.0,6.0,9.0
158,Dylan Bahamboula,cg CGO,"DL,CC",Dijon,fr Ligue 1,22.0,1995.0,0.3,13.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
159,Farès Bahlouli,fr FRA,"CC,DL",Lille,fr Ligue 1,22.0,1995.0,3.4,152.0,124.0,27.0,8.0,0.0,2.0,35.0,0.0,19.0,6.0,12.0,0.0,99.0,1.0,6.0
160,Stéphane Bahoken,cm CMR,DL,Strasbourg,fr Ligue 1,25.0,1992.0,18.5,340.0,313.0,27.0,2.0,0.0,0.0,42.0,4.0,1.0,0.0,0.0,0.0,234.0,0.0,24.0
161,Daniel Baier,de GER,CC,Augsburg,de Bundesliga,33.0,1984.0,28.2,1644.0,1530.0,102.0,79.0,3.0,6.0,29.0,22.0,1.0,1.0,0.0,0.0,1196.0,12.0,34.0
162,Leon Bailey,jm JAM,"DL,DF",Leverkusen,de Bundesliga,19.0,1997.0,24.6,1094.0,927.0,160.0,37.0,0.0,17.0,196.0,46.0,77.0,51.0,26.0,0.0,744.0,7.0,45.0
163,Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,23.0,1994.0,11.1,428.0,411.0,16.0,15.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,368.0,1.0,4.0
164,Leighton Baines,eng ENG,DF,Everton,eng Premier League,32.0,1984.0,21.2,1009.0,782.0,221.0,26.0,0.0,2.0,75.0,174.0,21.0,14.0,7.0,0.0,774.0,6.0,35.0
165,Riad Bajić,ba BIH,"DL,CC",Udinese,it Serie A,23.0,1994.0,0.9,19.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0
166,Marvin Bakalorz,de GER,CC,Hannover 96,de Bundesliga,27.0,1989.0,22.8,628.0,617.0,7.0,5.0,2.0,1.0,11.0,2.0,0.0,0.0,0.0,0.0,432.0,4.0,21.0
167,Cédric Bakambu,cd COD,DL,Villarreal,es La Liga,26.0,1991.0,14.0,293.0,274.0,17.0,1.0,1.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,209.0,2.0,9.0
168,Tiemoué Bakayoko,fr FRA,CC,Chelsea,eng Premier League,22.0,1994.0,23.6,1116.0,1104.0,9.0,8.0,0.0,13.0,5.0,1.0,0.0,0.0,0.0,0.0,957.0,3.0,9.0
169,Zakaria Bakkali,be BEL,"DL,CC",La Coruña,es La Liga,21.0,1996.0,10.1,307.0,287.0,16.0,1.0,1.0,0.0,36.0,6.0,9.0,4.0,0.0,0.0,232.0,4.0,9.0
170,Ridle Baku,de GER,CC,Mainz 05,de Bundesliga,19.0,1998.0,2.6,85.0,84.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,67.0,0.0,1.0
171,Keita Baldé,sn SEN,"DL,CC",Monaco,fr Ligue 1,22.0,1995.0,16.4,392.0,380.0,10.0,2.0,2.0,1.0,39.0,4.0,0.0,0.0,0.0,0.0,278.0,2.0,23.0
172,Sam Baldock,eng ENG,DL,Brighton,eng Premier League,28.0,1989.0,0.4,7.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0
173,Gareth Bale,wls WAL,"DL,CC",Real Madrid,es La Liga,28.0,1989.0,20.0,779.0,746.0,25.0,1.0,2.0,22.0,55.0,20.0,0.0,0.0,0.0,0.0,603.0,8.0,25.0
174,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,29.0,1988.0,17.2,791.0,615.0,176.0,11.0,0.0,3.0,50.0,165.0,0.0,0.0,0.0,0.0,599.0,0.0,27.0
175,Andrija Balić,hr CRO,CC,Udinese,it Serie A,19.0,1997.0,12.0,561.0,519.0,40.0,19.0,1.0,12.0,38.0,2.0,19.0,5.0,11.0,1.0,446.0,2.0,18.0
176,Iván Balliu,al ALB,DF,Metz,fr Ligue 1,25.0,1992.0,21.7,1205.0,944.0,260.0,15.0,0.0,9.0,51.0,245.0,0.0,0.0,0.0,0.0,918.0,1.0,45.0
177,Fodé Ballo-Touré,sn SEN,DF,Lille,fr Ligue 1,20.0,1997.0,22.8,1228.0,994.0,233.0,19.0,0.0,2.0,44.0,213.0,1.0,0.0,0.0,0.0,1017.0,1.0,38.0
178,Florent Balmont,fr FRA,CC,Dijon,fr Ligue 1,37.0,1980.0,9.6,525.0,493.0,31.0,20.0,1.0,5.0,18.0,6.0,3.0,0.0,2.0,1.0,430.0,1.0,9.0
179,Leon Balogun,ng NGA,DF,Mainz 05,de Bundesliga,29.0,1988.0,13.0,485.0,464.0,19.0,13.0,0.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,360.0,2.0,10.0
180,Mario Balotelli,it ITA,DL,Nice,fr Ligue 1,26.0,1990.0,25.2,795.0,721.0,65.0,19.0,9.0,16.0,17.0,2.0,0.0,0.0,0.0,0.0,591.0,9.0,24.0
181,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,27.0,1990.0,17.0,854.0,644.0,206.0,9.0,0.0,1.0,35.0,197.0,0.0,0.0,0.0,0.0,657.0,4.0,23.0
182,Jonathan Bamba,ci CIV,DL,Saint-Étienne,fr Ligue 1,21.0,1996.0,28.6,1219.0,1075.0,132.0,36.0,8.0,2.0,107.0,28.0,53.0,18.0,15.0,1.0,908.0,12.0,42.0
183,Yacine Bammou,ma MAR,"CC,DL",Nantes,fr Ligue 1,25.0,1991.0,8.1,272.0,270.0,0.0,0.0,1.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,191.0,2.0,17.0
